R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.75830D-01   1.0009   0.0000    5.252   0.9489 0.45095D-09  1  0   94.52   78.588  0.02290  263.71  262.45   10.467   40.429    9.78   320.87
 0.78100D-01   0.9997   0.0000    5.341   0.9301 0.43238D-09  1  0   96.74   80.437  0.02346  263.42  262.08   10.596   39.909    9.88   322.44
 0.80370D-01   0.9984   0.0000    5.428   0.9123 0.41499D-09  1  0   98.98   82.295  0.02405  263.11  261.71   10.704   39.397    9.97   324.01
 0.82640D-01   0.9972   0.0000    5.515   0.8954 0.39881D-09  1  0  101.21   84.156  0.02467  262.80  261.35   10.787   38.898   10.07   325.58
 0.84910D-01   0.9960   0.0000    5.600   0.8798 0.38385D-09  1  0  103.44   86.011  0.02532  262.48  260.98   10.843   38.413   10.17   327.15
 0.87180D-01   0.9947   0.0000    5.684   0.8655 0.37014D-09  1  0  105.66   87.852  0.02600  262.16  260.62   10.870   37.946   10.26   328.71
 0.89450D-01   0.9935   0.0000    5.766   0.8526 0.35768D-09  1  0  107.85   89.670  0.02670  261.83  260.27   10.867   37.499   10.35   330.28
 0.91720D-01   0.9923   0.0000    5.845   0.8413 0.34646D-09  1  0  109.99   91.455  0.02743  261.50  259.93   10.831   37.075   10.43   331.84
 0.93990D-01   0.9911   0.0000    5.923   0.8317 0.33646D-09  1  0  112.09   93.197  0.02818  261.17  259.60   10.763   36.677   10.51   333.40
 0.96260D-01   0.9898   0.0000    5.997   0.8237 0.32767D-09  1  0  114.13   94.887  0.02894  260.84  259.29   10.662   36.306   10.58   334.96
 0.98530D-01   0.9886   0.0000    6.069   0.8176 0.32007D-09  1  0  116.09   96.516  0.02971  260.52  259.00   10.528   35.965   10.65   336.51
 0.10080D+00   0.9874   0.0000    6.137   0.8132 0.31362D-09  1  0  117.97   98.074  0.03049  260.20  258.73   10.361   35.657   10.71   338.07
 0.10307D+00   0.9862   0.0000    6.202   0.8107 0.30831D-09  1  0  119.76   99.552  0.03127  259.90  258.48   10.163   35.383   10.76   339.62
 0.10534D+00   0.9850   0.0000    6.263   0.8100 0.30409D-09  1  0  121.44  100.942  0.03203  259.60  258.26    9.935   35.145   10.80   341.17
 0.10761D+00   0.9838   0.0000    6.320   0.8112 0.30095D-09  1  0  123.01  102.237  0.03277  259.31  258.06    9.679   34.945   10.84   342.72
 0.10988D+00   0.9826   0.0000    6.372   0.8143 0.29883D-09  1  0  124.46  103.430  0.03349  259.05  257.90    9.395   34.785   10.86   344.26
 0.11215D+00   0.9813   0.0000    6.420   0.8192 0.29773D-09  1  0  125.78  104.514  0.03417  258.80  257.77    9.087   34.665   10.87   345.81
 0.11442D+00   0.9801   0.0000    6.463   0.8259 0.29759D-09  1  0  126.97  105.485  0.03480  258.57  257.67    8.758   34.587   10.87   347.35
 0.11669D+00   0.9789   0.0000    6.501   0.8344 0.29840D-09  1  0  128.02  106.337  0.03537  258.37  257.60    8.409   34.552   10.86   348.89
 0.11896D+00   0.9777   0.0000    6.534   0.8445 0.30012D-09  1  0  128.92  107.068  0.03587  258.19  257.58    8.044   34.560   10.84   350.43
 0.12123D+00   0.9765   0.0000    6.562   0.8563 0.30270D-09  1  0  129.68  107.675  0.03630  258.04  257.58    7.667   34.611   10.81   351.97
 0.12350D+00   0.9753   0.0000    6.585   0.8696 0.30613D-09  1  0  130.29  108.156  0.03665  257.92  257.63    7.279   34.705   10.77   353.50
 0.12577D+00   0.9741   0.0000    6.604   0.8843 0.31037D-09  1  0  130.75  108.510  0.03691  257.83  257.71    6.885   34.841   10.72   355.04
 0.12804D+00   0.9729   0.0000    6.618   0.9003 0.31537D-09  1  0  131.05  108.738  0.03708  257.77  257.82    6.487   35.018   10.66   356.57
 0.13031D+00   0.9717   0.0000    6.628   0.9175 0.32111D-09  1  0  131.17  108.841  0.03715  257.75  257.97    6.089   35.234   10.59   358.10
 0.13258D+00   0.9705   0.0000    6.635   0.9357 0.32753D-09  1  0  131.15  108.819  0.03714  257.75  258.14    5.695   35.486   10.52   359.62
 0.13485D+00   0.9693   0.0000    6.639   0.9547 0.33460D-09  1  0  130.98  108.676  0.03703  257.79  258.35    5.307   35.772   10.44   361.15
 0.13712D+00   0.9681   0.0000    6.641   0.9744 0.34226D-09  1  0  130.66  108.414  0.03684  257.86  258.58    4.929   36.089   10.35   362.67
 0.13939D+00   0.9670   0.0000    6.640   0.9945 0.35046D-09  1  0  130.21  108.038  0.03656  257.95  258.83    4.563   36.433   10.26   364.19
 0.14166D+00   0.9658   0.0000    6.638   1.0149 0.35916D-09  1  0  129.62  107.552  0.03621  258.07  259.10    4.214   36.799   10.17   365.71
 0.14393D+00   0.9646   0.0000    6.635   1.0354 0.36828D-09  1  0  128.91  106.962  0.03580  258.22  259.38    3.884   37.184   10.08   367.23
 0.14620D+00   0.9634   0.0000    6.632   1.0557 0.37776D-09  1  0  128.08  106.273  0.03532  258.38  259.68    3.577   37.583    9.99   368.75
 0.14847D+00   0.9622   0.0000    6.629   1.0756 0.38752D-09  1  0  127.14  105.493  0.03480  258.57  259.98    3.294   37.990    9.90   370.26
 0.15074D+00   0.9610   0.0000    6.627   1.0949 0.39750D-09  1  0  126.10  104.629  0.03424  258.77  260.29    3.040   38.402    9.81   371.78
 0.15301D+00   0.9599   0.0000    6.626   1.1133 0.40761D-09  1  0  124.97  103.689  0.03365  258.99  260.60    2.817   38.813    9.73   373.29
 0.15528D+00   0.9587   0.0000    6.626   1.1307 0.41775D-09  1  0  123.75  102.682  0.03304  259.22  260.90    2.627   39.218    9.65   374.80
 0.15755D+00   0.9575   0.0000    6.627   1.1468 0.42783D-09  1  0  122.47  101.618  0.03241  259.45  261.20    2.474   39.613    9.57   376.30
 0.15982D+00   0.9563   0.0000    6.631   1.1614 0.43776D-09  1  0  121.13  100.508  0.03179  259.69  261.49    2.358   39.992    9.50   377.81
 0.16209D+00   0.9552   0.0000    6.637   1.1744 0.44742D-09  1  0  119.75   99.362  0.03116  259.94  261.76    2.283   40.353    9.44   379.31
 0.16436D+00   0.9540   0.0000    6.646   1.1855 0.45670D-09  1  0  118.34   98.193  0.03055  260.18  262.02    2.248   40.690    9.38   380.81
 0.16663D+00   0.9528   0.0000    6.657   1.1947 0.46549D-09  1  0  116.92   97.011  0.02996  260.42  262.25    2.256   41.001    9.33   382.31
 0.16890D+00   0.9516   0.0000    6.671   1.2018 0.47367D-09  1  0  115.49   95.829  0.02938  260.66  262.47    2.307   41.281    9.29   383.81
 0.17117D+00   0.9505   0.0000    6.688   1.2068 0.48112D-09  1  0  114.08   94.660  0.02884  260.89  262.67    2.400   41.528    9.26   385.31
 0.17344D+00   0.9493   0.0000    6.708   1.2095 0.48773D-09  1  0  112.70   93.515  0.02832  261.11  262.83    2.536   41.739    9.23   386.80
 0.17571D+00   0.9481   0.0000    6.731   1.2099 0.49339D-09  1  0  111.37   92.409  0.02783  261.32  262.98    2.712   41.913    9.21   388.29
 0.17798D+00   0.9470   0.0000    6.757   1.2080 0.49800D-09  1  0  110.10   91.351  0.02739  261.52  263.10    2.929   42.047    9.20   389.78
 0.18025D+00   0.9458   0.0000    6.786   1.2039 0.50145D-09  1  0  108.90   90.355  0.02698  261.70  263.19    3.182   42.142    9.19   391.27
 0.18252D+00   0.9447   0.0000    6.818   1.1976 0.50367D-09  1  0  107.78   89.430  0.02661  261.87  263.25    3.470   42.195    9.20   392.76
 0.18479D+00   0.9435   0.0000    6.852   1.1892 0.50461D-09  1  0  106.77   88.587  0.02628  262.02  263.28    3.790   42.208    9.21   394.24
 0.18706D+00   0.9424   0.0000    6.890   1.1788 0.50422D-09  1  0  105.86   87.836  0.02599  262.16  263.29    4.137   42.180    9.23   395.73
 0.18933D+00   0.9412   0.0000    6.930   1.1664 0.50247D-09  1  0  105.07   87.183  0.02575  262.27  263.27    4.508   42.112    9.25   397.21
 0.19160D+00   0.9401   0.0000    6.972   1.1524 0.49939D-09  1  0  104.41   86.636  0.02555  262.37  263.22    4.899   42.005    9.29   398.69
 0.19387D+00   0.9389   0.0000    7.018   1.1369 0.49499D-09  1  0  103.89   86.200  0.02539  262.45  263.14    5.305   41.862    9.32   400.16
 0.19614D+00   0.9378   0.0000    7.065   1.1199 0.48934D-09  1  0  103.50   85.880  0.02528  262.50  263.04    5.721   41.683    9.37   401.64
 0.19841D+00   0.9366   0.0000    7.114   1.1019 0.48252D-09  1  0  103.26   85.678  0.02520  262.54  262.92    6.142   41.471    9.42   403.11
 0.20068D+00   0.9355   0.0000    7.166   1.0829 0.47464D-09  1  0  103.16   85.594  0.02517  262.55  262.77    6.565   41.229    9.48   404.59
 0.20295D+00   0.9343   0.0000    7.219   1.0632 0.46583D-09  1  0  103.20   85.630  0.02519  262.55  262.61    6.984   40.960    9.54   406.06
 0.20522D+00   0.9332   0.0000    7.273   1.0430 0.45622D-09  1  0  103.36   85.783  0.02524  262.52  262.42    7.394   40.667    9.61   407.53
 0.20749D+00   0.9320   0.0000    7.329   1.0226 0.44599D-09  1  0  103.65   86.049  0.02534  262.47  262.22    7.792   40.353    9.68   408.99
 0.20976D+00   0.9309   0.0000    7.386   1.0022 0.43527D-09  1  0  104.08   86.424  0.02547  262.41  262.00    8.174   40.022    9.75   410.46
 0.21203D+00   0.9298   0.0000    7.443   0.9819 0.42425D-09  1  0  104.63   86.903  0.02565  262.32  261.77    8.535   39.677    9.83   411.92
 0.21430D+00   0.9286   0.0000    7.501   0.9620 0.41309D-09  1  0  105.31   87.479  0.02586  262.22  261.53    8.872   39.323    9.90   413.38
 0.21657D+00   0.9275   0.0000    7.559   0.9427 0.40193D-09  1  0  106.09   88.142  0.02611  262.10  261.28    9.183   38.962    9.98   414.84
 0.21884D+00   0.9264   0.0000    7.618   0.9242 0.39093D-09  1  0  106.97   88.885  0.02640  261.97  261.02    9.464   38.600   10.06   416.30
 0.22111D+00   0.9252   0.0000    7.676   0.9066 0.38023D-09  1  0  107.93   89.698  0.02671  261.82  260.76    9.714   38.238   10.14   417.76
 0.22338D+00   0.9241   0.0000    7.733   0.8902 0.36994D-09  1  0  108.97   90.570  0.02707  261.66  260.50    9.930   37.882   10.22   419.21
 0.22565D+00   0.9230   0.0000    7.790   0.8750 0.36018D-09  1  0  110.07   91.490  0.02745  261.49  260.24   10.110   37.534   10.30   420.66
 0.22792D+00   0.9218   0.0000    7.846   0.8611 0.35103D-09  1  0  111.21   92.448  0.02785  261.31  259.98   10.255   37.199   10.38   422.11
 0.23019D+00   0.9207   0.0000    7.900   0.8488 0.34257D-09  1  0  112.39   93.431  0.02828  261.13  259.73   10.362   36.878   10.45   423.56
 0.23246D+00   0.9196   0.0000    7.952   0.8380 0.33487D-09  1  0  113.59   94.428  0.02873  260.93  259.49   10.432   36.575   10.51   425.01
 0.23473D+00   0.9185   0.0000    8.003   0.8289 0.32798D-09  1  0  114.79   95.427  0.02919  260.74  259.26   10.464   36.294   10.58   426.46
 0.23700D+00   0.9173   0.0000    8.052   0.8215 0.32193D-09  1  0  115.98   96.418  0.02967  260.54  259.05   10.459   36.036   10.63   427.90
 0.23927D+00   0.9162   0.0000    8.098   0.8159 0.31675D-09  1  0  117.15   97.388  0.03014  260.34  258.86   10.418   35.805   10.68   429.34
 0.24154D+00   0.9151   0.0000    8.141   0.8122 0.31247D-09  1  0  118.28   98.328  0.03062  260.15  258.68   10.340   35.602   10.72   430.78
 0.24381D+00   0.9140   0.0000    8.181   0.8103 0.30910D-09  1  0  119.37   99.226  0.03109  259.96  258.52   10.228   35.430   10.75   432.22
 0.24608D+00   0.9129   0.0000    8.218   0.8102 0.30663D-09  1  0  120.39  100.074  0.03155  259.78  258.39   10.083   35.291   10.78   433.66
 0.24835D+00   0.9118   0.0000    8.252   0.8120 0.30508D-09  1  0  121.35  100.861  0.03198  259.62  258.29    9.906   35.187   10.79   435.09
 0.25062D+00   0.9107   0.0000    8.282   0.8157 0.30443D-09  1  0  122.22  101.581  0.03239  259.46  258.21    9.700   35.118   10.80   436.52
 0.25289D+00   0.9096   0.0000    8.309   0.8212 0.30468D-09  1  0  123.01  102.225  0.03277  259.32  258.16    9.467   35.086   10.79   437.96
 0.25516D+00   0.9084   0.0000    8.331   0.8285 0.30582D-09  1  0  123.70  102.785  0.03310  259.19  258.14    9.208   35.092   10.78   439.39
 0.25743D+00   0.9073   0.0000    8.350   0.8375 0.30783D-09  1  0  124.28  103.257  0.03338  259.09  258.15    8.927   35.137   10.75   440.81
 0.25970D+00   0.9062   0.0000    8.365   0.8482 0.31070D-09  1  0  124.75  103.635  0.03362  259.00  258.19    8.627   35.220   10.72   442.24
 0.26197D+00   0.9051   0.0000    8.376   0.8605 0.31441D-09  1  0  125.11  103.914  0.03379  258.94  258.27    8.309   35.341   10.68   443.66
 0.26424D+00   0.9040   0.0000    8.384   0.8743 0.31894D-09  1  0  125.35  104.092  0.03390  258.90  258.37    7.978   35.501   10.62   445.09
 0.26651D+00   0.9029   0.0000    8.388   0.8894 0.32425D-09  1  0  125.46  104.164  0.03395  258.88  258.50    7.635   35.697   10.56   446.51
 0.26878D+00   0.9018   0.0000    8.389   0.9058 0.33033D-09  1  0  125.45  104.130  0.03392  258.89  258.66    7.286   35.928   10.50   447.93
 0.27105D+00   0.9007   0.0000    8.387   0.9233 0.33715D-09  1  0  125.31  103.989  0.03384  258.92  258.85    6.931   36.193   10.42   449.35
 0.27332D+00   0.8996   0.0000    8.382   0.9418 0.34466D-09  1  0  125.03  103.739  0.03368  258.98  259.06    6.576   36.488   10.34   450.76
 0.27559D+00   0.8985   0.0000    8.376   0.9611 0.35284D-09  1  0  124.60  103.383  0.03346  259.06  259.30    6.224   36.813   10.26   452.18
 0.27786D+00   0.8975   0.0000    8.367   0.9809 0.36163D-09  1  0  124.04  102.922  0.03318  259.16  259.55    5.877   37.162   10.17   453.59
 0.28013D+00   0.8964   0.0000    8.357   1.0012 0.37100D-09  1  0  123.36  102.357  0.03284  259.29  259.82    5.540   37.533   10.09   455.00
 0.28240D+00   0.8953   0.0000    8.346   1.0216 0.38088D-09  1  0  122.56  101.694  0.03246  259.43  260.11    5.215   37.922   10.00   456.41
 0.28467D+00   0.8942   0.0000    8.335   1.0420 0.39122D-09  1  0  121.65  100.936  0.03203  259.60  260.40    4.908   38.324    9.91   457.82
 0.28694D+00   0.8931   0.0000    8.323   1.0622 0.40196D-09  1  0  120.63  100.088  0.03156  259.78  260.70    4.620   38.736    9.82   459.22
 0.28921D+00   0.8920   0.0000    8.312   1.0819 0.41301D-09  1  0  119.50   99.156  0.03105  259.98  261.01    4.355   39.153    9.73   460.62
 0.29148D+00   0.8909   0.0000    8.301   1.1010 0.42431D-09  1  0  118.29   98.148  0.03053  260.19  261.32    4.118   39.571    9.65   462.03
 0.29375D+00   0.8898   0.0000    8.292   1.1191 0.43577D-09  1  0  116.99   97.071  0.02999  260.41  261.62    3.910   39.985    9.57   463.43
 0.29602D+00   0.8888   0.0000    8.283   1.1361 0.44728D-09  1  0  115.62   95.935  0.02943  260.64  261.92    3.734   40.391    9.49   464.83
 0.29829D+00   0.8877   0.0000    8.277   1.1517 0.45876D-09  1  0  114.19   94.750  0.02888  260.87  262.20    3.595   40.783    9.42   466.22
 0.30056D+00   0.8866   0.0000    8.272   1.1658 0.47009D-09  1  0  112.72   93.524  0.02832  261.11  262.48    3.493   41.159    9.36   467.62
 0.30283D+00   0.8855   0.0000    8.270   1.1782 0.48115D-09  1  0  111.20   92.271  0.02778  261.35  262.74    3.430   41.514    9.30   469.01
 0.30510D+00   0.8845   0.0000    8.269   1.1887 0.49181D-09  1  0  109.67   91.000  0.02724  261.58  262.99    3.409   41.844    9.25   470.40
 0.30737D+00   0.8834   0.0000    8.272   1.1973 0.50196D-09  1  0  108.14   89.726  0.02673  261.82  263.21    3.430   42.147    9.20   471.79
 0.30964D+00   0.8823   0.0000    8.277   1.2037 0.51145D-09  1  0  106.61   88.459  0.02623  262.05  263.41    3.494   42.418    9.17   473.18
 0.31191D+00   0.8812   0.0000    8.284   1.2079 0.52015D-09  1  0  105.11   87.213  0.02576  262.27  263.59    3.601   42.656    9.13   474.57
 0.31418D+00   0.8802   0.0000    8.295   1.2099 0.52793D-09  1  0  103.65   86.001  0.02532  262.48  263.75    3.749   42.858    9.11   475.96
 0.31645D+00   0.8791   0.0000    8.308   1.2095 0.53464D-09  1  0  102.24   84.834  0.02491  262.68  263.88    3.939   43.023    9.09   477.34
 0.31872D+00   0.8780   0.0000    8.324   1.2069 0.54017D-09  1  0  100.90   83.725  0.02453  262.87  263.98    4.167   43.148    9.09   478.72
 0.32099D+00   0.8770   0.0000    8.343   1.2021 0.54441D-09  1  0   99.65   82.684  0.02418  263.05  264.06    4.432   43.233    9.08   480.10
 0.32326D+00   0.8759   0.0000    8.365   1.1951 0.54725D-09  1  0   98.49   81.724  0.02387  263.20  264.11    4.731   43.277    9.09   481.48
 0.32553D+00   0.8749   0.0000    8.389   1.1860 0.54862D-09  1  0   97.44   80.854  0.02359  263.35  264.13    5.060   43.281    9.10   482.86
 0.32780D+00   0.8738   0.0000    8.416   1.1749 0.54847D-09  1  0   96.51   80.082  0.02335  263.47  264.13    5.415   43.245    9.12   484.23
 0.33007D+00   0.8727   0.0000    8.446   1.1621 0.54676D-09  1  0   95.71   79.416  0.02315  263.58  264.10    5.793   43.169    9.15   485.61
 0.33234D+00   0.8717   0.0000    8.478   1.1475 0.54351D-09  1  0   95.05   78.863  0.02298  263.67  264.04    6.189   43.054    9.18   486.98
 0.33461D+00   0.8706   0.0000    8.513   1.1315 0.53874D-09  1  0   94.52   78.427  0.02286  263.74  263.96    6.599   42.904    9.22   488.35
 0.33688D+00   0.8696   0.0000    8.549   1.1142 0.53252D-09  1  0   94.14   78.112  0.02276  263.79  263.86    7.017   42.718    9.26   489.72
 0.33915D+00   0.8685   0.0000    8.588   1.0958 0.52496D-09  1  0   93.89   77.921  0.02271  263.82  263.73    7.439   42.500    9.31   491.08
 0.34142D+00   0.8675   0.0000    8.628   1.0765 0.51617D-09  1  0   93.78   77.853  0.02269  263.83  263.58    7.861   42.253    9.37   492.45
 0.34369D+00   0.8664   0.0000    8.670   1.0567 0.50630D-09  1  0   93.82   77.908  0.02270  263.82  263.42    8.277   41.980    9.43   493.81
 0.34596D+00   0.8654   0.0000    8.714   1.0364 0.49553D-09  1  0   94.00   78.083  0.02275  263.79  263.23    8.684   41.683    9.49   495.17
 0.34823D+00   0.8643   0.0000    8.758   1.0159 0.48403D-09  1  0   94.33   78.375  0.02284  263.75  263.03    9.076   41.366    9.56   496.53
 0.35050D+00   0.8633   0.0000    8.804   0.9955 0.47199D-09  1  0   94.80   78.780  0.02296  263.68  262.82    9.451   41.033    9.63   497.89
 0.35277D+00   0.8622   0.0000    8.850   0.9754 0.45961D-09  1  0   95.40   79.289  0.02311  263.60  262.59    9.805   40.687    9.71   499.25
 0.35504D+00   0.8612   0.0000    8.896   0.9556 0.44708D-09  1  0   96.12   79.897  0.02330  263.50  262.36   10.135   40.333    9.78   500.61
 0.35731D+00   0.8602   0.0000    8.943   0.9366 0.43457D-09  1  0   96.94   80.595  0.02351  263.39  262.12   10.437   39.974    9.86   501.96
 0.35958D+00   0.8591   0.0000    8.990   0.9184 0.42225D-09  1  0   97.87   81.373  0.02376  263.26  261.87   10.709   39.613    9.94   503.31
 0.36185D+00   0.8581   0.0000    9.037   0.9011 0.41028D-09  1  0   98.88   82.222  0.02403  263.12  261.62   10.949   39.256   10.01   504.66
 0.36412D+00   0.8570   0.0000    9.083   0.8851 0.39879D-09  1  0   99.97   83.131  0.02433  262.97  261.38   11.156   38.904   10.09   506.01
 0.36639D+00   0.8560   0.0000    9.128   0.8703 0.38791D-09  1  0  101.11   84.089  0.02465  262.81  261.13   11.328   38.562   10.16   507.36
 0.36866D+00   0.8550   0.0000    9.173   0.8569 0.37773D-09  1  0  102.30   85.085  0.02499  262.64  260.89   11.464   38.233   10.23   508.70
 0.37093D+00   0.8539   0.0000    9.216   0.8451 0.36833D-09  1  0  103.53   86.107  0.02536  262.46  260.66   11.562   37.920   10.30   510.05
 0.37320D+00   0.8529   0.0000    9.258   0.8348 0.35978D-09  1  0  104.78   87.143  0.02574  262.28  260.43   11.624   37.627   10.36   511.39
 0.37547D+00   0.8519   0.0000    9.297   0.8263 0.35214D-09  1  0  106.02   88.182  0.02613  262.10  260.22   11.649   37.355   10.41   512.73
 0.37774D+00   0.8509   0.0000    9.335   0.8195 0.34544D-09  1  0  107.26   89.213  0.02652  261.91  260.02   11.637   37.108   10.46   514.07
 0.38001D+00   0.8498   0.0000    9.371   0.8145 0.33971D-09  1  0  108.48   90.223  0.02693  261.73  259.84   11.589   36.888   10.51   515.41
 0.38228D+00   0.8488   0.0000    9.404   0.8113 0.33497D-09  1  0  109.66   91.204  0.02733  261.55  259.68   11.505   36.697   10.54   516.74
 0.38455D+00   0.8478   0.0000    9.434   0.8100 0.33123D-09  1  0  110.80   92.143  0.02772  261.37  259.54   11.387   36.536   10.57   518.08
 0.38682D+00   0.8468   0.0000    9.462   0.8106 0.32848D-09  1  0  111.87   93.031  0.02810  261.20  259.43   11.236   36.409   10.59   519.41
 0.38909D+00   0.8457   0.0000    9.486   0.8130 0.32674D-09  1  0  112.88   93.859  0.02847  261.04  259.33   11.054   36.316   10.60   520.74
 0.39136D+00   0.8447   0.0000    9.508   0.8173 0.32598D-09  1  0  113.80   94.619  0.02882  260.90  259.27   10.842   36.258   10.60   522.07
 0.39363D+00   0.8437   0.0000    9.526   0.8234 0.32620D-09  1  0  114.63   95.302  0.02913  260.76  259.23   10.602   36.237   10.59   523.40
 0.39590D+00   0.8427   0.0000    9.541   0.8312 0.32739D-09  1  0  115.36   95.901  0.02942  260.64  259.22   10.337   36.252   10.58   524.72
 0.39817D+00   0.8417   0.0000    9.552   0.8408 0.32952D-09  1  0  115.99   96.409  0.02966  260.54  259.24   10.049   36.305   10.55   526.05
 0.40044D+00   0.8407   0.0000    9.560   0.8520 0.33258D-09  1  0  116.50   96.822  0.02986  260.46  259.28    9.741   36.396   10.52   527.37
 0.40271D+00   0.8396   0.0000    9.564   0.8648 0.33655D-09  1  0  116.89   97.135  0.03002  260.40  259.36    9.415   36.523   10.47   528.69
 0.40498D+00   0.8386   0.0000    9.565   0.8791 0.34141D-09  1  0  117.16   97.343  0.03012  260.35  259.46    9.075   36.686   10.42   530.01
 0.40725D+00   0.8376   0.0000    9.564   0.8946 0.34712D-09  1  0  117.31   97.444  0.03017  260.33  259.59    8.723   36.885   10.37   531.33
 0.40952D+00   0.8366   0.0000    9.559   0.9114 0.35366D-09  1  0  117.32   97.435  0.03017  260.34  259.74    8.363   37.117   10.30   532.65
 0.41179D+00   0.8356   0.0000    9.552   0.9293 0.36100D-09  1  0  117.20   97.316  0.03011  260.36  259.92    7.999   37.380   10.23   533.96
