R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
   zbot    P(MPa) Hint     conv melt pCLA   Tbot     Tm     etam        k   Fcond_bot Fcond_top   Fbot     Ftop    dlid z_topTBL z_botTBL
    3.86    4.65 0.82885D-08  0  0  0.01136  272.86  267.20 0.17405D+15  2.170  116.604  116.028  101.860  130.748    3.86    3.86    3.86
    4.19    5.04 0.76525D-08  0  0  0.01138  272.83  267.27 0.17224D+15  2.170  107.637  107.061   92.888  121.783    4.19    4.19    4.19
    4.51    5.43 0.71074D-08  0  0  0.01141  272.80  267.34 0.17056D+15  2.171   99.951   99.374   85.198  114.099    4.51    4.51    4.51
    4.83    5.82 0.66349D-08  0  0  0.01144  272.77  267.40 0.16898D+15  2.171   93.290   92.713   78.533  107.439    4.83    4.83    4.83
    5.15    6.21 0.62215D-08  0  0  0.01146  272.74  267.46 0.16751D+15  2.171   87.461   86.884   72.700  101.613    5.15    5.15    5.15
    5.47    6.59 0.58568D-08  0  0  0.01149  272.70  267.52 0.16612D+15  2.171   82.318   81.742   67.553   96.472    5.47    5.47    5.47
    5.80    6.98 0.55325D-08  0  0  0.01151  272.67  267.57 0.16481D+15  2.172   77.746   77.170   62.977   91.902    5.80    5.80    5.80
    6.12    7.37 0.52424D-08  0  0  0.01154  272.64  267.61 0.16356D+15  2.172   73.656   73.080   58.883   87.814    6.12    6.12    6.12
    6.44    7.76 0.49813D-08  0  0  0.01157  272.61  267.65 0.16238D+15  2.172   69.975   69.398   55.197   84.135    6.44    6.44    6.44
    6.76    8.15 0.47451D-08  0  0  0.01159  272.57  267.69 0.16125D+15  2.173   66.644   66.068   51.863   80.806    6.76    6.76    6.76
    7.08    8.54 0.45304D-08  0  0  0.01162  272.54  267.73 0.16017D+15  2.173   63.616   63.040   48.831   77.780    7.08    7.08    7.08
    7.41    8.92 0.43343D-08  0  0  0.01165  272.51  267.77 0.15914D+15  2.173   60.851   60.275   46.062   75.018    7.41    7.41    7.41
    7.73    9.31 0.41545D-08  0  0  0.01168  272.48  267.80 0.15815D+15  2.173   58.317   57.741   43.523   72.485    7.73    7.73    7.73
    8.05    9.70 0.39892D-08  0  0  0.01170  272.45  267.83 0.15720D+15  2.174   55.985   55.409   41.188   70.156    8.05    8.05    8.05
    8.37   10.09 0.38366D-08  0  0  0.01173  272.41  267.86 0.15628D+15  2.174   53.833   53.257   39.031   68.006    8.37    8.37    8.37
    8.69   10.48 0.36952D-08  0  0  0.01176  272.38  267.89 0.15540D+15  2.174   51.840   51.264   37.034   66.015    8.69    8.69    8.69
    9.02   10.86 0.35640D-08  0  0  0.01179  272.35  267.91 0.15455D+15  2.174   49.990   49.414   35.180   64.167    9.02    9.02    9.02
    9.34   11.25 0.34418D-08  0  0  0.01181  272.31  267.93 0.15372D+15  2.175   48.267   47.691   33.453   62.446    9.34    9.34    9.34
    9.66   11.64 0.33278D-08  0  0  0.01184  272.28  267.96 0.15293D+15  2.175   46.659   46.083   31.841   60.840    9.66    9.66    9.66
    9.98   12.03 0.32211D-08  0  0  0.01187  272.25  267.98 0.15216D+15  2.175   45.154   44.579   30.332   59.338    9.98    9.98    9.98
   10.30   12.42 0.31211D-08  0  0  0.01190  272.22  268.00 0.15141D+15  2.176   43.744   43.168   28.918   57.929   10.30   10.30   10.30
   10.63   12.80 0.30271D-08  0  0  0.01193  272.18  268.01 0.15069D+15  2.176   42.419   41.844   27.589   56.607   10.63   10.63   10.63
   10.95   13.19 0.29387D-08  0  0  0.01195  272.15  268.03 0.14998D+15  2.176   41.172   40.597   26.338   55.362   10.95   10.95   10.95
   11.27   13.58 0.28553D-08  0  0  0.01198  272.12  268.05 0.14930D+15  2.176   39.997   39.421   25.158   54.188   11.27   11.27   11.27
   11.59   13.97 0.27766D-08  0  0  0.01201  272.09  268.06 0.14864D+15  2.177   38.886   38.311   24.044   53.080   11.59   11.59   11.59
   11.91   14.36 0.27021D-08  0  0  0.01204  272.05  268.08 0.14799D+15  2.177   37.836   37.261   22.989   52.032   11.91   11.91   11.91
   12.24   14.74 0.26315D-08  0  0  0.01207  272.02  268.09 0.14736D+15  2.177   36.841   36.266   21.990   51.039   12.24   12.24   12.24
   12.56   15.13 0.25646D-08  0  0  0.01210  271.99  268.10 0.14674D+15  2.178   35.897   35.321   21.042   50.097   12.56   12.56   12.56
   12.88   15.52 0.25010D-08  0  0  0.01213  271.95  268.11 0.14614D+15  2.178   35.000   34.425   20.141   49.202   12.88   12.88   12.88
   13.20   15.91 0.24405D-08  0  0  0.01216  271.92  268.12 0.14556D+15  2.178   34.147   33.572   19.284   48.351   13.20   13.20   13.20
   13.52   16.30 0.23829D-08  0  0  0.01219  271.89  268.13 0.14499D+15  2.178   33.334   32.759   18.467   47.540   13.52   13.52   13.52
   13.85   16.68 0.23279D-08  0  0  0.01222  271.85  268.14 0.14443D+15  2.179   32.559   31.984   17.688   46.768   13.85   13.85   13.85
   14.17   17.07 0.22755D-08  0  0  0.01224  271.82  268.15 0.14388D+15  2.179   31.820   31.245   16.945   46.030   14.17   14.17   14.17
   14.49   17.46 0.22254D-08  0  0  0.01227  271.79  268.15 0.14335D+15  2.179   31.113   30.538   16.234   45.326   14.49   14.49   14.49
   14.81   17.85 0.21775D-08  0  0  0.01230  271.75  268.16 0.14283D+15  2.180   30.437   29.862   15.554   44.652   14.81   14.81   14.81
   15.13   18.24 0.21316D-08  0  0  0.01233  271.72  268.16 0.14231D+15  2.180   29.790   29.215   14.902   44.007   15.13   15.13   15.13
   15.46   18.63 0.20876D-08  0  0  0.01236  271.69  268.17 0.14181D+15  2.180   29.170   28.595   14.278   43.388   15.46   15.46   15.46
   15.78   19.01 0.20454D-08  0  0  0.01239  271.65  268.17 0.14132D+15  2.180   28.575   28.000   13.679   42.796   15.78   15.78   15.78
   16.10   19.40 0.20049D-08  0  0  0.01243  271.62  268.18 0.14084D+15  2.181   28.004   27.429   13.104   42.227   16.10   16.10   16.10
   16.42   19.37 0.19660D-08  1  0  0.01246  271.59  268.18 0.14037D+15  2.181   27.455   26.880   12.772   41.896   10.31   14.48   15.73
   16.74   19.76 0.19286D-08  1  0  0.01249  271.55  268.18 0.13991D+15  2.181   26.927   26.353   12.658   41.780   10.33   14.42   16.05
   17.07   20.15 0.18926D-08  1  0  0.01252  271.52  268.18 0.13945D+15  2.182   26.420   25.845   12.547   41.666   10.36   14.36   16.37
   17.39   20.54 0.18580D-08  1  0  0.01255  271.48  268.19 0.13901D+15  2.182   25.931   25.356   12.438   41.554   10.38   14.31   16.70
   17.71   20.93 0.18246D-08  1  0  0.01258  271.45  268.19 0.13857D+15  2.182   25.459   24.885   12.331   41.445   10.40   14.26   17.02
   18.03   21.32 0.17923D-08  1  0  0.01261  271.42  268.19 0.13814D+15  2.182   25.005   24.431   12.227   41.338   10.42   14.22   17.35
   18.35   21.71 0.17613D-08  1  0  0.01264  271.38  268.19 0.13771D+15  2.183   24.567   23.992   12.124   41.233   10.45   14.17   17.67
   18.68   22.10 0.17313D-08  1  0  0.01267  271.35  268.19 0.13730D+15  2.183   24.143   23.569   12.024   41.129   10.47   14.13   17.99
   19.00   22.49 0.17023D-08  1  0  0.01271  271.31  268.19 0.13689D+15  2.183   23.734   23.160   11.925   41.028   10.49   14.10   18.32
   19.32   22.87 0.16742D-08  1  0  0.01274  271.28  268.18 0.13649D+15  2.184   23.339   22.765   11.828   40.929   10.51   14.06   18.64
   19.64   23.26 0.16471D-08  1  0  0.01277  271.25  268.18 0.13609D+15  2.184   22.957   22.383   11.733   40.831   10.53   14.03   18.96
   19.96   23.65 0.16209D-08  1  0  0.01280  271.21  268.18 0.13570D+15  2.184   22.587   22.013   11.639   40.735   10.55   14.00   19.29
   20.29   24.04 0.15955D-08  1  0  0.01283  271.18  268.18 0.13532D+15  2.184   22.228   21.654   11.547   40.641   10.57   13.97   19.61
   20.61   24.43 0.15709D-08  1  0  0.01287  271.14  268.17 0.13494D+15  2.185   21.881   21.307   11.457   40.548   10.59   13.94   19.93
   20.93   24.82 0.15471D-08  1  0  0.01290  271.11  268.17 0.13457D+15  2.185   21.545   20.971   11.368   40.457   10.61   13.92   20.26
   21.25   25.21 0.15239D-08  1  0  0.01293  271.07  268.17 0.13421D+15  2.185   21.218   20.645   11.280   40.367   10.63   13.89   20.58
   21.57   25.60 0.15015D-08  1  0  0.01296  271.04  268.16 0.13385D+15  2.186   20.902   20.328   11.194   40.279   10.65   13.87   20.91
   21.90   25.99 0.14797D-08  1  0  0.01300  271.01  268.16 0.13349D+15  2.186   20.595   20.021   11.109   40.192   10.67   13.85   21.23
   22.22   26.38 0.14586D-08  1  0  0.01303  270.97  268.15 0.13314D+15  2.186   20.296   19.723   11.026   40.106   10.69   13.83   21.55
   22.54   26.77 0.14380D-08  1  0  0.01306  270.94  268.15 0.13280D+15  2.187   20.006   19.433   10.944   40.022   10.71   13.81   21.88
   22.86   27.16 0.14181D-08  1  0  0.01310  270.90  268.14 0.13246D+15  2.187   19.725   19.151   10.863   39.939   10.72   13.80   22.20
   23.18   27.54 0.13987D-08  1  0  0.01313  270.87  268.14 0.13212D+15  2.187   19.451   18.877   10.783   39.857   10.74   13.78   22.53
   23.51   27.93 0.13798D-08  1  0  0.01317  270.83  268.13 0.13179D+15  2.187   19.185   18.611   10.705   39.776   10.76   13.76   22.85
   23.83   28.32 0.13614D-08  1  0  0.01320  270.80  268.12 0.13147D+15  2.188   18.925   18.352   10.627   39.697   10.78   13.75   23.17
   24.15   28.71 0.13436D-08  1  0  0.01323  270.76  268.12 0.13114D+15  2.188   18.673   18.100   10.551   39.619   10.79   13.74   23.50
   24.47   29.10 0.13262D-08  1  0  0.01327  270.73  268.11 0.13083D+15  2.188   18.428   17.854   10.475   39.541   10.81   13.72   23.82
   24.79   29.49 0.13092D-08  1  0  0.01330  270.69  268.10 0.13051D+15  2.189   18.188   17.615   10.401   39.465   10.83   13.71   24.15
   25.12   29.88 0.12927D-08  1  0  0.01334  270.66  268.10 0.13020D+15  2.189   17.955   17.382   10.328   39.390   10.84   13.70   24.47
   25.44   30.27 0.12766D-08  1  0  0.01337  270.62  268.09 0.12990D+15  2.189   17.728   17.155   10.255   39.315   10.86   13.69   24.80
   25.76   30.66 0.12609D-08  1  0  0.01341  270.59  268.08 0.12960D+15  2.190   17.506   16.933   10.184   39.242   10.87   13.68   25.12
   26.08   31.05 0.12456D-08  1  0  0.01344  270.55  268.07 0.12930D+15  2.190   17.290   16.717   10.113   39.170   10.89   13.67   25.44
   26.40   31.44 0.12307D-08  1  0  0.01348  270.52  268.06 0.12901D+15  2.190   17.080   16.507   10.043   39.098   10.90   13.66   25.77
   26.73   31.83 0.12161D-08  1  0  0.01351  270.48  268.05 0.12872D+15  2.190   16.874   16.301    9.974   39.028   10.92   13.66   26.09
   27.05   32.22 0.12019D-08  1  0  0.01355  270.44  268.04 0.12843D+15  2.191   16.673   16.100    9.906   38.958   10.93   13.65   26.42
   27.37   32.61 0.11880D-08  1  0  0.01358  270.41  268.03 0.12815D+15  2.191   16.477   15.904    9.839   38.889   10.95   13.64   26.74
   27.69   33.00 0.11744D-08  1  0  0.01362  270.37  268.02 0.12787D+15  2.191   16.285   15.713    9.773   38.821   10.96   13.64   27.07
   28.01   33.39 0.11611D-08  1  0  0.01366  270.34  268.01 0.12759D+15  2.192   16.098   15.525    9.707   38.754   10.98   13.63   27.39
   28.34   33.78 0.11482D-08  1  0  0.01369  270.30  268.00 0.12732D+15  2.192   15.915   15.343    9.642   38.687   10.99   13.63   27.72
   28.66   34.17 0.11355D-08  1  0  0.01373  270.27  267.99 0.12705D+15  2.192   15.736   15.164    9.578   38.621   11.01   13.62   28.04
   28.98   34.56 0.11231D-08  1  0  0.01377  270.23  267.98 0.12678D+15  2.193   15.561   14.989    9.514   38.556   11.02   13.62   28.37
   29.30   34.95 0.11110D-08  1  0  0.01380  270.19  267.97 0.12651D+15  2.193   15.390   14.818    9.452   38.492   11.03   13.61   28.69
   29.62   35.34 0.10992D-08  1  0  0.01384  270.16  267.96 0.12625D+15  2.193   15.223   14.651    9.389   38.428   11.05   13.61   29.01
   29.95   35.73 0.10876D-08  1  0  0.01388  270.12  267.95 0.12599D+15  2.194   15.059   14.487    9.328   38.365   11.06   13.61   29.34
   30.27   36.12 0.10762D-08  1  0  0.01391  270.09  267.94 0.12574D+15  2.194   14.899   14.327    9.267   38.303   11.07   13.60   29.66
   30.59   36.51 0.10651D-08  1  0  0.01395  270.05  267.92 0.12549D+15  2.194   14.742   14.170    9.207   38.241   11.09   13.60   29.99
   30.91   36.90 0.10542D-08  1  0  0.01399  270.01  267.91 0.12524D+15  2.194   14.589   14.017    9.147   38.180   11.10   13.60   30.31
   31.23   37.28 0.10436D-08  1  0  0.01403  269.98  267.90 0.12499D+15  2.195   14.438   13.866    9.088   38.120   11.11   13.60   30.64
   31.56   37.67 0.10332D-08  1  0  0.01407  269.94  267.89 0.12474D+15  2.195   14.291   13.719    9.029   38.060   11.13   13.59   30.96
   31.88   38.06 0.10229D-08  1  0  0.01411  269.90  267.88 0.12450D+15  2.195   14.147   13.575    8.971   38.001   11.14   13.59   31.29
   32.20   38.45 0.10129D-08  1  0  0.01414  269.87  267.86 0.12426D+15  2.196   14.005   13.433    8.914   37.942   11.15   13.59   31.61
   32.52   38.84 0.10031D-08  1  0  0.01418  269.83  267.85 0.12402D+15  2.196   13.866   13.294    8.857   37.884   11.16   13.59   31.94
   32.84   39.23 0.99347D-09  1  0  0.01422  269.80  267.84 0.12379D+15  2.196   13.730   13.159    8.801   37.826   11.18   13.59   32.26
   33.17   39.62 0.98402D-09  1  0  0.01426  269.76  267.82 0.12356D+15  2.197   13.597   13.025    8.745   37.769   11.19   13.59   32.59
   33.49   40.01 0.97477D-09  1  0  0.01430  269.72  267.81 0.12333D+15  2.197   13.466   12.894    8.690   37.713   11.20   13.59   32.92
   33.81   40.40 0.96568D-09  1  0  0.01434  269.69  267.79 0.12310D+15  2.197   13.338   12.766    8.635   37.657   11.21   13.59   33.24
   34.13   40.79 0.95677D-09  1  0  0.01438  269.65  267.78 0.12287D+15  2.198   13.212   12.640    8.580   37.601   11.22   13.59   33.57
   34.45   41.18 0.94803D-09  1  0  0.01442  269.61  267.77 0.12265D+15  2.198   13.088   12.517    8.527   37.546   11.24   13.59   33.89
   34.78   41.57 0.93944D-09  1  0  0.01446  269.57  267.75 0.12243D+15  2.198   12.967   12.396    8.473   37.492   11.25   13.59   34.22
   35.10   41.96 0.93102D-09  1  0  0.01450  269.54  267.74 0.12221D+15  2.199   12.848   12.277    8.420   37.437   11.26   13.59   34.54
   35.42   42.36 0.92275D-09  1  0  0.01454  269.50  267.72 0.12199D+15  2.199   12.731   12.160    8.367   37.384   11.27   13.59   34.87
   35.74   42.75 0.91462D-09  1  0  0.01458  269.46  267.71 0.12178D+15  2.199   12.616   12.045    8.315   37.331   11.28   13.60   35.19
   36.06   43.14 0.90665D-09  1  0  0.01462  269.43  267.69 0.12157D+15  2.199   12.503   11.932    8.263   37.278   11.29   13.60   35.52
   36.39   43.53 0.89881D-09  1  0  0.01466  269.39  267.68 0.12136D+15  2.200   12.393   11.822    8.212   37.226   11.30   13.60   35.84
   36.71   43.92 0.89111D-09  1  0  0.01471  269.35  267.66 0.12115D+15  2.200   12.284   11.713    8.161   37.174   11.31   13.60   36.17
   37.03   44.31 0.88354D-09  1  0  0.01475  269.31  267.65 0.12094D+15  2.200   12.177   11.606    8.111   37.122   11.32   13.60   36.49
   37.35   44.70 0.87611D-09  1  0  0.01479  269.28  267.63 0.12074D+15  2.201   12.072   11.501    8.060   37.071   11.34   13.61   36.82
   37.67   45.09 0.86880D-09  1  0  0.01483  269.24  267.61 0.12054D+15  2.201   11.969   11.398    8.011   37.020   11.35   13.61   37.15
   38.00   45.48 0.86162D-09  1  0  0.01487  269.20  267.60 0.12033D+15  2.201   11.867   11.296    7.961   36.970   11.36   13.61   37.47
   38.32   45.87 0.85456D-09  1  0  0.01492  269.16  267.58 0.12014D+15  2.202   11.767   11.197    7.912   36.920   11.37   13.61   37.80
   38.64   46.26 0.84761D-09  1  0  0.01496  269.13  267.56 0.11994D+15  2.202   11.669   11.098    7.863   36.871   11.38   13.62   38.12
   38.96   46.65 0.84078D-09  1  0  0.01500  269.09  267.55 0.11974D+15  2.202   11.572   11.002    7.815   36.821   11.39   13.62   38.45
   39.28   47.04 0.83406D-09  1  0  0.01505  269.05  267.53 0.11955D+15  2.203   11.477   10.907    7.767   36.773   11.40   13.62   38.78
   39.61   47.43 0.82745D-09  1  0  0.01509  269.01  267.51 0.11936D+15  2.203   11.384   10.814    7.719   36.724   11.41   13.62   39.10
   39.93   47.82 0.82095D-09  1  0  0.01513  268.97  267.50 0.11917D+15  2.203   11.292   10.722    7.671   36.676   11.42   13.63   39.43
   40.25   48.21 0.81455D-09  1  0  0.01518  268.94  267.48 0.11898D+15  2.204   11.201   10.631    7.624   36.628   11.43   13.63   39.75
   40.57   48.60 0.80826D-09  1  0  0.01522  268.90  267.46 0.11879D+15  2.204   11.112   10.542    7.577   36.581   11.44   13.63   40.08
   40.89   48.99 0.80206D-09  1  0  0.01527  268.86  267.44 0.11861D+15  2.204   11.025   10.455    7.531   36.533   11.45   13.64   40.41
   41.22   49.38 0.79596D-09  1  0  0.01531  268.82  267.43 0.11843D+15  2.205   10.938   10.368    7.485   36.486   11.46   13.64   40.73
   41.54   49.77 0.78995D-09  1  0  0.01536  268.78  267.41 0.11824D+15  2.205   10.853   10.283    7.439   36.440   11.47   13.64   41.06
   41.86   50.16 0.78404D-09  1  0  0.01540  268.74  267.39 0.11806D+15  2.205   10.770   10.200    7.393   36.394   11.48   13.65   41.38
   42.18   50.55 0.77822D-09  1  0  0.01545  268.70  267.37 0.11789D+15  2.206   10.687   10.118    7.348   36.348   11.49   13.65   41.71
   42.50   50.94 0.77248D-09  1  0  0.01549  268.67  267.35 0.11771D+15  2.206   10.606   10.036    7.302   36.302   11.49   13.66   42.04
   42.83   51.33 0.76683D-09  1  0  0.01554  268.63  267.33 0.11753D+15  2.206   10.526    9.957    7.258   36.257   11.50   13.66   42.36
   43.15   51.73 0.76127D-09  1  0  0.01558  268.59  267.32 0.11736D+15  2.207   10.448    9.878    7.213   36.212   11.51   13.66   42.69
   43.47   52.12 0.75579D-09  1  0  0.01563  268.55  267.30 0.11719D+15  2.207   10.370    9.800    7.169   36.167   11.52   13.67   43.02
   43.79   52.51 0.75039D-09  1  0  0.01568  268.51  267.28 0.11702D+15  2.207   10.294    9.724    7.124   36.122   11.53   13.67   43.34
   44.11   52.90 0.74506D-09  1  0  0.01572  268.47  267.26 0.11685D+15  2.208   10.218    9.649    7.081   36.078   11.54   13.68   43.67
   44.44   53.29 0.73982D-09  1  0  0.01577  268.43  267.24 0.11668D+15  2.208   10.144    9.575    7.037   36.034   11.55   13.68   44.00
   44.76   53.68 0.73465D-09  1  0  0.01582  268.39  267.22 0.11651D+15  2.208   10.071    9.502    6.993   35.990   11.56   13.69   44.32
   45.08   54.07 0.72955D-09  1  0  0.01587  268.35  267.20 0.11635D+15  2.209    9.999    9.429    6.950   35.946   11.57   13.69   44.65
   45.40   54.46 0.72453D-09  1  0  0.01591  268.31  267.18 0.11619D+15  2.209    9.927    9.358    6.907   35.903   11.58   13.70   44.98
   45.72   54.85 0.71958D-09  1  0  0.01596  268.28  267.16 0.11602D+15  2.209    9.857    9.288    6.865   35.860   11.59   13.70   45.30
   46.05   55.24 0.71470D-09  1  0  0.01601  268.24  267.14 0.11586D+15  2.210    9.788    9.219    6.822   35.817   11.59   13.70   45.63
   46.37   55.63 0.70988D-09  1  0  0.01606  268.20  267.12 0.11570D+15  2.210    9.720    9.151    6.780   35.775   11.60   13.71   45.96
   46.69   56.03 0.70513D-09  1  0  0.01611  268.16  267.10 0.11555D+15  2.210    9.653    9.084    6.738   35.732   11.61   13.71   46.28
   47.01   56.42 0.70045D-09  1  0  0.01616  268.12  267.08 0.11539D+15  2.211    9.586    9.018    6.696   35.690   11.62   13.72   46.61
   47.33   56.81 0.69583D-09  1  0  0.01621  268.08  267.06 0.11523D+15  2.211    9.521    8.952    6.654   35.648   11.63   13.72   46.94
   47.66   57.20 0.69127D-09  1  0  0.01626  268.04  267.04 0.11508D+15  2.211    9.456    8.888    6.612   35.607   11.64   13.73   47.26
   47.98   57.59 0.68677D-09  1  0  0.01631  268.00  267.02 0.11493D+15  2.212    9.393    8.824    6.571   35.565   11.64   13.73   47.59
   48.30   57.98 0.68234D-09  1  0  0.01636  267.96  267.00 0.11478D+15  2.212    9.330    8.761    6.530   35.524   11.65   13.74   47.92
   48.62   58.37 0.67796D-09  1  0  0.01641  267.92  266.98 0.11463D+15  2.213    9.268    8.699    6.489   35.483   11.66   13.75   48.25
   48.94   58.76 0.67364D-09  1  0  0.01646  267.88  266.95 0.11448D+15  2.213    9.207    8.638    6.448   35.442   11.67   13.75   48.57
   49.27   59.15 0.66938D-09  1  0  0.01651  267.84  266.93 0.11433D+15  2.213    9.146    8.578    6.407   35.401   11.68   13.76   48.90
   49.59   59.55 0.66517D-09  1  0  0.01656  267.80  266.91 0.11418D+15  2.214    9.086    8.518    6.367   35.361   11.69   13.76   49.23
   49.91   59.94 0.66101D-09  1  0  0.01662  267.75  266.89 0.11404D+15  2.214    9.028    8.460    6.327   35.320   11.69   13.77   49.55
   50.23   60.33 0.65691D-09  1  0  0.01667  267.71  266.87 0.11390D+15  2.214    8.969    8.402    6.286   35.280   11.70   13.77   49.88
   50.55   60.72 0.65287D-09  1  0  0.01672  267.67  266.85 0.11375D+15  2.215    8.912    8.344    6.246   35.240   11.71   13.78   50.21
   50.88   61.11 0.64887D-09  1  0  0.01677  267.63  266.82 0.11361D+15  2.215    8.855    8.288    6.207   35.200   11.72   13.78   50.54
   51.20   61.50 0.64492D-09  1  0  0.01683  267.59  266.80 0.11347D+15  2.215    8.799    8.232    6.167   35.161   11.72   13.79   50.87
   51.52   61.89 0.64103D-09  1  0  0.01688  267.55  266.78 0.11333D+15  2.216    8.744    8.177    6.127   35.121   11.73   13.80   51.19
   51.84   62.29 0.63718D-09  1  0  0.01693  267.51  266.76 0.11319D+15  2.216    8.690    8.122    6.088   35.082   11.74   13.80   51.52
   52.16   62.68 0.63338D-09  1  0  0.01699  267.47  266.74 0.11306D+15  2.216    8.636    8.068    6.049   35.043   11.75   13.81   51.85
   52.49   63.07 0.62962D-09  1  0  0.01704  267.43  266.71 0.11292D+15  2.217    8.582    8.015    6.010   35.004   11.76   13.81   52.18
   52.81   63.46 0.62591D-09  1  0  0.01710  267.39  266.69 0.11279D+15  2.217    8.530    7.962    5.971   34.965   11.76   13.82   52.50
   53.13   63.85 0.62225D-09  1  0  0.01715  267.34  266.67 0.11266D+15  2.217    8.478    7.911    5.932   34.927   11.77   13.82   52.83
   53.45   64.25 0.61863D-09  1  0  0.01721  267.30  266.64 0.11252D+15  2.218    8.426    7.859    5.893   34.888   11.78   13.83   53.16
   53.77   64.64 0.61505D-09  1  0  0.01727  267.26  266.62 0.11239D+15  2.218    8.376    7.809    5.854   34.850   11.79   13.84   53.49
   54.10   65.03 0.61152D-09  1  0  0.01732  267.22  266.60 0.11226D+15  2.219    8.326    7.759    5.816   34.812   11.79   13.84   53.82
   54.42   65.42 0.60803D-09  1  0  0.01738  267.18  266.57 0.11213D+15  2.219    8.276    7.709    5.778   34.774   11.80   13.85   54.15
   54.74   65.81 0.60458D-09  1  0  0.01743  267.14  266.55 0.11201D+15  2.219    8.227    7.660    5.739   34.736   11.81   13.85   54.47
   55.06   66.20 0.60117D-09  1  0  0.01749  267.09  266.53 0.11188D+15  2.220    8.179    7.612    5.701   34.698   11.82   13.86   54.80
   55.38   66.60 0.59780D-09  1  0  0.01755  267.05  266.50 0.11176D+15  2.220    8.131    7.564    5.663   34.660   11.82   13.87   55.13
   55.71   66.99 0.59447D-09  1  0  0.01761  267.01  266.48 0.11163D+15  2.220    8.083    7.517    5.625   34.623   11.83   13.87   55.46
   56.03   67.38 0.59117D-09  1  0  0.01767  266.97  266.46 0.11151D+15  2.221    8.037    7.470    5.588   34.586   11.84   13.88   55.79
   56.35   67.77 0.58792D-09  1  0  0.01772  266.93  266.43 0.11139D+15  2.221    7.990    7.424    5.550   34.548   11.84   13.89   56.12
   56.67   68.17 0.58470D-09  1  0  0.01778  266.88  266.41 0.11127D+15  2.221    7.945    7.378    5.512   34.511   11.85   13.89   56.45
   56.99   68.56 0.58152D-09  1  0  0.01784  266.84  266.38 0.11115D+15  2.222    7.899    7.333    5.475   34.474   11.86   13.90   56.78
   57.32   68.95 0.57837D-09  1  0  0.01790  266.80  266.36 0.11103D+15  2.222    7.855    7.289    5.437   34.437   11.87   13.91   57.11
   57.64   69.34 0.57526D-09  1  0  0.01796  266.75  266.33 0.11091D+15  2.223    7.811    7.244    5.400   34.401   11.87   13.91   57.44
   57.96   69.74 0.57218D-09  1  0  0.01802  266.71  266.31 0.11079D+15  2.223    7.767    7.201    5.363   34.364   11.88   13.92   57.76
   58.28   70.13 0.56914D-09  1  0  0.01808  266.67  266.28 0.11068D+15  2.223    7.724    7.158    5.326   34.327   11.89   13.93   58.09
   58.60   70.52 0.56613D-09  1  0  0.01815  266.63  266.26 0.11056D+15  2.224    7.681    7.115    5.289   34.291   11.89   13.93   58.42
   58.93   70.91 0.56316D-09  1  0  0.01821  266.58  266.23 0.11045D+15  2.224    7.638    7.073    5.252   34.255   11.90   13.94   58.75
   59.25   71.31 0.56021D-09  1  0  0.01827  266.54  266.21 0.11034D+15  2.224    7.597    7.031    5.215   34.218   11.91   13.95   59.08
