R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       Hint       etaref      pCLA conv   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid
 0.10500D+12 0.27023D-10 0.31623D+14   0.0150  0  152.087  0.24056  203.54  202.87   -0.000    3.429  152.09
 0.10500D+12 0.27023D-10 0.35481D+14   0.0150  0  152.087  0.24056  203.54  203.06   -0.000    3.429  152.09
 0.10500D+12 0.27023D-10 0.39811D+14   0.0150  0  152.087  0.24056  203.54  203.25   -0.000    3.429  152.09
 0.10500D+12 0.27023D-10 0.44668D+14   0.0150  0  152.087  0.24056  203.54  203.45   -0.000    3.429  152.09
 0.10500D+12 0.27023D-10 0.50119D+14   0.0150  0  152.087  0.24056  203.54  203.65   -0.000    3.429  152.09
 0.10500D+12 0.27023D-10 0.56234D+14   0.0150  0  152.087  0.24056  203.54  203.85   -0.000    3.429  152.09
 0.10500D+12 0.27023D-10 0.63096D+14   0.0150  0  152.087  0.24056  203.54  204.06   -0.000    3.429  152.09
 0.10500D+12 0.27023D-10 0.70795D+14   0.0150  0  152.087  0.24056  203.54  204.27   -0.000    3.429  152.09
 0.10500D+12 0.27023D-10 0.79433D+14   0.0150  0  152.087  0.24056  203.54  204.48   -0.000    3.429  152.09
 0.10500D+12 0.27023D-10 0.89125D+14   0.0150  0  152.087  0.24056  203.54  204.70   -0.000    3.429  152.09
 0.10500D+12 0.27023D-10 0.10000D+15   0.0150  0  152.087  0.24056  203.54  204.92   -0.000    3.429  152.09
 0.10500D+12 0.27023D-10 0.11220D+15   0.0150  0  152.087  0.24056  203.54  205.15   -0.000    3.429  152.09
 0.10500D+12 0.27023D-10 0.12589D+15   0.0150  0  152.087  0.24056  203.54  205.37   -0.000    3.429  152.09
 0.10500D+12 0.27023D-10 0.14125D+15   0.0150  0  152.087  0.24056  203.54  205.61   -0.000    3.429  152.09
 0.10500D+12 0.27023D-10 0.15849D+15   0.0150  0  152.087  0.24056  203.54  205.84   -0.000    3.429  152.09
 0.10500D+12 0.27023D-10 0.17783D+15   0.0150  0  152.087  0.24056  203.54  206.08   -0.000    3.429  152.09
 0.10500D+12 0.27023D-10 0.19953D+15   0.0150  0  152.087  0.24056  203.54  206.33   -0.000    3.429  152.09
 0.10500D+12 0.27023D-10 0.22387D+15   0.0150  0  152.087  0.24056  203.54  206.58   -0.000    3.429  152.09
 0.10500D+12 0.27023D-10 0.25119D+15   0.0150  0  152.087  0.24056  203.54  206.83   -0.000    3.429  152.09
 0.10500D+12 0.27023D-10 0.28184D+15   0.0150  0  152.087  0.24056  203.54  207.08   -0.000    3.429  152.09
 0.10500D+12 0.27023D-10 0.31623D+15   0.0150  0  152.087  0.24056  203.54  207.34   -0.000    3.429  152.09
 0.10500D+12 0.27023D-10 0.35481D+15   0.0150  0  152.087  0.24056  203.54  207.61   -0.000    3.429  152.09
 0.10500D+12 0.27023D-10 0.39811D+15   0.0150  0  152.087  0.24056  203.54  207.87   -0.000    3.429  152.09
 0.10500D+12 0.27023D-10 0.44668D+15   0.0150  0  152.087  0.24056  203.54  208.14   -0.000    3.429  152.09
 0.10500D+12 0.27023D-10 0.50119D+15   0.0150  0  152.087  0.24056  203.54  208.42   -0.000    3.429  152.09
 0.10500D+12 0.27023D-10 0.56234D+15   0.0150  0  152.087  0.24056  203.54  208.70   -0.000    3.429  152.09
 0.10500D+12 0.27023D-10 0.63096D+15   0.0150  0  152.087  0.24056  203.54  208.98   -0.000    3.429  152.09
 0.10500D+12 0.27023D-10 0.70795D+15   0.0150  0  152.087  0.24056  203.54  209.26   -0.000    3.429  152.09
 0.10500D+12 0.27023D-10 0.79433D+15   0.0150  0  152.087  0.24056  203.54  209.55   -0.000    3.429  152.09
 0.10500D+12 0.27023D-10 0.89125D+15   0.0150  0  152.087  0.24056  203.54  209.85   -0.000    3.429  152.09
 0.10500D+12 0.27023D-10 0.10000D+16   0.0150  0  152.087  0.24056  203.54  210.15   -0.000    3.429  152.09
 0.12000D+12 0.30942D-10 0.10000D+14   0.0150  0  151.870  0.23435  205.44  204.23   -0.000    3.919  118.53
 0.12000D+12 0.30942D-10 0.11220D+14   0.0150  0  151.850  0.23379  205.61  204.66    0.000    3.919  113.14
 0.12000D+12 0.30942D-10 0.12589D+14   0.0150  0  151.823  0.23303  205.84  205.20   -0.000    3.919  105.73
 0.12000D+12 0.30942D-10 0.14125D+14   0.0150  0  151.782  0.23190  206.18  205.90    0.000    3.919   94.89
 0.12000D+12 0.30942D-10 0.15849D+14   0.0150  0  151.717  0.23009  206.73  206.93   -0.000    3.919   77.45
 0.12000D+12 0.31001D-10 0.17783D+14   0.0150  0  151.560  0.22594  207.97  206.62   -0.000    3.919  122.22
 0.12000D+12 0.31001D-10 0.19953D+14   0.0150  0  151.539  0.22540  208.13  207.07   -0.000    3.919  116.69
 0.12000D+12 0.31001D-10 0.22387D+14   0.0150  0  151.508  0.22462  208.37  207.64    0.000    3.919  108.62
 0.12000D+12 0.31001D-10 0.25119D+14   0.0150  0  151.460  0.22336  208.74  208.45   -0.000    3.919   95.76
 0.12000D+12 0.31001D-10 0.28184D+14   0.0150  0  151.369  0.22104  209.44  209.80   -0.000    3.919   71.95
