R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       Hint       etaref      pCLA conv   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid
 0.33537D-08 0.21875D+13 0.32000D+14   0.0300  1   23.506  0.02646  270.41  271.03   -5.465   66.137    6.94
 0.34190D-08 0.22000D+13 0.32000D+14   0.0300  1   23.184  0.02639  270.45  271.06   -5.670   66.344    6.92
 0.34861D-08 0.22125D+13 0.32000D+14   0.0300  1   22.862  0.02632  270.49  271.08   -5.875   66.551    6.90
 0.35552D-08 0.22250D+13 0.32000D+14   0.0300  1   22.540  0.02625  270.53  271.11   -6.081   66.756    6.89
 0.36262D-08 0.22375D+13 0.32000D+14   0.0300  1   22.218  0.02619  270.57  271.13   -6.288   66.962    6.87
 0.36993D-08 0.22500D+13 0.32000D+14   0.0300  1   21.896  0.02612  270.61  271.16   -6.494   67.166    6.85
 0.37746D-08 0.22625D+13 0.32000D+14   0.0300  1   21.574  0.02605  270.65  271.18   -6.702   67.370    6.83
 0.38522D-08 0.22750D+13 0.32000D+14   0.0300  1   21.252  0.02599  270.69  271.20   -6.910   67.573    6.81
 0.39321D-08 0.22875D+13 0.32000D+14   0.0300  1   20.930  0.02592  270.73  271.21   -7.118   67.776    6.80
 0.39536D-08 0.23000D+13 0.32000D+14   0.0300  1   20.930  0.02592  270.73  271.29   -7.343   67.965    6.78
 0.40363D-08 0.23125D+13 0.32000D+14   0.0300  1   20.608  0.02585  270.76  271.31   -7.552   68.167    6.76
 0.41217D-08 0.23250D+13 0.32000D+14   0.0300  1   20.286  0.02579  270.80  271.32   -7.762   68.367    6.74
 0.42099D-08 0.23375D+13 0.32000D+14   0.0300  1   19.964  0.02572  270.84  271.33   -7.972   68.568    6.73
 0.43009D-08 0.23500D+13 0.32000D+14   0.0300  1   19.642  0.02566  270.88  271.34   -8.183   68.767    6.71
 0.43237D-08 0.23625D+13 0.32000D+14   0.0300  1   19.642  0.02566  270.88  271.42   -8.410   68.954    6.69
 0.44181D-08 0.23750D+13 0.32000D+14   0.0300  1   19.320  0.02559  270.92  271.42   -8.622   69.152    6.68
 0.45157D-08 0.23875D+13 0.32000D+14   0.0300  1   18.998  0.02553  270.96  271.42   -8.834   69.350    6.66
 0.46167D-08 0.24000D+13 0.32000D+14   0.0300  1   18.676  0.02546  270.99  271.43   -9.046   69.547    6.64
 0.46407D-08 0.24125D+13 0.32000D+14   0.0300  1   18.676  0.02546  270.99  271.50   -9.275   69.732    6.63
 0.47456D-08 0.24250D+13 0.32000D+14   0.0300  1   18.354  0.02540  271.03  271.50   -9.489   69.928    6.61
 0.48543D-08 0.24375D+13 0.32000D+14   0.0300  1   18.032  0.02534  271.07  271.50   -9.702   70.124    6.59
 0.48792D-08 0.24500D+13 0.32000D+14   0.0300  1   18.032  0.02534  271.07  271.57   -9.933   70.307    6.58
 0.49922D-08 0.24625D+13 0.32000D+14   0.0300  1   17.710  0.02527  271.11  271.57  -10.147   70.501    6.56
 0.51094D-08 0.24750D+13 0.32000D+14   0.0300  1   17.388  0.02521  271.15  271.56  -10.362   70.695    6.55
 0.51352D-08 0.24875D+13 0.32000D+14   0.0300  1   17.388  0.02521  271.15  271.63  -10.594   70.877    6.53
 0.52573D-08 0.25000D+13 0.32000D+14   0.0300  1   17.066  0.02515  271.18  271.62  -10.810   71.069    6.52
 0.52836D-08 0.25125D+13 0.32000D+14   0.0300  1   17.066  0.02515  271.18  271.69  -11.042   71.250    6.50
 0.54108D-08 0.25250D+13 0.32000D+14   0.0300  1   16.744  0.02509  271.22  271.68  -11.259   71.442    6.48
 0.55431D-08 0.25375D+13 0.32000D+14   0.0300  1   16.422  0.02502  271.26  271.66  -11.476   71.633    6.47
 0.55704D-08 0.25500D+13 0.32000D+14   0.0300  1   16.422  0.02502  271.26  271.73  -11.709   71.813    6.45
 0.57085D-08 0.25625D+13 0.32000D+14   0.0300  1   16.100  0.02496  271.30  271.71  -11.927   72.003    6.44
 0.57363D-08 0.25750D+13 0.32000D+14   0.0300  1   16.100  0.02496  271.30  271.78  -12.161   72.181    6.42
 0.58806D-08 0.25875D+13 0.32000D+14   0.0300  1   15.778  0.02490  271.33  271.76  -12.380   72.370    6.41
 0.60309D-08 0.26000D+13 0.32000D+14   0.0300  1   15.456  0.02484  271.37  271.73  -12.599   72.559    6.40
 0.60599D-08 0.26125D+13 0.32000D+14   0.0300  1   15.456  0.02484  271.37  271.80  -12.835   72.736    6.38
 0.62171D-08 0.26250D+13 0.32000D+14   0.0300  1   15.134  0.02478  271.41  271.77  -13.055   72.923    6.37
 0.62467D-08 0.26375D+13 0.32000D+14   0.0300  1   15.134  0.02478  271.41  271.84  -13.291   73.100    6.35
 0.62763D-08 0.26500D+13 0.32000D+14   0.0300  1   15.134  0.02478  271.41  271.91  -13.527   73.277    6.34
 0.63059D-08 0.26625D+13 0.32000D+14   0.0300  1   15.134  0.02478  271.41  271.98  -13.763   73.453    6.32
 0.63355D-08 0.26750D+13 0.32000D+14   0.0300  1   15.134  0.02478  271.41  272.05  -13.999   73.630    6.31
 0.63651D-08 0.26875D+13 0.32000D+14   0.0300  1   15.134  0.02478  271.41  272.12  -14.234   73.808    6.29
 0.63948D-08 0.27000D+13 0.32000D+14   0.0300  1   15.134  0.02478  271.41  272.19  -14.470   73.985    6.27
 0.64244D-08 0.27125D+13 0.32000D+14   0.0300  1   15.134  0.02478  271.41  272.26  -14.705   74.163    6.26
 0.64540D-08 0.27250D+13 0.32000D+14   0.0300  1   15.134  0.02478  271.41  272.33  -14.940   74.341    6.24
 0.64836D-08 0.27375D+13 0.32000D+14   0.0300  1   15.134  0.02478  271.41  272.40  -15.175   74.519    6.23
 0.65132D-08 0.27500D+13 0.32000D+14   0.0300  1   15.134  0.02478  271.41  272.46  -15.409   74.697    6.22
 0.65428D-08 0.27625D+13 0.32000D+14   0.0300  1   15.134  0.02478  271.41  272.53  -15.643   74.875    6.20
 0.65724D-08 0.27750D+13 0.32000D+14   0.0300  1   15.134  0.02478  271.41  272.60  -15.878   75.054    6.19
 0.66020D-08 0.27875D+13 0.32000D+14   0.0300  1   15.134  0.02478  271.41  272.67  -16.112   75.232    6.17
 0.66316D-08 0.28000D+13 0.32000D+14   0.0300  1   15.134  0.02478  271.41  272.74  -16.346   75.411    6.16
 0.66612D-08 0.28125D+13 0.32000D+14   0.0300  1   15.134  0.02478  271.41  272.81  -16.579   75.590    6.14
 0.66908D-08 0.28250D+13 0.32000D+14   0.0300  1   15.134  0.02478  271.41  272.88  -16.813   75.770    6.13
 0.67204D-08 0.28375D+13 0.32000D+14   0.0300  1   15.134  0.02478  271.41  272.95  -17.046   75.949    6.11
 0.67500D-08 0.28500D+13 0.32000D+14   0.0300  1   15.134  0.02478  271.41  273.01  -17.279   76.129    6.10
 0.67796D-08 0.28625D+13 0.32000D+14   0.0300  1   15.134  0.02478  271.41  273.08  -17.512   76.308    6.08
 0.68092D-08 0.28750D+13 0.32000D+14   0.0300  1   15.134  0.02478  271.41  273.15  -17.745   76.488    6.07
 0.68388D-08 0.28875D+13 0.32000D+14   0.0300  1   15.134  0.02478  271.41  273.22  -17.977   76.668    6.06
 0.68684D-08 0.29000D+13 0.32000D+14   0.0300  1   15.134  0.02478  271.41  273.29  -18.210   76.849    6.04
 0.68980D-08 0.29125D+13 0.32000D+14   0.0300  1   15.134  0.02478  271.41  273.36  -18.442   77.029    6.03
 0.67847D-08 0.29250D+13 0.32000D+14   0.0300  1   15.456  0.02484  271.37  273.54  -18.664   77.227    6.01
 0.68137D-08 0.29375D+13 0.32000D+14   0.0300  1   15.456  0.02484  271.37  273.61  -18.895   77.409    5.99
 0.68427D-08 0.29500D+13 0.32000D+14   0.0300  1   15.456  0.02484  271.37  273.67  -19.125   77.591    5.98
 0.68717D-08 0.29625D+13 0.32000D+14   0.0300  1   15.456  0.02484  271.37  273.74  -19.356   77.774    5.97
 0.69007D-08 0.29750D+13 0.32000D+14   0.0300  1   15.456  0.02484  271.37  273.81  -19.586   77.956    5.95
 0.69297D-08 0.29875D+13 0.32000D+14   0.0300  1   15.456  0.02484  271.37  273.88  -19.816   78.139    5.94
 0.69587D-08 0.30000D+13 0.32000D+14   0.0300  1   15.456  0.02484  271.37  273.95  -20.046   78.322    5.92
