R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.10000D-01   1.0375   0.0000    0.746   1.4173 0.10094D-07  0  0    6.02    5.000  0.01145  272.75  269.31   66.877  112.735    5.00   274.38
 0.12270D-01   1.0362   0.0000    1.312   1.4643 0.57985D-08  0  0   10.86    9.016  0.01179  272.35  270.24   25.893   73.415    9.02   276.01
 0.14540D-01   1.0349   0.0000    1.661   1.5092 0.43689D-08  0  0   14.89   12.359  0.01208  272.01  270.81   11.568   60.671   12.36   277.64
 0.16810D-01   1.0336   0.0000    1.879   1.5513 0.39203D-08  0  0   17.08   14.174  0.01225  271.82  271.16    6.166   56.715   14.17   279.27
 0.19080D-01   1.0324   0.0000    2.052   1.5900 0.37711D-08  1  0   18.10   15.113  0.01233  271.72  271.42    4.228   56.072    7.71   280.89
 0.21350D-01   1.0311   0.0000    2.212   1.6248 0.37081D-08  1  0   18.93   15.712  0.01239  271.66  271.65    3.210   56.209    7.69   282.52
 0.23620D-01   1.0298   0.0000    2.356   1.6553 0.37004D-08  1  0   19.34   16.043  0.01242  271.63  271.83    2.410   56.418    7.66   284.14
 0.25890D-01   1.0285   0.0000    2.488   1.6809 0.37315D-08  1  0   19.47   16.156  0.01243  271.61  271.98    1.810   56.665    7.62   285.76
 0.28160D-01   1.0273   0.0000    2.611   1.7012 0.37895D-08  1  0   19.40   16.101  0.01243  271.62  272.08    1.393   56.921    7.59   287.37
 0.30430D-01   1.0260   0.0000    2.727   1.7159 0.38645D-08  1  0   19.19   15.924  0.01241  271.64  272.15    1.149   57.165    7.56   288.99
 0.32700D-01   1.0247   0.0000    2.838   1.7249 0.39473D-08  1  0   18.88   15.669  0.01238  271.66  272.19    1.065   57.376    7.53   290.60
