R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.10000D-01   1.0375   0.0000    0.746   0.6532 0.46522D-08  0  0    6.02    5.000  0.01145  272.75  265.89   79.407  100.231    5.00   274.38
 0.12270D-01   1.0362   0.0000    1.386   0.6644 0.22367D-08  0  0   12.79   10.617  0.01192  272.19  266.31   31.508   52.780   10.62   276.01
 0.14540D-01   1.0349   0.0000    1.829   0.6751 0.14522D-08  1  0   19.64   16.679  0.01248  271.56  266.41   17.381   39.058   11.05   277.64
 0.16810D-01   1.0336   0.0000    2.122   0.6850 0.11474D-08  1  0   25.43   21.486  0.01296  271.05  266.39   15.710   37.651   11.40   279.27
 0.19080D-01   1.0324   0.0000    2.374   0.6941 0.96806D-09  1  0   30.73   25.877  0.01342  270.57  266.32   14.465   36.656   11.64   280.89
 0.21350D-01   1.0311   0.0000    2.593   0.7022 0.85007D-09  1  0   35.57   29.891  0.01387  270.13  266.21   13.481   35.902   11.82   282.52
 0.23620D-01   1.0298   0.0000    2.787   0.7093 0.76630D-09  1  0   40.01   33.572  0.01431  269.71  266.09   12.677   35.300   11.96   284.14
 0.25890D-01   1.0285   0.0000    2.961   0.7152 0.70338D-09  1  0   44.11   36.960  0.01474  269.32  265.96   12.006   34.800   12.08   285.76
 0.28160D-01   1.0273   0.0000    3.121   0.7198 0.65400D-09  1  0   47.89   40.092  0.01516  268.95  265.82   11.441   34.369   12.18   287.37
 0.30430D-01   1.0260   0.0000    3.268   0.7232 0.61382D-09  1  0   51.40   42.999  0.01556  268.61  265.66   10.962   33.986   12.27   288.99
 0.32700D-01   1.0247   0.0000    3.406   0.7253 0.58011D-09  1  0   54.67   45.707  0.01596  268.28  265.50   10.559   33.636   12.35   290.60
 0.34970D-01   1.0234   0.0000    3.535   0.7260 0.55105D-09  1  0   57.74   48.243  0.01635  267.96  265.33   10.220   33.308   12.43   292.21
