R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.10000D-01   1.0375   0.0000    0.746   1.7771 0.12657D-07  0  0    6.02    5.000  0.01145  272.75  270.96   60.976  118.623    5.00   274.38
 0.12270D-01   1.0362   0.0000    1.270   1.9101 0.84019D-08  0  0    9.77    8.112  0.01171  272.44  272.30   24.152   86.280    8.11   276.01
 0.14540D-01   1.0349   0.0000    1.594   2.0393 0.69415D-08  0  0   12.65   10.499  0.01191  272.20  268.61    9.333   75.806   10.50   277.64
 0.16810D-01   1.0336   0.0000    1.806   2.1626 0.66729D-08  0  0   13.97   11.590  0.01201  272.09  269.66    3.229   73.805   11.59   279.27
 0.19080D-01   1.0324   0.0000    1.972   2.2777 0.68782D-08  0  0   14.27   11.845  0.01203  272.06  270.39    0.486   74.863   11.84   280.89
 0.21350D-01   1.0311   0.0000    2.120   2.3826 0.72944D-08  0  0   14.08   11.682  0.01202  272.08  270.91   -0.708   77.112   11.68   282.52
 0.23620D-01   1.0298   0.0000    2.260   2.4752 0.78055D-08  0  0   13.66   11.339  0.01199  272.11  271.28   -1.057   79.792   11.34   284.14
 0.25890D-01   1.0285   0.0000    2.394   2.5537 0.83398D-08  0  0   13.19   10.946  0.01195  272.15  271.54   -0.911   82.498   10.95   285.76
 0.28160D-01   1.0273   0.0000    2.525   2.6165 0.88449D-08  0  0   12.74   10.572  0.01192  272.19  271.70   -0.478   84.977   10.57   287.37
 0.30430D-01   1.0260   0.0000    2.651   2.6624 0.92798D-08  0  0   12.35   10.252  0.01189  272.22  271.79    0.111   87.057   10.25   288.99
 0.32700D-01   1.0247   0.0000    2.774   2.6904 0.96131D-08  0  0   12.05    9.999  0.01187  272.25  271.81    0.771   88.624   10.00   290.60
 0.34970D-01   1.0234   0.0000    2.892   2.7000 0.98233D-08  0  0   11.83    9.818  0.01186  272.27  271.77    1.447   89.604    9.82   292.21
 0.37240D-01   1.0222   0.0000    3.008   2.6909 0.98989D-08  0  0   11.70    9.710  0.01185  272.28  271.67    2.113   89.966    9.71   293.82
 0.39510D-01   1.0209   0.0000    3.120   2.6634 0.98376D-08  0  0   11.65    9.670  0.01184  272.28  271.51    2.759   89.704    9.67   295.43
 0.41780D-01   1.0196   0.0000    3.229   2.6179 0.96445D-08  0  0   11.68    9.696  0.01184  272.28  271.29    3.383   88.837    9.70   297.03
 0.44050D-01   1.0184   0.0000    3.334   2.5555 0.93300D-08  0  0   11.79    9.784  0.01185  272.27  271.01    3.987   87.395    9.78   298.63
 0.46320D-01   1.0171   0.0000    3.437   2.4774 0.89087D-08  0  0   11.97    9.935  0.01187  272.25  270.68    4.570   85.420    9.93   300.24
 0.48590D-01   1.0159   0.0000    3.538   2.3852 0.83980D-08  0  0   12.23   10.148  0.01188  272.23  270.30    5.129   82.958   10.15   301.83
 0.50860D-01   1.0146   0.0000    3.637   2.2806 0.78169D-08  0  0   12.56   10.426  0.01191  272.20  269.86    5.658   80.063   10.43   303.43
 0.53130D-01   1.0134   0.0000    3.733   2.1657 0.71858D-08  0  0   12.98   10.773  0.01194  272.17  269.38    6.150   76.793   10.77   305.03
 0.55400D-01   1.0121   0.0000    3.828   2.0426 0.65249D-08  0  0   13.49   11.192  0.01198  272.13  268.86    6.599   73.212   11.19   306.62
 0.57670D-01   1.0109   0.0000    3.922   1.9135 0.58540D-08  0  0   14.09   11.690  0.01202  272.08  268.31    6.999   69.386   11.69   308.21
 0.59940D-01   1.0096   0.0000    4.015   1.7807 0.51914D-08  0  0   14.79   12.272  0.01207  272.02  272.23    7.349   65.387   12.27   309.80
 0.62210D-01   1.0084   0.0000    4.107   1.6462 0.45531D-08  0  0   15.59   12.942  0.01213  271.95  271.59    7.652   61.288   12.94   311.39
 0.64480D-01   1.0071   0.0000    4.198   1.5123 0.39521D-08  0  0   16.51   13.703  0.01220  271.87  270.91    7.913   57.162   13.70   312.97
 0.66750D-01   1.0059   0.0000    4.289   1.3807 0.33983D-08  1  0   17.27   14.558  0.01228  271.78  270.22    8.972   53.897    8.03   314.55
 0.69020D-01   1.0046   0.0000    4.397   1.2533 0.28285D-08  1  0   18.85   15.890  0.01241  271.64  269.51   11.079   51.786    8.34   316.13
 0.71290D-01   1.0034   0.0000    4.520   1.1316 0.22786D-08  1  0   21.17   17.831  0.01259  271.44  268.78   12.867   49.529    8.70   317.71
 0.73560D-01   1.0021   0.0000    4.653   1.0167 0.17960D-08  1  0   24.19   20.358  0.01284  271.17  268.02   14.383   47.212    9.10   319.29
 0.75830D-01   1.0009   0.0000    4.793   0.9097 0.13988D-08  1  0   27.88   23.435  0.01316  270.84  267.20   15.672   44.912    9.53   320.87
 0.78100D-01   0.9997   0.0000    4.937   0.8112 0.10850D-08  1  0   32.16   27.006  0.01354  270.45  266.34   16.767   42.685    9.98   322.44
 0.80370D-01   0.9984   0.0000    5.084   0.7219 0.84313D-09  1  0   36.96   31.004  0.01400  270.00  265.43   17.690   40.570   10.45   324.01
 0.82640D-01   0.9972   0.0000    5.232   0.6418 0.65915D-09  1  0   42.19   35.358  0.01453  269.51  264.49   18.456   38.589   10.92   325.58
 0.84910D-01   0.9960   0.0000    5.380   0.5710 0.52007D-09  1  0   47.75   39.993  0.01514  268.97  263.52   19.071   36.755   11.39   327.15
 0.87180D-01   0.9947   0.0000    5.527   0.5094 0.41514D-09  1  0   53.57   44.836  0.01583  268.38  262.54   19.543   35.074   11.86   328.71
