R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       Hint       etaref      pCLA conv   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid
 0.12000D+13 0.29811D-09 0.32000D+14   0.0000  1  158.424  0.00000  253.85  260.48    0.000   39.189    7.82
 0.12125D+13 0.30738D-09 0.32000D+14   0.0000  1  154.882  0.00000  254.43  260.98   -0.000   39.597    7.81
 0.12250D+13 0.31708D-09 0.32000D+14   0.0000  1  151.340  0.00000  255.00  261.47    0.000   40.006    7.81
 0.12375D+13 0.32722D-09 0.32000D+14   0.0000  1  147.798  0.00000  255.57  261.94    0.000   40.414    7.80
 0.12500D+13 0.33785D-09 0.32000D+14   0.0000  1  144.256  0.00000  256.12  262.40   -0.000   40.822    7.80
 0.12625D+13 0.34900D-09 0.32000D+14   0.0000  1  140.714  0.00000  256.66  262.84    0.000   41.230    7.79
 0.12750D+13 0.36071D-09 0.32000D+14   0.0000  1  137.172  0.00000  257.20  263.27    0.000   41.638    7.79
 0.12875D+13 0.37303D-09 0.32000D+14   0.0000  1  133.630  0.00000  257.73  263.69    0.000   42.047    7.79
 0.13000D+13 0.38514D-09 0.32000D+14   0.0000  1  130.410  0.00000  258.20  264.07   -0.000   42.455    7.79
 0.13125D+13 0.39877D-09 0.32000D+14   0.0000  1  126.868  0.00000  258.71  264.45   -0.000   42.863    7.79
 0.13250D+13 0.41217D-09 0.32000D+14   0.0000  1  123.648  0.00000  259.17  264.81   -0.000   43.271    7.78
 0.13375D+13 0.42734D-09 0.32000D+14   0.0000  1  120.106  0.00000  259.66  265.17    0.000   43.680    7.78
 0.13500D+13 0.44228D-09 0.32000D+14   0.0000  1  116.886  0.00000  260.10  265.50   -0.000   44.088    7.78
 0.13625D+13 0.45805D-09 0.32000D+14   0.0000  1  113.666  0.00000  260.54  265.81   -0.000   44.496    7.78
 0.13750D+13 0.47472D-09 0.32000D+14   0.0000  1  110.446  0.00000  260.97  266.12   -0.000   44.904    7.78
 0.13875D+13 0.49238D-09 0.32000D+14   0.0000  1  107.226  0.00000  261.40  266.41   -0.000   45.312    7.78
 0.14000D+13 0.51112D-09 0.32000D+14   0.0000  1  104.006  0.00000  261.82  266.69    0.000   45.721    7.78
 0.14125D+13 0.52946D-09 0.32000D+14   0.0000  1  101.108  0.00000  262.20  266.95    0.000   46.129    7.78
 0.14250D+13 0.55055D-09 0.32000D+14   0.0000  1   97.888  0.00000  262.61  267.20   -0.000   46.537    7.78
 0.14375D+13 0.57124D-09 0.32000D+14   0.0000  1   94.990  0.00000  262.97  267.43   -0.000   46.945    7.78
 0.14500D+13 0.59322D-09 0.32000D+14   0.0000  1   92.092  0.00000  263.34  267.65    0.000   47.354    7.78
 0.14625D+13 0.61661D-09 0.32000D+14   0.0000  1   89.194  0.00000  263.69  267.86   -0.000   47.762    7.78
 0.14750D+13 0.64155D-09 0.32000D+14   0.0000  1   86.296  0.00000  264.05  268.06    0.000   48.170    7.78
 0.14875D+13 0.66577D-09 0.32000D+14   0.0000  1   83.720  0.00000  264.36  268.25    0.000   48.578    7.77
 0.15000D+13 0.69413D-09 0.32000D+14   0.0000  1   80.822  0.00000  264.70  268.42    0.000   48.986    7.77
 0.15125D+13 0.72174D-09 0.32000D+14   0.0000  1   78.246  0.00000  265.01  268.58    0.000   49.395    7.77
 0.15250D+13 0.75122D-09 0.32000D+14   0.0000  1   75.670  0.00000  265.31  268.73   -0.000   49.803    7.77
 0.15375D+13 0.77948D-09 0.32000D+14   0.0000  1   73.416  0.00000  265.57  268.87    0.000   50.211    7.76
 0.15500D+13 0.81303D-09 0.32000D+14   0.0000  1   70.840  0.00000  265.87  269.00    0.000   50.619    7.76
 0.15625D+13 0.84528D-09 0.32000D+14   0.0000  1   68.586  0.00000  266.13  269.12   -0.000   51.028    7.76
 0.15750D+13 0.88382D-09 0.32000D+14   0.0000  1   66.010  0.00000  266.42  269.23   -0.000   51.436    7.76
 0.15875D+13 0.91654D-09 0.32000D+14   0.0000  1   64.078  0.00000  266.64  269.33   -0.000   51.844    7.75
 0.16000D+13 0.95603D-09 0.32000D+14   0.0000  1   61.824  0.00000  266.89  269.43    0.000   52.252    7.75
 0.16125D+13 0.99850D-09 0.32000D+14   0.0000  1   59.570  0.00000  267.14  269.51    0.000   52.660    7.74
 0.16250D+13 0.10387D-08 0.32000D+14   0.0000  1   57.638  0.00000  267.36  269.58   -0.000   53.069    7.74
 0.16375D+13 0.10816D-08 0.32000D+14   0.0000  1   55.706  0.00000  267.57  269.65    0.000   53.477    7.73
 0.16500D+13 0.11276D-08 0.32000D+14   0.0000  1   53.774  0.00000  267.78  269.71    0.000   53.885    7.72
 0.16625D+13 0.11770D-08 0.32000D+14   0.0000  1   51.842  0.00000  267.99  269.76   -0.000   54.293    7.72
 0.16750D+13 0.12302D-08 0.32000D+14   0.0000  1   49.910  0.00000  268.19  269.80   -0.000   54.701    7.71
 0.16875D+13 0.12794D-08 0.32000D+14   0.0000  1   48.300  0.00000  268.37  269.85    0.000   55.110    7.70
 0.17000D+13 0.13409D-08 0.32000D+14   0.0000  1   46.368  0.00000  268.57  269.87    0.000   55.518    7.70
