R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.10000D-01   1.0375   0.0000    0.746   1.4809 0.10548D-07  0  0    6.02    5.000  0.01145  272.75  269.61   65.833  113.776    5.00   274.38
 0.12270D-01   1.0362   0.0000    1.305   1.5917 0.64118D-08  0  0   10.68    8.862  0.01177  272.36  270.88   24.667   76.369    8.86   276.01
 0.14540D-01   1.0349   0.0000    1.641   1.6994 0.51225D-08  0  0   14.30   11.866  0.01204  272.06  271.77    9.956   65.303   11.87   277.64
 0.16810D-01   1.0336   0.0000    1.849   1.8021 0.48583D-08  0  0   16.00   13.280  0.01216  271.91  272.43    4.183   62.965   13.28   279.27
 0.19080D-01   1.0324   0.0000    2.012   1.8981 0.49435D-08  0  0   16.57   13.750  0.01221  271.86  268.78    1.425   63.387   13.75   280.89
 0.21350D-01   1.0311   0.0000    2.156   1.9855 0.51858D-08  0  0   16.52   13.711  0.01220  271.87  269.29    0.076   64.916   13.71   282.52
 0.23620D-01   1.0298   0.0000    2.290   2.0627 0.55042D-08  0  0   16.17   13.417  0.01218  271.90  269.67   -0.471   66.898   13.42   284.14
 0.25890D-01   1.0285   0.0000    2.420   2.1281 0.58491D-08  0  0   15.69   13.023  0.01214  271.94  269.93   -0.524   68.983   13.02   285.76
 0.28160D-01   1.0273   0.0000    2.546   2.1804 0.61836D-08  0  0   15.21   12.619  0.01210  271.98  270.10   -0.266   70.945   12.62   287.37
 0.30430D-01   1.0260   0.0000    2.669   2.2187 0.64782D-08  0  0   14.77   12.253  0.01207  272.02  270.20    0.179   72.633   12.25   288.99
 0.32700D-01   1.0247   0.0000    2.789   2.2420 0.67103D-08  0  0   14.40   11.952  0.01204  272.05  270.22    0.731   73.939   11.95   290.60
 0.34970D-01   1.0234   0.0000    2.906   2.2500 0.68635D-08  0  0   14.13   11.725  0.01202  272.07  270.19    1.336   74.796   11.72   292.21
 0.37240D-01   1.0222   0.0000    3.020   2.2424 0.69280D-08  0  0   13.95   11.575  0.01201  272.09  270.09    1.961   75.165   11.58   293.82
 0.39510D-01   1.0209   0.0000    3.131   2.2195 0.68996D-08  0  0   13.86   11.503  0.01200  272.09  269.94    2.585   75.030   11.50   295.43
 0.41780D-01   1.0196   0.0000    3.239   2.1816 0.67795D-08  0  0   13.87   11.508  0.01200  272.09  269.73    3.195   74.395   11.51   297.03
