R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       Hint       etaref      pCLA conv   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid
 0.75000D+11 0.18598D-10 0.32000D+14   0.0050  0  158.735  0.31974  177.29  186.96   -0.000    2.449  158.74
 0.87500D+11 0.21737D-10 0.32000D+14   0.0050  0  158.416  0.28172  189.99  193.87    0.000    2.858  158.42
 0.10000D+12 0.24888D-10 0.32000D+14   0.0050  0  158.057  0.24451  201.50  201.65    0.000    3.266  146.02
 0.11250D+12 0.28050D-10 0.32000D+14   0.0050  0  157.747  0.21918  208.87  206.99    0.000    3.674  147.51
 0.12500D+12 0.31167D-10 0.32000D+14   0.0050  0  157.681  0.21473  210.11  209.14    0.000    4.082  126.20
 0.13750D+12 0.34283D-10 0.32000D+14   0.0050  0  157.605  0.20965  211.51  211.34   -0.000    4.491  101.16
 0.15000D+12 0.37400D-10 0.32000D+14   0.0050  0  157.518  0.20378  213.14  213.62    0.000    4.899   71.46
 0.16250D+12 0.40591D-10 0.32000D+14   0.0050  1  157.391  0.19605  215.24  214.18    0.000    5.307   52.99
 0.17500D+12 0.43713D-10 0.32000D+14   0.0050  1  157.324  0.19237  216.21  215.87   -0.000    5.715   49.01
 0.18750D+12 0.46836D-10 0.32000D+14   0.0050  1  157.254  0.18848  217.24  217.52    0.000    6.123   45.36
 0.20000D+12 0.49958D-10 0.32000D+14   0.0050  1  157.179  0.18432  218.34  219.13   -0.000    6.532   42.00
 0.21250D+12 0.53178D-10 0.32000D+14   0.0050  1  157.090  0.17982  219.51  219.01    0.000    6.940   42.05
 0.22500D+12 0.56306D-10 0.32000D+14   0.0050  1  157.018  0.17653  220.35  220.47    0.000    7.348   39.43
 0.23750D+12 0.59434D-10 0.32000D+14   0.0050  1  156.941  0.17293  221.27  221.91   -0.000    7.756   36.97
 0.25000D+12 0.62562D-10 0.32000D+14   0.0050  1  156.854  0.16892  222.29  223.35    0.000    8.164   34.64
 0.26250D+12 0.65811D-10 0.32000D+14   0.0050  1  156.806  0.16677  222.84  222.86    0.000    8.573   35.20
 0.27500D+12 0.68945D-10 0.32000D+14   0.0050  1  156.723  0.16351  223.64  224.20    0.000    8.981   33.26
 0.28750D+12 0.72079D-10 0.32000D+14   0.0050  1  156.628  0.15977  224.57  225.56   -0.000    9.389   31.38
 0.30000D+12 0.75213D-10 0.32000D+14   0.0050  1  156.515  0.15534  225.66  226.98    0.000    9.797   29.52
 0.31250D+12 0.78491D-10 0.32000D+14   0.0050  1  156.492  0.15444  225.88  226.45   -0.000   10.206   30.39
 0.32500D+12 0.81630D-10 0.32000D+14   0.0050  1  156.446  0.15288  226.26  227.29    0.000   10.614   28.99
 0.33750D+12 0.84770D-10 0.32000D+14   0.0050  1  156.307  0.14819  227.38  228.75    0.000   11.022   27.31
 0.35000D+12 0.88072D-10 0.32000D+14   0.0050  1  156.170  0.14357  228.49  229.22    0.000   11.430   26.98
 0.36250D+12 0.91218D-10 0.32000D+14   0.0050  1  156.170  0.14357  228.49  229.64    0.000   11.838   26.42
 0.37500D+12 0.94363D-10 0.32000D+14   0.0050  1  156.170  0.14357  228.49  230.05   -0.000   12.247   25.87
 0.38750D+12 0.97509D-10 0.32000D+14   0.0050  1  155.919  0.13620  230.21  231.89    0.000   12.655   23.94
 0.40000D+12 0.10084D-09 0.32000D+14   0.0050  1  155.848  0.13413  230.70  232.05   -0.000   13.063   23.86
 0.41250D+12 0.10399D-09 0.32000D+14   0.0050  1  155.848  0.13413  230.70  232.44   -0.000   13.471   23.41
 0.42500D+12 0.10714D-09 0.32000D+14   0.0050  1  155.848  0.13413  230.70  232.83    0.000   13.879   22.97
 0.43750D+12 0.11050D-09 0.32000D+14   0.0050  1  155.526  0.12585  232.60  234.22   -0.000   14.288   21.81
