R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       Hint       etaref      pCLA conv   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid
 0.19930D-08 0.13000D+13 0.10000D+15   0.0250  1   23.506  0.02201  270.59  270.97    1.874   44.273    9.65
 0.20971D-08 0.13125D+13 0.10000D+15   0.0250  1   22.540  0.02184  270.70  271.06    1.853   44.663    9.58
 0.22105D-08 0.13250D+13 0.10000D+15   0.0250  1   21.574  0.02168  270.82  271.14    1.842   45.063    9.51
 0.22991D-08 0.13375D+13 0.10000D+15   0.0250  1   20.930  0.02157  270.89  271.22    1.751   45.384    9.45
 0.23933D-08 0.13500D+13 0.10000D+15   0.0250  1   20.286  0.02146  270.96  271.29    1.665   45.710    9.39
 0.25346D-08 0.13625D+13 0.10000D+15   0.0250  1   19.320  0.02129  271.07  271.36    1.684   46.138    9.31
 0.26450D-08 0.13750D+13 0.10000D+15   0.0250  1   18.676  0.02119  271.15  271.43    1.614   46.480    9.25
 0.26690D-08 0.13875D+13 0.10000D+15   0.0250  1   18.676  0.02119  271.15  271.51    1.343   46.623    9.22
 0.26931D-08 0.14000D+13 0.10000D+15   0.0250  1   18.676  0.02119  271.15  271.60    1.071   46.766    9.20
 0.27171D-08 0.14125D+13 0.10000D+15   0.0250  1   18.676  0.02119  271.15  271.68    0.799   46.909    9.17
 0.27412D-08 0.14250D+13 0.10000D+15   0.0250  1   18.676  0.02119  271.15  271.76    0.528   47.052    9.14
 0.27189D-08 0.14375D+13 0.10000D+15   0.0250  1   18.998  0.02124  271.11  271.85    0.154   47.096    9.13
 0.14607D-08 0.14500D+13 0.10000D+15   0.0250  1   36.064  0.02446  269.06  269.76   -3.357   44.150   10.23
 0.15129D-08 0.14625D+13 0.10000D+15   0.0250  1   35.098  0.02425  269.18  269.81   -3.539   44.380   10.19
 0.15537D-08 0.14750D+13 0.10000D+15   0.0250  1   34.454  0.02412  269.26  269.89   -3.735   44.598   10.15
 0.15961D-08 0.14875D+13 0.10000D+15   0.0250  1   33.810  0.02398  269.34  269.96   -3.932   44.815   10.11
 0.16400D-08 0.15000D+13 0.10000D+15   0.0250  1   33.166  0.02385  269.42  270.03   -4.130   45.030   10.07
 0.16858D-08 0.15125D+13 0.10000D+15   0.0250  1   32.522  0.02372  269.50  270.09   -4.328   45.245   10.03
 0.17333D-08 0.15250D+13 0.10000D+15   0.0250  1   31.878  0.02359  269.58  270.15   -4.527   45.459    9.99
 0.17828D-08 0.15375D+13 0.10000D+15   0.0250  1   31.234  0.02346  269.66  270.21   -4.727   45.672    9.96
 0.18344D-08 0.15500D+13 0.10000D+15   0.0250  1   30.590  0.02333  269.74  270.26   -4.927   45.883    9.92
 0.18881D-08 0.15625D+13 0.10000D+15   0.0250  1   29.946  0.02321  269.82  270.31   -5.128   46.094    9.88
 0.19235D-08 0.15750D+13 0.10000D+15   0.0250  1   29.624  0.02314  269.86  270.39   -5.343   46.293    9.84
 0.19811D-08 0.15875D+13 0.10000D+15   0.0250  1   28.980  0.02302  269.94  270.43   -5.546   46.502    9.81
 0.20412D-08 0.16000D+13 0.10000D+15   0.0250  1   28.336  0.02290  270.02  270.47   -5.749   46.710    9.77
 0.20804D-08 0.16125D+13 0.10000D+15   0.0250  1   28.014  0.02284  270.06  270.55   -5.966   46.907    9.74
 0.21449D-08 0.16250D+13 0.10000D+15   0.0250  1   27.370  0.02271  270.13  270.58   -6.170   47.113    9.70
 0.21867D-08 0.16375D+13 0.10000D+15   0.0250  1   27.048  0.02265  270.17  270.65   -6.388   47.308    9.67
 0.22562D-08 0.16500D+13 0.10000D+15   0.0250  1   26.404  0.02254  270.25  270.67   -6.594   47.513    9.63
 0.23009D-08 0.16625D+13 0.10000D+15   0.0250  1   26.082  0.02248  270.29  270.74   -6.813   47.706    9.60
 0.23759D-08 0.16750D+13 0.10000D+15   0.0250  1   25.438  0.02236  270.36  270.76   -7.020   47.909    9.57
 0.24238D-08 0.16875D+13 0.10000D+15   0.0250  1   25.116  0.02230  270.40  270.82   -7.240   48.101    9.53
 0.24729D-08 0.17000D+13 0.10000D+15   0.0250  1   24.794  0.02224  270.44  270.88   -7.461   48.292    9.50
 0.25565D-08 0.17125D+13 0.10000D+15   0.0250  1   24.150  0.02213  270.52  270.88   -7.669   48.492    9.47
 0.26094D-08 0.17250D+13 0.10000D+15   0.0250  1   23.828  0.02207  270.55  270.94   -7.891   48.682    9.44
 0.26638D-08 0.17375D+13 0.10000D+15   0.0250  1   23.506  0.02201  270.59  270.99   -8.114   48.871    9.40
 0.27196D-08 0.17500D+13 0.10000D+15   0.0250  1   23.184  0.02196  270.63  271.04   -8.337   49.060    9.37
 0.27771D-08 0.17625D+13 0.10000D+15   0.0250  1   22.862  0.02190  270.67  271.09   -8.561   49.247    9.34
 0.28766D-08 0.17750D+13 0.10000D+15   0.0250  1   22.218  0.02179  270.74  271.07   -8.772   49.443    9.31
 0.29389D-08 0.17875D+13 0.10000D+15   0.0250  1   21.896  0.02173  270.78  271.12   -8.997   49.629    9.28
 0.29594D-08 0.18000D+13 0.10000D+15   0.0250  1   21.896  0.02173  270.78  271.22   -9.235   49.806    9.25
 0.29800D-08 0.18125D+13 0.10000D+15   0.0250  1   21.896  0.02173  270.78  271.32   -9.472   49.983    9.21
 0.30005D-08 0.18250D+13 0.10000D+15   0.0250  1   21.896  0.02173  270.78  271.42   -9.710   50.161    9.18
 0.30211D-08 0.18375D+13 0.10000D+15   0.0250  1   21.896  0.02173  270.78  271.52   -9.947   50.339    9.15
 0.30417D-08 0.18500D+13 0.10000D+15   0.0250  1   21.896  0.02173  270.78  271.62  -10.184   50.517    9.12
 0.30622D-08 0.18625D+13 0.10000D+15   0.0250  1   21.896  0.02173  270.78  271.72  -10.420   50.695    9.08
 0.30387D-08 0.18750D+13 0.10000D+15   0.0250  1   22.218  0.02179  270.74  271.89  -10.664   50.870    9.05
 0.30590D-08 0.18875D+13 0.10000D+15   0.0250  1   22.218  0.02179  270.74  271.99  -10.899   51.050    9.02
 0.30792D-08 0.19000D+13 0.10000D+15   0.0250  1   22.218  0.02179  270.74  272.09  -11.134   51.230    8.99
 0.30995D-08 0.19125D+13 0.10000D+15   0.0250  1   22.218  0.02179  270.74  272.19  -11.369   51.410    8.95
 0.31197D-08 0.19250D+13 0.10000D+15   0.0250  1   22.218  0.02179  270.74  272.29  -11.604   51.590    8.92
 0.31400D-08 0.19375D+13 0.10000D+15   0.0250  1   22.218  0.02179  270.74  272.39  -11.838   51.771    8.89
 0.31603D-08 0.19500D+13 0.10000D+15   0.0250  1   22.218  0.02179  270.74  272.50  -12.072   51.952    8.86
 0.31805D-08 0.19625D+13 0.10000D+15   0.0250  1   22.218  0.02179  270.74  272.60  -12.305   52.133    8.83
 0.32008D-08 0.19750D+13 0.10000D+15   0.0250  1   22.218  0.02179  270.74  272.70  -12.539   52.315    8.80
 0.32210D-08 0.19875D+13 0.10000D+15   0.0250  1   22.218  0.02179  270.74  272.80  -12.772   52.496    8.77
 0.32413D-08 0.20000D+13 0.10000D+15   0.0250  1   22.218  0.02179  270.74  272.90  -13.005   52.678    8.74
 0.32156D-08 0.20125D+13 0.10000D+15   0.0250  1   22.540  0.02184  270.70  273.07  -13.236   52.867    8.70
 0.32356D-08 0.20250D+13 0.10000D+15   0.0250  1   22.540  0.02184  270.70  273.17  -13.468   53.050    8.67
 0.32556D-08 0.20375D+13 0.10000D+15   0.0250  1   22.540  0.02184  270.70  273.27  -13.699   53.233    8.64
 0.32755D-08 0.20500D+13 0.10000D+15   0.0250  1   22.540  0.02184  270.70  273.37  -13.930   53.417    8.61
 0.32955D-08 0.20625D+13 0.10000D+15   0.0250  1   22.540  0.02184  270.70  273.47  -14.161   53.601    8.58
 0.33155D-08 0.20750D+13 0.10000D+15   0.0250  1   22.540  0.02184  270.70  273.57  -14.392   53.785    8.55
 0.33355D-08 0.20875D+13 0.10000D+15   0.0250  1   22.540  0.02184  270.70  273.67  -14.622   53.970    8.53
 0.33554D-08 0.21000D+13 0.10000D+15   0.0250  1   22.540  0.02184  270.70  273.77  -14.853   54.154    8.50
 0.33754D-08 0.21125D+13 0.10000D+15   0.0250  1   22.540  0.02184  270.70  273.87  -15.082   54.339    8.47
 0.33954D-08 0.21250D+13 0.10000D+15   0.0250  1   22.540  0.02184  270.70  273.97  -15.312   54.524    8.44
 0.34153D-08 0.21375D+13 0.10000D+15   0.0250  1   22.540  0.02184  270.70  274.07  -15.542   54.710    8.41
 0.34353D-08 0.21500D+13 0.10000D+15   0.0250  1   22.540  0.02184  270.70  274.17  -15.771   54.895    8.38
 0.34553D-08 0.21625D+13 0.10000D+15   0.0250  1   22.540  0.02184  270.70  274.27  -16.000   55.081    8.35
 0.34753D-08 0.21750D+13 0.10000D+15   0.0250  1   22.540  0.02184  270.70  274.37  -16.229   55.267    8.33
 0.34467D-08 0.21875D+13 0.10000D+15   0.0250  1   22.862  0.02190  270.67  274.54  -16.446   55.471    8.29
 0.34664D-08 0.22000D+13 0.10000D+15   0.0250  1   22.862  0.02190  270.67  274.64  -16.673   55.658    8.26
 0.34861D-08 0.22125D+13 0.10000D+15   0.0250  1   22.862  0.02190  270.67  274.74  -16.900   55.846    8.24
 0.35058D-08 0.22250D+13 0.10000D+15   0.0250  1   22.862  0.02190  270.67  274.84  -17.128   56.034    8.21
 0.35255D-08 0.22375D+13 0.10000D+15   0.0250  1   22.862  0.02190  270.67  274.94  -17.355   56.222    8.18
 0.35452D-08 0.22500D+13 0.10000D+15   0.0250  1   22.862  0.02190  270.67  275.04  -17.581   56.410    8.15
 0.35649D-08 0.22625D+13 0.10000D+15   0.0250  1   22.862  0.02190  270.67  275.14  -17.808   56.598    8.13
 0.35846D-08 0.22750D+13 0.10000D+15   0.0250  1   22.862  0.02190  270.67  275.24  -18.034   56.787    8.10
 0.36043D-08 0.22875D+13 0.10000D+15   0.0250  1   22.862  0.02190  270.67  275.33  -18.260   56.975    8.07
 0.36240D-08 0.23000D+13 0.10000D+15   0.0250  1   22.862  0.02190  270.67  275.43  -18.486   57.164    8.05
 0.36437D-08 0.23125D+13 0.10000D+15   0.0250  1   22.862  0.02190  270.67  275.53  -18.711   57.353    8.02
 0.36634D-08 0.23250D+13 0.10000D+15   0.0250  1   22.862  0.02190  270.67  275.63  -18.937   57.543    7.99
 0.36831D-08 0.23375D+13 0.10000D+15   0.0250  1   22.862  0.02190  270.67  275.73  -19.162   57.732    7.97
 0.37028D-08 0.23500D+13 0.10000D+15   0.0250  1   22.862  0.02190  270.67  275.83  -19.387   57.922    7.94
 0.37225D-08 0.23625D+13 0.10000D+15   0.0250  1   22.862  0.02190  270.67  275.92  -19.612   58.112    7.91
 0.37422D-08 0.23750D+13 0.10000D+15   0.0250  1   22.862  0.02190  270.67  276.02  -19.836   58.302    7.89
 0.37104D-08 0.23875D+13 0.10000D+15   0.0250  1   23.184  0.02196  270.63  276.20  -20.037   58.524    7.86
 0.37298D-08 0.24000D+13 0.10000D+15   0.0250  1   23.184  0.02196  270.63  276.30  -20.261   58.715    7.83
 0.37492D-08 0.24125D+13 0.10000D+15   0.0250  1   23.184  0.02196  270.63  276.40  -20.484   58.906    7.80
 0.37687D-08 0.24250D+13 0.10000D+15   0.0250  1   23.184  0.02196  270.63  276.49  -20.707   59.098    7.78
 0.37881D-08 0.24375D+13 0.10000D+15   0.0250  1   23.184  0.02196  270.63  276.59  -20.930   59.290    7.75
 0.38075D-08 0.24500D+13 0.10000D+15   0.0250  1   23.184  0.02196  270.63  276.69  -21.152   59.482    7.73
 0.38269D-08 0.24625D+13 0.10000D+15   0.0250  1   23.184  0.02196  270.63  276.79  -21.375   59.675    7.70
 0.38464D-08 0.24750D+13 0.10000D+15   0.0250  1   23.184  0.02196  270.63  276.88  -21.597   59.867    7.68
 0.38658D-08 0.24875D+13 0.10000D+15   0.0250  1   23.184  0.02196  270.63  276.98  -21.819   60.060    7.65
 0.38852D-08 0.25000D+13 0.10000D+15   0.0250  1   23.184  0.02196  270.63  277.08  -22.041   60.253    7.63
 0.39046D-08 0.25125D+13 0.10000D+15   0.0250  1   23.184  0.02196  270.63  277.17  -22.263   60.446    7.61
 0.39241D-08 0.25250D+13 0.10000D+15   0.0250  1   23.184  0.02196  270.63  277.27  -22.484   60.639    7.58
 0.39435D-08 0.25375D+13 0.10000D+15   0.0250  1   23.184  0.02196  270.63  277.37  -22.706   60.832    7.56
 0.39629D-08 0.25500D+13 0.10000D+15   0.0250  1   23.184  0.02196  270.63  277.46  -22.927   61.026    7.53
 0.39823D-08 0.25625D+13 0.10000D+15   0.0250  1   23.184  0.02196  270.63  277.56  -23.148   61.220    7.51
 0.40018D-08 0.25750D+13 0.10000D+15   0.0250  1   23.184  0.02196  270.63  277.65  -23.368   61.414    7.49
 0.40212D-08 0.25875D+13 0.10000D+15   0.0250  1   23.184  0.02196  270.63  277.75  -23.589   61.608    7.46
 0.40406D-08 0.26000D+13 0.10000D+15   0.0250  1   23.184  0.02196  270.63  277.84  -23.809   61.802    7.44
 0.40600D-08 0.26125D+13 0.10000D+15   0.0250  1   23.184  0.02196  270.63  277.94  -24.030   61.997    7.42
 0.40795D-08 0.26250D+13 0.10000D+15   0.0250  1   23.184  0.02196  270.63  278.04  -24.250   62.192    7.39
 0.40989D-08 0.26375D+13 0.10000D+15   0.0250  1   23.184  0.02196  270.63  278.13  -24.469   62.387    7.37
 0.41183D-08 0.26500D+13 0.10000D+15   0.0250  1   23.184  0.02196  270.63  278.23  -24.689   62.582    7.35
 0.41377D-08 0.26625D+13 0.10000D+15   0.0250  1   23.184  0.02196  270.63  278.32  -24.908   62.777    7.32
 0.41572D-08 0.26750D+13 0.10000D+15   0.0250  1   23.184  0.02196  270.63  278.42  -25.128   62.972    7.30
 0.41202D-08 0.26875D+13 0.10000D+15   0.0250  1   23.506  0.02201  270.59  278.60  -25.306   63.218    7.27
 0.41394D-08 0.27000D+13 0.10000D+15   0.0250  1   23.506  0.02201  270.59  278.70  -25.524   63.414    7.25
 0.41586D-08 0.27125D+13 0.10000D+15   0.0250  1   23.506  0.02201  270.59  278.79  -25.742   63.611    7.22
 0.41777D-08 0.27250D+13 0.10000D+15   0.0250  1   23.506  0.02201  270.59  278.88  -25.960   63.808    7.20
 0.41969D-08 0.27375D+13 0.10000D+15   0.0250  1   23.506  0.02201  270.59  278.98  -26.178   64.005    7.18
 0.42161D-08 0.27500D+13 0.10000D+15   0.0250  1   23.506  0.02201  270.59  279.07  -26.395   64.202    7.16
 0.42352D-08 0.27625D+13 0.10000D+15   0.0250  1   23.506  0.02201  270.59  279.17  -26.613   64.399    7.14
 0.42544D-08 0.27750D+13 0.10000D+15   0.0250  1   23.506  0.02201  270.59  279.26  -26.830   64.597    7.11
 0.42736D-08 0.27875D+13 0.10000D+15   0.0250  1   23.506  0.02201  270.59  279.36  -27.047   64.795    7.09
 0.42927D-08 0.28000D+13 0.10000D+15   0.0250  1   23.506  0.02201  270.59  279.45  -27.264   64.993    7.07
 0.43119D-08 0.28125D+13 0.10000D+15   0.0250  1   23.506  0.02201  270.59  279.54  -27.480   65.191    7.05
 0.43310D-08 0.28250D+13 0.10000D+15   0.0250  1   23.506  0.02201  270.59  279.64  -27.697   65.389    7.03
 0.43502D-08 0.28375D+13 0.10000D+15   0.0250  1   23.506  0.02201  270.59  279.73  -27.913   65.587    7.01
 0.43694D-08 0.28500D+13 0.10000D+15   0.0250  1   23.506  0.02201  270.59  279.82  -28.129   65.786    6.99
 0.43885D-08 0.28625D+13 0.10000D+15   0.0250  1   23.506  0.02201  270.59  279.92  -28.345   65.984    6.96
 0.44077D-08 0.28750D+13 0.10000D+15   0.0250  1   23.506  0.02201  270.59  280.01  -28.561   66.183    6.94
 0.44269D-08 0.28875D+13 0.10000D+15   0.0250  1   23.506  0.02201  270.59  280.10  -28.777   66.382    6.92
 0.44460D-08 0.29000D+13 0.10000D+15   0.0250  1   23.506  0.02201  270.59  280.19  -28.992   66.581    6.90
 0.44652D-08 0.29125D+13 0.10000D+15   0.0250  1   23.506  0.02201  270.59  280.29  -29.208   66.781    6.88
 0.44844D-08 0.29250D+13 0.10000D+15   0.0250  1   23.506  0.02201  270.59  280.38  -29.423   66.980    6.86
 0.45035D-08 0.29375D+13 0.10000D+15   0.0250  1   23.506  0.02201  270.59  280.47  -29.638   67.180    6.84
 0.45227D-08 0.29500D+13 0.10000D+15   0.0250  1   23.506  0.02201  270.59  280.56  -29.853   67.379    6.82
 0.45418D-08 0.29625D+13 0.10000D+15   0.0250  1   23.506  0.02201  270.59  280.66  -30.068   67.579    6.80
 0.45610D-08 0.29750D+13 0.10000D+15   0.0250  1   23.506  0.02201  270.59  280.75  -30.282   67.779    6.78
 0.45802D-08 0.29875D+13 0.10000D+15   0.0250  1   23.506  0.02201  270.59  280.84  -30.497   67.980    6.76
 0.45993D-08 0.30000D+13 0.10000D+15   0.0250  1   23.506  0.02201  270.59  280.93  -30.711   68.180    6.74
