R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
   zbot    P(MPa) Hint     conv melt pCLA   Tbot     Tm     etam        k   Fcond_bot Fcond_top   Fbot     Ftop    dlid z_topTBL z_botTBL
   24.15   28.77 0.15227D-08  1  0  0.01323  270.76  269.07 0.11927D+15  2.188   18.673   18.100    8.009   41.074   10.41   13.57   23.60
   24.47   29.16 0.15030D-08  1  0  0.01327  270.73  269.06 0.11895D+15  2.188   18.428   17.854    7.934   40.998   10.43   13.55   23.93
   24.79   29.56 0.14838D-08  1  0  0.01330  270.69  269.06 0.11864D+15  2.189   18.188   17.615    7.859   40.922   10.44   13.54   24.25
   25.12   29.95 0.14651D-08  1  0  0.01334  270.66  269.05 0.11833D+15  2.189   17.955   17.382    7.786   40.848   10.45   13.52   24.58
   25.44   30.34 0.14468D-08  1  0  0.01337  270.62  269.05 0.11803D+15  2.189   17.728   17.155    7.713   40.775   10.47   13.51   24.91
   25.76   30.73 0.14290D-08  1  0  0.01341  270.59  269.04 0.11773D+15  2.190   17.506   16.933    7.641   40.702   10.48   13.49   25.23
   26.08   31.12 0.14117D-08  1  0  0.01344  270.55  269.03 0.11743D+15  2.190   17.290   16.717    7.571   40.630   10.50   13.48   25.56
   26.40   31.51 0.13947D-08  1  0  0.01348  270.52  269.03 0.11714D+15  2.190   17.080   16.507    7.501   40.560   10.51   13.46   25.89
   26.73   31.90 0.13782D-08  1  0  0.01351  270.48  269.02 0.11685D+15  2.190   16.874   16.301    7.431   40.490   10.53   13.45   26.22
   27.05   32.29 0.13621D-08  1  0  0.01355  270.44  269.01 0.11656D+15  2.191   16.673   16.100    7.363   40.421   10.54   13.44   26.54
   27.37   32.68 0.13464D-08  1  0  0.01358  270.41  269.01 0.11628D+15  2.191   16.477   15.904    7.296   40.353   10.55   13.43   26.87
   27.69   33.08 0.13310D-08  1  0  0.01362  270.37  269.00 0.11600D+15  2.191   16.285   15.713    7.229   40.285   10.57   13.42   27.20
   28.01   33.47 0.13159D-08  1  0  0.01366  270.34  268.99 0.11572D+15  2.192   16.098   15.525    7.163   40.219   10.58   13.41   27.52
   28.34   33.86 0.13013D-08  1  0  0.01369  270.30  268.98 0.11545D+15  2.192   15.915   15.343    7.098   40.153   10.59   13.40   27.85
   28.66   34.25 0.12869D-08  1  0  0.01373  270.27  268.97 0.11518D+15  2.192   15.736   15.164    7.033   40.088   10.60   13.39   28.18
   28.98   34.64 0.12729D-08  1  0  0.01377  270.23  268.96 0.11491D+15  2.193   15.561   14.989    6.969   40.024   10.62   13.38   28.51
   29.30   35.03 0.12591D-08  1  0  0.01380  270.19  268.96 0.11465D+15  2.193   15.390   14.818    6.906   39.960   10.63   13.38   28.84
   29.62   35.43 0.12457D-08  1  0  0.01384  270.16  268.95 0.11439D+15  2.193   15.223   14.651    6.844   39.897   10.64   13.37   29.16
   29.95   35.82 0.12326D-08  1  0  0.01388  270.12  268.94 0.11413D+15  2.194   15.059   14.487    6.782   39.835   10.65   13.36   29.49
   30.27   36.21 0.12197D-08  1  0  0.01391  270.09  268.93 0.11388D+15  2.194   14.899   14.327    6.721   39.773   10.67   13.36   29.82
   30.59   36.60 0.12071D-08  1  0  0.01395  270.05  268.92 0.11363D+15  2.194   14.742   14.170    6.660   39.712   10.68   13.35   30.15
   30.91   36.99 0.11948D-08  1  0  0.01399  270.01  268.91 0.11338D+15  2.194   14.589   14.017    6.600   39.652   10.69   13.35   30.48
   31.23   37.38 0.11827D-08  1  0  0.01403  269.98  268.90 0.11313D+15  2.195   14.438   13.866    6.540   39.592   10.70   13.34   30.80
   31.56   37.78 0.11709D-08  1  0  0.01407  269.94  268.89 0.11288D+15  2.195   14.291   13.719    6.482   39.533   10.71   13.34   31.13
   31.88   38.17 0.11593D-08  1  0  0.01411  269.90  268.87 0.11264D+15  2.195   14.147   13.575    6.423   39.474   10.72   13.33   31.46
   32.20   38.56 0.11480D-08  1  0  0.01414  269.87  268.86 0.11240D+15  2.196   14.005   13.433    6.366   39.416   10.73   13.33   31.79
   32.52   38.95 0.11368D-08  1  0  0.01418  269.83  268.85 0.11217D+15  2.196   13.866   13.294    6.308   39.359   10.75   13.32   32.12
   32.84   39.34 0.11259D-08  1  0  0.01422  269.80  268.84 0.11193D+15  2.196   13.730   13.159    6.252   39.302   10.76   13.32   32.45
   33.17   39.74 0.11152D-08  1  0  0.01426  269.76  268.83 0.11170D+15  2.197   13.597   13.025    6.195   39.246   10.77   13.32   32.78
   33.49   40.13 0.11047D-08  1  0  0.01430  269.72  268.82 0.11147D+15  2.197   13.466   12.894    6.140   39.190   10.78   13.31   33.10
   33.81   40.52 0.10944D-08  1  0  0.01434  269.69  268.81 0.11124D+15  2.197   13.338   12.766    6.084   39.134   10.79   13.31   33.43
   34.13   40.91 0.10843D-08  1  0  0.01438  269.65  268.79 0.11102D+15  2.198   13.212   12.640    6.030   39.079   10.80   13.31   33.76
   34.45   41.31 0.10744D-08  1  0  0.01442  269.61  268.78 0.11080D+15  2.198   13.088   12.517    5.975   39.025   10.81   13.31   34.09
   34.78   41.70 0.10647D-08  1  0  0.01446  269.57  268.77 0.11058D+15  2.198   12.967   12.396    5.921   38.971   10.82   13.30   34.42
   35.10   42.09 0.10552D-08  1  0  0.01450  269.54  268.75 0.11036D+15  2.199   12.848   12.277    5.868   38.918   10.83   13.30   34.75
   35.42   42.48 0.10458D-08  1  0  0.01454  269.50  268.74 0.11014D+15  2.199   12.731   12.160    5.815   38.865   10.84   13.30   35.08
   35.74   42.88 0.10366D-08  1  0  0.01458  269.46  268.73 0.10993D+15  2.199   12.616   12.045    5.762   38.812   10.85   13.30   35.41
   36.06   43.27 0.10275D-08  1  0  0.01462  269.43  268.71 0.10972D+15  2.199   12.503   11.932    5.710   38.760   10.86   13.30   35.74
   36.39   43.66 0.10186D-08  1  0  0.01466  269.39  268.70 0.10951D+15  2.200   12.393   11.822    5.658   38.708   10.87   13.30   36.07
   36.71   44.05 0.10099D-08  1  0  0.01471  269.35  268.69 0.10930D+15  2.200   12.284   11.713    5.607   38.657   10.88   13.30   36.40
   37.03   44.45 0.10014D-08  1  0  0.01475  269.31  268.67 0.10909D+15  2.200   12.177   11.606    5.556   38.606   10.89   13.30   36.73
   37.35   44.84 0.99292D-09  1  0  0.01479  269.28  268.66 0.10889D+15  2.201   12.072   11.501    5.505   38.556   10.90   13.30   37.06
   37.67   45.23 0.98464D-09  1  0  0.01483  269.24  268.64 0.10869D+15  2.201   11.969   11.398    5.455   38.505   10.91   13.30   37.39
   38.00   45.63 0.97650D-09  1  0  0.01487  269.20  268.63 0.10849D+15  2.201   11.867   11.296    5.405   38.456   10.92   13.30   37.72
   38.32   46.02 0.96850D-09  1  0  0.01492  269.16  268.62 0.10829D+15  2.202   11.767   11.197    5.355   38.406   10.93   13.30   38.05
   38.64   46.41 0.96063D-09  1  0  0.01496  269.13  268.60 0.10809D+15  2.202   11.669   11.098    5.306   38.357   10.94   13.30   38.38
   38.96   46.81 0.95288D-09  1  0  0.01500  269.09  268.59 0.10789D+15  2.202   11.572   11.002    5.257   38.309   10.95   13.30   38.71
   39.28   47.20 0.94527D-09  1  0  0.01505  269.05  268.57 0.10770D+15  2.203   11.477   10.907    5.209   38.260   10.95   13.30   39.04
   39.61   47.59 0.93778D-09  1  0  0.01509  269.01  268.55 0.10751D+15  2.203   11.384   10.814    5.160   38.213   10.96   13.30   39.38
   39.93   47.99 0.93041D-09  1  0  0.01513  268.97  268.54 0.10732D+15  2.203   11.292   10.722    5.112   38.165   10.97   13.30   39.71
   40.25   48.38 0.92316D-09  1  0  0.01518  268.94  268.52 0.10713D+15  2.204   11.201   10.631    5.065   38.118   10.98   13.30   40.04
   40.57   48.78 0.91602D-09  1  0  0.01522  268.90  268.51 0.10695D+15  2.204   11.112   10.542    5.017   38.071   10.99   13.30   40.37
   40.89   49.17 0.90900D-09  1  0  0.01527  268.86  268.49 0.10676D+15  2.204   11.025   10.455    4.970   38.024   11.00   13.31   40.70
   41.22   49.56 0.90209D-09  1  0  0.01531  268.82  268.48 0.10658D+15  2.205   10.938   10.368    4.924   37.978   11.01   13.31   41.03
   41.54   49.96 0.89528D-09  1  0  0.01536  268.78  268.46 0.10640D+15  2.205   10.853   10.283    4.877   37.932   11.02   13.31   41.37
   41.86   50.35 0.88858D-09  1  0  0.01540  268.74  268.44 0.10622D+15  2.205   10.770   10.200    4.831   37.886   11.02   13.31   41.70
   42.18   50.75 0.88198D-09  1  0  0.01545  268.70  268.43 0.10604D+15  2.206   10.687   10.118    4.785   37.841   11.03   13.31   42.03
   42.50   51.14 0.87548D-09  1  0  0.01549  268.67  268.41 0.10586D+15  2.206   10.606   10.036    4.739   37.795   11.04   13.32   42.36
   42.83   51.54 0.86908D-09  1  0  0.01554  268.63  268.39 0.10568D+15  2.206   10.526    9.957    4.694   37.751   11.05   13.32   42.70
   43.15   51.93 0.86277D-09  1  0  0.01558  268.59  268.37 0.10551D+15  2.207   10.448    9.878    4.649   37.706   11.06   13.32   43.03
   43.47   52.32 0.85656D-09  1  0  0.01563  268.55  268.36 0.10534D+15  2.207   10.370    9.800    4.604   37.662   11.07   13.32   43.36
   43.79   52.72 0.85044D-09  1  0  0.01568  268.51  268.34 0.10517D+15  2.207   10.294    9.724    4.559   37.618   11.07   13.32   43.69
   44.11   53.11 0.84441D-09  1  0  0.01572  268.47  268.32 0.10500D+15  2.208   10.218    9.649    4.515   37.574   11.08   13.33   44.03
   44.44   53.51 0.83846D-09  1  0  0.01577  268.43  268.30 0.10483D+15  2.208   10.144    9.575    4.470   37.530   11.09   13.33   44.36
   44.76   53.90 0.83260D-09  1  0  0.01582  268.39  268.29 0.10466D+15  2.208   10.071    9.502    4.426   37.487   11.10   13.33   44.70
   45.08   54.30 0.82683D-09  1  0  0.01587  268.35  268.27 0.10450D+15  2.209    9.999    9.429    4.383   37.444   11.10   13.34   45.03
   45.40   54.70 0.82113D-09  1  0  0.01591  268.31  268.25 0.10433D+15  2.209    9.927    9.358    4.339   37.401   11.11   13.34   45.36
   45.72   55.09 0.81552D-09  1  0  0.01596  268.28  268.23 0.10417D+15  2.209    9.857    9.288    4.296   37.359   11.12   13.34   45.70
   46.05   55.49 0.80999D-09  1  0  0.01601  268.24  268.21 0.10401D+15  2.210    9.788    9.219    4.253   37.316   11.13   13.34   46.03
   46.37   55.88 0.80453D-09  1  0  0.01606  268.20  268.19 0.10385D+15  2.210    9.720    9.151    4.210   37.274   11.14   13.35   46.37
   46.69   56.27 0.79915D-09  1  0  0.01611  268.16  268.18 0.10369D+15  2.210    9.653    9.084    4.167   37.232   11.14   13.35   46.69
   47.01   56.66 0.79384D-09  1  0  0.01616  268.12  268.16 0.10353D+15  2.211    9.586    9.018    4.125   37.191   11.15   13.35   47.01
   47.33   57.05 0.78860D-09  1  0  0.01621  268.08  268.14 0.10338D+15  2.211    9.521    8.952    4.082   37.149   11.16   13.36   47.33
   47.66   57.44 0.78344D-09  1  0  0.01626  268.04  268.12 0.10322D+15  2.211    9.456    8.888    4.040   37.108   11.17   13.36   47.66
   47.98   57.82 0.77834D-09  1  0  0.01631  268.00  268.10 0.10307D+15  2.212    9.393    8.824    3.998   37.067   11.17   13.36   47.98
   48.30   58.21 0.77332D-09  1  0  0.01636  267.96  268.08 0.10292D+15  2.212    9.330    8.761    3.956   37.026   11.18   13.37   48.30
   48.62   58.60 0.76835D-09  1  0  0.01641  267.92  268.06 0.10277D+15  2.213    9.268    8.699    3.915   36.986   11.19   13.37   48.62
   48.94   58.99 0.76346D-09  1  0  0.01646  267.88  268.04 0.10262D+15  2.213    9.207    8.638    3.873   36.945   11.19   13.38   48.94
   49.27   59.38 0.75863D-09  1  0  0.01651  267.84  268.02 0.10247D+15  2.213    9.146    8.578    3.832   36.905   11.20   13.38   49.27
   49.59   59.76 0.75386D-09  1  0  0.01656  267.80  268.00 0.10232D+15  2.214    9.086    8.518    3.791   36.865   11.21   13.38   49.59
   49.91   60.15 0.74915D-09  1  0  0.01662  267.75  267.98 0.10218D+15  2.214    9.028    8.460    3.750   36.825   11.22   13.39   49.91
   50.23   60.54 0.74450D-09  1  0  0.01667  267.71  267.96 0.10203D+15  2.214    8.969    8.402    3.709   36.785   11.22   13.39   50.23
   50.55   60.93 0.73992D-09  1  0  0.01672  267.67  267.94 0.10189D+15  2.215    8.912    8.344    3.669   36.746   11.23   13.39   50.55
   50.88   61.32 0.73539D-09  1  0  0.01677  267.63  267.92 0.10174D+15  2.215    8.855    8.288    3.628   36.706   11.24   13.40   50.88
   51.20   61.70 0.73091D-09  1  0  0.01683  267.59  267.90 0.10160D+15  2.215    8.799    8.232    3.588   36.667   11.24   13.40   51.20
   51.52   62.09 0.72650D-09  1  0  0.01688  267.55  267.88 0.10146D+15  2.216    8.744    8.177    3.548   36.628   11.25   13.41   51.52
   51.84   62.48 0.72213D-09  1  0  0.01693  267.51  267.86 0.10132D+15  2.216    8.690    8.122    3.508   36.589   11.26   13.41   51.84
   52.16   62.87 0.71783D-09  1  0  0.01699  267.47  267.83 0.10119D+15  2.216    8.636    8.068    3.468   36.551   11.26   13.42   52.16
   52.49   63.26 0.71357D-09  1  0  0.01704  267.43  267.81 0.10105D+15  2.217    8.582    8.015    3.428   36.512   11.27   13.42   52.49
   52.81   63.64 0.70937D-09  1  0  0.01710  267.39  267.79 0.10091D+15  2.217    8.530    7.962    3.389   36.474   11.28   13.42   52.81
   53.13   64.03 0.70522D-09  1  0  0.01715  267.34  267.77 0.10078D+15  2.217    8.478    7.911    3.349   36.436   11.28   13.43   53.13
   53.45   64.42 0.70111D-09  1  0  0.01721  267.30  267.75 0.10065D+15  2.218    8.426    7.859    3.310   36.398   11.29   13.43   53.45
   53.77   64.81 0.69706D-09  1  0  0.01727  267.26  267.73 0.10051D+15  2.218    8.376    7.809    3.270   36.360   11.30   13.44   53.77
   54.10   65.20 0.69306D-09  1  0  0.01732  267.22  267.70 0.10038D+15  2.219    8.326    7.759    3.231   36.322   11.30   13.44   54.10
   54.42   65.58 0.68910D-09  1  0  0.01738  267.18  267.68 0.10025D+15  2.219    8.276    7.709    3.192   36.284   11.31   13.45   54.42
   54.74   65.97 0.68519D-09  1  0  0.01743  267.14  267.66 0.10012D+15  2.219    8.227    7.660    3.153   36.247   11.32   13.45   54.74
   55.06   66.36 0.68132D-09  1  0  0.01749  267.09  267.64 0.99994D+14  2.220    8.179    7.612    3.115   36.209   11.32   13.46   55.06
   55.38   66.75 0.67750D-09  1  0  0.01755  267.05  267.62 0.99867D+14  2.220    8.131    7.564    3.076   36.172   11.33   13.46   55.38
   55.71   67.14 0.67373D-09  1  0  0.01761  267.01  267.59 0.99741D+14  2.220    8.083    7.517    3.037   36.135   11.34   13.47   55.71
   56.03   67.52 0.67000D-09  1  0  0.01767  266.97  267.57 0.99616D+14  2.221    8.037    7.470    2.999   36.098   11.34   13.47   56.03
   56.35   67.91 0.66631D-09  1  0  0.01772  266.93  267.55 0.99492D+14  2.221    7.990    7.424    2.960   36.061   11.35   13.48   56.35
   56.67   68.30 0.66266D-09  1  0  0.01778  266.88  267.52 0.99369D+14  2.221    7.945    7.378    2.922   36.025   11.35   13.48   56.67
   56.99   68.69 0.65905D-09  1  0  0.01784  266.84  267.50 0.99248D+14  2.222    7.899    7.333    2.884   35.988   11.36   13.49   56.99
   57.32   69.08 0.65549D-09  1  0  0.01790  266.80  267.48 0.99127D+14  2.222    7.855    7.289    2.846   35.952   11.37   13.49   57.32
   57.64   69.47 0.65196D-09  1  0  0.01796  266.75  267.45 0.99007D+14  2.223    7.811    7.244    2.808   35.915   11.37   13.50   57.64
   57.96   69.85 0.64848D-09  1  0  0.01802  266.71  267.43 0.98888D+14  2.223    7.767    7.201    2.770   35.879   11.38   13.50   57.96
   58.28   70.24 0.64503D-09  1  0  0.01808  266.67  267.41 0.98770D+14  2.223    7.724    7.158    2.732   35.843   11.38   13.51   58.28
   58.60   70.63 0.64162D-09  1  0  0.01815  266.63  267.38 0.98653D+14  2.224    7.681    7.115    2.695   35.807   11.39   13.51   58.60
   58.93   71.02 0.63824D-09  1  0  0.01821  266.58  267.36 0.98538D+14  2.224    7.638    7.073    2.657   35.771   11.40   13.52   58.93
   59.25   71.41 0.63491D-09  1  0  0.01827  266.54  267.34 0.98423D+14  2.224    7.597    7.031    2.619   35.735   11.40   13.52   59.25
