R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.10000D-01   1.0375   0.0000    0.746   1.1811 0.84120D-08  0  0    6.02    5.000  0.01145  272.75  267.37   70.750  108.869    5.00   274.38
 0.12270D-01   1.0362   0.0000    1.344   1.2203 0.44885D-08  0  0   11.70    9.711  0.01185  272.28  268.08   26.323   65.848    9.71   276.01
 0.14540D-01   1.0349   0.0000    1.734   1.2576 0.31610D-08  1  0   16.89   14.253  0.01225  271.81  268.48   18.155   58.897    7.35   277.64
 0.16810D-01   1.0336   0.0000    2.034   1.2927 0.25210D-08  1  0   21.93   18.419  0.01265  271.38  268.74   15.383   57.239    7.52   279.27
 0.19080D-01   1.0324   0.0000    2.277   1.3250 0.21585D-08  1  0   26.39   22.102  0.01302  270.98  268.91   13.287   56.185    7.63   280.89
 0.21350D-01   1.0311   0.0000    2.481   1.3540 0.19310D-08  1  0   30.28   25.299  0.01336  270.64  269.04   11.633   55.479    7.70   282.52
 0.23620D-01   1.0298   0.0000    2.656   1.3794 0.17771D-08  1  0   33.63   28.055  0.01366  270.33  269.13   10.302   54.983    7.74   284.14
 0.25890D-01   1.0285   0.0000    2.811   1.4007 0.16666D-08  1  0   36.52   30.423  0.01393  270.07  269.19    9.226   54.614    7.77   285.76
 0.28160D-01   1.0273   0.0000    2.951   1.4176 0.15830D-08  1  0   39.01   32.460  0.01418  269.84  269.23    8.364   54.317    7.79   287.37
 0.30430D-01   1.0260   0.0000    3.078   1.4300 0.15163D-08  1  0   41.16   34.221  0.01439  269.64  269.24    7.691   54.057    7.81   288.99
 0.32700D-01   1.0247   0.0000    3.197   1.4374 0.14602D-08  1  0   43.04   35.756  0.01458  269.46  269.23    7.187   53.805    7.83   290.60
 0.34970D-01   1.0234   0.0000    3.309   1.4400 0.14105D-08  1  0   44.71   37.116  0.01476  269.30  269.19    6.838   53.543    7.85   292.21
 0.37240D-01   1.0222   0.0000    3.416   1.4376 0.13641D-08  1  0   46.20   38.345  0.01492  269.16  269.12    6.629   53.256    7.88   293.82
 0.39510D-01   1.0209   0.0000    3.520   1.4302 0.13188D-08  1  0   47.59   39.487  0.01507  269.03  269.03    6.551   52.931    7.92   295.43
