R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.10000D-01   1.0375   0.0000    0.746   1.3064 0.93045D-08  0  0    6.02    5.000  0.01145  272.75  269.75   68.696  110.920    5.00   274.38
 0.12270D-01   1.0362   0.0000    1.330   1.3289 0.50415D-08  0  0   11.34    9.413  0.01182  272.31  270.67   26.006   69.091    9.41   276.01
 0.14540D-01   1.0349   0.0000    1.685   1.3502 0.36966D-08  0  0   15.75   13.074  0.01214  271.93  271.14   12.185   56.075   13.07   277.64
 0.16810D-01   1.0336   0.0000    1.907   1.3700 0.32393D-08  0  0   18.27   15.160  0.01234  271.72  271.39    7.076   51.680   15.16   279.27
 0.19080D-01   1.0324   0.0000    2.082   1.3882 0.30483D-08  0  0   19.69   16.335  0.01245  271.59  271.57    4.614   49.852   16.34   280.89
 0.21350D-01   1.0311   0.0000    2.235   1.4044 0.29677D-08  0  0   20.46   16.982  0.01251  271.53  271.70    3.281   49.074   16.98   282.52
 0.23620D-01   1.0298   0.0000    2.375   1.4185 0.29413D-08  0  0   20.86   17.311  0.01254  271.49  271.80    2.537   48.806   17.31   284.14
 0.25890D-01   1.0285   0.0000    2.506   1.4303 0.29432D-08  0  0   21.02   17.445  0.01255  271.48  271.88    2.139   48.802   17.44   285.76
 0.28160D-01   1.0273   0.0000    2.630   1.4397 0.29595D-08  0  0   21.04   17.463  0.01256  271.48  271.95    1.957   48.930   17.46   287.37
 0.30430D-01   1.0260   0.0000    2.749   1.4465 0.29815D-08  0  0   20.99   17.415  0.01255  271.48  271.99    1.916   49.111   17.42   288.99
 0.32700D-01   1.0247   0.0000    2.864   1.4506 0.30035D-08  0  0   20.89   17.336  0.01254  271.49  272.01    1.967   49.297   17.34   290.60
