R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       etaref      pCLA   zbot_avg zbot_min zbot_max
 0.10000D+13 0.22387D+14   0.0150   62.862   50.632   74.802
 0.10000D+13 0.25119D+14   0.0150   57.370   45.223   69.263
 0.10000D+13 0.28184D+14   0.0150   51.992   39.993   63.780
 0.10000D+13 0.31623D+14   0.0150   46.795   35.017   58.416
 0.10000D+13 0.35481D+14   0.0150   41.838   30.362   53.226
 0.10000D+13 0.39811D+14   0.0150   37.168   26.082   48.254
 0.10000D+13 0.44668D+14   0.0150   32.822   22.185   43.533
 0.10000D+13 0.50119D+14   0.0150   28.821   18.729   39.110
 0.10000D+13 0.56234D+14   0.0150   25.176   15.702   34.968
 0.10000D+13 0.63096D+14   0.0150   22.051   13.897   31.145
 0.10000D+13 0.70795D+14   0.0150   19.824   13.774   27.728
 0.10000D+13 0.79433D+14   0.0150   18.104   13.758   24.608
 0.10000D+13 0.89125D+14   0.0150   16.812   13.757   21.828
 0.10000D+13 0.10000D+15   0.0150   15.921   13.756   19.414
 0.10000D+13 0.11220D+15   0.0150   15.458   13.756   17.538
 0.10000D+13 0.12589D+15   0.0150   15.427   13.756   17.205
 0.10000D+13 0.14125D+15   0.0150   15.427   13.756   17.205
 0.10000D+13 0.15849D+15   0.0150   15.427   13.756   17.205
 0.10000D+13 0.17783D+15   0.0150   15.427   13.756   17.205
 0.10000D+13 0.19953D+15   0.0150   15.427   13.756   17.205
 0.10000D+13 0.22387D+15   0.0150   15.427   13.756   17.205
 0.10000D+13 0.25119D+15   0.0150   15.427   13.756   17.205
 0.10000D+13 0.28184D+15   0.0150   15.427   13.756   17.205
 0.10000D+13 0.31623D+15   0.0150   15.427   13.756   17.205
 0.10000D+13 0.35481D+15   0.0150   15.427   13.756   17.205
 0.10000D+13 0.39811D+15   0.0150   15.427   13.756   17.205
 0.10000D+13 0.44668D+15   0.0150   15.427   13.756   17.205
 0.10000D+13 0.50119D+15   0.0150   15.427   13.756   17.205
 0.10000D+13 0.56234D+15   0.0150   15.427   13.756   17.205
 0.10000D+13 0.63096D+15   0.0150   15.427   13.756   17.205
 0.10000D+13 0.70795D+15   0.0150   15.427   13.756   17.205
 0.10000D+13 0.79433D+15   0.0150   15.427   13.756   17.205
 0.10000D+13 0.89125D+15   0.0150   15.427   13.756   17.205
 0.10000D+13 0.10000D+16   0.0150   15.427   13.756   17.205
 0.10100D+13 0.10000D+14   0.0150   97.917   86.601  108.708
 0.10100D+13 0.11220D+14   0.0150   93.411   81.768  104.553
 0.10100D+13 0.12589D+14   0.0150   88.612   76.709  100.038
 0.10100D+13 0.14125D+14   0.0150   83.555   71.453   95.227
 0.10100D+13 0.15849D+14   0.0150   78.285   66.045   90.135
 0.10100D+13 0.17783D+14   0.0150   72.859   60.538   84.826
 0.10100D+13 0.19953D+14   0.0150   67.344   55.000   79.368
 0.10100D+13 0.22387D+14   0.0150   61.812   49.503   73.834
 0.10100D+13 0.25119D+14   0.0150   56.335   44.124   68.299
 0.10100D+13 0.28184D+14   0.0150   50.986   38.940   62.832
 0.10100D+13 0.31623D+14   0.0150   45.830   34.024   57.494
 0.10100D+13 0.35481D+14   0.0150   40.925   29.442   52.339
 0.10100D+13 0.39811D+14   0.0150   36.314   25.235   47.407
 0.10100D+13 0.44668D+14   0.0150   32.032   21.428   42.739
 0.10100D+13 0.50119D+14   0.0150   28.098   18.065   38.363
 0.10100D+13 0.56234D+14   0.0150   24.520   15.121   34.268
 0.10100D+13 0.63096D+14   0.0150   21.566   13.769   30.521
 0.10100D+13 0.70795D+14   0.0150   19.437   13.685   27.150
 0.10100D+13 0.79433D+14   0.0150   17.792   13.675   24.086
 0.10100D+13 0.89125D+14   0.0150   16.565   13.674   21.352
 0.10100D+13 0.10000D+15   0.0150   15.739   13.674   19.006
 0.10100D+13 0.11220D+15   0.0150   15.350   13.674   17.260
 0.10100D+13 0.12589D+15   0.0150   15.343   13.674   17.119
 0.10100D+13 0.14125D+15   0.0150   15.343   13.674   17.119
 0.10100D+13 0.15849D+15   0.0150   15.343   13.674   17.119
 0.10100D+13 0.17783D+15   0.0150   15.343   13.674   17.119
 0.10100D+13 0.19953D+15   0.0150   15.343   13.674   17.119
 0.10100D+13 0.22387D+15   0.0150   15.343   13.674   17.119
 0.10100D+13 0.25119D+15   0.0150   15.343   13.674   17.119
 0.10100D+13 0.28184D+15   0.0150   15.343   13.674   17.119
 0.10100D+13 0.31623D+15   0.0150   15.343   13.674   17.119
 0.10100D+13 0.35481D+15   0.0150   15.343   13.674   17.119
 0.10100D+13 0.39811D+15   0.0150   15.343   13.674   17.119
 0.10100D+13 0.44668D+15   0.0150   15.343   13.674   17.119
 0.10100D+13 0.50119D+15   0.0150   15.343   13.674   17.119
 0.10100D+13 0.56234D+15   0.0150   15.343   13.674   17.119
 0.10100D+13 0.63096D+15   0.0150   15.343   13.674   17.119
 0.10100D+13 0.70795D+15   0.0150   15.343   13.674   17.119
 0.10100D+13 0.79433D+15   0.0150   15.343   13.674   17.119
 0.10100D+13 0.89125D+15   0.0150   15.343   13.674   17.119
 0.10100D+13 0.10000D+16   0.0150   15.343   13.674   17.119
 0.10200D+13 0.10000D+14   0.0150   97.087   85.627  108.022
 0.10200D+13 0.11220D+14   0.0150   92.524   80.746  103.803
 0.10200D+13 0.12589D+14   0.0150   87.675   75.643   99.230
 0.10200D+13 0.14125D+14   0.0150   82.574   70.353   94.366
 0.10200D+13 0.15849D+14   0.0150   77.269   64.919   89.231
 0.10200D+13 0.17783D+14   0.0150   71.821   59.401   83.890
 0.10200D+13 0.19953D+14   0.0150   66.297   53.865   78.412
 0.10200D+13 0.22387D+14   0.0150   60.769   48.385   72.872
 0.10200D+13 0.25119D+14   0.0150   55.311   43.039   67.343
 0.10200D+13 0.28184D+14   0.0150   49.994   37.904   61.894
 0.10200D+13 0.31623D+14   0.0150   44.881   33.051   56.583
 0.10200D+13 0.35481D+14   0.0150   40.028   28.544   51.463
 0.10200D+13 0.39811D+14   0.0150   35.477   24.412   46.572
 0.10200D+13 0.44668D+14   0.0150   31.259   20.695   41.957
 0.10200D+13 0.50119D+14   0.0150   27.392   17.425   37.628
 0.10200D+13 0.56234D+14   0.0150   23.882   14.563   33.580
 0.10200D+13 0.63096D+14   0.0150   21.105   13.662   29.908
 0.10200D+13 0.70795D+14   0.0150   19.066   13.599   26.581
 0.10200D+13 0.79433D+14   0.0150   17.493   13.593   23.573
 0.10200D+13 0.89125D+14   0.0150   16.332   13.593   20.894
 0.10200D+13 0.10000D+15   0.0150   15.568   13.593   18.615
 0.10200D+13 0.11220D+15   0.0150   15.259   13.593   17.043
 0.10200D+13 0.12589D+15   0.0150   15.259   13.593   17.034
 0.10200D+13 0.14125D+15   0.0150   15.259   13.593   17.034
 0.10200D+13 0.15849D+15   0.0150   15.259   13.593   17.034
 0.10200D+13 0.17783D+15   0.0150   15.259   13.593   17.034
 0.10200D+13 0.19953D+15   0.0150   15.259   13.593   17.034
 0.10200D+13 0.22387D+15   0.0150   15.259   13.593   17.034
 0.10200D+13 0.25119D+15   0.0150   15.259   13.593   17.034
 0.10200D+13 0.28184D+15   0.0150   15.259   13.593   17.034
 0.10200D+13 0.31623D+15   0.0150   15.259   13.593   17.034
 0.10200D+13 0.35481D+15   0.0150   15.259   13.593   17.034
 0.10200D+13 0.39811D+15   0.0150   15.259   13.593   17.034
 0.10200D+13 0.44668D+15   0.0150   15.259   13.593   17.034
 0.10200D+13 0.50119D+15   0.0150   15.259   13.593   17.034
 0.10200D+13 0.56234D+15   0.0150   15.259   13.593   17.034
 0.10200D+13 0.63096D+15   0.0150   15.259   13.593   17.034
 0.10200D+13 0.70795D+15   0.0150   15.259   13.593   17.034
 0.10200D+13 0.79433D+15   0.0150   15.259   13.593   17.034
 0.10200D+13 0.89125D+15   0.0150   15.259   13.593   17.034
 0.10200D+13 0.10000D+16   0.0150   15.259   13.593   17.034
 0.10300D+13 0.10000D+14   0.0150   96.251   84.649  107.329
 0.10300D+13 0.11220D+14   0.0150   91.633   79.720  103.046
 0.10300D+13 0.12589D+14   0.0150   86.733   74.576   98.418
 0.10300D+13 0.14125D+14   0.0150   81.590   69.253   93.502
 0.10300D+13 0.15849D+14   0.0150   76.255   63.797   88.326
 0.10300D+13 0.17783D+14   0.0150   70.787   58.270   82.955
 0.10300D+13 0.19953D+14   0.0150   65.256   52.739   77.460
 0.10300D+13 0.22387D+14   0.0150   59.736   47.279   71.916
 0.10300D+13 0.25119D+14   0.0150   54.299   41.970   66.396
 0.10300D+13 0.28184D+14   0.0150   49.015   36.886   60.965
 0.10300D+13 0.31623D+14   0.0150   43.947   32.098   55.684
 0.10300D+13 0.35481D+14   0.0150   39.147   27.667   50.600
 0.10300D+13 0.39811D+14   0.0150   34.657   23.611   45.750
 0.10300D+13 0.44668D+14   0.0150   30.504   19.985   41.188
 0.10300D+13 0.50119D+14   0.0150   26.704   16.799   36.905
 0.10300D+13 0.56234D+14   0.0150   23.259   14.027   32.904
 0.10300D+13 0.63096D+14   0.0150   20.664   13.558   29.305
 0.10300D+13 0.70795D+14   0.0150   18.711   13.517   26.024
 0.10300D+13 0.79433D+14   0.0150   17.208   13.513   23.072
 0.10300D+13 0.89125D+14   0.0150   16.109   13.512   20.450
 0.10300D+13 0.10000D+15   0.0150   15.408   13.512   18.244
 0.10300D+13 0.11220D+15   0.0150   15.176   13.512   16.949
 0.10300D+13 0.12589D+15   0.0150   15.176   13.512   16.949
 0.10300D+13 0.14125D+15   0.0150   15.176   13.512   16.949
 0.10300D+13 0.15849D+15   0.0150   15.176   13.512   16.949
 0.10300D+13 0.17783D+15   0.0150   15.176   13.512   16.949
 0.10300D+13 0.19953D+15   0.0150   15.176   13.512   16.949
 0.10300D+13 0.22387D+15   0.0150   15.176   13.512   16.949
 0.10300D+13 0.25119D+15   0.0150   15.176   13.512   16.949
 0.10300D+13 0.28184D+15   0.0150   15.176   13.512   16.949
 0.10300D+13 0.31623D+15   0.0150   15.176   13.512   16.949
 0.10300D+13 0.35481D+15   0.0150   15.176   13.512   16.949
 0.10300D+13 0.39811D+15   0.0150   15.176   13.512   16.949
 0.10300D+13 0.44668D+15   0.0150   15.176   13.512   16.949
 0.10300D+13 0.50119D+15   0.0150   15.176   13.512   16.949
 0.10300D+13 0.56234D+15   0.0150   15.176   13.512   16.949
 0.10300D+13 0.63096D+15   0.0150   15.176   13.512   16.949
 0.10300D+13 0.70795D+15   0.0150   15.176   13.512   16.949
 0.10300D+13 0.79433D+15   0.0150   15.176   13.512   16.949
 0.10300D+13 0.89125D+15   0.0150   15.176   13.512   16.949
 0.10300D+13 0.10000D+16   0.0150   15.176   13.512   16.949
 0.10400D+13 0.10000D+14   0.0150   95.410   83.667  106.628
 0.10400D+13 0.11220D+14   0.0150   90.738   78.692  102.283
 0.10400D+13 0.12589D+14   0.0150   85.790   73.509   97.600
 0.10400D+13 0.14125D+14   0.0150   80.607   68.154   92.635
 0.10400D+13 0.15849D+14   0.0150   75.241   62.679   87.420
 0.10400D+13 0.17783D+14   0.0150   69.757   57.145   82.022
 0.10400D+13 0.19953D+14   0.0150   64.222   51.622   76.513
 0.10400D+13 0.22387D+14   0.0150   58.712   46.187   70.967
 0.10400D+13 0.25119D+14   0.0150   53.298   40.916   65.456
 0.10400D+13 0.28184D+14   0.0150   48.049   35.886   60.046
 0.10400D+13 0.31623D+14   0.0150   43.027   31.165   54.795
 0.10400D+13 0.35481D+14   0.0150   38.282   26.810   49.748
 0.10400D+13 0.39811D+14   0.0150   33.853   22.834   44.946
 0.10400D+13 0.44668D+14   0.0150   29.765   19.299   40.431
 0.10400D+13 0.50119D+14   0.0150   26.032   16.195   36.194
 0.10400D+13 0.56234D+14   0.0150   22.670   13.679   32.241
 0.10400D+13 0.63096D+14   0.0150   20.242   13.466   28.713
 0.10400D+13 0.70795D+14   0.0150   18.370   13.436   25.476
 0.10400D+13 0.79433D+14   0.0150   16.934   13.433   22.579
 0.10400D+13 0.89125D+14   0.0150   15.898   13.433   20.018
 0.10400D+13 0.10000D+15   0.0150   15.259   13.433   17.887
 0.10400D+13 0.11220D+15   0.0150   15.094   13.433   16.866
 0.10400D+13 0.12589D+15   0.0150   15.094   13.433   16.866
 0.10400D+13 0.14125D+15   0.0150   15.094   13.433   16.866
 0.10400D+13 0.15849D+15   0.0150   15.094   13.433   16.866
 0.10400D+13 0.17783D+15   0.0150   15.094   13.433   16.866
 0.10400D+13 0.19953D+15   0.0150   15.094   13.433   16.866
 0.10400D+13 0.22387D+15   0.0150   15.094   13.433   16.866
 0.10400D+13 0.25119D+15   0.0150   15.094   13.433   16.866
 0.10400D+13 0.28184D+15   0.0150   15.094   13.433   16.866
 0.10400D+13 0.31623D+15   0.0150   15.094   13.433   16.866
 0.10400D+13 0.35481D+15   0.0150   15.094   13.433   16.866
 0.10400D+13 0.39811D+15   0.0150   15.094   13.433   16.866
 0.10400D+13 0.44668D+15   0.0150   15.094   13.433   16.866
 0.10400D+13 0.50119D+15   0.0150   15.094   13.433   16.866
 0.10400D+13 0.56234D+15   0.0150   15.094   13.433   16.866
 0.10400D+13 0.63096D+15   0.0150   15.094   13.433   16.866
 0.10400D+13 0.70795D+15   0.0150   15.094   13.433   16.866
 0.10400D+13 0.79433D+15   0.0150   15.094   13.433   16.866
 0.10400D+13 0.89125D+15   0.0150   15.094   13.433   16.866
 0.10400D+13 0.10000D+16   0.0150   15.094   13.433   16.866
 0.10500D+13 0.10000D+14   0.0150   94.564   82.681  105.921
 0.10500D+13 0.11220D+14   0.0150   89.838   77.662  101.514
 0.10500D+13 0.12589D+14   0.0150   84.843   72.440   96.779
 0.10500D+13 0.14125D+14   0.0150   79.623   67.058   91.766
 0.10500D+13 0.15849D+14   0.0150   74.230   61.566   86.514
 0.10500D+13 0.17783D+14   0.0150   68.731   56.028   81.091
 0.10500D+13 0.19953D+14   0.0150   63.195   50.516   75.569
 0.10500D+13 0.22387D+14   0.0150   57.697   45.107   70.023
 0.10500D+13 0.25119D+14   0.0150   52.308   39.878   64.525
 0.10500D+13 0.28184D+14   0.0150   47.097   34.905   59.138
 0.10500D+13 0.31623D+14   0.0150   42.123   30.254   53.917
 0.10500D+13 0.35481D+14   0.0150   37.434   25.968   48.908
 0.10500D+13 0.39811D+14   0.0150   33.067   22.080   44.155
 0.10500D+13 0.44668D+14   0.0150   29.044   18.636   39.686
 0.10500D+13 0.50119D+14   0.0150   25.376   15.613   35.495
 0.10500D+13 0.56234D+14   0.0150   22.151   13.522   31.612
 0.10500D+13 0.63096D+14   0.0150   19.839   13.377   28.131
 0.10500D+13 0.70795D+14   0.0150   18.043   13.356   24.947
 0.10500D+13 0.79433D+14   0.0150   16.673   13.355   22.098
 0.10500D+13 0.89125D+14   0.0150   15.697   13.355   19.596
 0.10500D+13 0.10000D+15   0.0150   15.121   13.355   17.542
 0.10500D+13 0.11220D+15   0.0150   15.013   13.355   16.783
 0.10500D+13 0.12589D+15   0.0150   15.013   13.355   16.783
 0.10500D+13 0.14125D+15   0.0150   15.013   13.355   16.783
 0.10500D+13 0.15849D+15   0.0150   15.013   13.355   16.783
 0.10500D+13 0.17783D+15   0.0150   15.013   13.355   16.783
 0.10500D+13 0.19953D+15   0.0150   15.013   13.355   16.783
 0.10500D+13 0.22387D+15   0.0150   15.013   13.355   16.783
 0.10500D+13 0.25119D+15   0.0150   15.013   13.355   16.783
 0.10500D+13 0.28184D+15   0.0150   15.013   13.355   16.783
 0.10500D+13 0.31623D+15   0.0150   15.013   13.355   16.783
 0.10500D+13 0.35481D+15   0.0150   15.013   13.355   16.783
 0.10500D+13 0.39811D+15   0.0150   15.013   13.355   16.783
 0.10500D+13 0.44668D+15   0.0150   15.013   13.355   16.783
 0.10500D+13 0.50119D+15   0.0150   15.013   13.355   16.783
 0.10500D+13 0.56234D+15   0.0150   15.013   13.355   16.783
 0.10500D+13 0.63096D+15   0.0150   15.013   13.355   16.783
 0.10500D+13 0.70795D+15   0.0150   15.013   13.355   16.783
 0.10500D+13 0.79433D+15   0.0150   15.013   13.355   16.783
 0.10500D+13 0.89125D+15   0.0150   15.013   13.355   16.783
 0.10500D+13 0.10000D+16   0.0150   15.013   13.355   16.783
 0.10600D+13 0.10000D+14   0.0150   93.712   81.692  105.208
 0.10600D+13 0.11220D+14   0.0150   88.935   76.629  100.740
 0.10600D+13 0.12589D+14   0.0150   83.895   71.372   95.954
 0.10600D+13 0.14125D+14   0.0150   78.639   65.963   90.895
 0.10600D+13 0.15849D+14   0.0150   73.222   60.457   85.608
 0.10600D+13 0.17783D+14   0.0150   67.710   54.918   80.162
 0.10600D+13 0.19953D+14   0.0150   62.175   49.421   74.630
 0.10600D+13 0.22387D+14   0.0150   56.692   44.041   69.087
 0.10600D+13 0.25119D+14   0.0150   51.331   38.857   63.602
 0.10600D+13 0.28184D+14   0.0150   46.159   33.942   58.239
 0.10600D+13 0.31623D+14   0.0150   41.234   29.363   53.050
 0.10600D+13 0.35481D+14   0.0150   36.602   25.149   48.079
 0.10600D+13 0.39811D+14   0.0150   32.297   21.349   43.377
 0.10600D+13 0.44668D+14   0.0150   28.339   17.996   38.952
 0.10600D+13 0.50119D+14   0.0150   24.736   15.053   34.807
 0.10600D+13 0.56234D+14   0.0150   21.665   13.395   30.996
 0.10600D+13 0.63096D+14   0.0150   19.451   13.290   27.559
 0.10600D+13 0.70795D+14   0.0150   17.729   13.278   24.429
 0.10600D+13 0.79433D+14   0.0150   16.423   13.277   21.625
 0.10600D+13 0.89125D+14   0.0150   15.507   13.277   19.185
 0.10600D+13 0.10000D+15   0.0150   14.995   13.277   17.227
 0.10600D+13 0.11220D+15   0.0150   14.933   13.277   16.702
 0.10600D+13 0.12589D+15   0.0150   14.933   13.277   16.702
 0.10600D+13 0.14125D+15   0.0150   14.933   13.277   16.702
 0.10600D+13 0.15849D+15   0.0150   14.933   13.277   16.702
 0.10600D+13 0.17783D+15   0.0150   14.933   13.277   16.702
 0.10600D+13 0.19953D+15   0.0150   14.933   13.277   16.702
 0.10600D+13 0.22387D+15   0.0150   14.933   13.277   16.702
 0.10600D+13 0.25119D+15   0.0150   14.933   13.277   16.702
 0.10600D+13 0.28184D+15   0.0150   14.933   13.277   16.702
 0.10600D+13 0.31623D+15   0.0150   14.933   13.277   16.702
 0.10600D+13 0.35481D+15   0.0150   14.933   13.277   16.702
 0.10600D+13 0.39811D+15   0.0150   14.933   13.277   16.702
 0.10600D+13 0.44668D+15   0.0150   14.933   13.277   16.702
 0.10600D+13 0.50119D+15   0.0150   14.933   13.277   16.702
 0.10600D+13 0.56234D+15   0.0150   14.933   13.277   16.702
 0.10600D+13 0.63096D+15   0.0150   14.933   13.277   16.702
 0.10600D+13 0.70795D+15   0.0150   14.933   13.277   16.702
 0.10600D+13 0.79433D+15   0.0150   14.933   13.277   16.702
 0.10600D+13 0.89125D+15   0.0150   14.933   13.277   16.702
 0.10600D+13 0.10000D+16   0.0150   14.933   13.277   16.702
 0.10700D+13 0.10000D+14   0.0150   92.856   80.699  104.488
 0.10700D+13 0.11220D+14   0.0150   88.028   75.595   99.961
 0.10700D+13 0.12589D+14   0.0150   82.946   70.305   95.125
 0.10700D+13 0.14125D+14   0.0150   77.655   64.872   90.022
 0.10700D+13 0.15849D+14   0.0150   72.216   59.354   84.703
 0.10700D+13 0.17783D+14   0.0150   66.694   53.817   79.236
 0.10700D+13 0.19953D+14   0.0150   61.163   48.336   73.697
 0.10700D+13 0.22387D+14   0.0150   55.697   42.989   68.158
 0.10700D+13 0.25119D+14   0.0150   50.366   37.852   62.688
 0.10700D+13 0.28184D+14   0.0150   45.235   32.999   57.350
 0.10700D+13 0.31623D+14   0.0150   40.360   28.493   52.194
 0.10700D+13 0.35481D+14   0.0150   35.786   24.352   47.262
 0.10700D+13 0.39811D+14   0.0150   31.543   20.640   42.610
 0.10700D+13 0.44668D+14   0.0150   27.650   17.369   38.230
 0.10700D+13 0.50119D+14   0.0150   24.112   14.515   34.130
 0.10700D+13 0.56234D+14   0.0150   21.202   13.284   30.389
 0.10700D+13 0.63096D+14   0.0150   19.079   13.209   26.997
 0.10700D+13 0.70795D+14   0.0150   17.428   13.201   23.922
 0.10700D+13 0.79433D+14   0.0150   16.184   13.200   21.164
 0.10700D+13 0.89125D+14   0.0150   15.327   13.200   18.783
 0.10700D+13 0.10000D+15   0.0150   14.882   13.200   16.935
 0.10700D+13 0.11220D+15   0.0150   14.854   13.200   16.621
 0.10700D+13 0.12589D+15   0.0150   14.854   13.200   16.621
 0.10700D+13 0.14125D+15   0.0150   14.854   13.200   16.621
 0.10700D+13 0.15849D+15   0.0150   14.854   13.200   16.621
 0.10700D+13 0.17783D+15   0.0150   14.854   13.200   16.621
 0.10700D+13 0.19953D+15   0.0150   14.854   13.200   16.621
 0.10700D+13 0.22387D+15   0.0150   14.854   13.200   16.621
 0.10700D+13 0.25119D+15   0.0150   14.854   13.200   16.621
 0.10700D+13 0.28184D+15   0.0150   14.854   13.200   16.621
 0.10700D+13 0.31623D+15   0.0150   14.854   13.200   16.621
 0.10700D+13 0.35481D+15   0.0150   14.854   13.200   16.621
 0.10700D+13 0.39811D+15   0.0150   14.854   13.200   16.621
 0.10700D+13 0.44668D+15   0.0150   14.854   13.200   16.621
 0.10700D+13 0.50119D+15   0.0150   14.854   13.200   16.621
 0.10700D+13 0.56234D+15   0.0150   14.854   13.200   16.621
 0.10700D+13 0.63096D+15   0.0150   14.854   13.200   16.621
 0.10700D+13 0.70795D+15   0.0150   14.854   13.200   16.621
 0.10700D+13 0.79433D+15   0.0150   14.854   13.200   16.621
 0.10700D+13 0.89125D+15   0.0150   14.854   13.200   16.621
 0.10700D+13 0.10000D+16   0.0150   14.854   13.200   16.621
 0.10800D+13 0.10000D+14   0.0150   91.996   79.705  103.762
 0.10800D+13 0.11220D+14   0.0150   87.119   74.560   99.178
 0.10800D+13 0.12589D+14   0.0150   81.995   69.238   94.292
 0.10800D+13 0.14125D+14   0.0150   76.673   63.783   89.149
 0.10800D+13 0.15849D+14   0.0150   71.213   58.256   83.798
 0.10800D+13 0.17783D+14   0.0150   65.684   52.725   78.314
 0.10800D+13 0.19953D+14   0.0150   60.160   47.264   72.768
 0.10800D+13 0.22387D+14   0.0150   54.712   41.952   67.235
 0.10800D+13 0.25119D+14   0.0150   49.413   36.865   61.783
 0.10800D+13 0.28184D+14   0.0150   44.325   32.075   56.471
 0.10800D+13 0.31623D+14   0.0150   39.502   27.638   51.349
 0.10800D+13 0.35481D+14   0.0150   34.986   23.577   46.464
 0.10800D+13 0.39811D+14   0.0150   30.805   19.954   41.855
 0.10800D+13 0.44668D+14   0.0150   26.977   16.763   37.520
 0.10800D+13 0.50119D+14   0.0150   23.504   13.997   33.465
 0.10800D+13 0.56234D+14   0.0150   20.760   13.183   29.794
 0.10800D+13 0.63096D+14   0.0150   18.722   13.130   26.445
 0.10800D+13 0.70795D+14   0.0150   17.139   13.125   23.423
 0.10800D+13 0.79433D+14   0.0150   15.956   13.125   20.719
 0.10800D+13 0.89125D+14   0.0150   15.158   13.124   18.399
 0.10800D+13 0.10000D+15   0.0150   14.782   13.124   16.675
 0.10800D+13 0.11220D+15   0.0150   14.775   13.124   16.540
 0.10800D+13 0.12589D+15   0.0150   14.775   13.124   16.540
 0.10800D+13 0.14125D+15   0.0150   14.775   13.124   16.540
 0.10800D+13 0.15849D+15   0.0150   14.775   13.124   16.540
 0.10800D+13 0.17783D+15   0.0150   14.775   13.124   16.540
 0.10800D+13 0.19953D+15   0.0150   14.775   13.124   16.540
 0.10800D+13 0.22387D+15   0.0150   14.775   13.124   16.540
 0.10800D+13 0.25119D+15   0.0150   14.775   13.124   16.540
 0.10800D+13 0.28184D+15   0.0150   14.775   13.124   16.540
 0.10800D+13 0.31623D+15   0.0150   14.775   13.124   16.540
 0.10800D+13 0.35481D+15   0.0150   14.775   13.124   16.540
 0.10800D+13 0.39811D+15   0.0150   14.775   13.124   16.540
 0.10800D+13 0.44668D+15   0.0150   14.775   13.124   16.540
 0.10800D+13 0.50119D+15   0.0150   14.775   13.124   16.540
 0.10800D+13 0.56234D+15   0.0150   14.775   13.124   16.540
 0.10800D+13 0.63096D+15   0.0150   14.775   13.124   16.540
 0.10800D+13 0.70795D+15   0.0150   14.775   13.124   16.540
 0.10800D+13 0.79433D+15   0.0150   14.775   13.124   16.540
 0.10800D+13 0.89125D+15   0.0150   14.775   13.124   16.540
 0.10800D+13 0.10000D+16   0.0150   14.775   13.124   16.540
 0.10900D+13 0.10000D+14   0.0150   91.131   78.707  103.031
 0.10900D+13 0.11220D+14   0.0150   86.206   73.525   98.389
 0.10900D+13 0.12589D+14   0.0150   81.043   68.172   93.457
 0.10900D+13 0.14125D+14   0.0150   75.691   62.699   88.274
 0.10900D+13 0.15849D+14   0.0150   70.214   57.165   82.895
 0.10900D+13 0.17783D+14   0.0150   64.681   51.641   77.394
 0.10900D+13 0.19953D+14   0.0150   59.164   46.203   71.845
 0.10900D+13 0.22387D+14   0.0150   53.739   40.929   66.321
 0.10900D+13 0.25119D+14   0.0150   48.473   35.895   60.887
 0.10900D+13 0.28184D+14   0.0150   43.429   31.170   55.603
 0.10900D+13 0.31623D+14   0.0150   38.659   26.801   50.515
 0.10900D+13 0.35481D+14   0.0150   34.201   22.824   45.677
 0.10900D+13 0.39811D+14   0.0150   30.084   19.290   41.111
 0.10900D+13 0.44668D+14   0.0150   26.320   16.179   36.820
 0.10900D+13 0.50119D+14   0.0150   22.911   13.500   32.817
 0.10900D+13 0.56234D+14   0.0150   20.336   13.090   29.207
 0.10900D+13 0.63096D+14   0.0150   18.379   13.053   25.902
 0.10900D+13 0.70795D+14   0.0150   16.862   13.050   22.935
 0.10900D+13 0.79433D+14   0.0150   15.739   13.050   20.288
 0.10900D+13 0.89125D+14   0.0150   14.998   13.050   18.032
 0.10900D+13 0.10000D+15   0.0150   14.698   13.050   16.471
 0.10900D+13 0.11220D+15   0.0150   14.698   13.050   16.461
 0.10900D+13 0.12589D+15   0.0150   14.698   13.050   16.461
 0.10900D+13 0.14125D+15   0.0150   14.698   13.050   16.461
 0.10900D+13 0.15849D+15   0.0150   14.698   13.050   16.461
 0.10900D+13 0.17783D+15   0.0150   14.698   13.050   16.461
 0.10900D+13 0.19953D+15   0.0150   14.698   13.050   16.461
 0.10900D+13 0.22387D+15   0.0150   14.698   13.050   16.461
 0.10900D+13 0.25119D+15   0.0150   14.698   13.050   16.461
 0.10900D+13 0.28184D+15   0.0150   14.698   13.050   16.461
 0.10900D+13 0.31623D+15   0.0150   14.698   13.050   16.461
 0.10900D+13 0.35481D+15   0.0150   14.698   13.050   16.461
 0.10900D+13 0.39811D+15   0.0150   14.698   13.050   16.461
 0.10900D+13 0.44668D+15   0.0150   14.698   13.050   16.461
 0.10900D+13 0.50119D+15   0.0150   14.698   13.050   16.461
 0.10900D+13 0.56234D+15   0.0150   14.698   13.050   16.461
 0.10900D+13 0.63096D+15   0.0150   14.698   13.050   16.461
 0.10900D+13 0.70795D+15   0.0150   14.698   13.050   16.461
 0.10900D+13 0.79433D+15   0.0150   14.698   13.050   16.461
 0.10900D+13 0.89125D+15   0.0150   14.698   13.050   16.461
 0.10900D+13 0.10000D+16   0.0150   14.698   13.050   16.461
 0.11000D+13 0.10000D+14   0.0150   90.262   77.708  102.294
 0.11000D+13 0.11220D+14   0.0150   85.292   72.489   97.597
 0.11000D+13 0.12589D+14   0.0150   80.090   67.108   92.620
 0.11000D+13 0.14125D+14   0.0150   74.712   61.618   87.398
 0.11000D+13 0.15849D+14   0.0150   69.219   56.081   81.994
 0.11000D+13 0.17783D+14   0.0150   63.683   50.567   76.479
