R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.10000D-01   1.0375   0.0000    0.746   1.0887 0.77537D-08  0  0    6.02    5.000  0.01145  272.75  267.69   72.266  107.357    5.00   274.38
 0.12270D-01   1.0362   0.0000    1.356   1.1074 0.39715D-08  0  0   12.00    9.961  0.01187  272.25  268.37   27.011   62.832    9.96   276.01
 0.14540D-01   1.0349   0.0000    1.728   1.1251 0.28301D-08  1  0   16.83   14.242  0.01225  271.81  268.68   14.543   51.023    8.49   277.64
 0.16810D-01   1.0336   0.0000    1.996   1.1417 0.23236D-08  1  0   20.94   17.640  0.01257  271.46  268.84   12.727   49.725    8.67   279.27
 0.19080D-01   1.0324   0.0000    2.226   1.1568 0.20112D-08  1  0   24.63   20.690  0.01287  271.13  268.95   11.333   48.813    8.80   280.89
 0.21350D-01   1.0311   0.0000    2.425   1.1703 0.18021D-08  1  0   27.92   23.401  0.01315  270.84  269.02   10.225   48.141    8.89   282.52
 0.23620D-01   1.0298   0.0000    2.600   1.1821 0.16532D-08  1  0   30.84   25.805  0.01341  270.58  269.06    9.326   47.624    8.96   284.14
 0.25890D-01   1.0285   0.0000    2.758   1.1919 0.15419D-08  1  0   33.44   27.937  0.01365  270.35  269.08    8.589   47.210    9.01   285.76
 0.28160D-01   1.0273   0.0000    2.902   1.1997 0.14552D-08  1  0   35.75   29.832  0.01386  270.14  269.08    7.987   46.865    9.06   287.37
 0.30430D-01   1.0260   0.0000    3.034   1.2054 0.13852D-08  1  0   37.81   31.523  0.01406  269.95  269.07    7.498   46.563    9.10   288.99
 0.32700D-01   1.0247   0.0000    3.158   1.2088 0.13266D-08  1  0   39.66   33.040  0.01425  269.77  269.04    7.109   46.289    9.13   290.60
 0.34970D-01   1.0234   0.0000    3.275   1.2100 0.12760D-08  1  0   41.33   34.414  0.01441  269.62  269.00    6.810   46.028    9.17   292.21
 0.37240D-01   1.0222   0.0000    3.386   1.2089 0.12310D-08  1  0   42.86   35.669  0.01457  269.47  268.94    6.590   45.772    9.20   293.82
 0.39510D-01   1.0209   0.0000    3.492   1.2055 0.11897D-08  1  0   44.28   36.831  0.01472  269.34  268.87    6.444   45.513    9.24   295.43
 0.41780D-01   1.0196   0.0000    3.594   1.1999 0.11509D-08  1  0   45.60   37.923  0.01486  269.21  268.78    6.364   45.244    9.28   297.03
 0.44050D-01   1.0184   0.0000    3.693   1.1922 0.11137D-08  1  0   46.86   38.964  0.01500  269.09  268.68    6.342   44.963    9.33   298.63
 0.46320D-01   1.0171   0.0000    3.790   1.1824 0.10773D-08  1  0   48.08   39.975  0.01514  268.97  268.56    6.374   44.665    9.37   300.24
 0.48590D-01   1.0159   0.0000    3.885   1.1707 0.10413D-08  1  0   49.28   40.972  0.01528  268.85  268.43    6.453   44.349    9.43   301.83
 0.50860D-01   1.0146   0.0000    3.979   1.1572 0.10055D-08  1  0   50.47   41.970  0.01542  268.73  268.27    6.572   44.014    9.49   303.43
 0.53130D-01   1.0134   0.0000    4.071   1.1421 0.96965D-09  1  0   51.69   42.982  0.01556  268.61  268.11    6.727   43.659    9.55   305.03
 0.55400D-01   1.0121   0.0000    4.162   1.1256 0.93373D-09  1  0   52.93   44.021  0.01571  268.48  267.92    6.910   43.285    9.62   306.62
