R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
   zbot    P(MPa) Hint     conv melt pCLA   Tbot     Tm     etam        k   Fcond_bot Fcond_top   Fbot     Ftop    dlid z_topTBL z_botTBL
   43.79   52.59 0.80041D-09  1  0  0.01568  268.51  267.82 0.11085D+15  2.207   10.294    9.724    5.845   36.873   11.30   13.50   43.48
   44.11   52.98 0.79473D-09  1  0  0.01572  268.47  267.80 0.11068D+15  2.208   10.218    9.649    5.801   36.829   11.31   13.50   43.81
   44.44   53.38 0.78914D-09  1  0  0.01577  268.43  267.78 0.11051D+15  2.208   10.144    9.575    5.757   36.785   11.31   13.50   44.14
   44.76   53.77 0.78363D-09  1  0  0.01582  268.39  267.76 0.11034D+15  2.208   10.071    9.502    5.713   36.741   11.32   13.51   44.47
   45.08   54.16 0.77819D-09  1  0  0.01587  268.35  267.74 0.11018D+15  2.209    9.999    9.429    5.670   36.698   11.33   13.51   44.80
   45.40   54.55 0.77283D-09  1  0  0.01591  268.31  267.72 0.11002D+15  2.209    9.927    9.358    5.626   36.655   11.34   13.51   45.13
   45.72   54.95 0.76755D-09  1  0  0.01596  268.28  267.70 0.10985D+15  2.209    9.857    9.288    5.583   36.612   11.35   13.52   45.46
   46.05   55.34 0.76234D-09  1  0  0.01601  268.24  267.68 0.10969D+15  2.210    9.788    9.219    5.540   36.570   11.36   13.52   45.79
   46.37   55.73 0.75721D-09  1  0  0.01606  268.20  267.66 0.10953D+15  2.210    9.720    9.151    5.498   36.527   11.36   13.53   46.12
   46.69   56.12 0.75214D-09  1  0  0.01611  268.16  267.64 0.10937D+15  2.210    9.653    9.084    5.455   36.485   11.37   13.53   46.45
   47.01   56.52 0.74714D-09  1  0  0.01616  268.12  267.63 0.10922D+15  2.211    9.586    9.018    5.413   36.443   11.38   13.53   46.78
   47.33   56.91 0.74222D-09  1  0  0.01621  268.08  267.61 0.10906D+15  2.211    9.521    8.952    5.371   36.402   11.39   13.54   47.11
   47.66   57.30 0.73735D-09  1  0  0.01626  268.04  267.59 0.10890D+15  2.211    9.456    8.888    5.329   36.360   11.39   13.54   47.44
