R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       Hint       etaref      pCLA conv   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid
 0.22391D-08 0.16375D+13 0.32000D+14   0.0100  1   26.404  0.00897  270.59  270.68    5.428   58.723    7.26
 0.23404D-08 0.16500D+13 0.32000D+14   0.0100  1   25.438  0.00890  270.69  270.76    5.446   59.155    7.22
 0.24184D-08 0.16625D+13 0.32000D+14   0.0100  1   24.794  0.00885  270.76  270.83    5.376   59.500    7.18
 0.25005D-08 0.16750D+13 0.32000D+14   0.0100  1   24.150  0.00881  270.83  270.89    5.311   59.850    7.15
 0.25871D-08 0.16875D+13 0.32000D+14   0.0100  1   23.506  0.00876  270.90  270.96    5.252   60.204    7.11
 0.26786D-08 0.17000D+13 0.32000D+14   0.0100  1   22.862  0.00872  270.96  271.02    5.198   60.565    7.07
 0.27754D-08 0.17125D+13 0.32000D+14   0.0100  1   22.218  0.00867  271.03  271.08    5.151   60.931    7.04
 0.28779D-08 0.17250D+13 0.32000D+14   0.0100  1   21.574  0.00863  271.10  271.14    5.110   61.304    7.00
 0.29420D-08 0.17375D+13 0.32000D+14   0.0100  1   21.252  0.00861  271.13  271.20    4.959   61.568    6.97
 0.30545D-08 0.17500D+13 0.32000D+14   0.0100  1   20.608  0.00856  271.20  271.25    4.929   61.951    6.94
 0.31743D-08 0.17625D+13 0.32000D+14   0.0100  1   19.964  0.00852  271.26  271.30    4.908   62.342    6.90
 0.32485D-08 0.17750D+13 0.32000D+14   0.0100  1   19.642  0.00850  271.30  271.36    4.766   62.614    6.87
 0.33809D-08 0.17875D+13 0.32000D+14   0.0100  1   18.998  0.00846  271.36  271.41    4.757   63.018    6.83
 0.34625D-08 0.18000D+13 0.32000D+14   0.0100  1   18.676  0.00844  271.40  271.46    4.623   63.296    6.80
 0.36096D-08 0.18125D+13 0.32000D+14   0.0100  1   18.032  0.00839  271.46  271.50    4.628   63.714    6.77
 0.36998D-08 0.18250D+13 0.32000D+14   0.0100  1   17.710  0.00837  271.49  271.55    4.501   64.000    6.74
 0.38641D-08 0.18375D+13 0.32000D+14   0.0100  1   17.066  0.00833  271.56  271.59    4.523   64.433    6.70
 0.39644D-08 0.18500D+13 0.32000D+14   0.0100  1   16.744  0.00831  271.59  271.63    4.404   64.727    6.67
 0.40686D-08 0.18625D+13 0.32000D+14   0.0100  1   16.422  0.00829  271.63  271.68    4.289   65.024    6.64
 0.42613D-08 0.18750D+13 0.32000D+14   0.0100  1   15.778  0.00825  271.69  271.71    4.335   65.481    6.60
 0.43782D-08 0.18875D+13 0.32000D+14   0.0100  1   15.456  0.00823  271.72  271.75    4.230   65.788    6.57
 0.45000D-08 0.19000D+13 0.32000D+14   0.0100  1   15.134  0.00821  271.76  271.79    4.128   66.098    6.54
 0.46271D-08 0.19125D+13 0.32000D+14   0.0100  1   14.812  0.00819  271.79  271.83    4.030   66.412    6.52
 0.47599D-08 0.19250D+13 0.32000D+14   0.0100  1   14.490  0.00817  271.82  271.87    3.936   66.729    6.49
 0.48987D-08 0.19375D+13 0.32000D+14   0.0100  1   14.168  0.00815  271.85  271.90    3.846   67.051    6.46
 0.50439D-08 0.19500D+13 0.32000D+14   0.0100  1   13.846  0.00813  271.89  271.94    3.761   67.377    6.43
 0.51960D-08 0.19625D+13 0.32000D+14   0.0100  1   13.524  0.00811  271.92  271.97    3.680   67.707    6.40
 0.53555D-08 0.19750D+13 0.32000D+14   0.0100  1   13.202  0.00809  271.95  272.00    3.604   68.042    6.37
 0.55230D-08 0.19875D+13 0.32000D+14   0.0100  1   12.880  0.00807  271.98  272.03    3.534   68.383    6.34
 0.56991D-08 0.20000D+13 0.32000D+14   0.0100  1   12.558  0.00805  272.02  272.06    3.469   68.728    6.31
 0.57347D-08 0.20125D+13 0.32000D+14   0.0100  1   12.558  0.00805  272.02  272.11    3.199   68.871    6.30
 0.57703D-08 0.20250D+13 0.32000D+14   0.0100  1   12.558  0.00805  272.02  272.17    2.930   69.015    6.29
 0.58059D-08 0.20375D+13 0.32000D+14   0.0100  1   12.558  0.00805  272.02  272.23    2.660   69.157    6.28
 0.58416D-08 0.20500D+13 0.32000D+14   0.0100  1   12.558  0.00805  272.02  272.28    2.391   69.300    6.26
 0.58772D-08 0.20625D+13 0.32000D+14   0.0100  1   12.558  0.00805  272.02  272.34    2.121   69.443    6.25
 0.59128D-08 0.20750D+13 0.32000D+14   0.0100  1   12.558  0.00805  272.02  272.39    1.851   69.586    6.24
 0.59484D-08 0.20875D+13 0.32000D+14   0.0100  1   12.558  0.00805  272.02  272.45    1.581   69.728    6.22
 0.59840D-08 0.21000D+13 0.32000D+14   0.0100  1   12.558  0.00805  272.02  272.50    1.311   69.871    6.21
 0.60197D-08 0.21125D+13 0.32000D+14   0.0100  1   12.558  0.00805  272.02  272.56    1.040   70.013    6.20
 0.59051D-08 0.21250D+13 0.32000D+14   0.0100  1   12.880  0.00807  271.98  272.64    0.566   69.954    6.20
 0.59398D-08 0.21375D+13 0.32000D+14   0.0100  1   12.880  0.00807  271.98  272.70    0.296   70.097    6.19
 0.59746D-08 0.21500D+13 0.32000D+14   0.0100  1   12.880  0.00807  271.98  272.75    0.025   70.239    6.18
 0.34073D-08 0.21625D+13 0.32000D+14   0.0100  1   22.862  0.00872  270.96  271.03   -4.247   66.498    6.93
 0.34753D-08 0.21750D+13 0.32000D+14   0.0100  1   22.540  0.00870  271.00  271.05   -4.458   66.701    6.91
 0.35452D-08 0.21875D+13 0.32000D+14   0.0100  1   22.218  0.00867  271.03  271.08   -4.668   66.902    6.89
 0.35654D-08 0.22000D+13 0.32000D+14   0.0100  1   22.218  0.00867  271.03  271.16   -4.892   67.093    6.87
 0.36377D-08 0.22125D+13 0.32000D+14   0.0100  1   21.896  0.00865  271.06  271.18   -5.104   67.293    6.85
 0.37120D-08 0.22250D+13 0.32000D+14   0.0100  1   21.574  0.00863  271.10  271.20   -5.316   67.493    6.84
 0.37887D-08 0.22375D+13 0.32000D+14   0.0100  1   21.252  0.00861  271.13  271.22   -5.529   67.692    6.82
 0.38676D-08 0.22500D+13 0.32000D+14   0.0100  1   20.930  0.00859  271.16  271.23   -5.742   67.891    6.80
 0.39491D-08 0.22625D+13 0.32000D+14   0.0100  1   20.608  0.00856  271.20  271.24   -5.955   68.089    6.79
 0.39709D-08 0.22750D+13 0.32000D+14   0.0100  1   20.608  0.00856  271.20  271.32   -6.181   68.277    6.77
 0.40552D-08 0.22875D+13 0.32000D+14   0.0100  1   20.286  0.00854  271.23  271.34   -6.396   68.474    6.75
 0.41423D-08 0.23000D+13 0.32000D+14   0.0100  1   19.964  0.00852  271.26  271.34   -6.610   68.670    6.73
 0.42322D-08 0.23125D+13 0.32000D+14   0.0100  1   19.642  0.00850  271.30  271.35   -6.825   68.866    6.72
 0.43251D-08 0.23250D+13 0.32000D+14   0.0100  1   19.320  0.00848  271.33  271.36   -7.040   69.062    6.70
 0.43484D-08 0.23375D+13 0.32000D+14   0.0100  1   19.320  0.00848  271.33  271.43   -7.269   69.247    6.68
 0.44448D-08 0.23500D+13 0.32000D+14   0.0100  1   18.998  0.00846  271.36  271.44   -7.485   69.442    6.67
 0.45445D-08 0.23625D+13 0.32000D+14   0.0100  1   18.676  0.00844  271.40  271.44   -7.701   69.636    6.65
 0.45686D-08 0.23750D+13 0.32000D+14   0.0100  1   18.676  0.00844  271.40  271.51   -7.931   69.819    6.63
 0.46722D-08 0.23875D+13 0.32000D+14   0.0100  1   18.354  0.00842  271.43  271.51   -8.148   70.012    6.62
 0.47796D-08 0.24000D+13 0.32000D+14   0.0100  1   18.032  0.00839  271.46  271.51   -8.366   70.205    6.60
 0.48045D-08 0.24125D+13 0.32000D+14   0.0100  1   18.032  0.00839  271.46  271.58   -8.597   70.387    6.59
 0.49162D-08 0.24250D+13 0.32000D+14   0.0100  1   17.710  0.00837  271.49  271.57   -8.815   70.578    6.57
 0.50320D-08 0.24375D+13 0.32000D+14   0.0100  1   17.388  0.00835  271.53  271.56   -9.034   70.769    6.55
 0.50578D-08 0.24500D+13 0.32000D+14   0.0100  1   17.388  0.00835  271.53  271.64   -9.266   70.951    6.54
 0.51784D-08 0.24625D+13 0.32000D+14   0.0100  1   17.066  0.00833  271.56  271.62   -9.485   71.140    6.52
 0.53037D-08 0.24750D+13 0.32000D+14   0.0100  1   16.744  0.00831  271.59  271.61   -9.705   71.330    6.51
 0.53305D-08 0.24875D+13 0.32000D+14   0.0100  1   16.744  0.00831  271.59  271.68   -9.938   71.510    6.49
 0.54612D-08 0.25000D+13 0.32000D+14   0.0100  1   16.422  0.00829  271.63  271.66  -10.159   71.698    6.48
 0.54885D-08 0.25125D+13 0.32000D+14   0.0100  1   16.422  0.00829  271.63  271.74  -10.393   71.877    6.46
 0.56250D-08 0.25250D+13 0.32000D+14   0.0100  1   16.100  0.00827  271.66  271.71  -10.614   72.064    6.45
 0.56528D-08 0.25375D+13 0.32000D+14   0.0100  1   16.100  0.00827  271.66  271.78  -10.848   72.243    6.43
 0.57954D-08 0.25500D+13 0.32000D+14   0.0100  1   15.778  0.00825  271.69  271.76  -11.070   72.429    6.42
 0.59439D-08 0.25625D+13 0.32000D+14   0.0100  1   15.456  0.00823  271.72  271.73  -11.292   72.615    6.40
 0.59729D-08 0.25750D+13 0.32000D+14   0.0100  1   15.456  0.00823  271.72  271.80  -11.528   72.792    6.39
 0.61283D-08 0.25875D+13 0.32000D+14   0.0100  1   15.134  0.00821  271.76  271.77  -11.751   72.977    6.37
 0.61579D-08 0.26000D+13 0.32000D+14   0.0100  1   15.134  0.00821  271.76  271.84  -11.988   73.153    6.36
 0.63207D-08 0.26125D+13 0.32000D+14   0.0100  1   14.812  0.00819  271.79  271.81  -12.211   73.337    6.35
 0.63510D-08 0.26250D+13 0.32000D+14   0.0100  1   14.812  0.00819  271.79  271.88  -12.449   73.513    6.33
 0.63812D-08 0.26375D+13 0.32000D+14   0.0100  1   14.812  0.00819  271.79  271.95  -12.686   73.688    6.32
 0.64114D-08 0.26500D+13 0.32000D+14   0.0100  1   14.812  0.00819  271.79  272.01  -12.923   73.864    6.30
 0.64417D-08 0.26625D+13 0.32000D+14   0.0100  1   14.812  0.00819  271.79  272.08  -13.160   74.039    6.29
 0.64719D-08 0.26750D+13 0.32000D+14   0.0100  1   14.812  0.00819  271.79  272.15  -13.397   74.215    6.27
 0.65022D-08 0.26875D+13 0.32000D+14   0.0100  1   14.812  0.00819  271.79  272.22  -13.633   74.392    6.26
 0.65324D-08 0.27000D+13 0.32000D+14   0.0100  1   14.812  0.00819  271.79  272.29  -13.869   74.568    6.24
 0.65627D-08 0.27125D+13 0.32000D+14   0.0100  1   14.812  0.00819  271.79  272.35  -14.105   74.745    6.23
 0.65929D-08 0.27250D+13 0.32000D+14   0.0100  1   14.812  0.00819  271.79  272.42  -14.341   74.921    6.21
 0.66231D-08 0.27375D+13 0.32000D+14   0.0100  1   14.812  0.00819  271.79  272.49  -14.577   75.098    6.20
 0.66534D-08 0.27500D+13 0.32000D+14   0.0100  1   14.812  0.00819  271.79  272.56  -14.813   75.276    6.18
 0.66836D-08 0.27625D+13 0.32000D+14   0.0100  1   14.812  0.00819  271.79  272.63  -15.048   75.453    6.17
 0.67139D-08 0.27750D+13 0.32000D+14   0.0100  1   14.812  0.00819  271.79  272.69  -15.283   75.630    6.15
 0.67441D-08 0.27875D+13 0.32000D+14   0.0100  1   14.812  0.00819  271.79  272.76  -15.518   75.808    6.14
 0.67744D-08 0.28000D+13 0.32000D+14   0.0100  1   14.812  0.00819  271.79  272.83  -15.753   75.986    6.12
 0.68046D-08 0.28125D+13 0.32000D+14   0.0100  1   14.812  0.00819  271.79  272.90  -15.987   76.164    6.11
 0.68348D-08 0.28250D+13 0.32000D+14   0.0100  1   14.812  0.00819  271.79  272.96  -16.222   76.342    6.10
 0.68651D-08 0.28375D+13 0.32000D+14   0.0100  1   14.812  0.00819  271.79  273.03  -16.456   76.521    6.08
 0.67500D-08 0.28500D+13 0.32000D+14   0.0100  1   15.134  0.00821  271.76  273.21  -16.682   76.714    6.06
 0.67796D-08 0.28625D+13 0.32000D+14   0.0100  1   15.134  0.00821  271.76  273.28  -16.915   76.894    6.05
 0.68092D-08 0.28750D+13 0.32000D+14   0.0100  1   15.134  0.00821  271.76  273.35  -17.148   77.074    6.04
 0.68388D-08 0.28875D+13 0.32000D+14   0.0100  1   15.134  0.00821  271.76  273.42  -17.380   77.254    6.02
 0.68684D-08 0.29000D+13 0.32000D+14   0.0100  1   15.134  0.00821  271.76  273.49  -17.612   77.434    6.01
 0.68980D-08 0.29125D+13 0.32000D+14   0.0100  1   15.134  0.00821  271.76  273.55  -17.845   77.615    5.99
 0.69277D-08 0.29250D+13 0.32000D+14   0.0100  1   15.134  0.00821  271.76  273.62  -18.076   77.796    5.98
 0.69573D-08 0.29375D+13 0.32000D+14   0.0100  1   15.134  0.00821  271.76  273.69  -18.308   77.977    5.97
 0.69869D-08 0.29500D+13 0.32000D+14   0.0100  1   15.134  0.00821  271.76  273.76  -18.540   78.158    5.95
 0.70165D-08 0.29625D+13 0.32000D+14   0.0100  1   15.134  0.00821  271.76  273.82  -18.771   78.339    5.94
 0.70461D-08 0.29750D+13 0.32000D+14   0.0100  1   15.134  0.00821  271.76  273.89  -19.002   78.521    5.92
 0.70757D-08 0.29875D+13 0.32000D+14   0.0100  1   15.134  0.00821  271.76  273.96  -19.233   78.702    5.91
 0.71053D-08 0.30000D+13 0.32000D+14   0.0100  1   15.134  0.00821  271.76  274.03  -19.464   78.884    5.90
