R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.20976D+00   0.9309   0.1200    8.062   1.0800 0.14660D-08  1  0   31.81   26.602  0.01350  270.49  269.49    6.178   41.240   10.34   426.76
 0.21203D+00   0.9298   0.1200    8.098   1.0800 0.14748D-08  1  0   31.61   26.440  0.01348  270.51  269.49    6.213   41.275   10.33   428.42
 0.21430D+00   0.9286   0.1200    8.134   1.0800 0.14837D-08  1  0   31.41   26.280  0.01346  270.53  269.50    6.248   41.310   10.32   430.07
 0.21657D+00   0.9275   0.1200    8.169   1.0800 0.14925D-08  1  0   31.22   26.122  0.01345  270.55  269.50    6.283   41.344   10.32   431.71
 0.21884D+00   0.9264   0.1200    8.205   1.0800 0.15013D-08  1  0   31.03   25.965  0.01343  270.56  269.50    6.317   41.379   10.31   433.36
 0.22111D+00   0.9252   0.1200    8.240   1.0800 0.15101D-08  1  0   30.84   25.811  0.01341  270.58  269.50    6.351   41.413   10.30   435.01
 0.22338D+00   0.9241   0.1200    8.275   1.0800 0.15189D-08  1  0   30.66   25.659  0.01340  270.60  269.51    6.385   41.447   10.30   436.65
 0.22565D+00   0.9230   0.1200    8.309   1.0800 0.15277D-08  1  0   30.47   25.509  0.01338  270.61  269.51    6.418   41.480   10.29   438.29
 0.22792D+00   0.9218   0.1200    8.343   1.0800 0.15365D-08  1  0   30.29   25.361  0.01336  270.63  269.51    6.451   41.514   10.28   439.93
 0.23019D+00   0.9207   0.1200    8.377   1.0800 0.15452D-08  1  0   30.12   25.215  0.01335  270.65  269.51    6.484   41.547   10.28   441.57
 0.23246D+00   0.9196   0.1200    8.411   1.0800 0.15539D-08  1  0   29.94   25.071  0.01333  270.66  269.51    6.517   41.580   10.27   443.20
 0.23473D+00   0.9185   0.1200    8.445   1.0800 0.15627D-08  1  0   29.77   24.929  0.01332  270.68  269.52    6.549   41.612   10.27   444.84
 0.23700D+00   0.9173   0.1200    8.478   1.0800 0.15714D-08  1  0   29.60   24.789  0.01330  270.69  269.52    6.582   41.644   10.26   446.47
 0.23927D+00   0.9162   0.1200    8.511   1.0800 0.15800D-08  1  0   29.43   24.651  0.01329  270.71  269.52    6.614   41.677   10.25   448.10
 0.24154D+00   0.9151   0.1200    8.543   1.0800 0.15887D-08  1  0   29.26   24.515  0.01327  270.72  269.52    6.645   41.708   10.25   449.73
 0.24381D+00   0.9140   0.1200    8.576   1.0800 0.15973D-08  1  0   29.10   24.380  0.01326  270.74  269.52    6.677   41.740   10.24   451.36
 0.24608D+00   0.9129   0.1200    8.608   1.0800 0.16059D-08  1  0   28.94   24.248  0.01324  270.75  269.53    6.708   41.771   10.23   452.98
 0.24835D+00   0.9118   0.1200    8.640   1.0800 0.16145D-08  1  0   28.78   24.117  0.01323  270.77  269.53    6.739   41.802   10.23   454.61
 0.25062D+00   0.9107   0.1200    8.672   1.0800 0.16230D-08  1  0   28.62   23.988  0.01322  270.78  269.53    6.769   41.833   10.22   456.23
 0.25289D+00   0.9096   0.1200    8.703   1.0800 0.16315D-08  1  0   28.47   23.861  0.01320  270.79  269.53    6.800   41.864   10.22   457.85
 0.25516D+00   0.9084   0.1200    8.734   1.0800 0.16400D-08  1  0   28.31   23.735  0.01319  270.81  269.53    6.830   41.894   10.21   459.47
 0.25743D+00   0.9073   0.1200    8.766   1.0800 0.16485D-08  1  0   28.16   23.612  0.01318  270.82  269.53    6.860   41.924   10.21   461.09
 0.25970D+00   0.9062   0.1200    8.796   1.0800 0.16569D-08  1  0   28.01   23.490  0.01316  270.83  269.53    6.889   41.954   10.20   462.70
 0.26197D+00   0.9051   0.1200    8.827   1.0800 0.16653D-08  1  0   27.87   23.369  0.01315  270.85  269.53    6.919   41.983   10.19   464.32
 0.26424D+00   0.9040   0.1200    8.857   1.0800 0.16737D-08  1  0   27.72   23.251  0.01314  270.86  269.53    6.948   42.013   10.19   465.93
 0.26651D+00   0.9029   0.1200    8.887   1.0800 0.16820D-08  1  0   27.58   23.133  0.01313  270.87  269.54    6.977   42.042   10.18   467.54
 0.26878D+00   0.9018   0.1200    8.917   1.0800 0.16903D-08  1  0   27.44   23.018  0.01311  270.88  269.54    7.005   42.071   10.18   469.14
 0.27105D+00   0.9007   0.1200    8.947   1.0800 0.16986D-08  1  0   27.30   22.904  0.01310  270.90  269.54    7.034   42.099   10.17   470.75
 0.27332D+00   0.8996   0.1200    8.977   1.0800 0.17069D-08  1  0   27.16   22.792  0.01309  270.91  269.54    7.062   42.127   10.17   472.36
 0.27559D+00   0.8985   0.1200    9.006   1.0800 0.17151D-08  1  0   27.03   22.681  0.01308  270.92  269.54    7.090   42.155   10.16   473.96
 0.27786D+00   0.8975   0.1200    9.035   1.0800 0.17233D-08  1  0   26.90   22.572  0.01307  270.93  269.54    7.117   42.183   10.16   475.56
 0.28013D+00   0.8964   0.1200    9.064   1.0800 0.17314D-08  1  0   26.77   22.464  0.01306  270.94  269.54    7.145   42.211   10.15   477.16
 0.28240D+00   0.8953   0.1200    9.092   1.0800 0.17395D-08  1  0   26.64   22.358  0.01305  270.96  269.54    7.172   42.238   10.15   478.76
 0.28467D+00   0.8942   0.1200    9.121   1.0800 0.17476D-08  1  0   26.51   22.253  0.01303  270.97  269.54    7.199   42.265   10.14   480.35
 0.28694D+00   0.8931   0.1200    9.149   1.0800 0.17557D-08  1  0   26.38   22.149  0.01302  270.98  269.54    7.226   42.292   10.14   481.95
 0.28921D+00   0.8920   0.1200    9.177   1.0800 0.17637D-08  1  0   26.26   22.047  0.01301  270.99  269.54    7.252   42.319   10.13   483.54
 0.29148D+00   0.8909   0.1200    9.205   1.0800 0.17717D-08  1  0   26.14   21.946  0.01300  271.00  269.54    7.278   42.345   10.13   485.13
 0.29375D+00   0.8898   0.1200    9.233   1.0800 0.17796D-08  1  0   26.01   21.847  0.01299  271.01  269.54    7.304   42.372   10.12   486.72
 0.29602D+00   0.8888   0.1200    9.260   1.0800 0.17876D-08  1  0   25.90   21.748  0.01298  271.02  269.54    7.330   42.398   10.12   488.31
 0.29829D+00   0.8877   0.1200    9.287   1.0800 0.17954D-08  1  0   25.78   21.651  0.01297  271.03  269.54    7.356   42.423   10.11   489.90
 0.30056D+00   0.8866   0.1200    9.315   1.0800 0.18033D-08  1  0   25.66   21.556  0.01296  271.04  269.54    7.381   42.449   10.11   491.48
 0.30283D+00   0.8855   0.1200    9.342   1.0800 0.18111D-08  1  0   25.55   21.461  0.01295  271.05  269.54    7.406   42.474   10.10   493.06
 0.30510D+00   0.8845   0.1200    9.368   1.0800 0.18189D-08  1  0   25.43   21.368  0.01294  271.06  269.54    7.431   42.500   10.10   494.64
 0.30737D+00   0.8834   0.1200    9.395   1.0800 0.18267D-08  1  0   25.32   21.276  0.01293  271.07  269.54    7.456   42.524   10.09   496.22
 0.30964D+00   0.8823   0.1200    9.421   1.0800 0.18344D-08  1  0   25.21   21.185  0.01292  271.08  269.54    7.481   42.549   10.09   497.80
 0.31191D+00   0.8812   0.1200    9.447   1.0800 0.18421D-08  1  0   25.10   21.096  0.01292  271.09  269.54    7.505   42.574   10.08   499.38
 0.31418D+00   0.8802   0.1200    9.473   1.0800 0.18497D-08  1  0   24.99   21.007  0.01291  271.10  269.54    7.529   42.598   10.08   500.95
 0.31645D+00   0.8791   0.1200    9.499   1.0800 0.18574D-08  1  0   24.89   20.920  0.01290  271.11  269.54    7.553   42.622   10.07   502.52
 0.31872D+00   0.8780   0.1200    9.525   1.0800 0.18650D-08  1  0   24.78   20.833  0.01289  271.12  269.54    7.577   42.646   10.07   504.09
 0.32099D+00   0.8770   0.1200    9.550   1.0800 0.18725D-08  1  0   24.68   20.748  0.01288  271.13  269.54    7.600   42.670   10.06   505.66
 0.32326D+00   0.8759   0.1200    9.576   1.0800 0.18801D-08  1  0   24.58   20.664  0.01287  271.14  269.54    7.624   42.693   10.06   507.23
 0.32553D+00   0.8749   0.1200    9.601   1.0800 0.18876D-08  1  0   24.48   20.581  0.01286  271.15  269.54    7.647   42.717   10.06   508.79
 0.32780D+00   0.8738   0.1200    9.626   1.0800 0.18950D-08  1  0   24.38   20.499  0.01286  271.15  269.54    7.670   42.740   10.05   510.36
 0.33007D+00   0.8727   0.1200    9.651   1.0800 0.19025D-08  1  0   24.28   20.417  0.01285  271.16  269.54    7.693   42.763   10.05   511.92
 0.33234D+00   0.8717   0.1200    9.675   1.0800 0.19099D-08  1  0   24.18   20.337  0.01284  271.17  269.54    7.715   42.786   10.04   513.48
 0.33461D+00   0.8706   0.1200    9.700   1.0800 0.19172D-08  1  0   24.08   20.258  0.01283  271.18  269.54    7.738   42.809   10.04   515.04
 0.33688D+00   0.8696   0.1200    9.724   1.0800 0.19246D-08  1  0   23.99   20.180  0.01282  271.19  269.54    7.760   42.831   10.03   516.60
 0.33915D+00   0.8685   0.1200    9.748   1.0800 0.19319D-08  1  0   23.89   20.102  0.01282  271.20  269.54    7.782   42.853   10.03   518.15
 0.34142D+00   0.8675   0.1200    9.772   1.0800 0.19391D-08  1  0   23.80   20.026  0.01281  271.21  269.54    7.804   42.875   10.03   519.71
 0.34369D+00   0.8664   0.1200    9.796   1.0800 0.19464D-08  1  0   23.71   19.950  0.01280  271.21  269.54    7.826   42.897   10.02   521.26
 0.34596D+00   0.8654   0.1200    9.820   1.0800 0.19536D-08  1  0   23.62   19.876  0.01279  271.22  269.54    7.847   42.919   10.02   522.81
 0.34823D+00   0.8643   0.1200    9.844   1.0800 0.19608D-08  1  0   23.53   19.802  0.01279  271.23  269.54    7.869   42.941   10.01   524.36
 0.35050D+00   0.8633   0.1200    9.867   1.0800 0.19679D-08  1  0   23.44   19.729  0.01278  271.24  269.54    7.890   42.962   10.01   525.91
 0.35277D+00   0.8622   0.1200    9.890   1.0800 0.19751D-08  1  0   23.35   19.657  0.01277  271.24  269.54    7.911   42.983   10.00   527.45
 0.35504D+00   0.8612   0.1200    9.913   1.0800 0.19822D-08  1  0   23.27   19.586  0.01276  271.25  269.54    7.932   43.005   10.00   529.00
 0.35731D+00   0.8602   0.1200    9.936   1.0800 0.19892D-08  1  0   23.18   19.515  0.01276  271.26  269.54    7.953   43.026   10.00   530.54
 0.35958D+00   0.8591   0.1200    9.959   1.0800 0.19963D-08  1  0   23.10   19.446  0.01275  271.27  269.54    7.974   43.046    9.99   532.08
 0.36185D+00   0.8581   0.1200    9.982   1.0800 0.20033D-08  1  0   23.01   19.377  0.01274  271.27  269.54    7.994   43.067    9.99   533.62
 0.36412D+00   0.8570   0.1200   10.004   1.0800 0.20102D-08  1  0   22.93   19.309  0.01274  271.28  269.54    8.014   43.087    9.99   535.16
 0.36639D+00   0.8560   0.1200   10.027   1.0800 0.20172D-08  1  0   22.85   19.241  0.01273  271.29  269.54    8.034   43.108    9.98   536.70
 0.36866D+00   0.8550   0.1200   10.049   1.0800 0.20241D-08  1  0   22.77   19.175  0.01272  271.30  269.54    8.054   43.128    9.98   538.23
 0.37093D+00   0.8539   0.1200   10.071   1.0800 0.20310D-08  1  0   22.69   19.109  0.01272  271.30  269.54    8.074   43.148    9.97   539.76
 0.37320D+00   0.8529   0.1200   10.093   1.0800 0.20379D-08  1  0   22.61   19.044  0.01271  271.31  269.53    8.094   43.168    9.97   541.29
 0.37547D+00   0.8519   0.1200   10.115   1.0800 0.20447D-08  1  0   22.53   18.979  0.01270  271.32  269.53    8.114   43.188    9.97   542.82
 0.37774D+00   0.8509   0.1200   10.136   1.0800 0.20515D-08  1  0   22.45   18.916  0.01270  271.32  269.53    8.133   43.207    9.96   544.35
 0.38001D+00   0.8498   0.1200   10.158   1.0800 0.20583D-08  1  0   22.38   18.853  0.01269  271.33  269.53    8.152   43.227    9.96   545.88
 0.38228D+00   0.8488   0.1200   10.179   1.0800 0.20650D-08  1  0   22.30   18.790  0.01269  271.34  269.53    8.171   43.246    9.96   547.40
 0.38455D+00   0.8478   0.1200   10.201   1.0800 0.20717D-08  1  0   22.23   18.729  0.01268  271.34  269.53    8.190   43.265    9.95   548.93
 0.38682D+00   0.8468   0.1200   10.222   1.0800 0.20784D-08  1  0   22.15   18.668  0.01267  271.35  269.53    8.209   43.284    9.95   550.45
 0.38909D+00   0.8457   0.1200   10.243   1.0800 0.20851D-08  1  0   22.08   18.607  0.01267  271.36  269.53    8.228   43.303    9.94   551.97
 0.39136D+00   0.8447   0.1200   10.264   1.0800 0.20917D-08  1  0   22.01   18.548  0.01266  271.36  269.53    8.247   43.322    9.94   553.49
 0.39363D+00   0.8437   0.1200   10.285   1.0800 0.20983D-08  1  0   21.93   18.489  0.01266  271.37  269.53    8.265   43.341    9.94   555.00
 0.39590D+00   0.8427   0.1200   10.305   1.0800 0.21049D-08  1  0   21.86   18.430  0.01265  271.37  269.53    8.283   43.359    9.93   556.52
 0.39817D+00   0.8417   0.1200   10.326   1.0800 0.21115D-08  1  0   21.79   18.372  0.01264  271.38  269.53    8.302   43.378    9.93   558.03
 0.40044D+00   0.8407   0.1200   10.346   1.0800 0.21180D-08  1  0   21.72   18.315  0.01264  271.39  269.53    8.320   43.396    9.93   559.54
 0.40271D+00   0.8396   0.1200   10.366   1.0800 0.21245D-08  1  0   21.65   18.258  0.01263  271.39  269.53    8.338   43.414    9.92   561.05
 0.40498D+00   0.8386   0.1200   10.386   1.0800 0.21310D-08  1  0   21.59   18.202  0.01263  271.40  269.53    8.356   43.432    9.92   562.56
 0.40725D+00   0.8376   0.1200   10.407   1.0800 0.21374D-08  1  0   21.52   18.146  0.01262  271.40  269.52    8.373   43.450    9.92   564.07
 0.40952D+00   0.8366   0.1200   10.426   1.0800 0.21438D-08  1  0   21.45   18.092  0.01262  271.41  269.52    8.391   43.468    9.91   565.57
 0.41179D+00   0.8356   0.1200   10.446   1.0800 0.21502D-08  1  0   21.39   18.037  0.01261  271.42  269.52    8.408   43.485    9.91   567.08
