R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       etaref      pCLA conv P(MPa)   zbot     %vol    Tbot     Tm      TH2O      Fbot     Ftop     dlid   T_core
 0.30000D+12 0.10000D+13   0.0300  1  165.94  138.165  0.18228  222.75  219.95  257.05    7.627   16.134   17.64  1498.20
 0.31250D+12 0.10000D+13   0.0300  1  165.79  138.022  0.18105  223.11  220.42  257.07    7.623   16.540   17.26  1498.24
 0.32500D+12 0.10000D+13   0.0300  1  165.64  137.878  0.17983  223.47  220.88  257.09    7.620   16.947   16.89  1498.29
 0.33750D+12 0.10000D+13   0.0300  1  165.49  137.734  0.17863  223.82  221.33  257.12    7.617   17.354   16.54  1498.33
 0.35000D+12 0.10000D+13   0.0300  1  165.33  137.591  0.17745  224.16  221.77  257.14    7.614   17.761   16.21  1498.37
 0.36250D+12 0.10000D+13   0.0300  1  165.18  137.447  0.17628  224.50  222.21  257.16    7.611   18.168   15.89  1498.41
 0.37500D+12 0.10000D+13   0.0300  1  165.02  137.303  0.17512  224.84  222.63  257.18    7.608   18.575   15.59  1498.45
 0.38750D+12 0.10000D+13   0.0300  1  164.87  137.159  0.17398  225.17  223.05  257.20    7.605   18.982   15.30  1498.48
 0.40000D+12 0.10000D+13   0.0300  1  164.71  137.016  0.17285  225.50  223.46  257.22    7.602   19.389   15.02  1498.52
 0.41250D+12 0.10000D+13   0.0300  1  164.56  136.872  0.17174  225.82  223.87  257.24    7.599   19.796   14.75  1498.56
 0.42500D+12 0.10000D+13   0.0300  1  164.40  136.727  0.17063  226.13  224.26  257.27    7.596   20.203   14.49  1498.60
 0.43750D+12 0.10000D+13   0.0300  1  164.24  136.583  0.16955  226.45  224.65  257.29    7.593   20.610   14.24  1498.64
 0.45000D+12 0.10000D+13   0.0300  1  164.08  136.439  0.16847  226.76  225.04  257.31    7.590   21.017   14.00  1498.67
 0.46250D+12 0.10000D+13   0.0300  1  163.92  136.294  0.16740  227.06  225.42  257.33    7.587   21.424   13.77  1498.71
 0.47500D+12 0.10000D+13   0.0300  1  163.76  136.149  0.16635  227.36  225.79  257.35    7.584   21.831   13.54  1498.75
 0.48750D+12 0.10000D+13   0.0300  1  163.60  136.004  0.16531  227.66  226.15  257.37    7.582   22.239   13.33  1498.78
 0.50000D+12 0.10000D+13   0.0300  1  163.44  135.859  0.16428  227.95  226.51  257.40    7.579   22.646   13.12  1498.82
 0.51250D+12 0.10000D+13   0.0300  1  163.28  135.713  0.16326  228.25  226.87  257.42    7.576   23.053   12.92  1498.85
 0.52500D+12 0.10000D+13   0.0300  1  163.11  135.568  0.16225  228.53  227.22  257.44    7.573   23.460   12.72  1498.89
 0.53750D+12 0.10000D+13   0.0300  1  162.95  135.422  0.16125  228.82  227.57  257.46    7.571   23.867   12.54  1498.92
 0.55000D+12 0.10000D+13   0.0300  1  162.79  135.275  0.16027  229.10  227.91  257.48    7.568   24.275   12.35  1498.95
 0.56250D+12 0.10000D+13   0.0300  1  162.62  135.129  0.15929  229.37  228.24  257.50    7.565   24.682   12.18  1498.99
 0.57500D+12 0.10000D+13   0.0300  1  162.46  134.982  0.15832  229.65  228.57  257.53    7.562   25.089   12.01  1499.02
 0.58750D+12 0.10000D+13   0.0300  1  162.29  134.834  0.15736  229.92  228.90  257.55    7.560   25.497   11.84  1499.05
 0.60000D+12 0.10000D+13   0.0300  1  162.13  134.687  0.15641  230.18  229.23  257.57    7.557   25.904   11.68  1499.09
 0.61250D+12 0.10000D+13   0.0300  1  161.96  134.539  0.15547  230.45  229.54  257.59    7.554   26.311   11.52  1499.12
 0.62500D+12 0.10000D+13   0.0300  1  161.79  134.391  0.15454  230.71  229.86  257.61    7.552   26.719   11.37  1499.15
 0.63750D+12 0.10000D+13   0.0300  1  161.62  134.242  0.15361  230.97  230.17  257.64    7.549   27.126   11.22  1499.18
 0.65000D+12 0.10000D+13   0.0300  1  161.45  134.093  0.15270  231.23  230.48  257.66    7.547   27.533   11.08  1499.22
 0.66250D+12 0.10000D+13   0.0300  1  161.28  133.943  0.15179  231.48  230.78  257.68    7.544   27.941   10.94  1499.25
 0.67500D+12 0.10000D+13   0.0300  1  161.11  133.793  0.15089  231.73  231.08  257.70    7.541   28.348   10.81  1499.28
 0.68750D+12 0.10000D+13   0.0300  1  160.94  133.643  0.15000  231.98  231.38  257.72    7.539   28.755   10.67  1499.31
 0.70000D+12 0.10000D+13   0.0300  1  160.77  133.492  0.14912  232.23  231.67  257.75    7.536   29.163   10.55  1499.34
 0.71250D+12 0.10000D+13   0.0300  1  160.60  133.341  0.14824  232.47  231.96  257.77    7.534   29.570   10.42  1499.37
 0.72500D+12 0.10000D+13   0.0300  1  160.42  133.189  0.14737  232.71  232.25  257.79    7.531   29.978   10.30  1499.40
 0.73750D+12 0.10000D+13   0.0300  1  160.25  133.037  0.14651  232.95  232.53  257.81    7.529   30.385   10.18  1499.43
 0.75000D+12 0.10000D+13   0.0300  1  160.07  132.885  0.14566  233.19  232.81  257.84    7.526   30.793   10.06  1499.46
 0.76250D+12 0.10000D+13   0.0300  1  159.90  132.731  0.14481  233.43  233.09  257.86    7.524   31.200    9.95  1499.49
 0.77500D+12 0.10000D+13   0.0300  1  159.72  132.578  0.14397  233.66  233.36  257.88    7.521   31.607    9.84  1499.52
 0.78750D+12 0.10000D+13   0.0300  1  159.54  132.423  0.14314  233.89  233.63  257.90    7.519   32.015    9.73  1499.55
 0.80000D+12 0.10000D+13   0.0300  1  159.37  132.269  0.14231  234.12  233.90  257.93    7.516   32.422    9.63  1499.57
 0.81250D+12 0.10000D+13   0.0300  1  159.19  132.113  0.14149  234.35  234.17  257.95    7.514   32.830    9.53  1499.60
 0.82500D+12 0.10000D+13   0.0300  1  159.01  131.958  0.14067  234.57  234.43  257.97    7.511   33.237    9.43  1499.63
 0.83750D+12 0.10000D+13   0.0300  1  158.83  131.801  0.13987  234.79  234.69  257.99    7.509   33.645    9.33  1499.66
 0.85000D+12 0.10000D+13   0.0300  1  158.64  131.644  0.13906  235.02  234.95  258.02    7.506   34.053    9.23  1499.69
 0.86250D+12 0.10000D+13   0.0300  1  158.46  131.487  0.13827  235.23  235.21  258.04    7.504   34.460    9.14  1499.71
 0.87500D+12 0.10000D+13   0.0300  1  158.28  131.328  0.13748  235.45  235.46  258.06    7.501   34.868    9.05  1499.74
 0.88750D+12 0.10000D+13   0.0300  1  158.09  131.169  0.13669  235.67  235.71  258.09    7.499   35.275    8.96  1499.77
 0.90000D+12 0.10000D+13   0.0300  1  157.89  131.010  0.13591  235.88  235.96  258.11    7.496   35.683    8.87  1499.79
 0.91250D+12 0.10000D+13   0.0300  1  157.70  130.850  0.13514  236.09  236.21  258.13    7.494   36.090    8.79  1499.82
 0.92500D+12 0.10000D+13   0.0300  1  157.51  130.689  0.13437  236.30  236.45  258.16    7.491   36.498    8.70  1499.85
 0.93750D+12 0.10000D+13   0.0300  1  157.31  130.528  0.13361  236.51  236.70  258.18    7.489   36.905    8.62  1499.87
 0.95000D+12 0.10000D+13   0.0300  1  157.12  130.366  0.13285  236.72  236.94  258.20    7.487   37.313    8.54  1499.90
 0.96250D+12 0.10000D+13   0.0300  1  156.92  130.203  0.13210  236.93  237.17  258.23    7.484   37.721    8.46  1499.93
 0.97500D+12 0.10000D+13   0.0300  1  156.72  130.039  0.13136  237.13  237.41  258.25    7.482   38.128    8.39  1499.95
 0.98750D+12 0.10000D+13   0.0300  1  156.53  129.875  0.13061  237.33  237.64  258.28    7.479   38.536    8.31  1499.98
 0.10000D+13 0.10000D+13   0.0300  1  156.33  129.710  0.12988  237.53  237.88  258.30    7.477   38.943    8.24  1500.00
 0.10125D+13 0.10000D+13   0.0300  1  156.13  129.545  0.12915  237.73  238.11  258.32    7.474   39.351    8.16  1500.03
 0.10250D+13 0.10000D+13   0.0300  1  155.93  129.378  0.12842  237.93  238.34  258.35    7.472   39.759    8.09  1500.05
 0.10375D+13 0.10000D+13   0.0300  1  155.73  129.211  0.12770  238.13  238.56  258.37    7.469   40.166    8.02  1500.08
 0.10500D+13 0.10000D+13   0.0300  1  155.52  129.043  0.12698  238.32  238.79  258.40    7.467   40.574    7.95  1500.10
 0.10625D+13 0.10000D+13   0.0300  1  155.32  128.875  0.12627  238.52  239.01  258.42    7.465   40.982    7.89  1500.13
 0.10750D+13 0.10000D+13   0.0300  1  155.12  128.705  0.12556  238.71  239.23  258.44    7.462   41.389    7.82  1500.15
 0.10875D+13 0.10000D+13   0.0300  1  154.91  128.535  0.12485  238.90  239.45  258.47    7.460   41.797    7.76  1500.18
 0.11000D+13 0.10000D+13   0.0300  1  154.70  128.364  0.12416  239.09  239.67  258.49    7.457   42.205    7.69  1500.20
 0.11125D+13 0.10000D+13   0.0300  1  154.50  128.192  0.12346  239.28  239.89  258.52    7.455   42.612    7.63  1500.23
 0.11250D+13 0.10000D+13   0.0300  1  154.29  128.020  0.12277  239.47  240.10  258.54    7.452   43.020    7.57  1500.25
 0.11375D+13 0.10000D+13   0.0300  1  154.08  127.846  0.12208  239.66  240.31  258.57    7.450   43.428    7.51  1500.27
 0.11500D+13 0.10000D+13   0.0300  1  153.87  127.672  0.12140  239.84  240.52  258.59    7.447   43.835    7.45  1500.30
 0.11625D+13 0.10000D+13   0.0300  1  153.66  127.497  0.12072  240.03  240.73  258.62    7.445   44.243    7.39  1500.32
 0.11750D+13 0.10000D+13   0.0300  1  153.45  127.320  0.12005  240.21  240.94  258.64    7.442   44.651    7.33  1500.34
 0.11875D+13 0.10000D+13   0.0300  1  153.23  127.143  0.11938  240.39  241.15  258.67    7.440   45.058    7.28  1500.37
 0.12000D+13 0.10000D+13   0.0300  1  153.02  126.966  0.11871  240.57  241.36  258.69    7.438   45.466    7.22  1500.39
 0.12125D+13 0.10000D+13   0.0300  1  152.80  126.787  0.11805  240.75  241.56  258.72    7.435   45.874    7.17  1500.41
 0.12250D+13 0.10000D+13   0.0300  1  152.59  126.607  0.11739  240.93  241.76  258.75    7.433   46.281    7.12  1500.44
 0.12375D+13 0.10000D+13   0.0300  1  152.37  126.426  0.11673  241.11  241.96  258.77    7.430   46.689    7.06  1500.46
 0.12500D+13 0.10000D+13   0.0300  1  152.15  126.245  0.11608  241.28  242.17  258.80    7.428   47.097    7.01  1500.48
 0.12625D+13 0.10000D+13   0.0300  1  151.93  126.062  0.11544  241.46  242.36  258.82    7.425   47.505    6.96  1500.50
 0.12750D+13 0.10000D+13   0.0300  1  151.71  125.879  0.11479  241.63  242.56  258.85    7.423   47.912    6.91  1500.53
 0.12875D+13 0.10000D+13   0.0300  1  151.49  125.694  0.11415  241.80  242.76  258.88    7.420   48.320    6.86  1500.55
 0.13000D+13 0.10000D+13   0.0300  1  151.26  125.509  0.11352  241.98  242.95  258.90    7.418   48.728    6.81  1500.57
 0.13125D+13 0.10000D+13   0.0300  1  151.04  125.322  0.11288  242.15  243.15  258.93    7.415   49.135    6.77  1500.59
 0.13250D+13 0.10000D+13   0.0300  1  150.81  125.135  0.11225  242.32  243.34  258.95    7.413   49.543    6.72  1500.61
 0.13375D+13 0.10000D+13   0.0300  1  150.59  124.946  0.11163  242.49  243.53  258.98    7.410   49.951    6.67  1500.64
 0.13500D+13 0.10000D+13   0.0300  1  150.36  124.757  0.11100  242.66  243.72  259.01    7.408   50.359    6.63  1500.66
 0.13625D+13 0.10000D+13   0.0300  1  150.13  124.566  0.11038  242.82  243.91  259.04    7.405   50.766    6.58  1500.68
 0.13750D+13 0.10000D+13   0.0300  1  149.90  124.375  0.10977  242.99  244.10  259.06    7.403   51.174    6.54  1500.70
 0.13875D+13 0.10000D+13   0.0300  1  149.66  124.182  0.10916  243.16  244.28  259.09    7.400   51.582    6.50  1500.72
 0.14000D+13 0.10000D+13   0.0300  1  149.43  123.988  0.10855  243.32  244.47  259.12    7.398   51.990    6.45  1500.74
 0.14125D+13 0.10000D+13   0.0300  1  149.20  123.793  0.10794  243.48  244.65  259.14    7.395   52.398    6.41  1500.77
 0.14250D+13 0.10000D+13   0.0300  1  148.96  123.597  0.10734  243.65  244.84  259.17    7.393   52.805    6.37  1500.79
 0.14375D+13 0.10000D+13   0.0300  1  148.72  123.400  0.10674  243.81  245.02  259.20    7.390   53.213    6.33  1500.81
 0.14500D+13 0.10000D+13   0.0300  1  148.48  123.202  0.10614  243.97  245.20  259.23    7.387   53.621    6.29  1500.83
 0.14625D+13 0.10000D+13   0.0300  1  148.24  123.002  0.10555  244.13  245.38  259.26    7.385   54.029    6.25  1500.85
 0.14750D+13 0.10000D+13   0.0300  1  148.00  122.802  0.10496  244.29  245.56  259.28    7.382   54.436    6.21  1500.87
 0.14875D+13 0.10000D+13   0.0300  1  147.76  122.600  0.10437  244.45  245.74  259.31    7.380   54.844    6.17  1500.89
 0.15000D+13 0.10000D+13   0.0300  1  147.51  122.397  0.10378  244.61  245.92  259.34    7.377   55.252    6.13  1500.91
 0.15125D+13 0.10000D+13   0.0300  1  147.27  122.193  0.10320  244.77  246.09  259.37    7.375   55.660    6.10  1500.93
 0.15250D+13 0.10000D+13   0.0300  1  147.02  121.987  0.10262  244.92  246.27  259.40    7.372   56.068    6.06  1500.95
 0.15375D+13 0.10000D+13   0.0300  1  146.77  121.781  0.10205  245.08  246.44  259.43    7.369   56.475    6.02  1500.97
 0.15500D+13 0.10000D+13   0.0300  1  146.52  121.573  0.10147  245.24  246.62  259.46    7.367   56.883    5.99  1500.99
 0.15625D+13 0.10000D+13   0.0300  1  146.27  121.364  0.10090  245.39  246.79  259.49    7.364   57.291    5.95  1501.01
 0.15750D+13 0.10000D+13   0.0300  1  146.01  121.154  0.10034  245.54  246.96  259.51    7.361   57.699    5.92  1501.03
 0.15875D+13 0.10000D+13   0.0300  1  145.76  120.942  0.09977  245.70  247.13  259.54    7.359   58.107    5.88  1501.05
 0.16000D+13 0.10000D+13   0.0300  1  145.50  120.729  0.09921  245.85  247.30  259.57    7.356   58.514    5.85  1501.07
 0.16125D+13 0.10000D+13   0.0300  1  145.24  120.515  0.09865  246.00  247.47  259.60    7.353   58.922    5.82  1501.09
 0.16250D+13 0.10000D+13   0.0300  1  144.98  120.300  0.09809  246.15  247.64  259.63    7.351   59.330    5.78  1501.11
 0.16375D+13 0.10000D+13   0.0300  1  144.72  120.083  0.09754  246.30  247.81  259.66    7.348   59.738    5.75  1501.13
 0.16500D+13 0.10000D+13   0.0300  1  144.46  119.865  0.09699  246.45  247.97  259.69    7.345   60.146    5.72  1501.15
 0.16625D+13 0.10000D+13   0.0300  1  144.20  119.645  0.09644  246.60  248.14  259.72    7.343   60.554    5.69  1501.17
 0.16750D+13 0.10000D+13   0.0300  1  143.93  119.424  0.09589  246.75  248.31  259.76    7.340   60.961    5.65  1501.19
 0.16875D+13 0.10000D+13   0.0300  1  143.66  119.202  0.09535  246.90  248.47  259.79    7.337   61.369    5.62  1501.21
 0.17000D+13 0.10000D+13   0.0300  1  143.39  118.978  0.09481  247.05  248.63  259.82    7.335   61.777    5.59  1501.23
 0.17125D+13 0.10000D+13   0.0300  1  143.12  118.753  0.09427  247.19  248.80  259.85    7.332   62.185    5.56  1501.25
 0.17250D+13 0.10000D+13   0.0300  1  142.85  118.526  0.09374  247.34  248.96  259.88    7.329   62.593    5.53  1501.27
 0.17375D+13 0.10000D+13   0.0300  1  142.57  118.299  0.09320  247.48  249.12  259.91    7.326   63.001    5.50  1501.29
 0.17500D+13 0.10000D+13   0.0300  1  142.30  118.069  0.09267  247.63  249.28  259.94    7.324   63.408    5.47  1501.30
 0.17625D+13 0.10000D+13   0.0300  1  142.02  117.838  0.09215  247.77  249.44  259.97    7.321   63.816    5.44  1501.32
 0.17750D+13 0.10000D+13   0.0300  1  141.74  117.606  0.09162  247.92  249.60  260.01    7.318   64.224    5.42  1501.34
 0.17875D+13 0.10000D+13   0.0300  1  141.46  117.372  0.09110  248.06  249.76  260.04    7.315   64.632    5.39  1501.36
 0.18000D+13 0.10000D+13   0.0300  1  141.17  117.137  0.09058  248.20  249.91  260.07    7.312   65.040    5.36  1501.38
 0.18125D+13 0.10000D+13   0.0300  1  140.89  116.900  0.09006  248.35  250.07  260.10    7.310   65.448    5.33  1501.40
 0.18250D+13 0.10000D+13   0.0300  1  140.60  116.661  0.08954  248.49  250.23  260.14    7.307   65.856    5.31  1501.42
 0.18375D+13 0.10000D+13   0.0300  1  140.31  116.421  0.08903  248.63  250.38  260.17    7.304   66.263    5.28  1501.44
 0.18500D+13 0.10000D+13   0.0300  1  140.02  116.180  0.08852  248.77  250.54  260.20    7.301   66.671    5.25  1501.45
 0.18625D+13 0.10000D+13   0.0300  1  139.73  115.937  0.08801  248.91  250.69  260.23    7.298   67.079    5.23  1501.47
 0.18750D+13 0.10000D+13   0.0300  1  139.43  115.692  0.08751  249.05  250.84  260.27    7.295   67.487    5.20  1501.49
 0.18875D+13 0.10000D+13   0.0300  1  139.13  115.445  0.08700  249.19  251.00  260.30    7.292   67.895    5.18  1501.51
 0.19000D+13 0.10000D+13   0.0300  1  138.84  115.197  0.08650  249.33  251.15  260.34    7.290   68.303    5.15  1501.53
 0.19125D+13 0.10000D+13   0.0300  1  138.54  114.948  0.08600  249.46  251.30  260.37    7.287   68.711    5.13  1501.54
 0.19250D+13 0.10000D+13   0.0300  1  138.23  114.697  0.08550  249.60  251.45  260.40    7.284   69.119    5.10  1501.56
 0.19375D+13 0.10000D+13   0.0300  1  137.93  114.444  0.08501  249.74  251.60  260.44    7.281   69.526    5.08  1501.58
 0.19500D+13 0.10000D+13   0.0300  1  137.62  114.189  0.08452  249.88  251.75  260.47    7.278   69.934    5.05  1501.60
 0.19625D+13 0.10000D+13   0.0300  1  137.31  113.933  0.08403  250.01  251.90  260.51    7.275   70.342    5.03  1501.62
 0.19750D+13 0.10000D+13   0.0300  1  137.00  113.675  0.08354  250.15  252.05  260.54    7.272   70.750    5.00  1501.63
 0.19875D+13 0.10000D+13   0.0300  1  136.69  113.415  0.08305  250.28  252.20  260.58    7.269   71.158    4.98  1501.65
 0.20000D+13 0.10000D+13   0.0300  1  136.37  113.153  0.08257  250.42  252.35  260.61    7.266   71.566    4.96  1501.67
 0.20125D+13 0.10000D+13   0.0300  1  136.05  112.890  0.08209  250.55  252.49  260.65    7.263   71.974    4.94  1501.69
 0.20250D+13 0.10000D+13   0.0300  1  135.74  112.625  0.08161  250.69  252.64  260.68    7.260   72.382    4.91  1501.71
 0.20375D+13 0.10000D+13   0.0300  1  135.41  112.358  0.08113  250.82  252.78  260.72    7.257   72.790    4.89  1501.72
 0.20500D+13 0.10000D+13   0.0300  1  135.09  112.089  0.08066  250.95  252.93  260.76    7.254   73.197    4.87  1501.74
 0.20625D+13 0.10000D+13   0.0300  1  134.76  111.819  0.08019  251.08  253.07  260.79    7.251   73.605    4.85  1501.76
 0.20750D+13 0.10000D+13   0.0300  1  134.44  111.546  0.07972  251.22  253.22  260.83    7.248   74.013    4.82  1501.78
 0.20875D+13 0.10000D+13   0.0300  1  134.11  111.272  0.07925  251.35  253.36  260.86    7.244   74.421    4.80  1501.79
 0.21000D+13 0.10000D+13   0.0300  1  133.77  110.996  0.07878  251.48  253.50  260.90    7.241   74.829    4.78  1501.81
 0.21125D+13 0.10000D+13   0.0300  1  133.44  110.718  0.07832  251.61  253.65  260.94    7.238   75.237    4.76  1501.83
 0.21250D+13 0.10000D+13   0.0300  1  133.10  110.438  0.07786  251.74  253.79  260.98    7.235   75.645    4.74  1501.84
 0.21375D+13 0.10000D+13   0.0300  1  132.76  110.157  0.07740  251.87  253.93  261.01    7.232   76.053    4.72  1501.86
 0.21500D+13 0.10000D+13   0.0300  1  132.42  109.873  0.07694  252.00  254.07  261.05    7.229   76.461    4.70  1501.88
 0.21625D+13 0.10000D+13   0.0300  1  132.07  109.587  0.07649  252.13  254.21  261.09    7.225   76.869    4.68  1501.90
 0.21750D+13 0.10000D+13   0.0300  1  131.73  109.300  0.07603  252.26  254.35  261.13    7.222   77.277    4.66  1501.91
 0.21875D+13 0.10000D+13   0.0300  1  131.38  109.010  0.07558  252.39  254.49  261.17    7.219   77.684    4.64  1501.93
 0.22000D+13 0.10000D+13   0.0300  1  131.03  108.718  0.07513  252.52  254.63  261.20    7.216   78.092    4.62  1501.95
 0.22125D+13 0.10000D+13   0.0300  1  130.67  108.425  0.07469  252.64  254.77  261.24    7.213   78.500    4.60  1501.96
 0.22250D+13 0.10000D+13   0.0300  1  130.32  108.129  0.07424  252.77  254.90  261.28    7.209   78.908    4.58  1501.98
 0.22375D+13 0.10000D+13   0.0300  1  129.96  107.832  0.07380  252.90  255.04  261.32    7.206   79.316    4.56  1502.00
 0.22500D+13 0.10000D+13   0.0300  1  129.60  107.532  0.07336  253.03  255.18  261.36    7.203   79.724    4.55  1502.01
 0.22625D+13 0.10000D+13   0.0300  1  129.23  107.230  0.07292  253.15  255.31  261.40    7.199   80.132    4.53  1502.03
 0.22750D+13 0.10000D+13   0.0300  1  128.87  106.926  0.07248  253.28  255.45  261.44    7.196   80.540    4.51  1502.05
 0.22875D+13 0.10000D+13   0.0300  1  128.50  106.620  0.07205  253.40  255.58  261.48    7.193   80.948    4.49  1502.06
 0.23000D+13 0.10000D+13   0.0300  1  128.13  106.312  0.07162  253.53  255.72  261.52    7.189   81.356    4.47  1502.08
 0.23125D+13 0.10000D+13   0.0300  1  127.75  106.002  0.07119  253.65  255.85  261.56    7.186   81.764    4.45  1502.10
 0.23250D+13 0.10000D+13   0.0300  1  127.38  105.690  0.07076  253.78  255.99  261.60    7.182   82.172    4.44  1502.11
 0.23375D+13 0.10000D+13   0.0300  1  127.00  105.376  0.07033  253.90  256.12  261.64    7.179   82.580    4.42  1502.13
 0.23500D+13 0.10000D+13   0.0300  1  126.62  105.059  0.06991  254.03  256.25  261.69    7.176   82.988    4.40  1502.15
 0.23625D+13 0.10000D+13   0.0300  1  126.23  104.740  0.06949  254.15  256.39  261.73    7.172   83.396    4.39  1502.16
 0.23750D+13 0.10000D+13   0.0300  1  125.85  104.419  0.06907  254.27  256.52  261.77    7.169   83.803    4.37  1502.18
 0.23875D+13 0.10000D+13   0.0300  1  125.46  104.096  0.06865  254.40  256.65  261.81    7.165   84.211    4.35  1502.19
 0.24000D+13 0.10000D+13   0.0300  1  125.06  103.771  0.06823  254.52  256.78  261.85    7.162   84.619    4.34  1502.21
 0.24125D+13 0.10000D+13   0.0300  1  124.67  103.443  0.06782  254.64  256.91  261.90    7.158   85.027    4.32  1502.23
 0.24250D+13 0.10000D+13   0.0300  1  124.27  103.113  0.06741  254.76  257.04  261.94    7.155   85.435    4.30  1502.24
 0.24375D+13 0.10000D+13   0.0300  1  123.87  102.781  0.06700  254.89  257.17  261.98    7.151   85.843    4.29  1502.26
 0.24500D+13 0.10000D+13   0.0300  1  123.47  102.447  0.06659  255.01  257.30  262.02    7.147   86.251    4.27  1502.27
 0.24625D+13 0.10000D+13   0.0300  1  123.06  102.110  0.06618  255.13  257.43  262.07    7.144   86.659    4.25  1502.29
 0.24750D+13 0.10000D+13   0.0300  1  122.65  101.771  0.06578  255.25  257.56  262.11    7.140   87.067    4.24  1502.31
 0.24875D+13 0.10000D+13   0.0300  1  122.24  101.430  0.06538  255.37  257.69  262.16    7.137   87.475    4.22  1502.32
 0.25000D+13 0.10000D+13   0.0300  1  121.83  101.086  0.06498  255.49  257.82  262.20    7.133   87.883    4.21  1502.34
 0.25125D+13 0.10000D+13   0.0300  1  121.41  100.740  0.06458  255.61  257.94  262.24    7.129   88.291    4.19  1502.35
 0.25250D+13 0.10000D+13   0.0300  1  120.99  100.392  0.06418  255.73  258.07  262.29    7.125   88.699    4.18  1502.37
 0.25375D+13 0.10000D+13   0.0300  1  120.57  100.042  0.06379  255.85  258.20  262.33    7.122   89.107    4.16  1502.39
 0.25500D+13 0.10000D+13   0.0300  1  120.14   99.689  0.06340  255.97  258.32  262.38    7.118   89.515    4.15  1502.40
 0.25625D+13 0.10000D+13   0.0300  1  119.72   99.333  0.06301  256.09  258.45  262.42    7.114   89.923    4.13  1502.42
 0.25750D+13 0.10000D+13   0.0300  1  119.29   98.976  0.06262  256.20  258.57  262.47    7.111   90.331    4.12  1502.43
 0.25875D+13 0.10000D+13   0.0300  1  118.85   98.616  0.06223  256.32  258.70  262.52    7.107   90.739    4.10  1502.45
 0.26000D+13 0.10000D+13   0.0300  1  118.41   98.253  0.06185  256.44  258.82  262.56    7.103   91.147    4.09  1502.46
