R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.10000D-01   1.0375   0.0000    0.746   1.2526 0.89216D-08  0  0    6.02    5.000  0.01145  272.75  268.51   69.577  110.040    5.00   274.38
 0.12270D-01   1.0362   0.0000    1.336   1.2636 0.47285D-08  0  0   11.50    9.544  0.01183  272.29  269.22   26.422   67.366    9.54   276.01
 0.14540D-01   1.0349   0.0000    1.697   1.2740 0.34082D-08  0  0   16.13   13.383  0.01217  271.90  269.54   12.642   54.031   13.38   277.64
 0.16810D-01   1.0336   0.0000    1.936   1.2836 0.28893D-08  1  0   18.91   15.932  0.01241  271.64  269.69   10.420   52.127    8.29   279.27
 0.19080D-01   1.0324   0.0000    2.152   1.2924 0.25483D-08  1  0   21.68   18.214  0.01263  271.40  269.80    9.323   51.312    8.40   280.89
 0.21350D-01   1.0311   0.0000    2.343   1.3002 0.23096D-08  1  0   24.16   20.245  0.01283  271.18  269.87    8.444   50.687    8.48   282.52
 0.23620D-01   1.0298   0.0000    2.513   1.3070 0.21345D-08  1  0   26.35   22.045  0.01301  270.99  269.92    7.729   50.194    8.54   284.14
 0.25890D-01   1.0285   0.0000    2.667   1.3126 0.20012D-08  1  0   28.30   23.640  0.01318  270.82  269.95    7.141   49.794    8.59   285.76
 0.28160D-01   1.0273   0.0000    2.808   1.3171 0.18965D-08  1  0   30.03   25.053  0.01333  270.66  269.96    6.659   49.460    8.63   287.37
 0.30430D-01   1.0260   0.0000    2.939   1.3204 0.18120D-08  1  0   31.57   26.307  0.01347  270.53  269.97    6.263   49.174    8.67   288.99
 0.32700D-01   1.0247   0.0000    3.062   1.3223 0.17421D-08  1  0   32.94   27.424  0.01359  270.40  269.96    5.943   48.920    8.70   290.60
 0.34970D-01   1.0234   0.0000    3.178   1.3230 0.16827D-08  1  0   34.16   28.424  0.01370  270.29  269.95    5.689   48.690    8.73   292.21
 0.37240D-01   1.0222   0.0000    3.288   1.3224 0.16311D-08  1  0   35.27   29.325  0.01381  270.19  269.93    5.494   48.474    8.76   293.82
 0.39510D-01   1.0209   0.0000    3.393   1.3204 0.15853D-08  1  0   36.27   30.145  0.01390  270.10  269.89    5.350   48.267    8.79   295.43
 0.41780D-01   1.0196   0.0000    3.494   1.3172 0.15436D-08  1  0   37.19   30.898  0.01399  270.02  269.85    5.253   48.064    8.82   297.03
 0.44050D-01   1.0184   0.0000    3.591   1.3128 0.15050D-08  1  0   38.04   31.599  0.01407  269.94  269.80    5.196   47.860    8.85   298.63
 0.46320D-01   1.0171   0.0000    3.686   1.3071 0.14684D-08  1  0   38.85   32.261  0.01415  269.86  269.75    5.177   47.653    8.88   300.24
 0.48590D-01   1.0159   0.0000    3.777   1.3004 0.14333D-08  1  0   39.61   32.894  0.01423  269.79  269.68    5.190   47.441    8.91   301.83
 0.50860D-01   1.0146   0.0000    3.867   1.2926 0.13991D-08  1  0   40.35   33.509  0.01430  269.72  269.61    5.231   47.222    8.94   303.43
 0.53130D-01   1.0134   0.0000    3.955   1.2838 0.13655D-08  1  0   41.08   34.115  0.01438  269.65  269.53    5.296   46.994    8.98   305.03
