R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       Hint       etaref      pCLA conv   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid
 0.83750D+12 0.30227D-09 0.10000D+15   0.0200  1  105.294  0.04642  257.24  259.47    0.000   27.351   13.64
 0.85000D+12 0.31122D-09 0.10000D+15   0.0200  1  103.684  0.04504  257.69  259.90    0.000   27.759   13.50
 0.86250D+12 0.32044D-09 0.10000D+15   0.0200  1  102.074  0.04374  258.12  260.32   -0.000   28.167   13.36
 0.87500D+12 0.32995D-09 0.10000D+15   0.0200  1  100.464  0.04251  258.53  260.72   -0.000   28.575   13.23
 0.88750D+12 0.34079D-09 0.10000D+15   0.0200  1   98.532  0.04112  259.01  261.15    0.000   28.984   13.11
 0.90000D+12 0.35096D-09 0.10000D+15   0.0200  1   96.922  0.04003  259.39  261.52   -0.000   29.392   12.99
 0.91250D+12 0.36262D-09 0.10000D+15   0.0200  1   94.990  0.03879  259.84  261.92    0.000   29.800   12.88
 0.92500D+12 0.37474D-09 0.10000D+15   0.0200  1   93.058  0.03762  260.27  262.30   -0.000   30.208   12.77
 0.93750D+12 0.38737D-09 0.10000D+15   0.0200  1   91.126  0.03651  260.69  262.67   -0.000   30.617   12.67
 0.95000D+12 0.40053D-09 0.10000D+15   0.0200  1   89.194  0.03547  261.09  263.02   -0.000   31.025   12.57
 0.96250D+12 0.41426D-09 0.10000D+15   0.0200  1   87.262  0.03448  261.48  263.36    0.000   31.433   12.48
 0.97500D+12 0.42860D-09 0.10000D+15   0.0200  1   85.330  0.03354  261.86  263.69    0.000   31.841   12.39
 0.98750D+12 0.44522D-09 0.10000D+15   0.0200  1   83.076  0.03251  262.29  264.03    0.000   32.249   12.31
 0.10000D+13 0.46101D-09 0.10000D+15   0.0200  1   81.144  0.03167  262.65  264.33   -0.000   32.658   12.23
 0.10125D+13 0.47941D-09 0.10000D+15   0.0200  1   78.890  0.03074  263.06  264.64   -0.000   33.066   12.15
 0.10250D+13 0.49887D-09 0.10000D+15   0.0200  1   76.636  0.02986  263.46  264.94    0.000   33.474   12.08
 0.10375D+13 0.51736D-09 0.10000D+15   0.0200  1   74.704  0.02915  263.79  265.21    0.000   33.882   12.01
 0.10500D+13 0.53909D-09 0.10000D+15   0.0200  1   72.450  0.02835  264.16  265.48    0.000   34.290   11.95
 0.10625D+13 0.56220D-09 0.10000D+15   0.0200  1   70.196  0.02760  264.53  265.73   -0.000   34.699   11.89
 0.10750D+13 0.58682D-09 0.10000D+15   0.0200  1   67.942  0.02688  264.89  265.97   -0.000   35.107   11.83
 0.10875D+13 0.61312D-09 0.10000D+15   0.0200  1   65.688  0.02620  265.24  266.20    0.000   35.515   11.77
 0.11000D+13 0.63816D-09 0.10000D+15   0.0200  1   63.756  0.02564  265.53  266.41   -0.000   35.923   11.72
 0.11125D+13 0.66808D-09 0.10000D+15   0.0200  1   61.502  0.02501  265.87  266.62   -0.000   36.332   11.66
 0.11250D+13 0.70027D-09 0.10000D+15   0.0200  1   59.248  0.02441  266.20  266.80   -0.000   36.740   11.62
 0.11375D+13 0.73100D-09 0.10000D+15   0.0200  1   57.316  0.02392  266.48  266.98    0.000   37.148   11.57
 0.11500D+13 0.76816D-09 0.10000D+15   0.0200  1   55.062  0.02337  266.79  267.14    0.000   37.556   11.52
 0.11625D+13 0.80374D-09 0.10000D+15   0.0200  1   53.130  0.02292  267.06  267.29   -0.000   37.964   11.47
 0.11750D+13 0.84714D-09 0.10000D+15   0.0200  1   50.876  0.02241  267.37  267.43   -0.000   38.373   11.43
 0.11875D+13 0.88883D-09 0.10000D+15   0.0200  1   48.944  0.02199  267.63  267.55    0.000   38.781   11.39
 0.12000D+13 0.93393D-09 0.10000D+15   0.0200  1   47.012  0.02159  267.88  267.66   -0.000   39.189   11.35
 0.12125D+13 0.98287D-09 0.10000D+15   0.0200  1   45.080  0.02120  268.13  267.76    0.000   39.597   11.31
 0.12250D+13 0.10362D-08 0.10000D+15   0.0200  1   43.148  0.02082  268.38  267.85    0.000   40.006   11.27
 0.12375D+13 0.10862D-08 0.10000D+15   0.0200  1   41.538  0.02051  268.59  267.93   -0.000   40.414   11.23
 0.12500D+13 0.11492D-08 0.10000D+15   0.0200  1   39.606  0.02016  268.83  268.00   -0.000   40.822   11.19
 0.12625D+13 0.12087D-08 0.10000D+15   0.0200  1   37.996  0.01987  269.03  268.06    0.000   41.230   11.15
 0.12750D+13 0.12733D-08 0.10000D+15   0.0200  1   36.258  0.01956  269.24  269.11   -0.000   41.638   10.55
 0.12875D+13 0.13439D-08 0.10000D+15   0.0200  1   34.520  0.01927  269.45  270.24   -0.000   42.047   10.18
 0.13000D+13 0.14214D-08 0.10000D+15   0.0200  1   32.898  0.01900  269.64  270.46    0.000   42.455   10.08
 0.13125D+13 0.14918D-08 0.10000D+15   0.0200  1   31.575  0.01879  269.80  270.88    0.000   42.863    9.92
 0.13250D+13 0.15681D-08 0.10000D+15   0.0200  1   30.271  0.01858  269.95  271.14   -0.000   43.271    9.80
 0.13375D+13 0.16691D-08 0.10000D+15   0.0200  1   28.683  0.01834  270.14  271.05    0.000   43.680    9.78
 0.13500D+13 0.17616D-08 0.10000D+15   0.0200  1   27.391  0.01815  270.29  271.19   -0.000   44.088    9.70
 0.13625D+13 0.18410D-08 0.10000D+15   0.0200  1   26.404  0.01800  270.40  271.49    0.000   44.496    9.58
 0.13750D+13 0.19504D-08 0.10000D+15   0.0200  1   25.122  0.01781  270.55  271.52    0.000   44.904    9.52
 0.13875D+13 0.20713D-08 0.10000D+15   0.0200  1   23.842  0.01763  270.69  271.51   -0.000   45.312    9.47
 0.14000D+13 0.21757D-08 0.10000D+15   0.0200  1   22.869  0.01749  270.80  271.67   -0.000   45.721    9.38
 0.14125D+13 0.22892D-08 0.10000D+15   0.0200  1   21.899  0.01736  270.91  271.79   -0.000   46.129    9.30
 0.14250D+13 0.24129D-08 0.10000D+15   0.0200  1   20.931  0.01723  271.02  271.88   -0.000   46.537    9.22
 0.14375D+13 0.25484D-08 0.10000D+15   0.0200  0   19.966  0.01710  271.12  271.93   -0.000   46.945    9.22
 0.14500D+13 0.26974D-08 0.10000D+15   0.0200  0   19.010  0.01697  271.23  271.86    0.000   47.354    9.46
 0.14625D+13 0.28133D-08 0.10000D+15   0.0200  0   18.575  0.01691  271.28  268.05    0.000   47.762   18.58
 0.14750D+13 0.28373D-08 0.10000D+15   0.0200  0   18.420  0.01689  271.29  268.12    0.000   48.170   18.42
 0.14875D+13 0.29110D-08 0.10000D+15   0.0200  0   18.268  0.01687  271.31  268.19    0.000   48.578   18.27
 0.15000D+13 0.29354D-08 0.10000D+15   0.0200  0   18.118  0.01685  271.33  268.26    0.000   48.986   18.12
 0.15125D+13 0.30121D-08 0.10000D+15   0.0200  0   17.970  0.01683  271.34  268.32   -0.000   49.395   17.97
 0.15250D+13 0.30370D-08 0.10000D+15   0.0200  0   17.825  0.01681  271.36  268.39   -0.000   49.803   17.83
 0.15375D+13 0.31169D-08 0.10000D+15   0.0200  0   17.682  0.01679  271.37  268.46    0.000   50.211   17.68
 0.15500D+13 0.31423D-08 0.10000D+15   0.0200  0   17.542  0.01678  271.39  268.53    0.000   50.619   17.54
 0.15625D+13 0.31676D-08 0.10000D+15   0.0200  0   17.403  0.01676  271.40  268.60    0.000   51.028   17.40
 0.15750D+13 0.32514D-08 0.10000D+15   0.0200  0   17.268  0.01674  271.42  268.66    0.000   51.436   17.27
 0.15875D+13 0.32772D-08 0.10000D+15   0.0200  0   17.133  0.01672  271.43  268.73    0.000   51.844   17.13
 0.16000D+13 0.33647D-08 0.10000D+15   0.0200  0   17.001  0.01671  271.45  268.79    0.000   52.252   17.00
 0.16125D+13 0.33909D-08 0.10000D+15   0.0200  0   16.872  0.01669  271.46  268.86   -0.000   52.660   16.87
 0.16250D+13 0.34822D-08 0.10000D+15   0.0200  0   16.743  0.01667  271.48  268.93    0.000   53.069   16.74
 0.16375D+13 0.35090D-08 0.10000D+15   0.0200  0   16.618  0.01666  271.49  268.99   -0.000   53.477   16.62
 0.16500D+13 0.35358D-08 0.10000D+15   0.0200  0   16.493  0.01664  271.50  269.05   -0.000   53.885   16.49
 0.16625D+13 0.36317D-08 0.10000D+15   0.0200  0   16.371  0.01663  271.52  269.12    0.000   54.293   16.37
 0.16750D+13 0.36590D-08 0.10000D+15   0.0200  0   16.251  0.01661  271.53  269.18    0.000   54.702   16.25
 0.16875D+13 0.36863D-08 0.10000D+15   0.0200  0   16.131  0.01660  271.54  269.25    0.000   55.110   16.13
 0.17000D+13 0.37871D-08 0.10000D+15   0.0200  0   16.015  0.01658  271.56  269.31    0.000   55.518   16.01
 0.17125D+13 0.38149D-08 0.10000D+15   0.0200  0   15.900  0.01657  271.57  269.37    0.000   55.926   15.90
 0.17250D+13 0.38428D-08 0.10000D+15   0.0200  0   15.785  0.01655  271.58  269.43    0.000   56.334   15.78
 0.17375D+13 0.39488D-08 0.10000D+15   0.0200  0   15.674  0.01654  271.59  269.50    0.000   56.743   15.67
 0.17500D+13 0.39772D-08 0.10000D+15   0.0200  0   15.564  0.01652  271.60  269.56   -0.000   57.151   15.56
 0.17625D+13 0.40882D-08 0.10000D+15   0.0200  0   15.453  0.01651  271.62  269.62    0.000   57.559   15.45
 0.17750D+13 0.41172D-08 0.10000D+15   0.0200  0   15.347  0.01650  271.63  269.68    0.000   57.967   15.35
 0.17875D+13 0.41462D-08 0.10000D+15   0.0200  0   15.241  0.01648  271.64  269.74    0.000   58.376   15.24
 0.18000D+13 0.41752D-08 0.10000D+15   0.0200  0   15.135  0.01647  271.65  269.80    0.000   58.784   15.14
 0.18125D+13 0.42928D-08 0.10000D+15   0.0200  0   15.034  0.01646  271.66  269.86   -0.000   59.192   15.03
 0.18250D+13 0.43224D-08 0.10000D+15   0.0200  0   14.932  0.01645  271.67  269.92   -0.000   59.600   14.93
 0.18375D+13 0.43520D-08 0.10000D+15   0.0200  0   14.830  0.01643  271.68  269.98   -0.000   60.008   14.83
 0.18500D+13 0.44759D-08 0.10000D+15   0.0200  0   14.732  0.01642  271.69  270.04   -0.000   60.417   14.73
 0.18625D+13 0.45062D-08 0.10000D+15   0.0200  0   14.635  0.01641  271.70  270.10   -0.000   60.825   14.64
 0.18750D+13 0.45364D-08 0.10000D+15   0.0200  0   14.538  0.01640  271.71  270.16    0.000   61.233   14.54
 0.18875D+13 0.46672D-08 0.10000D+15   0.0200  0   14.443  0.01638  271.72  270.22    0.000   61.641   14.44
 0.19000D+13 0.46981D-08 0.10000D+15   0.0200  0   14.350  0.01637  271.73  270.27    0.000   62.050   14.35
 0.19125D+13 0.47290D-08 0.10000D+15   0.0200  0   14.257  0.01636  271.74  270.33    0.000   62.458   14.26
 0.19250D+13 0.48671D-08 0.10000D+15   0.0200  0   14.164  0.01635  271.75  270.39    0.000   62.866   14.16
 0.19375D+13 0.48987D-08 0.10000D+15   0.0200  0   14.075  0.01634  271.76  270.45   -0.000   63.274   14.08
 0.19500D+13 0.49303D-08 0.10000D+15   0.0200  0   13.986  0.01633  271.77  270.50   -0.000   63.682   13.99
 0.19625D+13 0.49619D-08 0.10000D+15   0.0200  0   13.897  0.01632  271.78  270.56    0.000   64.091   13.90
 0.19750D+13 0.51085D-08 0.10000D+15   0.0200  0   13.810  0.01631  271.79  270.62    0.000   64.499   13.81
 0.19875D+13 0.51409D-08 0.10000D+15   0.0200  0   13.725  0.01630  271.80  270.67   -0.000   64.907   13.73
 0.20000D+13 0.51732D-08 0.10000D+15   0.0200  0   13.640  0.01629  271.81  270.73    0.000   65.315   13.64
 0.20125D+13 0.52055D-08 0.10000D+15   0.0200  0   13.556  0.01628  271.82  270.79   -0.000   65.723   13.56
 0.20250D+13 0.53615D-08 0.10000D+15   0.0200  0   13.473  0.01627  271.83  270.84    0.000   66.132   13.47
 0.20375D+13 0.53946D-08 0.10000D+15   0.0200  0   13.392  0.01626  271.84  270.90   -0.000   66.540   13.39
 0.20500D+13 0.54277D-08 0.10000D+15   0.0200  0   13.311  0.01625  271.84  270.95    0.000   66.948   13.31
 0.20625D+13 0.54608D-08 0.10000D+15   0.0200  0   13.231  0.01624  271.85  271.01    0.000   67.356   13.23
 0.20750D+13 0.56267D-08 0.10000D+15   0.0200  0   13.152  0.01623  271.86  271.06    0.000   67.765   13.15
 0.20875D+13 0.56606D-08 0.10000D+15   0.0200  0   13.075  0.01622  271.87  271.12   -0.000   68.173   13.08
 0.21000D+13 0.56945D-08 0.10000D+15   0.0200  0   12.998  0.01621  271.88  271.17    0.000   68.581   13.00
 0.21125D+13 0.57284D-08 0.10000D+15   0.0200  0   12.921  0.01620  271.89  271.22   -0.000   68.989   12.92
 0.21250D+13 0.59051D-08 0.10000D+15   0.0200  0   12.846  0.01619  271.89  271.28   -0.000   69.397   12.85
 0.21375D+13 0.59398D-08 0.10000D+15   0.0200  0   12.772  0.01618  271.90  271.33   -0.000   69.806   12.77
 0.21500D+13 0.59746D-08 0.10000D+15   0.0200  0   12.699  0.01617  271.91  271.38   -0.000   70.214   12.70
 0.21625D+13 0.60093D-08 0.10000D+15   0.0200  0   12.626  0.01616  271.92  271.44    0.000   70.622   12.63
 0.21750D+13 0.61977D-08 0.10000D+15   0.0200  0   12.553  0.01615  271.93  271.49   -0.000   71.030   12.55
 0.21875D+13 0.62334D-08 0.10000D+15   0.0200  0   12.483  0.01615  271.93  271.54   -0.000   71.439   12.48
 0.22000D+13 0.62690D-08 0.10000D+15   0.0200  0   12.414  0.01614  271.94  271.60   -0.000   71.847   12.41
 0.22125D+13 0.63046D-08 0.10000D+15   0.0200  0   12.344  0.01613  271.95  271.65   -0.000   72.255   12.34
 0.22250D+13 0.63402D-08 0.10000D+15   0.0200  0   12.274  0.01612  271.95  271.70   -0.000   72.663   12.27
 0.22375D+13 0.65423D-08 0.10000D+15   0.0200  0   12.206  0.01611  271.96  271.75    0.000   73.071   12.21
 0.22500D+13 0.65788D-08 0.10000D+15   0.0200  0   12.140  0.01610  271.97  271.80   -0.000   73.480   12.14
 0.22625D+13 0.66154D-08 0.10000D+15   0.0200  0   12.074  0.01610  271.98  271.85    0.000   73.888   12.07
 0.22750D+13 0.66519D-08 0.10000D+15   0.0200  0   12.008  0.01609  271.98  271.91   -0.000   74.296   12.01
 0.22875D+13 0.66885D-08 0.10000D+15   0.0200  0   11.942  0.01608  271.99  271.96    0.000   74.704   11.94
 0.23000D+13 0.69053D-08 0.10000D+15   0.0200  0   11.878  0.01607  272.00  272.01    0.000   75.113   11.88
 0.23125D+13 0.69429D-08 0.10000D+15   0.0200  0   11.815  0.01606  272.00  272.06   -0.000   75.521   11.82
 0.23250D+13 0.69804D-08 0.10000D+15   0.0200  0   11.753  0.01606  272.01  272.11    0.000   75.929   11.75
 0.23375D+13 0.70179D-08 0.10000D+15   0.0200  0   11.690  0.01605  272.02  272.16    0.000   76.337   11.69
 0.23500D+13 0.70555D-08 0.10000D+15   0.0200  0   11.628  0.01604  272.02  272.21    0.000   76.745   11.63
 0.23625D+13 0.72885D-08 0.10000D+15   0.0200  0   11.567  0.01604  272.03  272.26    0.000   77.154   11.57
 0.23750D+13 0.73271D-08 0.10000D+15   0.0200  0   11.507  0.01603  272.04  272.31    0.000   77.562   11.51
 0.23875D+13 0.73656D-08 0.10000D+15   0.0200  0   11.448  0.01602  272.04  272.36    0.000   77.970   11.45
 0.24000D+13 0.74042D-08 0.10000D+15   0.0200  0   11.389  0.01601  272.05  272.41    0.000   78.378   11.39
 0.24125D+13 0.74428D-08 0.10000D+15   0.0200  0   11.330  0.01601  272.05  272.46   -0.000   78.787   11.33
 0.24250D+13 0.74813D-08 0.10000D+15   0.0200  0   11.271  0.01600  272.06  272.51    0.000   79.195   11.27
 0.24375D+13 0.77332D-08 0.10000D+15   0.0200  0   11.215  0.01599  272.07  272.56   -0.000   79.603   11.21
 0.24500D+13 0.77728D-08 0.10000D+15   0.0200  0   11.159  0.01599  272.07  272.61    0.000   80.011   11.16
 0.24625D+13 0.78125D-08 0.10000D+15   0.0200  0   11.103  0.01598  272.08  272.65   -0.000   80.419   11.10
 0.24750D+13 0.78521D-08 0.10000D+15   0.0200  0   11.047  0.01597  272.08  272.70   -0.000   80.828   11.05
 0.24875D+13 0.78918D-08 0.10000D+15   0.0200  0   10.991  0.01597  272.09  272.75   -0.000   81.236   10.99
 0.25000D+13 0.81630D-08 0.10000D+15   0.0200  0   10.936  0.01596  272.10  272.80   -0.000   81.644   10.94
 0.25125D+13 0.82038D-08 0.10000D+15   0.0200  0   10.883  0.01595  272.10  272.85    0.000   82.052   10.88
 0.25250D+13 0.82447D-08 0.10000D+15   0.0200  0   10.830  0.01595  272.11  272.89    0.000   82.461   10.83
 0.25375D+13 0.82855D-08 0.10000D+15   0.0200  0   10.778  0.01594  272.11  272.94    0.000   82.869   10.78
 0.25500D+13 0.83263D-08 0.10000D+15   0.0200  0   10.725  0.01594  272.12  272.99   -0.000   83.277   10.72
 0.25625D+13 0.83671D-08 0.10000D+15   0.0200  0   10.672  0.01593  272.12  273.04    0.000   83.685   10.67
 0.25750D+13 0.86609D-08 0.10000D+15   0.0200  0   10.620  0.01592  272.13  273.08    0.000   84.093   10.62
 0.25875D+13 0.87030D-08 0.10000D+15   0.0200  0   10.570  0.01592  272.13  273.13   -0.000   84.502   10.57
 0.26000D+13 0.87450D-08 0.10000D+15   0.0200  0   10.521  0.01591  272.14  273.18   -0.000   84.910   10.52
 0.26125D+13 0.87870D-08 0.10000D+15   0.0200  0   10.471  0.01591  272.14  273.23   -0.000   85.318   10.47
 0.26250D+13 0.88291D-08 0.10000D+15   0.0200  0   10.421  0.01590  272.15  273.27    0.000   85.726   10.42
 0.26375D+13 0.88711D-08 0.10000D+15   0.0200  0   10.372  0.01589  272.15  273.32   -0.000   86.135   10.37
 0.26500D+13 0.89132D-08 0.10000D+15   0.0200  0   10.322  0.01589  272.16  273.36    0.000   86.543   10.32
 0.26625D+13 0.92332D-08 0.10000D+15   0.0200  0   10.274  0.01588  272.17  273.41   -0.000   86.951   10.27
 0.26750D+13 0.92765D-08 0.10000D+15   0.0200  0   10.228  0.01588  272.17  273.46   -0.000   87.359   10.23
 0.26875D+13 0.93199D-08 0.10000D+15   0.0200  0   10.181  0.01587  272.17  273.50    0.000   87.767   10.18
 0.27000D+13 0.93632D-08 0.10000D+15   0.0200  0   10.135  0.01587  272.18  273.55    0.000   88.176   10.13
 0.27125D+13 0.94065D-08 0.10000D+15   0.0200  0   10.088  0.01586  272.18  273.59   -0.000   88.584   10.09
 0.27250D+13 0.94499D-08 0.10000D+15   0.0200  0   10.041  0.01586  272.19  273.64    0.000   88.992   10.04
 0.27375D+13 0.94932D-08 0.10000D+15   0.0200  0    9.995  0.01585  272.19  273.68    0.000   89.400    9.99
 0.27500D+13 0.98422D-08 0.10000D+15   0.0200  0    9.950  0.01584  272.20  273.73    0.000   89.808    9.95
 0.27625D+13 0.98869D-08 0.10000D+15   0.0200  0    9.907  0.01584  272.20  273.78   -0.000   90.217    9.91
 0.27750D+13 0.99317D-08 0.10000D+15   0.0200  0    9.863  0.01583  272.21  273.82   -0.000   90.625    9.86
 0.27875D+13 0.99764D-08 0.10000D+15   0.0200  0    9.819  0.01583  272.21  273.87    0.000   91.033    9.82
 0.28000D+13 0.10021D-07 0.10000D+15   0.0200  0    9.776  0.01582  272.22  273.91    0.000   91.441    9.78
 0.28125D+13 0.10066D-07 0.10000D+15   0.0200  0    9.732  0.01582  272.22  273.95    0.000   91.850    9.73
 0.28250D+13 0.10111D-07 0.10000D+15   0.0200  0    9.688  0.01581  272.23  274.00    0.000   92.258    9.69
 0.28375D+13 0.10492D-07 0.10000D+15   0.0200  0    9.645  0.01581  272.23  274.04    0.000   92.666    9.65
 0.28500D+13 0.10538D-07 0.10000D+15   0.0200  0    9.605  0.01580  272.24  274.09   -0.000   93.074    9.60
 0.28625D+13 0.10584D-07 0.10000D+15   0.0200  0    9.564  0.01580  272.24  274.13    0.000   93.483    9.56
