R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       Hint       etaref      pCLA conv   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid
 0.16195D-08 0.15375D+13 0.32000D+15   0.0300  1   34.454  0.02899  269.02  274.16  -12.806   37.964   11.91
 0.16179D-08 0.15500D+13 0.32000D+15   0.0300  1   34.776  0.02907  268.98  274.34  -13.031   38.163   11.84
 0.16310D-08 0.15625D+13 0.32000D+15   0.0300  1   34.776  0.02907  268.98  274.49  -13.257   38.355   11.78
 0.16440D-08 0.15750D+13 0.32000D+15   0.0300  1   34.776  0.02907  268.98  274.64  -13.482   38.547   11.72
 0.16571D-08 0.15875D+13 0.32000D+15   0.0300  1   34.776  0.02907  268.98  274.79  -13.708   38.740   11.66
 0.16701D-08 0.16000D+13 0.32000D+15   0.0300  1   34.776  0.02907  268.98  274.94  -13.933   38.933   11.61
 0.16832D-08 0.16125D+13 0.32000D+15   0.0300  1   34.776  0.02907  268.98  275.09  -14.158   39.127   11.55
 0.16962D-08 0.16250D+13 0.32000D+15   0.0300  1   34.776  0.02907  268.98  275.23  -14.382   39.320   11.49
 0.17093D-08 0.16375D+13 0.32000D+15   0.0300  1   34.776  0.02907  268.98  275.38  -14.606   39.514   11.44
 0.17223D-08 0.16500D+13 0.32000D+15   0.0300  1   34.776  0.02907  268.98  275.53  -14.830   39.708   11.38
 0.17198D-08 0.16625D+13 0.32000D+15   0.0300  1   35.098  0.02915  268.93  275.72  -15.047   39.915   11.31
 0.17327D-08 0.16750D+13 0.32000D+15   0.0300  1   35.098  0.02915  268.93  275.86  -15.270   40.110   11.26
 0.17457D-08 0.16875D+13 0.32000D+15   0.0300  1   35.098  0.02915  268.93  276.01  -15.493   40.306   11.21
 0.17586D-08 0.17000D+13 0.32000D+15   0.0300  1   35.098  0.02915  268.93  276.15  -15.715   40.502   11.15
 0.17715D-08 0.17125D+13 0.32000D+15   0.0300  1   35.098  0.02915  268.93  276.30  -15.937   40.698   11.10
 0.17845D-08 0.17250D+13 0.32000D+15   0.0300  1   35.098  0.02915  268.93  276.44  -16.158   40.894   11.04
 0.17974D-08 0.17375D+13 0.32000D+15   0.0300  1   35.098  0.02915  268.93  276.59  -16.380   41.091   10.99
 0.18103D-08 0.17500D+13 0.32000D+15   0.0300  1   35.098  0.02915  268.93  276.73  -16.601   41.288   10.94
 0.18232D-08 0.17625D+13 0.32000D+15   0.0300  1   35.098  0.02915  268.93  276.88  -16.822   41.485   10.89
 0.18362D-08 0.17750D+13 0.32000D+15   0.0300  1   35.098  0.02915  268.93  277.02  -17.042   41.683   10.84
 0.18491D-08 0.17875D+13 0.32000D+15   0.0300  1   35.098  0.02915  268.93  277.16  -17.263   41.880   10.78
 0.18620D-08 0.18000D+13 0.32000D+15   0.0300  1   35.098  0.02915  268.93  277.31  -17.483   42.078   10.73
 0.18583D-08 0.18125D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  277.50  -17.690   42.295   10.67
 0.18711D-08 0.18250D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  277.64  -17.909   42.494   10.62
 0.18839D-08 0.18375D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  277.78  -18.128   42.694   10.57
 0.18968D-08 0.18500D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  277.92  -18.347   42.893   10.52
 0.19096D-08 0.18625D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  278.07  -18.565   43.093   10.48
 0.19224D-08 0.18750D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  278.21  -18.783   43.293   10.43
 0.19352D-08 0.18875D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  278.35  -19.001   43.493   10.38
 0.19480D-08 0.19000D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  278.49  -19.218   43.694   10.33
 0.19608D-08 0.19125D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  278.63  -19.435   43.894   10.28
 0.19737D-08 0.19250D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  278.77  -19.652   44.095   10.24
 0.19865D-08 0.19375D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  278.91  -19.869   44.297   10.19
 0.19993D-08 0.19500D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  279.05  -20.085   44.498   10.14
 0.20121D-08 0.19625D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  279.19  -20.302   44.700   10.10
 0.20249D-08 0.19750D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  279.33  -20.518   44.902   10.05
 0.20377D-08 0.19875D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  279.47  -20.733   45.104   10.01
 0.20505D-08 0.20000D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  279.60  -20.949   45.306    9.96
 0.20634D-08 0.20125D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  279.74  -21.164   45.509    9.92
 0.20762D-08 0.20250D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  279.88  -21.379   45.712    9.88
 0.20890D-08 0.20375D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  280.02  -21.594   45.915    9.83
 0.21018D-08 0.20500D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  280.15  -21.808   46.118    9.79
 0.21146D-08 0.20625D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  280.29  -22.023   46.322    9.75
 0.21274D-08 0.20750D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  280.43  -22.237   46.525    9.70
 0.21403D-08 0.20875D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  280.56  -22.451   46.729    9.66
 0.21531D-08 0.21000D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  280.70  -22.664   46.933    9.62
 0.21468D-08 0.21125D+13 0.32000D+15   0.0300  1   35.742  0.02932  268.85  280.89  -22.855   47.169    9.57
 0.21595D-08 0.21250D+13 0.32000D+15   0.0300  1   35.742  0.02932  268.85  281.03  -23.067   47.374    9.52
 0.21722D-08 0.21375D+13 0.32000D+15   0.0300  1   35.742  0.02932  268.85  281.16  -23.280   47.580    9.48
 0.21849D-08 0.21500D+13 0.32000D+15   0.0300  1   35.742  0.02932  268.85  281.29  -23.492   47.785    9.44
 0.21976D-08 0.21625D+13 0.32000D+15   0.0300  1   35.742  0.02932  268.85  281.43  -23.704   47.991    9.40
 0.22103D-08 0.21750D+13 0.32000D+15   0.0300  1   35.742  0.02932  268.85  281.56  -23.916   48.197    9.36
 0.22230D-08 0.21875D+13 0.32000D+15   0.0300  1   35.742  0.02932  268.85  281.70  -24.127   48.403    9.32
 0.22357D-08 0.22000D+13 0.32000D+15   0.0300  1   35.742  0.02932  268.85  281.83  -24.339   48.610    9.28
 0.22484D-08 0.22125D+13 0.32000D+15   0.0300  1   35.742  0.02932  268.85  281.96  -24.550   48.816    9.24
 0.22612D-08 0.22250D+13 0.32000D+15   0.0300  1   35.742  0.02932  268.85  282.10  -24.761   49.023    9.20
 0.22739D-08 0.22375D+13 0.32000D+15   0.0300  1   35.742  0.02932  268.85  282.23  -24.972   49.230    9.17
 0.22866D-08 0.22500D+13 0.32000D+15   0.0300  1   35.742  0.02932  268.85  282.36  -25.182   49.437    9.13
 0.22993D-08 0.22625D+13 0.32000D+15   0.0300  1   35.742  0.02932  268.85  282.49  -25.393   49.645    9.09
 0.23120D-08 0.22750D+13 0.32000D+15   0.0300  1   35.742  0.02932  268.85  282.62  -25.603   49.852    9.05
 0.23247D-08 0.22875D+13 0.32000D+15   0.0300  1   35.742  0.02932  268.85  282.76  -25.813   50.060    9.01
 0.23374D-08 0.23000D+13 0.32000D+15   0.0300  1   35.742  0.02932  268.85  282.89  -26.022   50.268    8.98
 0.23501D-08 0.23125D+13 0.32000D+15   0.0300  1   35.742  0.02932  268.85  283.02  -26.232   50.476    8.94
 0.23628D-08 0.23250D+13 0.32000D+15   0.0300  1   35.742  0.02932  268.85  283.15  -26.441   50.685    8.90
 0.23755D-08 0.23375D+13 0.32000D+15   0.0300  1   35.742  0.02932  268.85  283.28  -26.650   50.893    8.87
 0.23882D-08 0.23500D+13 0.32000D+15   0.0300  1   35.742  0.02932  268.85  283.41  -26.859   51.102    8.83
 0.24009D-08 0.23625D+13 0.32000D+15   0.0300  1   35.742  0.02932  268.85  283.54  -27.068   51.311    8.79
 0.24136D-08 0.23750D+13 0.32000D+15   0.0300  1   35.742  0.02932  268.85  283.67  -27.276   51.520    8.76
 0.24263D-08 0.23875D+13 0.32000D+15   0.0300  1   35.742  0.02932  268.85  283.80  -27.484   51.730    8.72
 0.24390D-08 0.24000D+13 0.32000D+15   0.0300  1   35.742  0.02932  268.85  283.93  -27.692   51.939    8.69
 0.24517D-08 0.24125D+13 0.32000D+15   0.0300  1   35.742  0.02932  268.85  284.05  -27.900   52.149    8.65
 0.24644D-08 0.24250D+13 0.32000D+15   0.0300  1   35.742  0.02932  268.85  284.18  -28.108   52.359    8.62
 0.24771D-08 0.24375D+13 0.32000D+15   0.0300  1   35.742  0.02932  268.85  284.31  -28.315   52.569    8.58
 0.24898D-08 0.24500D+13 0.32000D+15   0.0300  1   35.742  0.02932  268.85  284.44  -28.523   52.780    8.55
 0.25247D-08 0.24625D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  284.50  -28.767   52.943    8.53
 0.25376D-08 0.24750D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  284.63  -28.974   53.154    8.49
 0.25504D-08 0.24875D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  284.75  -29.181   53.364    8.46
 0.25632D-08 0.25000D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  284.88  -29.388   53.574    8.43
 0.25760D-08 0.25125D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  285.00  -29.595   53.785    8.39
 0.25888D-08 0.25250D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  285.13  -29.802   53.996    8.36
 0.26016D-08 0.25375D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  285.25  -30.008   54.207    8.33
 0.26144D-08 0.25500D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  285.38  -30.214   54.418    8.30
 0.26273D-08 0.25625D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  285.50  -30.420   54.630    8.26
 0.26401D-08 0.25750D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  285.63  -30.626   54.841    8.23
 0.26529D-08 0.25875D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  285.75  -30.832   55.053    8.20
 0.26657D-08 0.26000D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  285.88  -31.037   55.265    8.17
 0.26785D-08 0.26125D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  286.00  -31.243   55.477    8.14
 0.26913D-08 0.26250D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  286.12  -31.448   55.689    8.11
 0.27042D-08 0.26375D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  286.25  -31.653   55.902    8.08
 0.27170D-08 0.26500D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  286.37  -31.857   56.115    8.04
 0.27298D-08 0.26625D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  286.49  -32.062   56.327    8.01
 0.27426D-08 0.26750D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  286.62  -32.266   56.541    7.98
 0.27554D-08 0.26875D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  286.74  -32.470   56.754    7.95
 0.27682D-08 0.27000D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  286.86  -32.674   56.967    7.92
 0.27811D-08 0.27125D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  286.98  -32.878   57.181    7.89
 0.27939D-08 0.27250D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  287.10  -33.082   57.394    7.87
 0.28067D-08 0.27375D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  287.22  -33.285   57.608    7.84
 0.28195D-08 0.27500D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  287.34  -33.489   57.822    7.81
 0.28323D-08 0.27625D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  287.47  -33.692   58.036    7.78
 0.28451D-08 0.27750D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  287.59  -33.895   58.251    7.75
 0.28579D-08 0.27875D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  287.71  -34.098   58.465    7.72
 0.28708D-08 0.28000D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  287.83  -34.300   58.680    7.69
 0.28836D-08 0.28125D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  287.95  -34.503   58.895    7.66
 0.28964D-08 0.28250D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  288.06  -34.705   59.110    7.64
 0.29092D-08 0.28375D+13 0.32000D+15   0.0300  1   35.420  0.02924  268.89  288.18  -34.907   59.325    7.61
 0.29482D-08 0.28500D+13 0.32000D+15   0.0300  1   35.098  0.02915  268.93  288.23  -35.161   59.476    7.59
 0.29612D-08 0.28625D+13 0.32000D+15   0.0300  1   35.098  0.02915  268.93  288.35  -35.364   59.691    7.57
 0.29741D-08 0.28750D+13 0.32000D+15   0.0300  1   35.098  0.02915  268.93  288.46  -35.566   59.906    7.54
 0.29870D-08 0.28875D+13 0.32000D+15   0.0300  1   35.098  0.02915  268.93  288.58  -35.768   60.121    7.51
 0.29999D-08 0.29000D+13 0.32000D+15   0.0300  1   35.098  0.02915  268.93  288.70  -35.969   60.337    7.49
 0.30129D-08 0.29125D+13 0.32000D+15   0.0300  1   35.098  0.02915  268.93  288.82  -36.171   60.553    7.46
 0.30258D-08 0.29250D+13 0.32000D+15   0.0300  1   35.098  0.02915  268.93  288.93  -36.372   60.768    7.43
 0.30387D-08 0.29375D+13 0.32000D+15   0.0300  1   35.098  0.02915  268.93  289.05  -36.574   60.984    7.41
 0.30517D-08 0.29500D+13 0.32000D+15   0.0300  1   35.098  0.02915  268.93  289.17  -36.775   61.200    7.38
 0.30646D-08 0.29625D+13 0.32000D+15   0.0300  1   35.098  0.02915  268.93  289.28  -36.976   61.417    7.35
 0.30775D-08 0.29750D+13 0.32000D+15   0.0300  1   35.098  0.02915  268.93  289.40  -37.176   61.633    7.33
 0.30905D-08 0.29875D+13 0.32000D+15   0.0300  1   35.098  0.02915  268.93  289.52  -37.377   61.850    7.30
 0.31034D-08 0.30000D+13 0.32000D+15   0.0300  1   35.098  0.02915  268.93  289.63  -37.577   62.066    7.28
