R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.10000D-01   1.0375   0.0000    0.746   1.1811 0.84120D-08  0  0    6.02    5.000  0.01145  272.75  271.18   70.750  108.869    5.00   274.38
 0.12270D-01   1.0362   0.0000    1.346   1.2203 0.44670D-08  0  0   11.76    9.758  0.01185  272.27  266.68   26.099   65.624    9.76   276.01
 0.14540D-01   1.0349   0.0000    1.706   1.2576 0.32915D-08  0  0   16.49   13.683  0.01220  271.87  267.96   12.170   53.029   13.68   277.64
 0.16810D-01   1.0336   0.0000    1.925   1.2927 0.29194D-08  0  0   19.14   15.879  0.01240  271.64  268.75    6.995   49.071   15.88   279.27
 0.19080D-01   1.0324   0.0000    2.097   1.3250 0.27828D-08  0  0   20.59   17.088  0.01252  271.52  269.30    4.431   47.606   17.09   280.89
 0.21350D-01   1.0311   0.0000    2.246   1.3540 0.27442D-08  0  0   21.35   17.715  0.01258  271.45  269.70    3.004   47.156   17.72   282.52
 0.23620D-01   1.0298   0.0000    2.381   1.3794 0.27538D-08  0  0   21.68   17.987  0.01261  271.42  270.00    2.193   47.191   17.99   284.14
 0.25890D-01   1.0285   0.0000    2.509   1.4007 0.27879D-08  0  0   21.74   18.042  0.01261  271.42  270.21    1.763   47.466   18.04   285.76
 0.28160D-01   1.0273   0.0000    2.630   1.4176 0.28327D-08  0  0   21.66   17.971  0.01260  271.42  270.35    1.582   47.843   17.97   287.37
 0.30430D-01   1.0260   0.0000    2.747   1.4300 0.28790D-08  0  0   21.49   17.834  0.01259  271.44  270.44    1.573   48.236   17.83   288.99
 0.32700D-01   1.0247   0.0000    2.861   1.4374 0.29200D-08  0  0   21.30   17.674  0.01258  271.45  270.47    1.681   48.587   17.67   290.60
 0.34970D-01   1.0234   0.0000    2.971   1.4400 0.29509D-08  0  0   21.11   17.518  0.01256  271.47  270.46    1.868   48.854   17.52   292.21
 0.37240D-01   1.0222   0.0000    3.079   1.4376 0.29681D-08  0  0   20.95   17.386  0.01255  271.48  270.40    2.107   49.008   17.39   293.82
 0.39510D-01   1.0209   0.0000    3.184   1.4302 0.29693D-08  0  0   20.83   17.289  0.01254  271.49  270.31    2.377   49.032   17.29   295.43
 0.41780D-01   1.0196   0.0000    3.286   1.4180 0.29533D-08  0  0   20.77   17.234  0.01253  271.50  270.19    2.663   48.915   17.23   297.03
 0.44050D-01   1.0184   0.0000    3.387   1.4012 0.29198D-08  0  0   20.76   17.225  0.01253  271.50  270.03    2.956   48.651   17.22   298.63
 0.46320D-01   1.0171   0.0000    3.485   1.3800 0.28692D-08  0  0   20.80   17.264  0.01254  271.50  269.84    3.247   48.244   17.26   300.24
 0.48590D-01   1.0159   0.0000    3.581   1.3548 0.28026D-08  0  0   20.91   17.351  0.01254  271.49  269.63    3.532   47.697   17.35   301.83
 0.50860D-01   1.0146   0.0000    3.675   1.3258 0.27216D-08  0  0   21.07   17.487  0.01256  271.47  269.39    3.807   47.020   17.49   303.43
 0.53130D-01   1.0134   0.0000    3.767   1.2936 0.26282D-08  0  0   21.29   17.671  0.01258  271.45  269.13    4.070   46.225   17.67   305.03
 0.55400D-01   1.0121   0.0000    3.857   1.2586 0.25247D-08  0  0   21.57   17.901  0.01260  271.43  268.84    4.319   45.323   17.90   306.62
 0.57670D-01   1.0109   0.0000    3.946   1.2213 0.24132D-08  0  0   21.90   18.175  0.01262  271.40  268.54    4.553   44.331   18.18   308.21
 0.59940D-01   1.0096   0.0000    4.033   1.1821 0.22962D-08  0  0   22.29   18.493  0.01266  271.37  268.23    4.771   43.264   18.49   309.80
 0.62210D-01   1.0084   0.0000    4.118   1.1417 0.21760D-08  0  0   22.72   18.852  0.01269  271.33  267.90    4.972   42.138   18.85   311.39
 0.64480D-01   1.0071   0.0000    4.201   1.1005 0.20547D-08  0  0   23.20   19.249  0.01273  271.29  267.56    5.157   40.969   19.25   312.97
 0.66750D-01   1.0059   0.0000    4.283   1.0590 0.19342D-08  0  0   23.72   19.682  0.01277  271.24  267.21    5.324   39.774   19.68   314.55
 0.69020D-01   1.0046   0.0000    4.363   1.0177 0.18163D-08  0  0   24.28   20.148  0.01282  271.19  271.51    5.473   38.567   20.15   316.13
 0.71290D-01   1.0034   0.0000    4.442   0.9770 0.17024D-08  0  0   24.88   20.644  0.01287  271.14  271.15    5.605   37.364   20.64   317.71
 0.73560D-01   1.0021   0.0000    4.519   0.9374 0.15936D-08  0  0   25.51   21.165  0.01292  271.08  270.79    5.718   36.177   21.17   319.29
 0.75830D-01   1.0009   0.0000    4.594   0.8992 0.14910D-08  0  0   26.16   21.708  0.01298  271.03  270.44    5.814   35.019   21.71   320.87
 0.78100D-01   0.9997   0.0000    4.668   0.8628 0.13952D-08  0  0   26.84   22.268  0.01304  270.97  270.09    5.890   33.901   22.27   322.44
 0.80370D-01   0.9984   0.0000    4.741   0.8285 0.13068D-08  0  0   27.52   22.840  0.01310  270.90  269.75    5.947   32.833   22.84   324.01
 0.82640D-01   0.9972   0.0000    4.811   0.7966 0.12258D-08  0  0   28.22   23.417  0.01316  270.84  269.42    5.985   31.822   23.42   325.58
 0.84910D-01   0.9960   0.0000    4.880   0.7673 0.11526D-08  0  0   28.92   23.996  0.01322  270.78  269.12    6.004   30.878   24.00   327.15
 0.87180D-01   0.9947   0.0000    4.948   0.7407 0.10872D-08  0  0   29.61   24.569  0.01328  270.72  268.83    6.003   30.004   24.57   328.71
 0.89450D-01   0.9935   0.0000    5.013   0.7170 0.10293D-08  1  0   29.75   25.130  0.01334  270.65  268.57    6.075   29.297   14.58   330.28
 0.91720D-01   0.9923   0.0000    5.080   0.6964 0.97620D-09  1  0   30.48   25.744  0.01340  270.59  268.33    6.417   28.949   14.74   331.84
 0.93990D-01   0.9911   0.0000    5.149   0.6788 0.92658D-09  1  0   31.32   26.453  0.01348  270.51  268.13    6.679   28.624   14.89   333.40
 0.96260D-01   0.9898   0.0000    5.219   0.6645 0.88159D-09  1  0   32.25   27.230  0.01357  270.42  267.95    6.864   28.329   15.03   334.96
 0.98530D-01   0.9886   0.0000    5.287   0.6535 0.84196D-09  1  0   33.24   28.051  0.01366  270.33  267.80    6.977   28.069   15.16   336.51
 0.10080D+00   0.9874   0.0000    5.353   0.6457 0.80814D-09  1  0   34.25   28.893  0.01376  270.24  267.68    7.020   27.849   15.26   338.07
