R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       Hint       etaref      pCLA conv   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid
 0.12414D-08 0.14250D+13 0.32000D+14   0.0000  1   41.860  0.00000  269.05  269.09    6.630   52.816    7.92
 0.12910D-08 0.14375D+13 0.32000D+14   0.0000  1   40.572  0.00000  269.18  269.22    6.592   53.199    7.88
 0.13331D-08 0.14500D+13 0.32000D+14   0.0000  1   39.606  0.00000  269.28  269.33    6.502   53.530    7.84
 0.13887D-08 0.14625D+13 0.32000D+14   0.0000  1   38.318  0.00000  269.41  269.45    6.477   53.924    7.79
 0.14358D-08 0.14750D+13 0.32000D+14   0.0000  1   37.352  0.00000  269.51  269.56    6.397   54.265    7.75
 0.14855D-08 0.14875D+13 0.32000D+14   0.0000  1   36.386  0.00000  269.61  269.66    6.322   54.609    7.72
 0.15379D-08 0.15000D+13 0.32000D+14   0.0000  1   35.420  0.00000  269.71  269.77    6.253   54.959    7.68
 0.15932D-08 0.15125D+13 0.32000D+14   0.0000  1   34.454  0.00000  269.81  269.87    6.189   55.313    7.64
 0.16517D-08 0.15250D+13 0.32000D+14   0.0000  1   33.488  0.00000  269.91  269.96    6.131   55.673    7.60
 0.17136D-08 0.15375D+13 0.32000D+14   0.0000  1   32.522  0.00000  270.01  270.06    6.079   56.039    7.56
 0.17793D-08 0.15500D+13 0.32000D+14   0.0000  1   31.556  0.00000  270.11  270.15    6.033   56.411    7.51
 0.18492D-08 0.15625D+13 0.32000D+14   0.0000  1   30.590  0.00000  270.20  270.24    5.995   56.790    7.47
 0.19033D-08 0.15750D+13 0.32000D+14   0.0000  1   29.946  0.00000  270.27  270.32    5.885   57.097    7.44
 0.19811D-08 0.15875D+13 0.32000D+14   0.0000  1   28.980  0.00000  270.37  270.41    5.860   57.488    7.40
 0.20412D-08 0.16000D+13 0.32000D+14   0.0000  1   28.336  0.00000  270.43  270.48    5.759   57.804    7.36
 0.21284D-08 0.16125D+13 0.32000D+14   0.0000  1   27.370  0.00000  270.53  270.56    5.749   58.209    7.32
 0.21957D-08 0.16250D+13 0.32000D+14   0.0000  1   26.726  0.00000  270.59  270.63    5.658   58.535    7.29
 0.22663D-08 0.16375D+13 0.32000D+14   0.0000  1   26.082  0.00000  270.66  270.71    5.572   58.864    7.25
 0.23404D-08 0.16500D+13 0.32000D+14   0.0000  1   25.438  0.00000  270.72  270.77    5.491   59.198    7.22
 0.24184D-08 0.16625D+13 0.32000D+14   0.0000  1   24.794  0.00000  270.78  270.84    5.415   59.537    7.18
 0.25005D-08 0.16750D+13 0.32000D+14   0.0000  1   24.150  0.00000  270.85  270.91    5.344   59.881    7.14
 0.25871D-08 0.16875D+13 0.32000D+14   0.0000  1   23.506  0.00000  270.91  270.97    5.278   60.230    7.11
 0.26786D-08 0.17000D+13 0.32000D+14   0.0000  1   22.862  0.00000  270.98  271.03    5.219   60.585    7.07
 0.27754D-08 0.17125D+13 0.32000D+14   0.0000  1   22.218  0.00000  271.04  271.09    5.166   60.946    7.04
 0.28779D-08 0.17250D+13 0.32000D+14   0.0000  1   21.574  0.00000  271.10  271.14    5.119   61.313    7.00
 0.29420D-08 0.17375D+13 0.32000D+14   0.0000  1   21.252  0.00000  271.13  271.20    4.965   61.574    6.97
 0.30545D-08 0.17500D+13 0.32000D+14   0.0000  1   20.608  0.00000  271.20  271.25    4.930   61.951    6.94
 0.31743D-08 0.17625D+13 0.32000D+14   0.0000  1   19.964  0.00000  271.26  271.30    4.902   62.337    6.90
 0.32485D-08 0.17750D+13 0.32000D+14   0.0000  1   19.642  0.00000  271.29  271.36    4.758   62.607    6.87
 0.33809D-08 0.17875D+13 0.32000D+14   0.0000  1   18.998  0.00000  271.35  271.40    4.744   63.004    6.83
 0.34625D-08 0.18000D+13 0.32000D+14   0.0000  1   18.676  0.00000  271.39  271.45    4.606   63.280    6.81
 0.36096D-08 0.18125D+13 0.32000D+14   0.0000  1   18.032  0.00000  271.45  271.49    4.606   63.692    6.77
 0.36998D-08 0.18250D+13 0.32000D+14   0.0000  1   17.710  0.00000  271.48  271.54    4.476   63.975    6.74
 0.37933D-08 0.18375D+13 0.32000D+14   0.0000  1   17.388  0.00000  271.51  271.59    4.349   64.261    6.71
 0.39644D-08 0.18500D+13 0.32000D+14   0.0000  1   16.744  0.00000  271.57  271.62    4.371   64.694    6.67
 0.40686D-08 0.18625D+13 0.32000D+14   0.0000  1   16.422  0.00000  271.61  271.67    4.253   64.989    6.65
 0.41769D-08 0.18750D+13 0.32000D+14   0.0000  1   16.100  0.00000  271.64  271.71    4.138   65.286    6.62
 0.43782D-08 0.18875D+13 0.32000D+14   0.0000  1   15.456  0.00000  271.70  271.73    4.186   65.744    6.58
 0.45000D-08 0.19000D+13 0.32000D+14   0.0000  1   15.134  0.00000  271.73  271.77    4.081   66.052    6.55
 0.46271D-08 0.19125D+13 0.32000D+14   0.0000  1   14.812  0.00000  271.76  271.81    3.980   66.363    6.52
 0.47599D-08 0.19250D+13 0.32000D+14   0.0000  1   14.490  0.00000  271.79  271.85    3.884   66.678    6.49
 0.48987D-08 0.19375D+13 0.32000D+14   0.0000  1   14.168  0.00000  271.82  271.88    3.791   66.997    6.46
 0.50439D-08 0.19500D+13 0.32000D+14   0.0000  1   13.846  0.00000  271.85  271.91    3.703   67.320    6.43
 0.51960D-08 0.19625D+13 0.32000D+14   0.0000  1   13.524  0.00000  271.88  271.95    3.620   67.648    6.41
 0.53555D-08 0.19750D+13 0.32000D+14   0.0000  1   13.202  0.00000  271.92  271.98    3.541   67.980    6.38
 0.55230D-08 0.19875D+13 0.32000D+14   0.0000  1   12.880  0.00000  271.95  272.01    3.468   68.318    6.35
 0.56991D-08 0.20000D+13 0.32000D+14   0.0000  1   12.558  0.00000  271.98  272.03    3.400   68.660    6.32
 0.57347D-08 0.20125D+13 0.32000D+14   0.0000  1   12.558  0.00000  271.98  272.09    3.130   68.804    6.31
 0.57703D-08 0.20250D+13 0.32000D+14   0.0000  1   12.558  0.00000  271.98  272.14    2.861   68.947    6.29
 0.58059D-08 0.20375D+13 0.32000D+14   0.0000  1   12.558  0.00000  271.98  272.20    2.591   69.089    6.28
 0.58416D-08 0.20500D+13 0.32000D+14   0.0000  1   12.558  0.00000  271.98  272.26    2.321   69.232    6.27
 0.58772D-08 0.20625D+13 0.32000D+14   0.0000  1   12.558  0.00000  271.98  272.31    2.052   69.375    6.25
 0.59128D-08 0.20750D+13 0.32000D+14   0.0000  1   12.558  0.00000  271.98  272.37    1.782   69.518    6.24
 0.59484D-08 0.20875D+13 0.32000D+14   0.0000  1   12.558  0.00000  271.98  272.42    1.512   69.660    6.23
 0.59840D-08 0.21000D+13 0.32000D+14   0.0000  1   12.558  0.00000  271.98  272.48    1.241   69.802    6.22
 0.58704D-08 0.21125D+13 0.32000D+14   0.0000  1   12.880  0.00000  271.95  272.56    0.770   69.746    6.22
 0.59051D-08 0.21250D+13 0.32000D+14   0.0000  1   12.880  0.00000  271.95  272.62    0.500   69.889    6.21
 0.59398D-08 0.21375D+13 0.32000D+14   0.0000  1   12.880  0.00000  271.95  272.67    0.229   70.031    6.19
 0.33413D-08 0.21500D+13 0.32000D+14   0.0000  1   23.184  0.00000  270.94  271.01   -4.014   66.318    6.94
 0.34073D-08 0.21625D+13 0.32000D+14   0.0000  1   22.862  0.00000  270.98  271.04   -4.227   66.518    6.93
 0.34753D-08 0.21750D+13 0.32000D+14   0.0000  1   22.540  0.00000  271.01  271.06   -4.440   66.717    6.91
 0.35452D-08 0.21875D+13 0.32000D+14   0.0000  1   22.218  0.00000  271.04  271.08   -4.654   66.916    6.89
 0.35654D-08 0.22000D+13 0.32000D+14   0.0000  1   22.218  0.00000  271.04  271.16   -4.878   67.107    6.87
 0.36377D-08 0.22125D+13 0.32000D+14   0.0000  1   21.896  0.00000  271.07  271.18   -5.092   67.304    6.85
 0.37120D-08 0.22250D+13 0.32000D+14   0.0000  1   21.574  0.00000  271.10  271.20   -5.307   67.502    6.84
 0.37887D-08 0.22375D+13 0.32000D+14   0.0000  1   21.252  0.00000  271.13  271.22   -5.523   67.698    6.82
 0.38676D-08 0.22500D+13 0.32000D+14   0.0000  1   20.930  0.00000  271.17  271.23   -5.738   67.894    6.80
 0.39491D-08 0.22625D+13 0.32000D+14   0.0000  1   20.608  0.00000  271.20  271.25   -5.955   68.090    6.79
 0.39709D-08 0.22750D+13 0.32000D+14   0.0000  1   20.608  0.00000  271.20  271.32   -6.181   68.277    6.77
 0.40552D-08 0.22875D+13 0.32000D+14   0.0000  1   20.286  0.00000  271.23  271.33   -6.398   68.472    6.75
 0.41423D-08 0.23000D+13 0.32000D+14   0.0000  1   19.964  0.00000  271.26  271.34   -6.615   68.665    6.73
 0.42322D-08 0.23125D+13 0.32000D+14   0.0000  1   19.642  0.00000  271.29  271.35   -6.833   68.859    6.72
 0.42551D-08 0.23250D+13 0.32000D+14   0.0000  1   19.642  0.00000  271.29  271.43   -7.061   69.045    6.70
 0.43484D-08 0.23375D+13 0.32000D+14   0.0000  1   19.320  0.00000  271.32  271.43   -7.279   69.237    6.68
 0.44448D-08 0.23500D+13 0.32000D+14   0.0000  1   18.998  0.00000  271.35  271.43   -7.498   69.429    6.67
 0.45445D-08 0.23625D+13 0.32000D+14   0.0000  1   18.676  0.00000  271.39  271.43   -7.717   69.620    6.65
 0.45686D-08 0.23750D+13 0.32000D+14   0.0000  1   18.676  0.00000  271.39  271.51   -7.947   69.804    6.63
 0.46722D-08 0.23875D+13 0.32000D+14   0.0000  1   18.354  0.00000  271.42  271.50   -8.167   69.994    6.62
 0.47796D-08 0.24000D+13 0.32000D+14   0.0000  1   18.032  0.00000  271.45  271.50   -8.387   70.184    6.60
 0.48045D-08 0.24125D+13 0.32000D+14   0.0000  1   18.032  0.00000  271.45  271.57   -8.618   70.366    6.59
 0.49162D-08 0.24250D+13 0.32000D+14   0.0000  1   17.710  0.00000  271.48  271.56   -8.839   70.555    6.57
 0.50320D-08 0.24375D+13 0.32000D+14   0.0000  1   17.388  0.00000  271.51  271.55   -9.061   70.743    6.56
 0.50578D-08 0.24500D+13 0.32000D+14   0.0000  1   17.388  0.00000  271.51  271.63   -9.293   70.924    6.54
 0.51784D-08 0.24625D+13 0.32000D+14   0.0000  1   17.066  0.00000  271.54  271.61   -9.515   71.111    6.53
 0.52047D-08 0.24750D+13 0.32000D+14   0.0000  1   17.066  0.00000  271.54  271.69   -9.748   71.292    6.51
 0.53305D-08 0.24875D+13 0.32000D+14   0.0000  1   16.744  0.00000  271.57  271.67   -9.971   71.478    6.49
 0.54612D-08 0.25000D+13 0.32000D+14   0.0000  1   16.422  0.00000  271.61  271.65  -10.194   71.664    6.48
 0.54885D-08 0.25125D+13 0.32000D+14   0.0000  1   16.422  0.00000  271.61  271.72  -10.428   71.843    6.46
 0.56250D-08 0.25250D+13 0.32000D+14   0.0000  1   16.100  0.00000  271.64  271.70  -10.652   72.027    6.45
 0.56528D-08 0.25375D+13 0.32000D+14   0.0000  1   16.100  0.00000  271.64  271.77  -10.886   72.206    6.43
 0.57954D-08 0.25500D+13 0.32000D+14   0.0000  1   15.778  0.00000  271.67  271.75  -11.111   72.389    6.42
 0.58238D-08 0.25625D+13 0.32000D+14   0.0000  1   15.778  0.00000  271.67  271.82  -11.346   72.567    6.40
 0.59729D-08 0.25750D+13 0.32000D+14   0.0000  1   15.456  0.00000  271.70  271.79  -11.572   72.750    6.39
 0.60019D-08 0.25875D+13 0.32000D+14   0.0000  1   15.456  0.00000  271.70  271.86  -11.808   72.927    6.38
 0.61579D-08 0.26000D+13 0.32000D+14   0.0000  1   15.134  0.00000  271.73  271.83  -12.034   73.108    6.36
 0.61875D-08 0.26125D+13 0.32000D+14   0.0000  1   15.134  0.00000  271.73  271.90  -12.270   73.284    6.35
 0.63510D-08 0.26250D+13 0.32000D+14   0.0000  1   14.812  0.00000  271.76  271.86  -12.497   73.465    6.33
 0.63812D-08 0.26375D+13 0.32000D+14   0.0000  1   14.812  0.00000  271.76  271.93  -12.735   73.640    6.32
 0.64114D-08 0.26500D+13 0.32000D+14   0.0000  1   14.812  0.00000  271.76  272.00  -12.972   73.816    6.30
 0.64417D-08 0.26625D+13 0.32000D+14   0.0000  1   14.812  0.00000  271.76  272.06  -13.209   73.992    6.29
 0.64719D-08 0.26750D+13 0.32000D+14   0.0000  1   14.812  0.00000  271.76  272.13  -13.445   74.168    6.27
 0.65022D-08 0.26875D+13 0.32000D+14   0.0000  1   14.812  0.00000  271.76  272.20  -13.682   74.344    6.26
 0.65324D-08 0.27000D+13 0.32000D+14   0.0000  1   14.812  0.00000  271.76  272.27  -13.918   74.520    6.24
 0.65627D-08 0.27125D+13 0.32000D+14   0.0000  1   14.812  0.00000  271.76  272.34  -14.154   74.697    6.23
 0.65929D-08 0.27250D+13 0.32000D+14   0.0000  1   14.812  0.00000  271.76  272.41  -14.390   74.874    6.21
 0.66231D-08 0.27375D+13 0.32000D+14   0.0000  1   14.812  0.00000  271.76  272.47  -14.626   75.051    6.20
 0.66534D-08 0.27500D+13 0.32000D+14   0.0000  1   14.812  0.00000  271.76  272.54  -14.861   75.228    6.19
 0.66836D-08 0.27625D+13 0.32000D+14   0.0000  1   14.812  0.00000  271.76  272.61  -15.097   75.405    6.17
 0.67139D-08 0.27750D+13 0.32000D+14   0.0000  1   14.812  0.00000  271.76  272.68  -15.332   75.583    6.16
 0.67441D-08 0.27875D+13 0.32000D+14   0.0000  1   14.812  0.00000  271.76  272.75  -15.567   75.760    6.14
 0.67744D-08 0.28000D+13 0.32000D+14   0.0000  1   14.812  0.00000  271.76  272.81  -15.802   75.938    6.13
 0.68046D-08 0.28125D+13 0.32000D+14   0.0000  1   14.812  0.00000  271.76  272.88  -16.036   76.116    6.11
 0.68348D-08 0.28250D+13 0.32000D+14   0.0000  1   14.812  0.00000  271.76  272.95  -16.271   76.294    6.10
 0.67204D-08 0.28375D+13 0.32000D+14   0.0000  1   15.134  0.00000  271.73  273.13  -16.496   76.489    6.08
 0.67500D-08 0.28500D+13 0.32000D+14   0.0000  1   15.134  0.00000  271.73  273.20  -16.729   76.668    6.07
 0.67796D-08 0.28625D+13 0.32000D+14   0.0000  1   15.134  0.00000  271.73  273.27  -16.961   76.848    6.05
 0.68092D-08 0.28750D+13 0.32000D+14   0.0000  1   15.134  0.00000  271.73  273.33  -17.194   77.028    6.04
 0.68388D-08 0.28875D+13 0.32000D+14   0.0000  1   15.134  0.00000  271.73  273.40  -17.426   77.209    6.02
 0.68684D-08 0.29000D+13 0.32000D+14   0.0000  1   15.134  0.00000  271.73  273.47  -17.659   77.389    6.01
 0.68980D-08 0.29125D+13 0.32000D+14   0.0000  1   15.134  0.00000  271.73  273.54  -17.891   77.570    6.00
 0.69277D-08 0.29250D+13 0.32000D+14   0.0000  1   15.134  0.00000  271.73  273.61  -18.123   77.751    5.98
 0.69573D-08 0.29375D+13 0.32000D+14   0.0000  1   15.134  0.00000  271.73  273.67  -18.354   77.932    5.97
 0.69869D-08 0.29500D+13 0.32000D+14   0.0000  1   15.134  0.00000  271.73  273.74  -18.586   78.113    5.95
 0.70165D-08 0.29625D+13 0.32000D+14   0.0000  1   15.134  0.00000  271.73  273.81  -18.817   78.294    5.94
 0.70461D-08 0.29750D+13 0.32000D+14   0.0000  1   15.134  0.00000  271.73  273.88  -19.049   78.475    5.93
 0.70757D-08 0.29875D+13 0.32000D+14   0.0000  1   15.134  0.00000  271.73  273.94  -19.280   78.657    5.91
 0.71053D-08 0.30000D+13 0.32000D+14   0.0000  1   15.134  0.00000  271.73  274.01  -19.510   78.839    5.90
