R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       Hint       etaref      pCLA conv   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid
 0.38041D-09 0.11375D+13 0.32000D+14   0.0150  1  114.310  0.04173  256.26  260.54    0.000   37.148    9.32
 0.38865D-09 0.11500D+13 0.32000D+14   0.0150  1  113.022  0.04056  256.63  260.88    0.000   37.556    9.25
 0.39706D-09 0.11625D+13 0.32000D+14   0.0150  1  111.734  0.03945  256.99  261.22    0.000   37.964    9.18
 0.40458D-09 0.11750D+13 0.32000D+14   0.0150  1  110.768  0.03865  257.25  261.51    0.000   38.373    9.11
 0.41334D-09 0.11875D+13 0.32000D+14   0.0150  1  109.480  0.03764  257.58  261.83    0.000   38.781    9.04
 0.42231D-09 0.12000D+13 0.32000D+14   0.0150  1  108.192  0.03667  257.91  262.15    0.000   39.189    8.98
 0.43149D-09 0.12125D+13 0.32000D+14   0.0150  1  106.904  0.03576  258.23  262.45    0.000   39.597    8.92
 0.44088D-09 0.12250D+13 0.32000D+14   0.0150  1  105.616  0.03488  258.54  262.75    0.000   40.006    8.86
 0.45179D-09 0.12375D+13 0.32000D+14   0.0150  1  104.006  0.03385  258.92  263.07    0.000   40.414    8.81
 0.46169D-09 0.12500D+13 0.32000D+14   0.0150  1  102.718  0.03306  259.21  263.35    0.000   40.822    8.75
 0.57341D-09 0.12625D+13 0.32000D+14   0.0150  1   82.432  0.02410  263.09  264.55    3.158   44.063    8.92
 0.62303D-09 0.12750D+13 0.32000D+14   0.0150  1   76.314  0.02225  264.07  265.28    3.819   45.093    8.80
 0.66667D-09 0.12875D+13 0.32000D+14   0.0150  1   71.806  0.02105  264.76  265.80    4.226   45.893    8.71
 0.70645D-09 0.13000D+13 0.32000D+14   0.0150  1   68.264  0.02019  265.28  266.21    4.489   46.560    8.63
 0.74698D-09 0.13125D+13 0.32000D+14   0.0150  1   65.044  0.01946  265.74  266.57    4.708   47.187    8.56
 0.78778D-09 0.13250D+13 0.32000D+14   0.0150  1   62.146  0.01885  266.14  266.90    4.883   47.773    8.49
 0.82821D-09 0.13375D+13 0.32000D+14   0.0150  1   59.570  0.01833  266.50  267.18    5.015   48.319    8.43
 0.86756D-09 0.13500D+13 0.32000D+14   0.0150  1   57.316  0.01790  266.80  267.44    5.103   48.823    8.37
 0.91010D-09 0.13625D+13 0.32000D+14   0.0150  1   55.062  0.01749  267.09  267.68    5.198   49.334    8.31
 0.95626D-09 0.13750D+13 0.32000D+14   0.0150  1   52.808  0.01710  267.39  267.92    5.301   49.853    8.25
 0.10003D-08 0.13875D+13 0.32000D+14   0.0150  1   50.876  0.01677  267.63  268.13    5.359   50.327    8.20
 0.10413D-08 0.14000D+13 0.32000D+14   0.0150  1   49.266  0.01651  267.84  268.31    5.368   50.755    8.14
 0.10921D-08 0.14125D+13 0.32000D+14   0.0150  1   47.334  0.01621  268.08  268.51    5.441   51.245    8.09
 0.11393D-08 0.14250D+13 0.32000D+14   0.0150  1   45.724  0.01596  268.28  268.68    5.464   51.686    8.04
 0.11900D-08 0.14375D+13 0.32000D+14   0.0150  1   44.114  0.01572  268.47  268.84    5.495   52.134    7.99
 0.12355D-08 0.14500D+13 0.32000D+14   0.0150  1   42.826  0.01554  268.63  268.99    5.473   52.530    7.94
 0.12934D-08 0.14625D+13 0.32000D+14   0.0150  1   41.216  0.01531  268.82  269.15    5.519   52.993    7.89
 0.13454D-08 0.14750D+13 0.32000D+14   0.0150  1   39.928  0.01513  268.97  269.28    5.510   53.402    7.84
 0.14009D-08 0.14875D+13 0.32000D+14   0.0150  1   38.640  0.01496  269.13  269.42    5.508   53.817    7.79
 0.14480D-08 0.15000D+13 0.32000D+14   0.0150  1   37.674  0.01483  269.24  269.53    5.445   54.172    7.75
 0.15105D-08 0.15125D+13 0.32000D+14   0.0150  1   36.386  0.01466  269.39  269.66    5.456   54.600    7.71
 0.15776D-08 0.15250D+13 0.32000D+14   0.0150  1   35.098  0.01450  269.54  269.78    5.476   55.036    7.66
 0.16345D-08 0.15375D+13 0.32000D+14   0.0150  1   34.132  0.01438  269.65  269.89    5.431   55.407    7.62
 0.16947D-08 0.15500D+13 0.32000D+14   0.0150  1   33.166  0.01426  269.76  269.99    5.391   55.784    7.58
 0.17585D-08 0.15625D+13 0.32000D+14   0.0150  1   32.200  0.01414  269.87  270.09    5.358   56.167    7.53
 0.18263D-08 0.15750D+13 0.32000D+14   0.0150  1   31.234  0.01403  269.98  270.19    5.331   56.555    7.49
 0.18983D-08 0.15875D+13 0.32000D+14   0.0150  1   30.268  0.01391  270.09  270.29    5.310   56.950    7.45
 0.19751D-08 0.16000D+13 0.32000D+14   0.0150  1   29.302  0.01380  270.19  270.38    5.298   57.353    7.41
 0.20571D-08 0.16125D+13 0.32000D+14   0.0150  1   28.336  0.01369  270.30  270.47    5.293   57.763    7.36
 0.21204D-08 0.16250D+13 0.32000D+14   0.0150  1   27.692  0.01362  270.37  270.55    5.206   58.091    7.33
 0.22126D-08 0.16375D+13 0.32000D+14   0.0150  1   26.726  0.01351  270.48  270.63    5.216   58.516    7.28
 0.22836D-08 0.16500D+13 0.32000D+14   0.0150  1   26.082  0.01344  270.55  270.70    5.140   58.854    7.25
 0.23582D-08 0.16625D+13 0.32000D+14   0.0150  1   25.438  0.01337  270.62  270.77    5.068   59.197    7.21
 0.24366D-08 0.16750D+13 0.32000D+14   0.0150  1   24.794  0.01330  270.69  270.85    5.001   59.545    7.17
 0.25527D-08 0.16875D+13 0.32000D+14   0.0150  1   23.828  0.01320  270.80  270.91    5.043   60.000    7.13
 0.26419D-08 0.17000D+13 0.32000D+14   0.0150  1   23.184  0.01313  270.87  270.98    4.990   60.361    7.09
 0.27363D-08 0.17125D+13 0.32000D+14   0.0150  1   22.540  0.01306  270.94  271.04    4.943   60.727    7.06
 0.28361D-08 0.17250D+13 0.32000D+14   0.0150  1   21.896  0.01300  271.01  271.10    4.902   61.100    7.02
 0.28987D-08 0.17375D+13 0.32000D+14   0.0150  1   21.574  0.01296  271.04  271.17    4.751   61.363    6.99
 0.30082D-08 0.17500D+13 0.32000D+14   0.0150  1   20.930  0.01290  271.11  271.22    4.720   61.745    6.95
 0.31245D-08 0.17625D+13 0.32000D+14   0.0150  1   20.286  0.01283  271.18  271.28    4.697   62.135    6.92
 0.32485D-08 0.17750D+13 0.32000D+14   0.0150  1   19.642  0.01277  271.25  271.33    4.683   62.533    6.88
 0.33252D-08 0.17875D+13 0.32000D+14   0.0150  1   19.320  0.01274  271.28  271.38    4.545   62.808    6.85
 0.34625D-08 0.18000D+13 0.32000D+14   0.0150  1   18.676  0.01267  271.35  271.43    4.543   63.219    6.81
 0.35470D-08 0.18125D+13 0.32000D+14   0.0150  1   18.354  0.01264  271.38  271.48    4.413   63.501    6.78
 0.36998D-08 0.18250D+13 0.32000D+14   0.0150  1   17.710  0.01258  271.45  271.52    4.426   63.926    6.74
 0.37933D-08 0.18375D+13 0.32000D+14   0.0150  1   17.388  0.01255  271.48  271.57    4.303   64.216    6.72
 0.38904D-08 0.18500D+13 0.32000D+14   0.0150  1   17.066  0.01252  271.52  271.62    4.183   64.509    6.69
 0.40686D-08 0.18625D+13 0.32000D+14   0.0150  1   16.422  0.01246  271.59  271.65    4.219   64.956    6.65
 0.41769D-08 0.18750D+13 0.32000D+14   0.0150  1   16.100  0.01243  271.62  271.70    4.109   65.257    6.62
 0.42897D-08 0.18875D+13 0.32000D+14   0.0150  1   15.778  0.01239  271.65  271.74    4.001   65.562    6.59
 0.45000D-08 0.19000D+13 0.32000D+14   0.0150  1   15.134  0.01233  271.72  271.76    4.064   66.035    6.55
 0.46271D-08 0.19125D+13 0.32000D+14   0.0150  1   14.812  0.01230  271.75  271.80    3.968   66.351    6.52
 0.47599D-08 0.19250D+13 0.32000D+14   0.0150  1   14.490  0.01227  271.79  271.84    3.875   66.669    6.49
 0.48987D-08 0.19375D+13 0.32000D+14   0.0150  1   14.168  0.01224  271.82  271.88    3.787   66.992    6.46
 0.50439D-08 0.19500D+13 0.32000D+14   0.0150  1   13.846  0.01222  271.85  271.91    3.703   67.320    6.43
 0.51960D-08 0.19625D+13 0.32000D+14   0.0150  1   13.524  0.01219  271.89  271.95    3.623   67.651    6.41
 0.53555D-08 0.19750D+13 0.32000D+14   0.0150  1   13.202  0.01216  271.92  271.98    3.549   67.988    6.38
 0.55230D-08 0.19875D+13 0.32000D+14   0.0150  1   12.880  0.01213  271.95  272.01    3.480   68.330    6.35
 0.56991D-08 0.20000D+13 0.32000D+14   0.0150  1   12.558  0.01210  271.99  272.04    3.416   68.676    6.32
 0.57347D-08 0.20125D+13 0.32000D+14   0.0150  1   12.558  0.01210  271.99  272.09    3.147   68.820    6.30
