R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       Hint       etaref      pCLA conv   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid
 0.75000D+11 0.18666D-10 0.32000D+14   0.0250  0  157.862  0.32100  176.85  186.78    0.000    2.449  157.86
 0.87500D+11 0.22956D-10 0.32000D+14   0.0250  0  148.871  0.29972  184.40  191.49   -0.000    2.858  148.87
 0.10000D+12 0.26442D-10 0.32000D+14   0.0250  0  147.559  0.26735  195.58  198.05    0.000    3.266  147.56
 0.11250D+12 0.30043D-10 0.32000D+14   0.0250  0  145.867  0.23457  206.26  205.13    0.000    3.674  145.87
 0.12500D+12 0.33649D-10 0.32000D+14   0.0250  0  144.792  0.21762  211.53  210.20   -0.000    4.082  116.54
 0.13750D+12 0.37089D-10 0.32000D+14   0.0250  1  144.385  0.21182  213.30  212.73    0.000    4.490   60.19
 0.15000D+12 0.40542D-10 0.32000D+14   0.0250  1  144.047  0.20722  214.68  214.37   -0.000    4.899   55.63
 0.16250D+12 0.44009D-10 0.32000D+14   0.0250  1  143.712  0.20286  215.99  215.90   -0.000    5.307   51.76
 0.17500D+12 0.47491D-10 0.32000D+14   0.0250  1  143.379  0.19870  217.22  217.32    0.000    5.715   48.45
 0.18750D+12 0.50987D-10 0.32000D+14   0.0250  1  143.048  0.19473  218.39  218.65   -0.000    6.123   45.57
 0.20000D+12 0.54497D-10 0.32000D+14   0.0250  1  142.718  0.19092  219.51  219.90    0.000    6.532   43.04
 0.21250D+12 0.58021D-10 0.32000D+14   0.0250  1  142.389  0.18727  220.57  221.09    0.000    6.940   40.80
 0.22500D+12 0.61560D-10 0.32000D+14   0.0250  1  142.060  0.18375  221.58  222.22   -0.000    7.348   38.80
 0.23750D+12 0.65113D-10 0.32000D+14   0.0250  1  141.731  0.18036  222.56  223.30    0.000    7.756   36.99
 0.25000D+12 0.68682D-10 0.32000D+14   0.0250  1  141.401  0.17708  223.49  224.35    0.000    8.164   35.35
 0.26250D+12 0.72265D-10 0.32000D+14   0.0250  1  141.068  0.17390  224.40  225.36   -0.000    8.573   33.83
 0.27500D+12 0.75863D-10 0.32000D+14   0.0250  1  140.732  0.17078  225.27  226.36   -0.000    8.981   32.41
 0.28750D+12 0.79641D-10 0.32000D+14   0.0250  1  140.392  0.16775  226.12  225.75   -0.000    9.389   33.72
 0.30000D+12 0.83277D-10 0.32000D+14   0.0250  1  140.070  0.16498  226.90  226.66   -0.000    9.797   32.42
 0.31250D+12 0.86928D-10 0.32000D+14   0.0250  1  139.748  0.16229  227.65  227.54   -0.000   10.206   31.22
 0.32500D+12 0.90595D-10 0.32000D+14   0.0250  1  139.426  0.15969  228.37  228.38    0.000   10.614   30.11
 0.33750D+12 0.94277D-10 0.32000D+14   0.0250  1  139.104  0.15717  229.06  229.21    0.000   11.022   29.08
 0.35000D+12 0.97975D-10 0.32000D+14   0.0250  1  138.782  0.15473  229.73  230.00   -0.000   11.430   28.12
 0.36250D+12 0.10169D-09 0.32000D+14   0.0250  1  138.460  0.15236  230.38  230.77   -0.000   11.838   27.22
 0.37500D+12 0.10542D-09 0.32000D+14   0.0250  1  138.138  0.15006  231.01  231.52    0.000   12.247   26.39
 0.38750D+12 0.10916D-09 0.32000D+14   0.0250  1  137.816  0.14783  231.61  232.25    0.000   12.655   25.60
 0.40000D+12 0.11292D-09 0.32000D+14   0.0250  1  137.494  0.14566  232.20  232.96    0.000   13.063   24.87
 0.41250D+12 0.11670D-09 0.32000D+14   0.0250  1  137.172  0.14355  232.77  233.65    0.000   13.471   24.18
 0.42500D+12 0.12075D-09 0.32000D+14   0.0250  1  136.528  0.13952  233.85  234.62    0.000   13.879   23.31
 0.43750D+12 0.12457D-09 0.32000D+14   0.0250  1  136.206  0.13758  234.37  235.26   -0.000   14.288   22.71
 0.45000D+12 0.12841D-09 0.32000D+14   0.0250  1  135.884  0.13570  234.88  235.89    0.000   14.696   22.14
 0.46250D+12 0.13226D-09 0.32000D+14   0.0250  1  135.562  0.13387  235.36  236.51   -0.000   15.104   21.60
 0.47500D+12 0.13613D-09 0.32000D+14   0.0250  1  135.240  0.13208  235.84  237.11   -0.000   15.512   21.10
 0.48750D+12 0.14002D-09 0.32000D+14   0.0250  1  134.918  0.13034  236.30  237.69    0.000   15.921   20.61
 0.50000D+12 0.14423D-09 0.32000D+14   0.0250  1  134.274  0.12700  237.19  238.50   -0.000   16.329   20.01
 0.51250D+12 0.14816D-09 0.32000D+14   0.0250  1  133.952  0.12539  237.61  239.06    0.000   16.737   19.58
 0.52500D+12 0.15211D-09 0.32000D+14   0.0250  1  133.630  0.12382  238.03  239.60    0.000   17.145   19.17
 0.53750D+12 0.15642D-09 0.32000D+14   0.0250  1  132.986  0.12079  238.83  240.34   -0.000   17.553   18.67
 0.55000D+12 0.16041D-09 0.32000D+14   0.0250  1  132.664  0.11933  239.21  240.86   -0.000   17.962   18.31
 0.56250D+12 0.16442D-09 0.32000D+14   0.0250  1  132.342  0.11790  239.58  241.36   -0.000   18.370   17.95
 0.57500D+12 0.16845D-09 0.32000D+14   0.0250  1  132.020  0.11651  239.95  241.85   -0.000   18.778   17.62
 0.58750D+12 0.17288D-09 0.32000D+14   0.0250  1  131.376  0.11382  240.65  242.52   -0.000   19.186   17.21
 0.60000D+12 0.17696D-09 0.32000D+14   0.0250  1  131.054  0.11252  240.99  242.99    0.000   19.595   16.90
 0.61250D+12 0.18146D-09 0.32000D+14   0.0250  1  130.410  0.11000  241.65  243.63    0.000   20.003   16.54
 0.62500D+12 0.18558D-09 0.32000D+14   0.0250  1  130.088  0.10878  241.97  244.08   -0.000   20.411   16.26
 0.63750D+12 0.19015D-09 0.32000D+14   0.0250  1  129.444  0.10643  242.59  244.68   -0.000   20.819   15.93
 0.65000D+12 0.19432D-09 0.32000D+14   0.0250  1  129.122  0.10529  242.89  245.11    0.000   21.227   15.67
 0.66250D+12 0.19897D-09 0.32000D+14   0.0250  1  128.478  0.10307  243.46  245.69    0.000   21.636   15.37
 0.67500D+12 0.20319D-09 0.32000D+14   0.0250  1  128.156  0.10200  243.74  246.10   -0.000   22.044   15.13
 0.68750D+12 0.20791D-09 0.32000D+14   0.0250  1  127.512  0.09992  244.29  246.65    0.000   22.452   14.86
 0.70000D+12 0.21218D-09 0.32000D+14   0.0250  1  127.190  0.09891  244.55  247.05    0.000   22.860   14.64
 0.71250D+12 0.21698D-09 0.32000D+14   0.0250  1  126.546  0.09695  245.07  247.57   -0.000   23.269   14.39
 0.72500D+12 0.22182D-09 0.32000D+14   0.0250  1  125.902  0.09507  245.56  248.08    0.000   23.677   14.15
 0.73750D+12 0.22617D-09 0.32000D+14   0.0250  1  125.580  0.09415  245.80  248.45    0.000   24.085   13.95
