R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       Hint       etaref      pCLA conv   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid
 0.33607D-08 0.21625D+13 0.32000D+14   0.0200  1   23.184  0.01754  270.77  270.99   -4.515   66.240    6.95
 0.34270D-08 0.21750D+13 0.32000D+14   0.0200  1   22.862  0.01749  270.80  271.02   -4.722   66.445    6.93
 0.34952D-08 0.21875D+13 0.32000D+14   0.0200  1   22.540  0.01745  270.84  271.04   -4.930   66.650    6.91
 0.35152D-08 0.22000D+13 0.32000D+14   0.0200  1   22.540  0.01745  270.84  271.12   -5.153   66.841    6.89
 0.35857D-08 0.22125D+13 0.32000D+14   0.0200  1   22.218  0.01740  270.87  271.15   -5.362   67.045    6.87
 0.36582D-08 0.22250D+13 0.32000D+14   0.0200  1   21.896  0.01736  270.91  271.17   -5.571   67.247    6.85
 0.37329D-08 0.22375D+13 0.32000D+14   0.0200  1   21.574  0.01731  270.95  271.19   -5.781   67.449    6.84
 0.38098D-08 0.22500D+13 0.32000D+14   0.0200  1   21.252  0.01727  270.98  271.21   -5.991   67.651    6.82
 0.38891D-08 0.22625D+13 0.32000D+14   0.0200  1   20.930  0.01723  271.02  271.22   -6.201   67.852    6.80
 0.39709D-08 0.22750D+13 0.32000D+14   0.0200  1   20.608  0.01718  271.05  271.24   -6.412   68.052    6.78
 0.39927D-08 0.22875D+13 0.32000D+14   0.0200  1   20.608  0.01718  271.05  271.32   -6.638   68.240    6.76
 0.40774D-08 0.23000D+13 0.32000D+14   0.0200  1   20.286  0.01714  271.09  271.33   -6.850   68.439    6.75
 0.41648D-08 0.23125D+13 0.32000D+14   0.0200  1   19.964  0.01710  271.12  271.34   -7.062   68.638    6.73
 0.42551D-08 0.23250D+13 0.32000D+14   0.0200  1   19.642  0.01705  271.16  271.35   -7.275   68.836    6.71
 0.42780D-08 0.23375D+13 0.32000D+14   0.0200  1   19.642  0.01705  271.16  271.43   -7.502   69.022    6.70
 0.43716D-08 0.23500D+13 0.32000D+14   0.0200  1   19.320  0.01701  271.20  271.43   -7.716   69.219    6.68
 0.44684D-08 0.23625D+13 0.32000D+14   0.0200  1   18.998  0.01697  271.23  271.43   -7.930   69.416    6.66
 0.45686D-08 0.23750D+13 0.32000D+14   0.0200  1   18.676  0.01692  271.27  271.44   -8.144   69.612    6.65
 0.45926D-08 0.23875D+13 0.32000D+14   0.0200  1   18.676  0.01692  271.27  271.51   -8.373   69.796    6.63
 0.46967D-08 0.24000D+13 0.32000D+14   0.0200  1   18.354  0.01688  271.30  271.51   -8.588   69.991    6.62
 0.48045D-08 0.24125D+13 0.32000D+14   0.0200  1   18.032  0.01684  271.34  271.51   -8.804   70.185    6.60
 0.48294D-08 0.24250D+13 0.32000D+14   0.0200  1   18.032  0.01684  271.34  271.58   -9.034   70.368    6.58
 0.49415D-08 0.24375D+13 0.32000D+14   0.0200  1   17.710  0.01680  271.37  271.57   -9.251   70.561    6.57
 0.50578D-08 0.24500D+13 0.32000D+14   0.0200  1   17.388  0.01676  271.41  271.56   -9.467   70.754    6.55
 0.50836D-08 0.24625D+13 0.32000D+14   0.0200  1   17.388  0.01676  271.41  271.64   -9.699   70.935    6.54
 0.52047D-08 0.24750D+13 0.32000D+14   0.0200  1   17.066  0.01672  271.44  271.63   -9.916   71.127    6.52
 0.53305D-08 0.24875D+13 0.32000D+14   0.0200  1   16.744  0.01667  271.48  271.61  -10.134   71.318    6.51
 0.53573D-08 0.25000D+13 0.32000D+14   0.0200  1   16.744  0.01667  271.48  271.68  -10.367   71.498    6.49
 0.54885D-08 0.25125D+13 0.32000D+14   0.0200  1   16.422  0.01663  271.51  271.67  -10.585   71.688    6.47
 0.55158D-08 0.25250D+13 0.32000D+14   0.0200  1   16.422  0.01663  271.51  271.74  -10.819   71.868    6.46
 0.56528D-08 0.25375D+13 0.32000D+14   0.0200  1   16.100  0.01659  271.55  271.72  -11.039   72.057    6.44
 0.56806D-08 0.25500D+13 0.32000D+14   0.0200  1   16.100  0.01659  271.55  271.79  -11.273   72.235    6.43
 0.58238D-08 0.25625D+13 0.32000D+14   0.0200  1   15.778  0.01655  271.58  271.77  -11.493   72.423    6.41
 0.59729D-08 0.25750D+13 0.32000D+14   0.0200  1   15.456  0.01651  271.62  271.74  -11.713   72.611    6.40
 0.60019D-08 0.25875D+13 0.32000D+14   0.0200  1   15.456  0.01651  271.62  271.81  -11.949   72.788    6.38
 0.61579D-08 0.26000D+13 0.32000D+14   0.0200  1   15.134  0.01647  271.65  271.78  -12.170   72.975    6.37
 0.61875D-08 0.26125D+13 0.32000D+14   0.0200  1   15.134  0.01647  271.65  271.85  -12.406   73.151    6.36
 0.63510D-08 0.26250D+13 0.32000D+14   0.0200  1   14.812  0.01643  271.68  271.81  -12.628   73.337    6.34
 0.63812D-08 0.26375D+13 0.32000D+14   0.0200  1   14.812  0.01643  271.68  271.88  -12.865   73.512    6.33
 0.64114D-08 0.26500D+13 0.32000D+14   0.0200  1   14.812  0.01643  271.68  271.95  -13.102   73.688    6.31
 0.64417D-08 0.26625D+13 0.32000D+14   0.0200  1   14.812  0.01643  271.68  272.02  -13.339   73.864    6.30
 0.64719D-08 0.26750D+13 0.32000D+14   0.0200  1   14.812  0.01643  271.68  272.09  -13.576   74.039    6.28
 0.65022D-08 0.26875D+13 0.32000D+14   0.0200  1   14.812  0.01643  271.68  272.16  -13.813   74.216    6.27
 0.65324D-08 0.27000D+13 0.32000D+14   0.0200  1   14.812  0.01643  271.68  272.22  -14.049   74.392    6.25
 0.65627D-08 0.27125D+13 0.32000D+14   0.0200  1   14.812  0.01643  271.68  272.29  -14.285   74.569    6.24
 0.65929D-08 0.27250D+13 0.32000D+14   0.0200  1   14.812  0.01643  271.68  272.36  -14.521   74.745    6.22
 0.66231D-08 0.27375D+13 0.32000D+14   0.0200  1   14.812  0.01643  271.68  272.43  -14.757   74.922    6.21
 0.66534D-08 0.27500D+13 0.32000D+14   0.0200  1   14.812  0.01643  271.68  272.50  -14.992   75.099    6.19
 0.66836D-08 0.27625D+13 0.32000D+14   0.0200  1   14.812  0.01643  271.68  272.57  -15.228   75.277    6.18
 0.67139D-08 0.27750D+13 0.32000D+14   0.0200  1   14.812  0.01643  271.68  272.63  -15.463   75.454    6.16
 0.66020D-08 0.27875D+13 0.32000D+14   0.0200  1   15.134  0.01647  271.65  272.81  -15.698   75.638    6.15
 0.66316D-08 0.28000D+13 0.32000D+14   0.0200  1   15.134  0.01647  271.65  272.88  -15.932   75.817    6.13
 0.66612D-08 0.28125D+13 0.32000D+14   0.0200  1   15.134  0.01647  271.65  272.95  -16.166   75.996    6.12
 0.66908D-08 0.28250D+13 0.32000D+14   0.0200  1   15.134  0.01647  271.65  273.02  -16.399   76.175    6.10
 0.67204D-08 0.28375D+13 0.32000D+14   0.0200  1   15.134  0.01647  271.65  273.08  -16.632   76.355    6.09
 0.67500D-08 0.28500D+13 0.32000D+14   0.0200  1   15.134  0.01647  271.65  273.15  -16.865   76.534    6.07
 0.67796D-08 0.28625D+13 0.32000D+14   0.0200  1   15.134  0.01647  271.65  273.22  -17.098   76.714    6.06
 0.68092D-08 0.28750D+13 0.32000D+14   0.0200  1   15.134  0.01647  271.65  273.29  -17.331   76.894    6.05
 0.68388D-08 0.28875D+13 0.32000D+14   0.0200  1   15.134  0.01647  271.65  273.36  -17.563   77.075    6.03
 0.68684D-08 0.29000D+13 0.32000D+14   0.0200  1   15.134  0.01647  271.65  273.42  -17.795   77.255    6.02
 0.68980D-08 0.29125D+13 0.32000D+14   0.0200  1   15.134  0.01647  271.65  273.49  -18.028   77.436    6.00
 0.69277D-08 0.29250D+13 0.32000D+14   0.0200  1   15.134  0.01647  271.65  273.56  -18.260   77.616    5.99
 0.69573D-08 0.29375D+13 0.32000D+14   0.0200  1   15.134  0.01647  271.65  273.63  -18.491   77.797    5.98
 0.69869D-08 0.29500D+13 0.32000D+14   0.0200  1   15.134  0.01647  271.65  273.70  -18.723   77.978    5.96
 0.70165D-08 0.29625D+13 0.32000D+14   0.0200  1   15.134  0.01647  271.65  273.76  -18.954   78.160    5.95
 0.70461D-08 0.29750D+13 0.32000D+14   0.0200  1   15.134  0.01647  271.65  273.83  -19.186   78.341    5.93
 0.70757D-08 0.29875D+13 0.32000D+14   0.0200  1   15.134  0.01647  271.65  273.90  -19.417   78.523    5.92
 0.71053D-08 0.30000D+13 0.32000D+14   0.0200  1   15.134  0.01647  271.65  273.97  -19.648   78.704    5.91
