R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.10000D-01   1.0375   0.0000    0.746   1.2766 0.90925D-08  0  0    6.02    5.000  0.01145  272.75  266.31   69.184  110.433    5.00   274.38
 0.12270D-01   1.0362   0.0000    1.362   1.3378 0.47368D-08  1  0   11.94   10.090  0.01188  272.24  266.94   37.131   80.342    5.42   276.01
 0.14540D-01   1.0349   0.0000    1.881   1.3965 0.28622D-08  1  0   20.89   17.516  0.01256  271.47  267.29   29.762   74.704    5.77   277.64
 0.16810D-01   1.0336   0.0000    2.266   1.4519 0.21167D-08  1  0   29.61   24.739  0.01330  270.70  267.41   24.967   71.598    5.97   279.27
 0.19080D-01   1.0324   0.0000    2.562   1.5032 0.17453D-08  1  0   37.41   31.193  0.01402  269.98  267.43   21.493   69.733    6.08   280.89
 0.21350D-01   1.0311   0.0000    2.800   1.5495 0.15292D-08  1  0   44.23   36.831  0.01472  269.34  267.40   18.792   68.518    6.14   282.52
 0.23620D-01   1.0298   0.0000    2.999   1.5900 0.13895D-08  1  0   50.15   41.725  0.01538  268.76  267.34   16.617   67.668    6.17   284.14
 0.25890D-01   1.0285   0.0000    3.169   1.6242 0.12919D-08  1  0   55.30   45.969  0.01600  268.24  267.27   14.845   67.027    6.20   285.76
 0.28160D-01   1.0273   0.0000    3.318   1.6514 0.12188D-08  1  0   59.78   49.658  0.01658  267.79  267.17   13.410   66.501    6.21   287.37
 0.30430D-01   1.0260   0.0000    3.451   1.6711 0.11606D-08  1  0   63.69   52.883  0.01711  267.38  267.06   12.269   66.027    6.23   288.99
 0.32700D-01   1.0247   0.0000    3.573   1.6831 0.11113D-08  1  0   67.15   55.729  0.01761  267.01  266.92   11.395   65.562    6.25   290.60
 0.34970D-01   1.0234   0.0000    3.688   1.6870 0.10669D-08  1  0   70.24   58.278  0.01808  266.67  266.75   10.766   65.072    6.27   292.21
 0.37240D-01   1.0222   0.0000    3.797   1.6829 0.10250D-08  1  0   73.04   60.603  0.01854  266.36  266.54   10.362   64.534    6.30   293.82
 0.39510D-01   1.0209   0.0000    3.904   1.6708 0.98381D-09  1  0   75.66   62.776  0.01898  266.06  266.31   10.166   63.929    6.34   295.43
 0.41780D-01   1.0196   0.0000    4.010   1.6509 0.94214D-09  1  0   78.17   64.860  0.01942  265.77  266.02   10.156   63.244    6.39   297.03
 0.44050D-01   1.0184   0.0000    4.116   1.6236 0.89931D-09  1  0   80.64   66.912  0.01988  265.48  265.70   10.314   62.470    6.45   298.63
 0.46320D-01   1.0171   0.0000    4.225   1.5892 0.85501D-09  1  0   83.14   68.984  0.02036  265.18  265.32   10.617   61.600    6.52   300.24
