R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.10000D-01   1.0375   0.1089    0.824   0.9798 0.69784D-08  0  0    6.02    5.000  0.02299  272.54  267.75   73.941  105.466    5.00   274.34
 0.12270D-01   1.0362   0.1107    1.508   0.9967 0.34992D-08  0  0   12.26   10.177  0.02388  271.97  268.45   27.808   59.995   10.18   276.15
 0.14540D-01   1.0349   0.1125    1.937   1.0126 0.24458D-08  0  0   17.88   14.838  0.02472  271.44  268.75   13.584   46.396   14.84   277.95
 0.16810D-01   1.0336   0.1142    2.191   1.0275 0.20977D-08  1  0   20.82   17.585  0.02525  271.12  268.89    9.261   42.609   10.10   279.76
 0.19080D-01   1.0324   0.1157    2.413   1.0411 0.18984D-08  1  0   23.41   19.715  0.02567  270.87  268.99    8.286   42.079   10.20   281.57
 0.21350D-01   1.0311   0.1170    2.616   1.0533 0.17585D-08  1  0   25.65   21.558  0.02605  270.65  269.07    7.492   41.684   10.27   283.37
 0.23620D-01   1.0298   0.1182    2.799   1.0639 0.16562D-08  1  0   27.59   23.144  0.02638  270.46  269.12    6.840   41.382   10.32   285.18
 0.25890D-01   1.0285   0.1192    2.965   1.0727 0.15785D-08  1  0   29.26   24.507  0.02667  270.29  269.16    6.306   41.143   10.36   286.99
 0.28160D-01   1.0273   0.1200    3.118   1.0798 0.15176D-08  1  0   30.69   25.676  0.02693  270.15  269.19    5.874   40.945   10.39   288.79
 0.30430D-01   1.0260   0.1205    3.261   1.0849 0.14683D-08  1  0   31.92   26.681  0.02715  270.02  269.20    5.532   40.773   10.42   290.60
 0.32700D-01   1.0247   0.1209    3.394   1.0879 0.14269D-08  1  0   32.99   27.549  0.02734  269.91  269.20    5.271   40.616   10.45   292.40
 0.34970D-01   1.0234   0.1210    3.521   1.0890 0.13908D-08  1  0   33.92   28.304  0.02752  269.82  269.19    5.083   40.464   10.48   294.20
 0.37240D-01   1.0222   0.1209    3.641   1.0880 0.13582D-08  1  0   34.73   28.971  0.02767  269.73  269.16    4.961   40.310   10.51   296.00
 0.39510D-01   1.0209   0.1206    3.757   1.0850 0.13275D-08  1  0   35.46   29.569  0.02781  269.66  269.11    4.900   40.148   10.54   297.80
 0.41780D-01   1.0196   0.1200    3.868   1.0799 0.12976D-08  1  0   36.13   30.120  0.02794  269.59  269.05    4.894   39.975   10.58   299.59
 0.44050D-01   1.0184   0.1192    3.976   1.0730 0.12677D-08  1  0   36.76   30.641  0.02806  269.52  268.98    4.937   39.785   10.62   301.38
 0.46320D-01   1.0171   0.1182    4.081   1.0641 0.12373D-08  1  0   37.36   31.148  0.02818  269.45  268.88    5.024   39.578   10.67   303.17
 0.48590D-01   1.0159   0.1171    4.183   1.0536 0.12058D-08  1  0   37.96   31.655  0.02830  269.39  268.78    5.150   39.351   10.73   304.95
 0.50860D-01   1.0146   0.1157    4.284   1.0415 0.11730D-08  1  0   38.58   32.176  0.02843  269.32  268.66    5.307   39.102   10.79   306.73
 0.53130D-01   1.0134   0.1142    4.383   1.0279 0.11388D-08  1  0   39.23   32.721  0.02856  269.25  268.52    5.493   38.833   10.85   308.50
 0.55400D-01   1.0121   0.1126    4.480   1.0130 0.11032D-08  1  0   39.91   33.300  0.02870  269.17  268.37    5.700   38.543   10.93   310.28
 0.57670D-01   1.0109   0.1108    4.576   0.9971 0.10664D-08  1  0   40.65   33.921  0.02886  269.09  268.21    5.924   38.232   11.00   312.04
 0.59940D-01   1.0096   0.1089    4.670   0.9802 0.10286D-08  1  0   41.44   34.589  0.02902  269.00  268.03    6.161   37.903   11.09   313.80
 0.62210D-01   1.0084   0.1070    4.763   0.9627 0.99005D-09  1  0   42.29   35.310  0.02921  268.91  267.84    6.404   37.557   11.18   315.56
 0.64480D-01   1.0071   0.1050    4.856   0.9447 0.95111D-09  1  0   43.22   36.085  0.02941  268.80  267.64    6.650   37.197   11.28   317.31
 0.66750D-01   1.0059   0.1029    4.947   0.9264 0.91214D-09  1  0   44.21   36.917  0.02962  268.69  267.43    6.894   36.824   11.38   319.05
 0.69020D-01   1.0046   0.1009    5.037   0.9079 0.87350D-09  1  0   45.26   37.805  0.02986  268.57  267.22    7.132   36.442   11.48   320.79
 0.71290D-01   1.0034   0.0988    5.126   0.8896 0.83556D-09  1  0   46.39   38.748  0.03011  268.44  266.99    7.362   36.053   11.59   322.53
 0.73560D-01   1.0021   0.0968    5.214   0.8716 0.79865D-09  1  0   47.58   39.743  0.03038  268.30  266.76    7.578   35.661   11.70   324.26
 0.75830D-01   1.0009   0.0949    5.300   0.8540 0.76306D-09  1  0   48.83   40.786  0.03067  268.16  266.53    7.780   35.270   11.81   325.98
 0.78100D-01   0.9997   0.0930    5.386   0.8371 0.72904D-09  1  0   50.13   41.874  0.03098  268.00  266.29    7.963   34.881   11.92   327.70
 0.80370D-01   0.9984   0.0912    5.470   0.8210 0.69681D-09  1  0   51.48   42.999  0.03130  267.84  266.06    8.126   34.498   12.03   329.41
 0.82640D-01   0.9972   0.0895    5.552   0.8059 0.66654D-09  1  0   52.86   44.155  0.03164  267.68  265.82    8.267   34.124   12.14   331.13
 0.84910D-01   0.9960   0.0880    5.633   0.7918 0.63834D-09  1  0   54.28   45.335  0.03199  267.50  265.59    8.384   33.762   12.25   332.83
 0.87180D-01   0.9947   0.0865    5.713   0.7789 0.61230D-09  1  0   55.72   46.531  0.03236  267.33  265.37    8.475   33.416   12.36   334.53
 0.89450D-01   0.9935   0.0853    5.790   0.7674 0.58846D-09  1  0   57.16   47.734  0.03273  267.15  265.15    8.540   33.086   12.46   336.23
 0.91720D-01   0.9923   0.0841    5.866   0.7572 0.56684D-09  1  0   58.61   48.936  0.03312  266.97  264.94    8.578   32.777   12.55   337.92
 0.93990D-01   0.9911   0.0832    5.939   0.7485 0.54743D-09  1  0   60.04   50.128  0.03351  266.79  264.75    8.588   32.490   12.64   339.62
 0.96260D-01   0.9898   0.0824    6.011   0.7414 0.53022D-09  1  0   61.45   51.300  0.03390  266.61  264.56    8.570   32.227   12.72   341.30
 0.98530D-01   0.9886   0.0818    6.080   0.7358 0.51515D-09  1  0   62.83   52.443  0.03428  266.43  264.40    8.524   31.990   12.79   342.99
 0.10080D+00   0.9874   0.0813    6.147   0.7319 0.50219D-09  1  0   64.17   53.549  0.03467  266.26  264.25    8.449   31.781   12.85   344.67
 0.10307D+00   0.9862   0.0811    6.211   0.7296 0.49126D-09  1  0   65.44   54.608  0.03504  266.09  264.12    8.347   31.601   12.90   346.35
 0.10534D+00   0.9850   0.0810    6.272   0.7290 0.48233D-09  1  0   66.66   55.611  0.03541  265.93  264.01    8.218   31.451   12.94   348.03
 0.10761D+00   0.9838   0.0811    6.331   0.7301 0.47531D-09  1  0   67.80   56.550  0.03575  265.77  263.93    8.063   31.333   12.97   349.70
 0.10988D+00   0.9826   0.0814    6.387   0.7329 0.47017D-09  1  0   68.85   57.417  0.03608  265.63  263.87    7.883   31.247   12.99   351.38
 0.11215D+00   0.9813   0.0819    6.440   0.7373 0.46684D-09  1  0   69.81   58.205  0.03638  265.50  263.83    7.678   31.194   12.99   353.05
