R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.10000D-01   1.0375   0.0000    0.746   1.0439 0.74346D-08  0  0    6.02    5.000  0.01145  272.75  266.73   73.001  106.624    5.00   274.38
 0.12270D-01   1.0362   0.0000    1.355   1.0530 0.37832D-08  0  0   11.98    9.944  0.01187  272.25  267.22   27.988   62.021    9.94   276.01
 0.14540D-01   1.0349   0.0000    1.790   1.0616 0.24507D-08  1  0   18.41   15.531  0.01237  271.68  267.40   21.534   55.778    7.75   277.64
 0.16810D-01   1.0336   0.0000    2.125   1.0697 0.18392D-08  1  0   24.91   20.925  0.01290  271.11  267.41   19.019   53.445    8.03   279.27
 0.19080D-01   1.0324   0.0000    2.399   1.0770 0.14995D-08  1  0   30.95   25.923  0.01342  270.57  267.32   17.214   51.819    8.23   280.89
 0.21350D-01   1.0311   0.0000    2.632   1.0835 0.12857D-08  1  0   36.48   30.508  0.01394  270.06  267.20   15.829   50.600    8.38   282.52
 0.23620D-01   1.0298   0.0000    2.835   1.0891 0.11390D-08  1  0   41.56   34.710  0.01445  269.58  267.04   14.717   49.639    8.50   284.14
 0.25890D-01   1.0285   0.0000    3.017   1.0939 0.10321D-08  1  0   46.23   38.568  0.01495  269.13  266.87   13.798   48.848    8.59   285.76
 0.28160D-01   1.0273   0.0000    3.182   1.0976 0.95041D-09  1  0   50.52   42.121  0.01544  268.71  266.69   13.025   48.176    8.67   287.37
 0.30430D-01   1.0260   0.0000    3.333   1.1003 0.88578D-09  1  0   54.49   45.402  0.01591  268.31  266.51   12.366   47.590    8.73   288.99
 0.32700D-01   1.0247   0.0000    3.473   1.1019 0.83307D-09  1  0   58.17   48.442  0.01638  267.94  266.32   11.801   47.067    8.79   290.60
 0.34970D-01   1.0234   0.0000    3.604   1.1025 0.78900D-09  1  0   61.59   51.267  0.01684  267.58  266.12   11.317   46.590    8.85   292.21
 0.37240D-01   1.0222   0.0000    3.727   1.1020 0.75135D-09  1  0   64.77   53.902  0.01729  267.24  265.93   10.900   46.148    8.90   293.82
 0.39510D-01   1.0209   0.0000    3.844   1.1004 0.71856D-09  1  0   67.76   56.369  0.01773  266.92  265.73   10.545   45.732    8.95   295.43
 0.41780D-01   1.0196   0.0000    3.955   1.0977 0.68953D-09  1  0   70.56   58.688  0.01816  266.61  265.52   10.243   45.335    9.00   297.03
 0.44050D-01   1.0184   0.0000    4.061   1.0940 0.66345D-09  1  0   73.21   60.875  0.01859  266.32  265.32    9.988   44.951    9.04   298.63
 0.46320D-01   1.0171   0.0000    4.163   1.0893 0.63971D-09  1  0   75.72   62.948  0.01901  266.03  265.10    9.776   44.577    9.09   300.24
 0.48590D-01   1.0159   0.0000    4.261   1.0836 0.61786D-09  1  0   78.10   64.921  0.01943  265.76  264.89    9.602   44.209    9.14   301.83
 0.50860D-01   1.0146   0.0000    4.356   1.0772 0.59755D-09  1  0   80.38   66.806  0.01985  265.49  264.67    9.462   43.846    9.19   303.43
