R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       etaref      pCLA conv P(MPa)   zbot     %vol    Tbot     Tm      TH2O      Fbot     Ftop     dlid   T_core
 0.91250D+12 0.10000D+16   0.0300  0   25.18   20.898  0.02591  270.73  267.91  271.17    6.359   35.990   20.90  1504.29
 0.92500D+12 0.10000D+16   0.0300  0   24.95   20.703  0.02587  270.75  268.04  271.19    6.358   36.398   20.70  1504.29
 0.93750D+12 0.10000D+16   0.0300  0   24.72   20.511  0.02583  270.78  268.17  271.21    6.356   36.806   20.51  1504.30
 0.95000D+12 0.10000D+16   0.0300  0   24.49   20.323  0.02580  270.80  268.30  271.23    6.354   37.214   20.32  1504.30
 0.96250D+12 0.10000D+16   0.0300  0   24.27   20.138  0.02576  270.82  268.42  271.24    6.352   37.623   20.14  1504.30
 0.97500D+12 0.10000D+16   0.0300  0   24.05   19.956  0.02572  270.84  268.55  271.26    6.351   38.031   19.96  1504.30
 0.98750D+12 0.10000D+16   0.0300  0   23.83   19.778  0.02569  270.86  268.68  271.28    6.349   38.439   19.78  1504.31
 0.10000D+13 0.10000D+16   0.0300  0   23.62   19.603  0.02565  270.88  268.80  271.30    6.347   38.847   19.60  1504.31
 0.10125D+13 0.10000D+16   0.0300  0   23.42   19.431  0.02562  270.91  268.93  271.31    6.346   39.255   19.43  1504.31
 0.10250D+13 0.10000D+16   0.0300  0   23.21   19.262  0.02558  270.93  269.05  271.33    6.344   39.663   19.26  1504.31
 0.10375D+13 0.10000D+16   0.0300  0   23.01   19.096  0.02555  270.94  269.17  271.35    6.343   40.071   19.10  1504.32
 0.10500D+13 0.10000D+16   0.0300  0   22.81   18.932  0.02552  270.96  269.29  271.36    6.341   40.479   18.93  1504.32
 0.10625D+13 0.10000D+16   0.0300  0   22.62   18.771  0.02548  270.98  269.42  271.38    6.340   40.887   18.77  1504.32
 0.10750D+13 0.10000D+16   0.0300  0   22.43   18.614  0.02545  271.00  269.54  271.39    6.338   41.295   18.61  1504.32
 0.10875D+13 0.10000D+16   0.0300  0   22.24   18.458  0.02542  271.02  269.65  271.41    6.337   41.703   18.46  1504.32
 0.11000D+13 0.10000D+16   0.0300  0   22.06   18.305  0.02539  271.04  269.77  271.42    6.336   42.111   18.31  1504.33
 0.11125D+13 0.10000D+16   0.0300  0   21.88   18.155  0.02536  271.06  269.89  271.44    6.334   42.519   18.16  1504.33
 0.11250D+13 0.10000D+16   0.0300  0   21.70   18.007  0.02533  271.07  270.01  271.45    6.333   42.927   18.01  1504.33
 0.11375D+13 0.10000D+16   0.0300  0   21.52   17.862  0.02530  271.09  270.12  271.47    6.332   43.336   17.86  1504.33
 0.11500D+13 0.10000D+16   0.0300  0   21.35   17.719  0.02528  271.11  270.24  271.48    6.330   43.744   17.72  1504.34
 0.11625D+13 0.10000D+16   0.0300  0   21.18   17.578  0.02525  271.12  270.35  271.49    6.329   44.152   17.58  1504.34
 0.11750D+13 0.10000D+16   0.0300  0   21.02   17.439  0.02522  271.14  270.46  271.51    6.328   44.560   17.44  1504.34
 0.11875D+13 0.10000D+16   0.0300  0   20.85   17.303  0.02520  271.16  270.57  271.52    6.327   44.968   17.30  1504.34
 0.12000D+13 0.10000D+16   0.0300  0   20.69   17.169  0.02517  271.17  270.69  271.53    6.325   45.376   17.17  1504.34
 0.12125D+13 0.10000D+16   0.0300  0   20.53   17.036  0.02514  271.19  270.80  271.55    6.324   45.784   17.04  1504.34
 0.12250D+13 0.10000D+16   0.0300  0   20.37   16.906  0.02512  271.20  270.91  271.56    6.323   46.192   16.91  1504.35
 0.12375D+13 0.10000D+16   0.0300  0   20.22   16.778  0.02509  271.22  271.02  271.57    6.322   46.600   16.78  1504.35
 0.12500D+13 0.10000D+16   0.0300  0   20.07   16.651  0.02507  271.23  271.13  271.58    6.321   47.009   16.65  1504.35
 0.12625D+13 0.10000D+16   0.0300  0   19.92   16.527  0.02504  271.25  271.23  271.59    6.320   47.417   16.53  1504.35
 0.12750D+13 0.10000D+16   0.0300  0   19.77   16.404  0.02502  271.26  271.34  271.61    6.318   47.825   16.40  1504.35
 0.12875D+13 0.10000D+16   0.0300  0   19.62   16.283  0.02500  271.27  271.45  271.62    6.317   48.233   16.28  1504.36
 0.13000D+13 0.10000D+16   0.0300  0   19.48   16.164  0.02498  271.29  271.55  271.63    6.316   48.641   16.16  1504.36
 0.13125D+13 0.10000D+16   0.0300  0   19.34   16.047  0.02495  271.30  271.66  271.64    6.315   49.049   16.05  1504.36
 0.13250D+13 0.10000D+16   0.0300  0   19.20   15.931  0.02493  271.32  271.76  271.65    6.314   49.457   15.93  1504.36
 0.13375D+13 0.10000D+16   0.0300  0   19.06   15.817  0.02491  271.33  271.87  271.66    6.313   49.865   15.82  1504.36
 0.13500D+13 0.10000D+16   0.0300  0   18.93   15.705  0.02489  271.34  271.97  271.67    6.312   50.274   15.70  1504.36
 0.13625D+13 0.10000D+16   0.0300  0   18.79   15.594  0.02487  271.35  272.07  271.69    6.311   50.682   15.59  1504.37
 0.13750D+13 0.10000D+16   0.0300  0   18.66   15.485  0.02485  271.37  272.17  271.70    6.310   51.090   15.48  1504.37
 0.13875D+13 0.10000D+16   0.0300  0   18.53   15.377  0.02483  271.38  272.28  271.71    6.309   51.498   15.38  1504.37
 0.14000D+13 0.10000D+16   0.0300  0   18.40   15.271  0.02481  271.39  272.38  271.72    6.308   51.906   15.27  1504.37
 0.14125D+13 0.10000D+16   0.0300  0   18.28   15.166  0.02479  271.40  272.48  271.73    6.307   52.314   15.17  1504.37
 0.14250D+13 0.10000D+16   0.0300  0   18.15   15.062  0.02477  271.42  272.58  271.74    6.306   52.722   15.06  1504.37
 0.14375D+13 0.10000D+16   0.0300  0   18.03   14.960  0.02475  271.43  272.68  271.75    6.305   53.131   14.96  1504.37
 0.14500D+13 0.10000D+16   0.0300  0   17.91   14.860  0.02473  271.44  272.77  271.76    6.305   53.539   14.86  1504.38
 0.14625D+13 0.10000D+16   0.0300  0   17.79   14.761  0.02471  271.45  272.87  271.77    6.304   53.947   14.76  1504.38
 0.14750D+13 0.10000D+16   0.0300  0   17.67   14.663  0.02469  271.46  272.97  271.78    6.303   54.355   14.66  1504.38
 0.14875D+13 0.10000D+16   0.0300  0   17.55   14.566  0.02467  271.47  273.07  271.78    6.302   54.763   14.57  1504.38
 0.15000D+13 0.10000D+16   0.0300  0   17.44   14.470  0.02466  271.48  273.16  271.79    6.301   55.171   14.47  1504.38
 0.15125D+13 0.10000D+16   0.0300  0   17.32   14.376  0.02464  271.49  273.26  271.80    6.300   55.579   14.38  1504.38
 0.15250D+13 0.10000D+16   0.0300  0   17.21   14.283  0.02462  271.51  273.35  271.81    6.299   55.988   14.28  1504.38
 0.15375D+13 0.10000D+16   0.0300  0   17.10   14.192  0.02460  271.52  273.45  271.82    6.299   56.396   14.19  1504.38
 0.15500D+13 0.10000D+16   0.0300  0   16.99   14.101  0.02459  271.53  273.54  271.83    6.298   56.804   14.10  1504.39
 0.15625D+13 0.10000D+16   0.0300  0   16.88   14.012  0.02457  271.54  273.64  271.84    6.297   57.212   14.01  1504.39
 0.15750D+13 0.10000D+16   0.0300  0   16.78   13.923  0.02455  271.55  273.73  271.85    6.296   57.620   13.92  1504.39
 0.15875D+13 0.10000D+16   0.0300  0   16.67   13.836  0.02454  271.56  273.82  271.85    6.296   58.028   13.84  1504.39
 0.16000D+13 0.10000D+16   0.0300  0   16.57   13.750  0.02452  271.57  273.92  271.86    6.295   58.437   13.75  1504.39
 0.16125D+13 0.10000D+16   0.0300  0   16.47   13.665  0.02451  271.58  274.01  271.87    6.294   58.845   13.66  1504.39
 0.16250D+13 0.10000D+16   0.0300  0   16.37   13.581  0.02449  271.59  274.10  271.88    6.293   59.253   13.58  1504.39
 0.16375D+13 0.10000D+16   0.0300  0   16.27   13.498  0.02447  271.60  274.19  271.89    6.293   59.661   13.50  1504.39
 0.16500D+13 0.10000D+16   0.0300  0   16.17   13.416  0.02446  271.60  274.28  271.90    6.292   60.069   13.42  1504.40
 0.16625D+13 0.10000D+16   0.0300  0   16.07   13.335  0.02444  271.61  274.37  271.90    6.291   60.477   13.33  1504.40
 0.16750D+13 0.10000D+16   0.0300  0   15.97   13.255  0.02443  271.62  274.46  271.91    6.290   60.886   13.25  1504.40
 0.16875D+13 0.10000D+16   0.0300  0   15.88   13.176  0.02442  271.63  274.55  271.92    6.290   61.294   13.18  1504.40
 0.17000D+13 0.10000D+16   0.0300  0   15.78   13.097  0.02440  271.64  274.64  271.93    6.289   61.702   13.10  1504.40
 0.17125D+13 0.10000D+16   0.0300  0   15.69   13.020  0.02439  271.65  274.72  271.93    6.288   62.110   13.02  1504.40
 0.17250D+13 0.10000D+16   0.0300  0   15.60   12.944  0.02437  271.66  274.81  271.94    6.288   62.518   12.94  1504.40
 0.17375D+13 0.10000D+16   0.0300  0   15.51   12.868  0.02436  271.67  274.90  271.95    6.287   62.926   12.87  1504.40
 0.17500D+13 0.10000D+16   0.0300  0   15.42   12.794  0.02435  271.68  274.99  271.95    6.286   63.335   12.79  1504.40
 0.17625D+13 0.10000D+16   0.0300  0   15.33   12.720  0.02433  271.68  275.07  271.96    6.286   63.743   12.72  1504.41
 0.17750D+13 0.10000D+16   0.0300  0   15.24   12.647  0.02432  271.69  275.16  271.97    6.285   64.151   12.65  1504.41
 0.17875D+13 0.10000D+16   0.0300  0   15.15   12.575  0.02431  271.70  275.24  271.98    6.284   64.559   12.58  1504.41
 0.18000D+13 0.10000D+16   0.0300  0   15.07   12.504  0.02429  271.71  275.33  271.98    6.284   64.967   12.50  1504.41
 0.18125D+13 0.10000D+16   0.0300  0   14.98   12.434  0.02428  271.72  275.41  271.99    6.283   65.375   12.43  1504.41
 0.18250D+13 0.10000D+16   0.0300  0   14.90   12.364  0.02427  271.72  275.50  272.00    6.283   65.784   12.36  1504.41
 0.18375D+13 0.10000D+16   0.0300  0   14.82   12.295  0.02425  271.73  275.58  272.00    6.282   66.192   12.30  1504.41
 0.18500D+13 0.10000D+16   0.0300  0   14.73   12.227  0.02424  271.74  275.67  272.01    6.281   66.600   12.23  1504.41
 0.18625D+13 0.10000D+16   0.0300  0   14.65   12.160  0.02423  271.75  275.75  272.02    6.281   67.008   12.16  1504.41
 0.18750D+13 0.10000D+16   0.0300  0   14.57   12.093  0.02422  271.76  275.83  272.02    6.280   67.416   12.09  1504.41
 0.18875D+13 0.10000D+16   0.0300  0   14.49   12.027  0.02421  271.76  275.92  272.03    6.280   67.824   12.03  1504.42
 0.19000D+13 0.10000D+16   0.0300  0   14.41   11.962  0.02419  271.77  276.00  272.03    6.279   68.233   11.96  1504.42
 0.19125D+13 0.10000D+16   0.0300  0   14.34   11.898  0.02418  271.78  276.08  272.04    6.279   68.641   11.90  1504.42
 0.19250D+13 0.10000D+16   0.0300  0   14.26   11.834  0.02417  271.78  276.16  272.05    6.278   69.049   11.83  1504.42
 0.19375D+13 0.10000D+16   0.0300  0   14.18   11.771  0.02416  271.79  276.24  272.05    6.277   69.457   11.77  1504.42
 0.19500D+13 0.10000D+16   0.0300  0   14.11   11.708  0.02415  271.80  276.32  272.06    6.277   69.865   11.71  1504.42
 0.19625D+13 0.10000D+16   0.0300  0   14.03   11.646  0.02414  271.81  276.40  272.06    6.276   70.274   11.65  1504.42
 0.19750D+13 0.10000D+16   0.0300  0   13.96   11.585  0.02413  271.81  276.48  272.07    6.276   70.682   11.59  1504.42
 0.19875D+13 0.10000D+16   0.0300  0   13.89   11.525  0.02412  271.82  276.56  272.08    6.275   71.090   11.52  1504.42
 0.20000D+13 0.10000D+16   0.0300  0   13.82   11.465  0.02410  271.83  276.64  272.08    6.275   71.498   11.46  1504.42
 0.20125D+13 0.10000D+16   0.0300  0   13.74   11.406  0.02409  271.83  276.72  272.09    6.274   71.906   11.41  1504.42
 0.20250D+13 0.10000D+16   0.0300  0   13.67   11.347  0.02408  271.84  276.80  272.09    6.274   72.314   11.35  1504.43
 0.20375D+13 0.10000D+16   0.0300  0   13.60   11.289  0.02407  271.85  276.88  272.10    6.273   72.723   11.29  1504.43
 0.20500D+13 0.10000D+16   0.0300  0   13.53   11.232  0.02406  271.85  276.95  272.10    6.273   73.131   11.23  1504.43
 0.20625D+13 0.10000D+16   0.0300  0   13.47   11.175  0.02405  271.86  277.03  272.11    6.272   73.539   11.17  1504.43
 0.20750D+13 0.10000D+16   0.0300  0   13.40   11.118  0.02404  271.86  277.11  272.12    6.272   73.947   11.12  1504.43
 0.20875D+13 0.10000D+16   0.0300  0   13.33   11.063  0.02403  271.87  277.19  272.12    6.271   74.355   11.06  1504.43
 0.21000D+13 0.10000D+16   0.0300  0   13.26   11.008  0.02402  271.88  277.26  272.13    6.271   74.764   11.01  1504.43
 0.21125D+13 0.10000D+16   0.0300  0   13.20   10.953  0.02401  271.88  277.34  272.13    6.270   75.172   10.95  1504.43
 0.21250D+13 0.10000D+16   0.0300  0   13.13   10.899  0.02400  271.89  277.42  272.14    6.270   75.580   10.90  1504.43
 0.21375D+13 0.10000D+16   0.0300  0   13.07   10.845  0.02399  271.90  277.49  272.14    6.269   75.988   10.85  1504.43
 0.21500D+13 0.10000D+16   0.0300  0   13.00   10.792  0.02398  271.90  277.57  272.15    6.269   76.396   10.79  1504.43
 0.21625D+13 0.10000D+16   0.0300  0   12.94   10.740  0.02398  271.91  277.64  272.15    6.268   76.805   10.74  1504.43
 0.21750D+13 0.10000D+16   0.0300  0   12.88   10.688  0.02397  271.91  277.72  272.16    6.268   77.213   10.69  1504.43
 0.21875D+13 0.10000D+16   0.0300  0   12.82   10.636  0.02396  271.92  277.79  272.16    6.267   77.621   10.64  1504.44
 0.22000D+13 0.10000D+16   0.0300  0   12.75   10.585  0.02395  271.92  277.86  272.17    6.267   78.029   10.59  1504.44
 0.22125D+13 0.10000D+16   0.0300  0   12.69   10.535  0.02394  271.93  277.94  272.17    6.267   78.437   10.53  1504.44
 0.22250D+13 0.10000D+16   0.0300  0   12.63   10.485  0.02393  271.94  278.01  272.18    6.266   78.845   10.48  1504.44
 0.22375D+13 0.10000D+16   0.0300  0   12.57   10.435  0.02392  271.94  278.09  272.18    6.266   79.254   10.44  1504.44
 0.22500D+13 0.10000D+16   0.0300  0   12.51   10.386  0.02391  271.95  278.16  272.18    6.265   79.662   10.39  1504.44
 0.22625D+13 0.10000D+16   0.0300  0   12.46   10.337  0.02390  271.95  278.23  272.19    6.265   80.070   10.34  1504.44
 0.22750D+13 0.10000D+16   0.0300  0   12.40   10.289  0.02390  271.96  278.30  272.19    6.264   80.478   10.29  1504.44
 0.22875D+13 0.10000D+16   0.0300  0   12.34   10.241  0.02389  271.96  278.38  272.20    6.264   80.886   10.24  1504.44
 0.23000D+13 0.10000D+16   0.0300  0   12.28   10.194  0.02388  271.97  278.45  272.20    6.264   81.295   10.19  1504.44
 0.23125D+13 0.10000D+16   0.0300  0   12.23   10.147  0.02387  271.97  278.52  272.21    6.263   81.703   10.15  1504.44
 0.23250D+13 0.10000D+16   0.0300  0   12.17   10.101  0.02386  271.98  278.59  272.21    6.263   82.111   10.10  1504.44
 0.23375D+13 0.10000D+16   0.0300  0   12.12   10.055  0.02385  271.98  278.66  272.22    6.262   82.519   10.05  1504.44
 0.23500D+13 0.10000D+16   0.0300  0   12.06   10.009  0.02385  271.99  278.73  272.22    6.262   82.927   10.01  1504.44
 0.23625D+13 0.10000D+16   0.0300  0   12.01    9.964  0.02384  271.99  278.80  272.23    6.262   83.336    9.96  1504.44
 0.23750D+13 0.10000D+16   0.0300  0   11.95    9.919  0.02383  272.00  278.87  272.23    6.261   83.744    9.92  1504.45
 0.23875D+13 0.10000D+16   0.0300  0   11.90    9.875  0.02382  272.00  278.94  272.23    6.261   84.152    9.87  1504.45
 0.24000D+13 0.10000D+16   0.0300  0   11.85    9.831  0.02381  272.01  279.01  272.24    6.260   84.560    9.83  1504.45
 0.24125D+13 0.10000D+16   0.0300  0   11.79    9.787  0.02381  272.01  279.08  272.24    6.260   84.968    9.79  1504.45
 0.24250D+13 0.10000D+16   0.0300  0   11.74    9.744  0.02380  272.02  279.15  272.25    6.260   85.376    9.74  1504.45
 0.24375D+13 0.10000D+16   0.0300  0   11.69    9.701  0.02379  272.02  279.22  272.25    6.259   85.785    9.70  1504.45
 0.24500D+13 0.10000D+16   0.0300  0   11.64    9.659  0.02378  272.03  279.29  272.25    6.259   86.193    9.66  1504.45
 0.24625D+13 0.10000D+16   0.0300  0   11.59    9.617  0.02378  272.03  279.36  272.26    6.259   86.601    9.62  1504.45
 0.24750D+13 0.10000D+16   0.0300  0   11.54    9.575  0.02377  272.04  279.43  272.26    6.258   87.009    9.57  1504.45
 0.24875D+13 0.10000D+16   0.0300  0   11.49    9.533  0.02376  272.04  279.50  272.27    6.258   87.417    9.53  1504.45
 0.25000D+13 0.10000D+16   0.0300  0   11.44    9.492  0.02376  272.05  279.56  272.27    6.257   87.826    9.49  1504.45
 0.25125D+13 0.10000D+16   0.0300  0   11.39    9.452  0.02375  272.05  279.63  272.27    6.257   88.234    9.45  1504.45
 0.25250D+13 0.10000D+16   0.0300  0   11.34    9.411  0.02374  272.06  279.70  272.28    6.257   88.642    9.41  1504.45
 0.25375D+13 0.10000D+16   0.0300  0   11.29    9.371  0.02373  272.06  279.76  272.28    6.256   89.050    9.37  1504.45
 0.25500D+13 0.10000D+16   0.0300  0   11.24    9.332  0.02373  272.06  279.83  272.29    6.256   89.458    9.33  1504.45
 0.25625D+13 0.10000D+16   0.0300  0   11.20    9.293  0.02372  272.07  279.90  272.29    6.256   89.866    9.29  1504.45
 0.25750D+13 0.10000D+16   0.0300  0   11.15    9.254  0.02371  272.07  279.96  272.29    6.255   90.275    9.25  1504.45
 0.25875D+13 0.10000D+16   0.0300  0   11.10    9.215  0.02371  272.08  280.03  272.30    6.255   90.683    9.21  1504.46
 0.26000D+13 0.10000D+16   0.0300  0   11.06    9.177  0.02370  272.08  280.10  272.30    6.255   91.091    9.18  1504.46
