R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.10000D-01   1.0375   0.0000    0.746   1.4809 0.10548D-07  0  0    6.02    5.000  0.01145  272.75  270.67   65.833  113.776    5.00   274.38
 0.12270D-01   1.0362   0.0000    1.306   1.5917 0.63898D-08  0  0   10.72    8.893  0.01178  272.36  272.10   24.491   76.194    8.89   276.01
 0.14540D-01   1.0349   0.0000    1.642   1.6994 0.51070D-08  0  0   14.34   11.902  0.01204  272.05  268.30    9.839   65.188   11.90   277.64
 0.16810D-01   1.0336   0.0000    1.849   1.8021 0.48508D-08  0  0   16.03   13.301  0.01217  271.91  269.36    4.130   62.913   13.30   279.27
 0.19080D-01   1.0324   0.0000    2.012   1.8981 0.49393D-08  0  0   16.58   13.762  0.01221  271.86  270.13    1.396   63.359   13.76   280.89
 0.21350D-01   1.0311   0.0000    2.155   1.9855 0.51833D-08  0  0   16.53   13.718  0.01220  271.87  270.70    0.060   64.900   13.72   282.52
 0.23620D-01   1.0298   0.0000    2.290   2.0627 0.55026D-08  0  0   16.17   13.421  0.01218  271.90  271.11   -0.481   66.889   13.42   284.14
 0.25890D-01   1.0285   0.0000    2.420   2.1281 0.58481D-08  0  0   15.70   13.025  0.01214  271.94  271.40   -0.529   68.977   13.03   285.76
 0.28160D-01   1.0273   0.0000    2.546   2.1804 0.61830D-08  0  0   15.21   12.620  0.01210  271.98  271.59   -0.270   70.942   12.62   287.37
 0.30430D-01   1.0260   0.0000    2.669   2.2187 0.64779D-08  0  0   14.77   12.254  0.01207  272.02  271.69    0.177   72.631   12.25   288.99
 0.32700D-01   1.0247   0.0000    2.789   2.2420 0.67101D-08  0  0   14.40   11.952  0.01204  272.05  271.71    0.730   73.938   11.95   290.60
 0.34970D-01   1.0234   0.0000    2.906   2.2500 0.68634D-08  0  0   14.13   11.725  0.01202  272.07  271.67    1.336   74.795   11.72   292.21
 0.37240D-01   1.0222   0.0000    3.020   2.2424 0.69280D-08  0  0   13.95   11.575  0.01201  272.09  271.56    1.961   75.165   11.58   293.82
 0.39510D-01   1.0209   0.0000    3.131   2.2195 0.68996D-08  0  0   13.86   11.503  0.01200  272.09  271.39    2.585   75.030   11.50   295.43
 0.41780D-01   1.0196   0.0000    3.239   2.1816 0.67795D-08  0  0   13.87   11.508  0.01200  272.09  271.16    3.195   74.395   11.51   297.03
 0.44050D-01   1.0184   0.0000    3.345   2.1296 0.65731D-08  0  0   13.96   11.587  0.01201  272.09  270.87    3.784   73.276   11.59   298.63
 0.46320D-01   1.0171   0.0000    3.449   2.0645 0.62897D-08  0  0   14.15   11.740  0.01202  272.07  270.53    4.345   71.703   11.74   300.24
 0.48590D-01   1.0159   0.0000    3.550   1.9877 0.59410D-08  0  0   14.42   11.968  0.01204  272.05  270.13    4.875   69.713   11.97   301.83
 0.50860D-01   1.0146   0.0000    3.649   1.9005 0.55407D-08  0  0   14.79   12.272  0.01207  272.02  269.68    5.371   67.353   12.27   303.43
 0.53130D-01   1.0134   0.0000    3.747   1.8048 0.51034D-08  0  0   15.25   12.656  0.01211  271.98  269.19    5.829   64.674   12.66   305.03
 0.55400D-01   1.0121   0.0000    3.843   1.7022 0.46440D-08  0  0   15.81   13.121  0.01215  271.93  268.65    6.249   61.733   13.12   306.62
 0.57670D-01   1.0109   0.0000    3.938   1.5946 0.41768D-08  0  0   16.47   13.671  0.01220  271.87  268.08    6.630   58.590   13.67   308.21
 0.59940D-01   1.0096   0.0000    4.031   1.4839 0.37148D-08  0  0   17.24   14.310  0.01226  271.81  272.05    6.974   55.307   14.31   309.80
 0.62210D-01   1.0084   0.0000    4.124   1.3719 0.32692D-08  0  0   18.12   15.040  0.01233  271.73  271.40    7.284   51.946   15.04   311.39
 0.64480D-01   1.0071   0.0000    4.216   1.2602 0.28489D-08  0  0   19.12   15.863  0.01240  271.64  270.71    7.561   48.565   15.86   312.97
 0.66750D-01   1.0059   0.0000    4.307   1.1506 0.24606D-08  0  0   20.22   16.779  0.01249  271.55  270.00    7.810   45.220   16.78   314.55
 0.69020D-01   1.0046   0.0000    4.400   1.0445 0.21037D-08  1  0   21.12   17.827  0.01259  271.44  269.26    9.234   43.133    9.99   316.13
 0.71290D-01   1.0034   0.0000    4.512   0.9430 0.17458D-08  1  0   23.00   19.414  0.01275  271.27  268.52   10.893   41.419   10.39   317.71
 0.73560D-01   1.0021   0.0000    4.634   0.8472 0.14166D-08  1  0   25.52   21.525  0.01296  271.05  267.74   12.317   39.648   10.82   319.29
 0.75830D-01   1.0009   0.0000    4.762   0.7581 0.11331D-08  1  0   28.62   24.118  0.01323  270.77  266.94   13.534   37.875   11.29   320.87
 0.78100D-01   0.9997   0.0000    4.895   0.6760 0.89972D-09  1  0   32.24   27.141  0.01356  270.43  266.10   14.569   36.144   11.78   322.44
 0.80370D-01   0.9984   0.0000    5.029   0.6016 0.71316D-09  1  0   36.31   30.536  0.01395  270.06  265.24   15.439   34.487   12.30   324.01
 0.82640D-01   0.9972   0.0000    5.164   0.5348 0.56680D-09  1  0   40.75   34.241  0.01439  269.64  264.35   16.160   32.925   12.82   325.58
 0.84910D-01   0.9960   0.0000    5.298   0.4759 0.45327D-09  1  0   45.50   38.195  0.01490  269.18  263.46   16.741   31.473   13.34   327.15
 0.87180D-01   0.9947   0.0000    5.431   0.4245 0.36579D-09  1  0   50.46   42.335  0.01547  268.69  262.56   17.192   30.136   13.85   328.71
 0.89450D-01   0.9935   0.0000    5.561   0.3806 0.29868D-09  1  0   55.59   46.606  0.01610  268.17  261.68   17.521   28.919   14.35   330.28
 0.91720D-01   0.9923   0.0000    5.689   0.3436 0.24739D-09  1  0   60.81   50.953  0.01679  267.62  260.82   17.735   27.819   14.82   331.84
 0.93990D-01   0.9911   0.0000    5.814   0.3134 0.20836D-09  1  0   66.06   55.329  0.01754  267.06  260.00   17.842   26.834   15.27   333.40
 0.96260D-01   0.9898   0.0000    5.935   0.2894 0.17887D-09  1  0   71.30   59.689  0.01836  266.48  259.22   17.848   25.961   15.69   334.96
 0.98530D-01   0.9886   0.0000    6.052   0.2714 0.15687D-09  1  0   76.47   63.994  0.01923  265.89  258.49   17.760   25.196   16.06   336.51
 0.10080D+00   0.9874   0.0000    6.164   0.2589 0.14082D-09  1  0   81.54   68.208  0.02017  265.29  257.81   17.582   24.535   16.39   338.07
 0.10307D+00   0.9862   0.0000    6.272   0.2519 0.12957D-09  1  0   86.46   72.300  0.02117  264.69  257.21   17.316   23.975   16.66   339.62
 0.10534D+00   0.9850   0.0000    6.374   0.2501 0.12230D-09  1  0   91.20   76.240  0.02223  264.08  256.68   16.965   23.514   16.88   341.17
 0.10761D+00   0.9838   0.0000    6.471   0.2534 0.11842D-09  1  0   95.73   80.000  0.02333  263.49  256.23   16.527   23.153   17.04   342.72
 0.10988D+00   0.9826   0.0000    6.561   0.2621 0.11752D-09  1  0  100.01   83.555  0.02447  262.90  255.88   16.001   22.893   17.13   344.26
 0.11215D+00   0.9813   0.0000    6.644   0.2762 0.11936D-09  1  0  104.02   86.880  0.02564  262.33  255.62   15.381   22.736   17.15   345.81
 0.11442D+00   0.9801   0.0000    6.718   0.2960 0.12379D-09  1  0  107.73   89.948  0.02681  261.78  255.48   14.663   22.687   17.09   347.35
 0.11669D+00   0.9789   0.0000    6.783   0.3218 0.13079D-09  1  0  111.11   92.734  0.02798  261.26  255.46   13.839   22.752   16.96   348.89
 0.11896D+00   0.9777   0.0000    6.837   0.3540 0.14036D-09  1  0  114.12   95.211  0.02909  260.78  255.57   12.903   22.937   16.74   350.43
 0.12123D+00   0.9765   0.0000    6.877   0.3930 0.15261D-09  1  0  116.73   97.351  0.03013  260.35  255.82   11.848   23.250   16.45   351.97
 0.12350D+00   0.9753   0.0000    6.903   0.4391 0.16768D-09  1  0  118.91   99.124  0.03104  259.99  256.22   10.669   23.697   16.08   353.50
 0.12577D+00   0.9741   0.0000    6.913   0.4927 0.18574D-09  1  0  120.63  100.501  0.03178  259.69  256.76    9.361   24.285   15.65   355.04
 0.12804D+00   0.9729   0.0000    6.905   0.5540 0.20701D-09  1  0  121.87  101.453  0.03232  259.49  257.45    7.923   25.019   15.16   356.57
 0.13031D+00   0.9717   0.0000    6.878   0.6231 0.23176D-09  1  0  122.59  101.947  0.03260  259.38  258.28    6.358   25.902   14.63   358.10
 0.13258D+00   0.9705   0.0000    6.833   0.6998 0.26029D-09  1  0  122.83  101.955  0.03261  259.38  259.24    4.671   26.936   14.07   359.62
 0.13485D+00   0.9693   0.0000    6.771   0.7840 0.29297D-09  1  0  122.26  101.448  0.03232  259.49  260.33    2.872   28.116   13.49   361.15
 0.13712D+00   0.9681   0.0000    6.694   0.8753 0.33025D-09  1  0  121.00  100.398  0.03173  259.72  261.52    0.975   29.438   12.91   362.67
 0.13939D+00   0.9670   0.0000    6.603   0.9728 0.37266D-09  1  0  119.05   98.783  0.03086  260.06  263.17    0.000   31.770   12.16   364.19
 0.14166D+00   0.9658   0.0000    6.522   1.0758 0.42008D-09  1  0  116.65   96.786  0.02985  260.47  265.02    0.000   35.134   11.40   365.71
 0.14393D+00   0.9646   0.0000    6.480   1.1832 0.47101D-09  1  0   97.18   94.810  0.02890  260.86  266.84   -0.559   38.146   10.83   367.23
 0.14620D+00   0.9634   0.0000    6.444   1.2935 0.52576D-09  1  1  105.73   92.735  0.02798  261.26  268.64   -1.927   40.539   10.23   368.75
 0.14847D+00   0.9622   0.0000    6.387   1.4055 0.58617D-09  1  1  104.61   90.228  0.02693  261.73  270.38   -3.295   42.974    9.70   370.26
 0.15074D+00   0.9610   0.0000    6.323   1.5173 0.65283D-09  1  1  101.90   87.292  0.02579  262.26  272.04   -4.660   45.398    9.23   371.78
