R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
   zbot    P(MPa) Hint     conv melt pCLA   Tbot     Tm     etam        k   Fcond_bot Fcond_top   Fbot     Ftop    dlid z_topTBL z_botTBL
   10.95   13.19 0.17632D-08  0  0  0.01195  272.15  265.35 0.19688D+15  2.176   41.172   40.597   32.272   49.456   10.95   10.95   10.95
   11.27   13.58 0.17132D-08  0  0  0.01198  272.12  265.35 0.19628D+15  2.176   39.997   39.421   31.094   48.281   11.27   11.27   11.27
   11.59   13.97 0.16659D-08  0  0  0.01201  272.09  265.35 0.19570D+15  2.177   38.886   38.311   29.981   47.172   11.59   11.59   11.59
   11.91   14.36 0.16213D-08  0  0  0.01204  272.05  265.35 0.19514D+15  2.177   37.836   37.261   28.928   46.123   11.91   11.91   11.91
   12.24   14.74 0.15789D-08  0  0  0.01207  272.02  265.35 0.19459D+15  2.177   36.841   36.266   27.930   45.129   12.24   12.24   12.24
   12.56   15.13 0.15388D-08  0  0  0.01210  271.99  265.34 0.19405D+15  2.178   35.897   35.321   26.984   44.187   12.56   12.56   12.56
   12.88   15.52 0.15006D-08  0  0  0.01213  271.95  265.34 0.19353D+15  2.178   35.000   34.425   26.084   43.291   12.88   12.88   12.88
   13.20   15.91 0.14643D-08  0  0  0.01216  271.92  265.34 0.19302D+15  2.178   34.147   33.572   25.229   42.439   13.20   13.20   13.20
   13.52   16.30 0.14297D-08  0  0  0.01219  271.89  265.33 0.19252D+15  2.178   33.334   32.759   24.414   41.628   13.52   13.52   13.52
   13.85   16.68 0.13968D-08  0  0  0.01222  271.85  265.33 0.19203D+15  2.179   32.559   31.984   23.637   40.854   13.85   13.85   13.85
   14.17   17.07 0.13653D-08  0  0  0.01224  271.82  265.32 0.19155D+15  2.179   31.820   31.245   22.895   40.116   14.17   14.17   14.17
   14.49   17.46 0.13352D-08  0  0  0.01227  271.79  265.32 0.19108D+15  2.179   31.113   30.538   22.186   39.411   14.49   14.49   14.49
   14.81   17.85 0.13065D-08  0  0  0.01230  271.75  265.31 0.19062D+15  2.180   30.437   29.862   21.507   38.736   14.81   14.81   14.81
   15.13   18.24 0.12790D-08  0  0  0.01233  271.72  265.30 0.19018D+15  2.180   29.790   29.215   20.857   38.090   15.13   15.13   15.13
   15.46   18.14 0.12526D-08  1  0  0.01236  271.69  265.30 0.18974D+15  2.180   29.170   28.595   20.612   37.841   11.42   14.20   14.65
   15.78   18.53 0.12273D-08  1  0  0.01239  271.65  265.29 0.18931D+15  2.180   28.575   28.000   20.489   37.712   11.46   14.18   14.97
   16.10   18.92 0.12030D-08  1  0  0.01243  271.62  265.28 0.18888D+15  2.181   28.004   27.429   20.370   37.587   11.49   14.17   15.29
   16.42   19.30 0.11796D-08  1  0  0.01246  271.59  265.27 0.18847D+15  2.181   27.455   26.880   20.253   37.464   11.53   14.16   15.61
   16.74   19.69 0.11572D-08  1  0  0.01249  271.55  265.26 0.18806D+15  2.181   26.927   26.353   20.138   37.344   11.56   14.15   15.93
   17.07   20.08 0.11356D-08  1  0  0.01252  271.52  265.26 0.18766D+15  2.182   26.420   25.845   20.026   37.226   11.59   14.15   16.25
   17.39   20.47 0.11148D-08  1  0  0.01255  271.48  265.25 0.18727D+15  2.182   25.931   25.356   19.917   37.111   11.62   14.14   16.57
   17.71   20.85 0.10947D-08  1  0  0.01258  271.45  265.24 0.18689D+15  2.182   25.459   24.885   19.809   36.998   11.65   14.13   16.89
   18.03   21.24 0.10754D-08  1  0  0.01261  271.42  265.23 0.18651D+15  2.182   25.005   24.431   19.704   36.887   11.68   14.13   17.21
   18.35   21.63 0.10568D-08  1  0  0.01264  271.38  265.22 0.18614D+15  2.183   24.567   23.992   19.601   36.778   11.71   14.13   17.54
   18.68   22.01 0.10388D-08  1  0  0.01267  271.35  265.20 0.18577D+15  2.183   24.143   23.569   19.500   36.671   11.74   14.13   17.86
   19.00   22.40 0.10214D-08  1  0  0.01271  271.31  265.19 0.18541D+15  2.183   23.734   23.160   19.401   36.566   11.77   14.12   18.18
   19.32   22.79 0.10045D-08  1  0  0.01274  271.28  265.18 0.18506D+15  2.184   23.339   22.765   19.303   36.463   11.80   14.12   18.50
   19.64   23.18 0.98828D-09  1  0  0.01277  271.25  265.17 0.18471D+15  2.184   22.957   22.383   19.208   36.362   11.83   14.12   18.82
   19.96   23.56 0.97254D-09  1  0  0.01280  271.21  265.16 0.18437D+15  2.184   22.587   22.013   19.114   36.263   11.85   14.13   19.14
   20.29   23.95 0.95730D-09  1  0  0.01283  271.18  265.15 0.18403D+15  2.184   22.228   21.654   19.021   36.165   11.88   14.13   19.46
   20.61   24.34 0.94254D-09  1  0  0.01287  271.14  265.13 0.18370D+15  2.185   21.881   21.307   18.931   36.069   11.91   14.13   19.78
   20.93   24.73 0.92823D-09  1  0  0.01290  271.11  265.12 0.18338D+15  2.185   21.545   20.971   18.842   35.975   11.93   14.13   20.10
   21.25   25.11 0.91436D-09  1  0  0.01293  271.07  265.11 0.18305D+15  2.185   21.218   20.645   18.754   35.882   11.96   14.14   20.42
   21.57   25.50 0.90090D-09  1  0  0.01296  271.04  265.09 0.18274D+15  2.186   20.902   20.328   18.668   35.791   11.99   14.14   20.75
   21.90   25.89 0.88783D-09  1  0  0.01300  271.01  265.08 0.18243D+15  2.186   20.595   20.021   18.583   35.700   12.01   14.14   21.07
   22.22   26.28 0.87515D-09  1  0  0.01303  270.97  265.07 0.18212D+15  2.186   20.296   19.723   18.500   35.612   12.04   14.15   21.39
   22.54   26.66 0.86282D-09  1  0  0.01306  270.94  265.05 0.18182D+15  2.187   20.006   19.433   18.417   35.525   12.06   14.15   21.71
   22.86   27.05 0.85085D-09  1  0  0.01310  270.90  265.04 0.18152D+15  2.187   19.725   19.151   18.337   35.438   12.09   14.16   22.03
   23.18   27.44 0.83920D-09  1  0  0.01313  270.87  265.02 0.18122D+15  2.187   19.451   18.877   18.257   35.354   12.11   14.16   22.35
   23.51   27.83 0.82788D-09  1  0  0.01317  270.83  265.01 0.18093D+15  2.187   19.185   18.611   18.178   35.270   12.13   14.17   22.67
   23.83   28.21 0.81686D-09  1  0  0.01320  270.80  264.99 0.18065D+15  2.188   18.925   18.352   18.101   35.188   12.16   14.18   22.99
   24.15   28.60 0.80614D-09  1  0  0.01323  270.76  264.98 0.18037D+15  2.188   18.673   18.100   18.025   35.106   12.18   14.18   23.32
   24.47   28.99 0.79570D-09  1  0  0.01327  270.73  264.96 0.18009D+15  2.188   18.428   17.854   17.950   35.026   12.20   14.19   23.64
   24.79   29.38 0.78552D-09  1  0  0.01330  270.69  264.95 0.17981D+15  2.189   18.188   17.615   17.875   34.947   12.22   14.20   23.96
   25.12   29.77 0.77561D-09  1  0  0.01334  270.66  264.93 0.17954D+15  2.189   17.955   17.382   17.802   34.869   12.25   14.21   24.28
   25.44   30.15 0.76596D-09  1  0  0.01337  270.62  264.91 0.17928D+15  2.189   17.728   17.155   17.730   34.792   12.27   14.21   24.60
   25.76   30.54 0.75654D-09  1  0  0.01341  270.59  264.90 0.17901D+15  2.190   17.506   16.933   17.659   34.716   12.29   14.22   24.92
   26.08   30.93 0.74735D-09  1  0  0.01344  270.55  264.88 0.17875D+15  2.190   17.290   16.717   17.589   34.641   12.31   14.23   25.24
   26.40   31.32 0.73839D-09  1  0  0.01348  270.52  264.87 0.17850D+15  2.190   17.080   16.507   17.519   34.567   12.33   14.24   25.56
   26.73   31.70 0.72965D-09  1  0  0.01351  270.48  264.85 0.17824D+15  2.190   16.874   16.301   17.451   34.494   12.35   14.25   25.89
   27.05   32.09 0.72111D-09  1  0  0.01355  270.44  264.83 0.17799D+15  2.191   16.673   16.100   17.383   34.421   12.38   14.26   26.21
   27.37   32.48 0.71278D-09  1  0  0.01358  270.41  264.81 0.17775D+15  2.191   16.477   15.904   17.317   34.350   12.40   14.26   26.53
   27.69   32.87 0.70463D-09  1  0  0.01362  270.37  264.80 0.17750D+15  2.191   16.285   15.713   17.251   34.279   12.42   14.27   26.85
   28.01   33.26 0.69668D-09  1  0  0.01366  270.34  264.78 0.17726D+15  2.192   16.098   15.525   17.185   34.209   12.44   14.28   27.17
   28.34   33.64 0.68890D-09  1  0  0.01369  270.30  264.76 0.17702D+15  2.192   15.915   15.343   17.121   34.140   12.46   14.29   27.49
   28.66   34.03 0.68131D-09  1  0  0.01373  270.27  264.74 0.17679D+15  2.192   15.736   15.164   17.057   34.072   12.48   14.30   27.82
   28.98   34.42 0.67388D-09  1  0  0.01377  270.23  264.72 0.17655D+15  2.193   15.561   14.989   16.994   34.004   12.50   14.31   28.14
   29.30   34.81 0.66661D-09  1  0  0.01380  270.19  264.71 0.17632D+15  2.193   15.390   14.818   16.932   33.938   12.52   14.32   28.46
   29.62   35.19 0.65950D-09  1  0  0.01384  270.16  264.69 0.17610D+15  2.193   15.223   14.651   16.871   33.871   12.53   14.33   28.78
   29.95   35.58 0.65254D-09  1  0  0.01388  270.12  264.67 0.17587D+15  2.194   15.059   14.487   16.810   33.806   12.55   14.34   29.10
   30.27   35.97 0.64574D-09  1  0  0.01391  270.09  264.65 0.17565D+15  2.194   14.899   14.327   16.749   33.741   12.57   14.35   29.42
   30.59   36.36 0.63907D-09  1  0  0.01395  270.05  264.63 0.17543D+15  2.194   14.742   14.170   16.690   33.677   12.59   14.36   29.75
   30.91   36.75 0.63255D-09  1  0  0.01399  270.01  264.61 0.17522D+15  2.194   14.589   14.017   16.631   33.614   12.61   14.37   30.07
   31.23   37.13 0.62615D-09  1  0  0.01403  269.98  264.59 0.17500D+15  2.195   14.438   13.866   16.573   33.551   12.63   14.38   30.39
   31.56   37.52 0.61989D-09  1  0  0.01407  269.94  264.57 0.17479D+15  2.195   14.291   13.719   16.515   33.489   12.65   14.39   30.71
   31.88   37.91 0.61376D-09  1  0  0.01411  269.90  264.55 0.17458D+15  2.195   14.147   13.575   16.458   33.427   12.66   14.40   31.03
   32.20   38.30 0.60775D-09  1  0  0.01414  269.87  264.53 0.17438D+15  2.196   14.005   13.433   16.401   33.366   12.68   14.41   31.35
   32.52   38.69 0.60186D-09  1  0  0.01418  269.83  264.51 0.17417D+15  2.196   13.866   13.294   16.345   33.306   12.70   14.42   31.68
   32.84   39.07 0.59608D-09  1  0  0.01422  269.80  264.49 0.17397D+15  2.196   13.730   13.159   16.289   33.246   12.72   14.43   32.00
   33.17   39.46 0.59041D-09  1  0  0.01426  269.76  264.47 0.17377D+15  2.197   13.597   13.025   16.234   33.187   12.73   14.44   32.32
   33.49   39.85 0.58486D-09  1  0  0.01430  269.72  264.45 0.17357D+15  2.197   13.466   12.894   16.180   33.128   12.75   14.46   32.64
   33.81   40.24 0.57941D-09  1  0  0.01434  269.69  264.43 0.17338D+15  2.197   13.338   12.766   16.126   33.070   12.77   14.47   32.96
   34.13   40.63 0.57406D-09  1  0  0.01438  269.65  264.41 0.17319D+15  2.198   13.212   12.640   16.072   33.012   12.78   14.48   33.28
   34.45   41.01 0.56882D-09  1  0  0.01442  269.61  264.39 0.17300D+15  2.198   13.088   12.517   16.019   32.955   12.80   14.49   33.61
   34.78   41.40 0.56367D-09  1  0  0.01446  269.57  264.37 0.17281D+15  2.198   12.967   12.396   15.967   32.899   12.82   14.50   33.93
   35.10   41.79 0.55861D-09  1  0  0.01450  269.54  264.35 0.17262D+15  2.199   12.848   12.277   15.915   32.842   12.83   14.51   34.25
   35.42   42.18 0.55365D-09  1  0  0.01454  269.50  264.33 0.17244D+15  2.199   12.731   12.160   15.863   32.787   12.85   14.52   34.57
   35.74   42.56 0.54877D-09  1  0  0.01458  269.46  264.30 0.17225D+15  2.199   12.616   12.045   15.812   32.731   12.87   14.53   34.89
   36.06   42.95 0.54399D-09  1  0  0.01462  269.43  264.28 0.17207D+15  2.199   12.503   11.932   15.761   32.677   12.88   14.54   35.22
   36.39   43.34 0.53929D-09  1  0  0.01466  269.39  264.26 0.17190D+15  2.200   12.393   11.822   15.711   32.622   12.90   14.55   35.54
   36.71   43.73 0.53467D-09  1  0  0.01471  269.35  264.24 0.17172D+15  2.200   12.284   11.713   15.661   32.568   12.91   14.57   35.86
   37.03   44.12 0.53013D-09  1  0  0.01475  269.31  264.22 0.17154D+15  2.200   12.177   11.606   15.611   32.515   12.93   14.58   36.18
   37.35   44.50 0.52567D-09  1  0  0.01479  269.28  264.20 0.17137D+15  2.201   12.072   11.501   15.562   32.462   12.95   14.59   36.50
   37.67   44.89 0.52128D-09  1  0  0.01483  269.24  264.17 0.17120D+15  2.201   11.969   11.398   15.514   32.409   12.96   14.60   36.82
   38.00   45.28 0.51697D-09  1  0  0.01487  269.20  264.15 0.17103D+15  2.201   11.867   11.296   15.465   32.357   12.98   14.61   37.15
   38.32   45.67 0.51273D-09  1  0  0.01492  269.16  264.13 0.17087D+15  2.202   11.767   11.197   15.417   32.305   12.99   14.62   37.47
   38.64   46.06 0.50857D-09  1  0  0.01496  269.13  264.11 0.17070D+15  2.202   11.669   11.098   15.370   32.253   13.01   14.63   37.79
   38.96   46.44 0.50447D-09  1  0  0.01500  269.09  264.08 0.17054D+15  2.202   11.572   11.002   15.322   32.202   13.02   14.65   38.11
   39.28   46.83 0.50044D-09  1  0  0.01505  269.05  264.06 0.17038D+15  2.203   11.477   10.907   15.275   32.151   13.04   14.66   38.43
   39.61   47.22 0.49647D-09  1  0  0.01509  269.01  264.04 0.17022D+15  2.203   11.384   10.814   15.229   32.101   13.05   14.67   38.76
   39.93   47.61 0.49257D-09  1  0  0.01513  268.97  264.01 0.17006D+15  2.203   11.292   10.722   15.182   32.051   13.07   14.68   39.08
   40.25   48.00 0.48873D-09  1  0  0.01518  268.94  263.99 0.16990D+15  2.204   11.201   10.631   15.136   32.001   13.08   14.69   39.40
   40.57   48.39 0.48495D-09  1  0  0.01522  268.90  263.97 0.16975D+15  2.204   11.112   10.542   15.091   31.952   13.09   14.70   39.72
   40.89   48.77 0.48124D-09  1  0  0.01527  268.86  263.94 0.16959D+15  2.204   11.025   10.455   15.046   31.903   13.11   14.72   40.04
   41.22   49.16 0.47758D-09  1  0  0.01531  268.82  263.92 0.16944D+15  2.205   10.938   10.368   15.000   31.854   13.12   14.73   40.37
   41.54   49.55 0.47397D-09  1  0  0.01536  268.78  263.90 0.16929D+15  2.205   10.853   10.283   14.956   31.806   13.14   14.74   40.69
   41.86   49.94 0.47042D-09  1  0  0.01540  268.74  263.87 0.16914D+15  2.205   10.770   10.200   14.911   31.757   13.15   14.75   41.01
   42.18   50.33 0.46693D-09  1  0  0.01545  268.70  263.85 0.16900D+15  2.206   10.687   10.118   14.867   31.710   13.17   14.76   41.33
   42.50   50.71 0.46349D-09  1  0  0.01549  268.67  263.82 0.16885D+15  2.206   10.606   10.036   14.823   31.662   13.18   14.77   41.65
   42.83   51.10 0.46010D-09  1  0  0.01554  268.63  263.80 0.16871D+15  2.206   10.526    9.957   14.780   31.615   13.19   14.79   41.98
   43.15   51.49 0.45676D-09  1  0  0.01558  268.59  263.78 0.16857D+15  2.207   10.448    9.878   14.736   31.568   13.21   14.80   42.30
   43.47   51.88 0.45347D-09  1  0  0.01563  268.55  263.75 0.16843D+15  2.207   10.370    9.800   14.693   31.522   13.22   14.81   42.62
   43.79   52.27 0.45023D-09  1  0  0.01568  268.51  263.73 0.16829D+15  2.207   10.294    9.724   14.651   31.475   13.23   14.82   42.94
   44.11   52.65 0.44704D-09  1  0  0.01572  268.47  263.70 0.16815D+15  2.208   10.218    9.649   14.608   31.429   13.25   14.83   43.26
   44.44   53.04 0.44389D-09  1  0  0.01577  268.43  263.68 0.16802D+15  2.208   10.144    9.575   14.566   31.383   13.26   14.84   43.59
   44.76   53.43 0.44079D-09  1  0  0.01582  268.39  263.65 0.16788D+15  2.208   10.071    9.502   14.524   31.338   13.27   14.86   43.91
   45.08   53.82 0.43773D-09  1  0  0.01587  268.35  263.63 0.16775D+15  2.209    9.999    9.429   14.482   31.293   13.29   14.87   44.23
   45.40   54.21 0.43472D-09  1  0  0.01591  268.31  263.60 0.16762D+15  2.209    9.927    9.358   14.440   31.248   13.30   14.88   44.55
   45.72   54.59 0.43175D-09  1  0  0.01596  268.28  263.58 0.16749D+15  2.209    9.857    9.288   14.399   31.203   13.31   14.89   44.88
   46.05   54.98 0.42882D-09  1  0  0.01601  268.24  263.55 0.16736D+15  2.210    9.788    9.219   14.358   31.158   13.33   14.90   45.20
   46.37   55.37 0.42593D-09  1  0  0.01606  268.20  263.52 0.16724D+15  2.210    9.720    9.151   14.317   31.114   13.34   14.91   45.52
   46.69   55.76 0.42308D-09  1  0  0.01611  268.16  263.50 0.16711D+15  2.210    9.653    9.084   14.276   31.070   13.35   14.93   45.84
   47.01   56.15 0.42027D-09  1  0  0.01616  268.12  263.47 0.16699D+15  2.211    9.586    9.018   14.236   31.026   13.37   14.94   46.16
   47.33   56.54 0.41750D-09  1  0  0.01621  268.08  263.45 0.16687D+15  2.211    9.521    8.952   14.196   30.983   13.38   14.95   46.49
   47.66   56.92 0.41476D-09  1  0  0.01626  268.04  263.42 0.16675D+15  2.211    9.456    8.888   14.156   30.940   13.39   14.96   46.81
   47.98   57.31 0.41206D-09  1  0  0.01631  268.00  263.40 0.16663D+15  2.212    9.393    8.824   14.116   30.896   13.40   14.97   47.13
   48.30   57.70 0.40940D-09  1  0  0.01636  267.96  263.37 0.16651D+15  2.212    9.330    8.761   14.076   30.854   13.42   14.99   47.45
   48.62   58.09 0.40678D-09  1  0  0.01641  267.92  263.34 0.16639D+15  2.213    9.268    8.699   14.037   30.811   13.43   15.00   47.77
   48.94   58.48 0.40418D-09  1  0  0.01646  267.88  263.32 0.16628D+15  2.213    9.207    8.638   13.997   30.768   13.44   15.01   48.10
   49.27   58.86 0.40163D-09  1  0  0.01651  267.84  263.29 0.16616D+15  2.213    9.146    8.578   13.958   30.726   13.45   15.02   48.42
   49.59   59.25 0.39910D-09  1  0  0.01656  267.80  263.26 0.16605D+15  2.214    9.086    8.518   13.919   30.684   13.47   15.03   48.74
   49.91   59.64 0.39661D-09  1  0  0.01662  267.75  263.24 0.16594D+15  2.214    9.028    8.460   13.881   30.642   13.48   15.05   49.06
   50.23   60.03 0.39415D-09  1  0  0.01667  267.71  263.21 0.16583D+15  2.214    8.969    8.402   13.842   30.601   13.49   15.06   49.39
   50.55   60.42 0.39172D-09  1  0  0.01672  267.67  263.18 0.16572D+15  2.215    8.912    8.344   13.804   30.559   13.50   15.07   49.71
   50.88   60.81 0.38932D-09  1  0  0.01677  267.63  263.16 0.16562D+15  2.215    8.855    8.288   13.765   30.518   13.52   15.08   50.03
   51.20   61.19 0.38695D-09  1  0  0.01683  267.59  263.13 0.16551D+15  2.215    8.799    8.232   13.727   30.477   13.53   15.09   50.35
   51.52   61.58 0.38462D-09  1  0  0.01688  267.55  263.10 0.16541D+15  2.216    8.744    8.177   13.689   30.436   13.54   15.11   50.67
   51.84   61.97 0.38231D-09  1  0  0.01693  267.51  263.07 0.16530D+15  2.216    8.690    8.122   13.652   30.395   13.55   15.12   51.00
   52.16   62.36 0.38003D-09  1  0  0.01699  267.47  263.05 0.16520D+15  2.216    8.636    8.068   13.614   30.354   13.56   15.13   51.32
   52.49   62.75 0.37777D-09  1  0  0.01704  267.43  263.02 0.16510D+15  2.217    8.582    8.015   13.576   30.314   13.57   15.14   51.64
   52.81   63.14 0.37555D-09  1  0  0.01710  267.39  262.99 0.16500D+15  2.217    8.530    7.962   13.539   30.274   13.59   15.15   51.96
   53.13   63.52 0.37335D-09  1  0  0.01715  267.34  262.96 0.16491D+15  2.217    8.478    7.911   13.502   30.234   13.60   15.17   52.29
   53.45   63.91 0.37118D-09  1  0  0.01721  267.30  262.93 0.16481D+15  2.218    8.426    7.859   13.465   30.194   13.61   15.18   52.61
   53.77   64.30 0.36903D-09  1  0  0.01727  267.26  262.91 0.16471D+15  2.218    8.376    7.809   13.428   30.154   13.62   15.19   52.93
   54.10   64.69 0.36691D-09  1  0  0.01732  267.22  262.88 0.16462D+15  2.219    8.326    7.759   13.391   30.114   13.63   15.20   53.25
   54.42   65.08 0.36482D-09  1  0  0.01738  267.18  262.85 0.16453D+15  2.219    8.276    7.709   13.355   30.075   13.64   15.22   53.57
   54.74   65.46 0.36275D-09  1  0  0.01743  267.14  262.82 0.16444D+15  2.219    8.227    7.660   13.318   30.036   13.66   15.23   53.90
   55.06   65.85 0.36070D-09  1  0  0.01749  267.09  262.79 0.16435D+15  2.220    8.179    7.612   13.282   29.996   13.67   15.24   54.22
   55.38   66.24 0.35868D-09  1  0  0.01755  267.05  262.76 0.16426D+15  2.220    8.131    7.564   13.246   29.957   13.68   15.25   54.54
   55.71   66.63 0.35668D-09  1  0  0.01761  267.01  262.73 0.16417D+15  2.220    8.083    7.517   13.209   29.919   13.69   15.26   54.86
   56.03   67.02 0.35470D-09  1  0  0.01767  266.97  262.71 0.16409D+15  2.221    8.037    7.470   13.173   29.880   13.70   15.28   55.19
   56.35   67.41 0.35275D-09  1  0  0.01772  266.93  262.68 0.16400D+15  2.221    7.990    7.424   13.138   29.841   13.71   15.29   55.51
   56.67   67.79 0.35082D-09  1  0  0.01778  266.88  262.65 0.16392D+15  2.221    7.945    7.378   13.102   29.803   13.72   15.30   55.83
   56.99   68.18 0.34891D-09  1  0  0.01784  266.84  262.62 0.16384D+15  2.222    7.899    7.333   13.066   29.764   13.74   15.31   56.15
   57.32   68.57 0.34702D-09  1  0  0.01790  266.80  262.59 0.16376D+15  2.222    7.855    7.289   13.030   29.726   13.75   15.32   56.48
   57.64   68.96 0.34516D-09  1  0  0.01796  266.75  262.56 0.16368D+15  2.223    7.811    7.244   12.995   29.688   13.76   15.34   56.80
   57.96   69.35 0.34331D-09  1  0  0.01802  266.71  262.53 0.16360D+15  2.223    7.767    7.201   12.960   29.650   13.77   15.35   57.12
   58.28   69.74 0.34149D-09  1  0  0.01808  266.67  262.50 0.16352D+15  2.223    7.724    7.158   12.924   29.612   13.78   15.36   57.44
   58.60   70.12 0.33968D-09  1  0  0.01815  266.63  262.47 0.16345D+15  2.224    7.681    7.115   12.889   29.575   13.79   15.37   57.77
   58.93   70.51 0.33789D-09  1  0  0.01821  266.58  262.44 0.16338D+15  2.224    7.638    7.073   12.854   29.537   13.80   15.39   58.09
   59.25   70.90 0.33613D-09  1  0  0.01827  266.54  262.41 0.16330D+15  2.224    7.597    7.031   12.819   29.500   13.81   15.40   58.41
