R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       Hint       etaref      pCLA conv   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid
 0.10134D-08 0.16875D+13 0.10000D+14   0.0000  1   61.502  0.00000  266.93  266.97   11.368   65.600    6.22
 0.10419D-08 0.17000D+13 0.10000D+14   0.0000  1   60.214  0.00000  267.07  267.11   11.320   65.981    6.19
 0.10716D-08 0.17125D+13 0.10000D+14   0.0000  1   58.926  0.00000  267.21  267.26   11.275   66.366    6.17
 0.11026D-08 0.17250D+13 0.10000D+14   0.0000  1   57.638  0.00000  267.36  267.40   11.235   66.755    6.14
 0.11350D-08 0.17375D+13 0.10000D+14   0.0000  1   56.350  0.00000  267.50  267.54   11.199   67.148    6.12
 0.11689D-08 0.17500D+13 0.10000D+14   0.0000  1   55.062  0.00000  267.64  267.68   11.168   67.545    6.09
 0.12045D-08 0.17625D+13 0.10000D+14   0.0000  1   53.774  0.00000  267.78  267.82   11.143   67.947    6.06
 0.12344D-08 0.17750D+13 0.10000D+14   0.0000  1   52.808  0.00000  267.88  267.93   11.062   68.293    6.04
 0.12731D-08 0.17875D+13 0.10000D+14   0.0000  1   51.520  0.00000  268.02  268.06   11.045   68.704    6.01
 0.13057D-08 0.18000D+13 0.10000D+14   0.0000  1   50.554  0.00000  268.13  268.18   10.972   69.056    5.99
 0.13480D-08 0.18125D+13 0.10000D+14   0.0000  1   49.266  0.00000  268.26  268.30   10.966   69.477    5.97
 0.13836D-08 0.18250D+13 0.10000D+14   0.0000  1   48.300  0.00000  268.37  268.41   10.901   69.837    5.94
 0.14206D-08 0.18375D+13 0.10000D+14   0.0000  1   47.334  0.00000  268.47  268.52   10.839   70.200    5.92
 0.14691D-08 0.18500D+13 0.10000D+14   0.0000  1   46.046  0.00000  268.61  268.64   10.851   70.637    5.89
 0.15098D-08 0.18625D+13 0.10000D+14   0.0000  1   45.080  0.00000  268.71  268.75   10.799   71.009    5.87
 0.15522D-08 0.18750D+13 0.10000D+14   0.0000  1   44.114  0.00000  268.81  268.85   10.751   71.385    5.84
 0.15966D-08 0.18875D+13 0.10000D+14   0.0000  1   43.148  0.00000  268.91  268.95   10.709   71.766    5.82
 0.16308D-08 0.19000D+13 0.10000D+14   0.0000  1   42.504  0.00000  268.98  269.03   10.596   72.076    5.80
 0.16786D-08 0.19125D+13 0.10000D+14   0.0000  1   41.538  0.00000  269.08  269.13   10.561   72.464    5.78
 0.17288D-08 0.19250D+13 0.10000D+14   0.0000  1   40.572  0.00000  269.18  269.23   10.532   72.858    5.75
 0.17813D-08 0.19375D+13 0.10000D+14   0.0000  1   39.606  0.00000  269.28  269.32   10.509   73.256    5.73
 0.18217D-08 0.19500D+13 0.10000D+14   0.0000  1   38.962  0.00000  269.35  269.40   10.409   73.578    5.71
 0.18788D-08 0.19625D+13 0.10000D+14   0.0000  1   37.996  0.00000  269.45  269.49   10.395   73.986    5.68
 0.19226D-08 0.19750D+13 0.10000D+14   0.0000  1   37.352  0.00000  269.51  269.57   10.303   74.314    5.66
 0.19849D-08 0.19875D+13 0.10000D+14   0.0000  1   36.386  0.00000  269.61  269.65   10.300   74.733    5.64
 0.20325D-08 0.20000D+13 0.10000D+14   0.0000  1   35.742  0.00000  269.68  269.73   10.215   75.068    5.62
 0.20819D-08 0.20125D+13 0.10000D+14   0.0000  1   35.098  0.00000  269.75  269.80   10.133   75.406    5.60
 0.21527D-08 0.20250D+13 0.10000D+14   0.0000  1   34.132  0.00000  269.84  269.88   10.148   75.841    5.57
 0.22068D-08 0.20375D+13 0.10000D+14   0.0000  1   33.488  0.00000  269.91  269.95   10.075   76.187    5.55
 0.22629D-08 0.20500D+13 0.10000D+14   0.0000  1   32.844  0.00000  269.98  270.02   10.006   76.537    5.53
 0.23213D-08 0.20625D+13 0.10000D+14   0.0000  1   32.200  0.00000  270.04  270.09    9.941   76.891    5.51
 0.23820D-08 0.20750D+13 0.10000D+14   0.0000  1   31.556  0.00000  270.11  270.16    9.880   77.249    5.49
 0.24453D-08 0.20875D+13 0.10000D+14   0.0000  1   30.912  0.00000  270.17  270.23    9.823   77.610    5.47
 0.25112D-08 0.21000D+13 0.10000D+14   0.0000  1   30.268  0.00000  270.24  270.29    9.770   77.976    5.44
 0.25800D-08 0.21125D+13 0.10000D+14   0.0000  1   29.624  0.00000  270.30  270.35    9.723   78.346    5.42
 0.26518D-08 0.21250D+13 0.10000D+14   0.0000  1   28.980  0.00000  270.37  270.41    9.680   78.721    5.40
 0.27269D-08 0.21375D+13 0.10000D+14   0.0000  1   28.336  0.00000  270.43  270.47    9.642   79.101    5.38
 0.28055D-08 0.21500D+13 0.10000D+14   0.0000  1   27.692  0.00000  270.50  270.53    9.610   79.486    5.36
 0.28544D-08 0.21625D+13 0.10000D+14   0.0000  1   27.370  0.00000  270.53  270.59    9.465   79.758    5.34
 0.29389D-08 0.21750D+13 0.10000D+14   0.0000  1   26.726  0.00000  270.59  270.64    9.441   80.151    5.32
 0.30275D-08 0.21875D+13 0.10000D+14   0.0000  1   26.082  0.00000  270.66  270.69    9.424   80.550    5.30
 0.30822D-08 0.22000D+13 0.10000D+14   0.0000  1   25.760  0.00000  270.69  270.75    9.287   80.829    5.28
 0.31779D-08 0.22125D+13 0.10000D+14   0.0000  1   25.116  0.00000  270.75  270.80    9.279   81.238    5.26
 0.32367D-08 0.22250D+13 0.10000D+14   0.0000  1   24.794  0.00000  270.78  270.85    9.147   81.522    5.24
 0.33402D-08 0.22375D+13 0.10000D+14   0.0000  1   24.150  0.00000  270.85  270.90    9.150   81.940    5.22
 0.34036D-08 0.22500D+13 0.10000D+14   0.0000  1   23.828  0.00000  270.88  270.94    9.023   82.229    5.20
 0.35161D-08 0.22625D+13 0.10000D+14   0.0000  1   23.184  0.00000  270.94  270.99    9.038   82.659    5.18
 0.35846D-08 0.22750D+13 0.10000D+14   0.0000  1   22.862  0.00000  270.98  271.03    8.917   82.954    5.17
 0.37072D-08 0.22875D+13 0.10000D+14   0.0000  1   22.218  0.00000  271.04  271.08    8.945   83.396    5.14
 0.37815D-08 0.23000D+13 0.10000D+14   0.0000  1   21.896  0.00000  271.07  271.12    8.831   83.697    5.13
 0.38580D-08 0.23125D+13 0.10000D+14   0.0000  1   21.574  0.00000  271.10  271.16    8.719   84.000    5.11
 0.39966D-08 0.23250D+13 0.10000D+14   0.0000  1   20.930  0.00000  271.17  271.20    8.766   84.461    5.09
 0.40800D-08 0.23375D+13 0.10000D+14   0.0000  1   20.608  0.00000  271.20  271.24    8.661   84.771    5.07
 0.41660D-08 0.23500D+13 0.10000D+14   0.0000  1   20.286  0.00000  271.23  271.28    8.560   85.084    5.05
 0.42549D-08 0.23625D+13 0.10000D+14   0.0000  1   19.964  0.00000  271.26  271.32    8.461   85.400    5.04
 0.43466D-08 0.23750D+13 0.10000D+14   0.0000  1   19.642  0.00000  271.29  271.36    8.365   85.718    5.02
 0.45157D-08 0.23875D+13 0.10000D+14   0.0000  1   18.998  0.00000  271.35  271.39    8.446   86.211    4.99
 0.46167D-08 0.24000D+13 0.10000D+14   0.0000  1   18.676  0.00000  271.39  271.43    8.359   86.538    4.98
 0.47212D-08 0.24125D+13 0.10000D+14   0.0000  1   18.354  0.00000  271.42  271.46    8.275   86.868    4.96
 0.48294D-08 0.24250D+13 0.10000D+14   0.0000  1   18.032  0.00000  271.45  271.50    8.196   87.202    4.94
 0.49415D-08 0.24375D+13 0.10000D+14   0.0000  1   17.710  0.00000  271.48  271.53    8.119   87.539    4.93
 0.50578D-08 0.24500D+13 0.10000D+14   0.0000  1   17.388  0.00000  271.51  271.56    8.047   87.879    4.91
 0.51784D-08 0.24625D+13 0.10000D+14   0.0000  1   17.066  0.00000  271.54  271.59    7.978   88.224    4.89
 0.53037D-08 0.24750D+13 0.10000D+14   0.0000  1   16.744  0.00000  271.57  271.62    7.913   88.572    4.87
 0.54339D-08 0.24875D+13 0.10000D+14   0.0000  1   16.422  0.00000  271.61  271.65    7.853   88.924    4.86
 0.55693D-08 0.25000D+13 0.10000D+14   0.0000  1   16.100  0.00000  271.64  271.68    7.797   89.281    4.84
 0.57102D-08 0.25125D+13 0.10000D+14   0.0000  1   15.778  0.00000  271.67  271.71    7.745   89.642    4.82
 0.58569D-08 0.25250D+13 0.10000D+14   0.0000  1   15.456  0.00000  271.70  271.73    7.699   90.008    4.80
 0.58859D-08 0.25375D+13 0.10000D+14   0.0000  1   15.456  0.00000  271.70  271.78    7.434   90.156    4.80
 0.60395D-08 0.25500D+13 0.10000D+14   0.0000  1   15.134  0.00000  271.73  271.80    7.392   90.527    4.78
 0.61997D-08 0.25625D+13 0.10000D+14   0.0000  1   14.812  0.00000  271.76  271.83    7.356   90.902    4.76
 0.63671D-08 0.25750D+13 0.10000D+14   0.0000  1   14.490  0.00000  271.79  271.85    7.325   91.283    4.74
 0.65421D-08 0.25875D+13 0.10000D+14   0.0000  1   14.168  0.00000  271.82  271.87    7.300   91.670    4.72
 0.67252D-08 0.26000D+13 0.10000D+14   0.0000  1   13.846  0.00000  271.85  271.89    7.282   92.063    4.71
 0.67575D-08 0.26125D+13 0.10000D+14   0.0000  1   13.846  0.00000  271.85  271.93    7.016   92.210    4.70
 0.69501D-08 0.26250D+13 0.10000D+14   0.0000  1   13.524  0.00000  271.88  271.95    7.004   92.609    4.68
 0.71520D-08 0.26375D+13 0.10000D+14   0.0000  1   13.202  0.00000  271.92  271.96    6.998   93.015    4.66
 0.71859D-08 0.26500D+13 0.10000D+14   0.0000  1   13.202  0.00000  271.92  272.01    6.732   93.162    4.65
 0.73988D-08 0.26625D+13 0.10000D+14   0.0000  1   12.880  0.00000  271.95  272.02    6.734   93.574    4.63
 0.76225D-08 0.26750D+13 0.10000D+14   0.0000  1   12.558  0.00000  271.98  272.03    6.743   93.994    4.62
 0.78580D-08 0.26875D+13 0.10000D+14   0.0000  1   12.236  0.00000  272.01  272.04    6.760   94.421    4.60
 0.78946D-08 0.27000D+13 0.10000D+14   0.0000  1   12.236  0.00000  272.01  272.08    6.494   94.568    4.59
 0.81438D-08 0.27125D+13 0.10000D+14   0.0000  1   11.914  0.00000  272.04  272.09    6.519   95.004    4.57
 0.81813D-08 0.27250D+13 0.10000D+14   0.0000  1   11.914  0.00000  272.04  272.14    6.253   95.149    4.56
 0.84454D-08 0.27375D+13 0.10000D+14   0.0000  1   11.592  0.00000  272.07  272.14    6.287   95.594    4.54
 0.87246D-08 0.27500D+13 0.10000D+14   0.0000  1   11.270  0.00000  272.10  272.15    6.331   96.048    4.52
 0.87642D-08 0.27625D+13 0.10000D+14   0.0000  1   11.270  0.00000  272.10  272.19    6.064   96.193    4.52
 0.90610D-08 0.27750D+13 0.10000D+14   0.0000  1   10.948  0.00000  272.13  272.19    6.118   96.657    4.50
 0.91018D-08 0.27875D+13 0.10000D+14   0.0000  1   10.948  0.00000  272.13  272.23    5.851   96.802    4.49
 0.94177D-08 0.28000D+13 0.10000D+14   0.0000  1   10.626  0.00000  272.16  272.23    5.915   97.276    4.47
 0.97533D-08 0.28125D+13 0.10000D+14   0.0000  1   10.304  0.00000  272.19  272.23    5.991   97.762    4.45
 0.97967D-08 0.28250D+13 0.10000D+14   0.0000  1   10.304  0.00000  272.19  272.27    5.724   97.907    4.44
 0.10155D-07 0.28375D+13 0.10000D+14   0.0000  1    9.982  0.00000  272.22  272.26    5.813   98.404    4.42
 0.10200D-07 0.28500D+13 0.10000D+14   0.0000  1    9.982  0.00000  272.22  272.30    5.545   98.549    4.42
 0.10584D-07 0.28625D+13 0.10000D+14   0.0000  1    9.660  0.00000  272.25  272.30    5.647   99.059    4.40
 0.10630D-07 0.28750D+13 0.10000D+14   0.0000  1    9.660  0.00000  272.25  272.34    5.379   99.203    4.39
 0.11042D-07 0.28875D+13 0.10000D+14   0.0000  1    9.338  0.00000  272.28  272.33    5.495   99.728    4.37
 0.11090D-07 0.29000D+13 0.10000D+14   0.0000  1    9.338  0.00000  272.28  272.36    5.227   99.872    4.36
 0.11533D-07 0.29125D+13 0.10000D+14   0.0000  1    9.016  0.00000  272.32  272.35    5.358  100.411    4.34
 0.11583D-07 0.29250D+13 0.10000D+14   0.0000  1    9.016  0.00000  272.32  272.39    5.090  100.555    4.33
 0.11632D-07 0.29375D+13 0.10000D+14   0.0000  1    9.016  0.00000  272.32  272.43    4.822  100.698    4.33
 0.12112D-07 0.29500D+13 0.10000D+14   0.0000  1    8.694  0.00000  272.35  272.41    4.969  101.254    4.30
 0.12163D-07 0.29625D+13 0.10000D+14   0.0000  1    8.694  0.00000  272.35  272.45    4.701  101.397    4.30
 0.12215D-07 0.29750D+13 0.10000D+14   0.0000  1    8.694  0.00000  272.35  272.49    4.432  101.540    4.29
 0.12266D-07 0.29875D+13 0.10000D+14   0.0000  1    8.694  0.00000  272.35  272.53    4.164  101.682    4.29
 0.12317D-07 0.30000D+13 0.10000D+14   0.0000  1    8.694  0.00000  272.35  272.56    3.895  101.825    4.28
