R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
   zbot    P(MPa) Hint     conv melt pCLA   Tbot     Tm     etam        k   Fcond_bot Fcond_top   Fbot     Ftop    dlid z_topTBL z_botTBL
   13.52   16.30 0.31772D-08  0  0  0.01219  271.89  270.20 0.11796D+15  2.178   33.334   32.759   13.511   52.467   13.52   13.52   13.52
   13.85   16.68 0.31039D-08  0  0  0.01222  271.85  270.22 0.11740D+15  2.179   32.559   31.984   12.731   51.695   13.85   13.85   13.85
   14.17   17.07 0.30340D-08  0  0  0.01224  271.82  270.24 0.11686D+15  2.179   31.820   31.245   11.986   50.959   14.17   14.17   14.17
   14.49   17.46 0.29672D-08  0  0  0.01227  271.79  270.25 0.11633D+15  2.179   31.113   30.538   11.274   50.255   14.49   14.49   14.49
   14.81   17.85 0.29033D-08  0  0  0.01230  271.75  270.27 0.11582D+15  2.180   30.437   29.862   10.592   49.582   14.81   14.81   14.81
   15.13   18.24 0.28421D-08  0  0  0.01233  271.72  270.28 0.11531D+15  2.180   29.790   29.215    9.940   48.937   15.13   15.13   15.13
   15.46   18.63 0.27835D-08  0  0  0.01236  271.69  270.29 0.11481D+15  2.180   29.170   28.595    9.314   48.320   15.46   15.46   15.46
   15.78   19.01 0.27272D-08  0  0  0.01239  271.65  270.30 0.11433D+15  2.180   28.575   28.000    8.714   47.727   15.78   15.78   15.78
   16.10   19.40 0.26732D-08  0  0  0.01243  271.62  270.32 0.11385D+15  2.181   28.004   27.429    8.137   47.159   16.10   16.10   16.10
   16.42   19.79 0.26214D-08  0  0  0.01246  271.59  270.33 0.11339D+15  2.181   27.455   26.880    7.583   46.613   16.42   16.42   16.42
   16.74   20.18 0.25715D-08  0  0  0.01249  271.55  270.34 0.11293D+15  2.181   26.927   26.353    7.049   46.088   16.74   16.74   16.74
   17.07   20.57 0.25235D-08  0  0  0.01252  271.52  270.35 0.11248D+15  2.182   26.420   25.845    6.536   45.583   17.07   17.07   17.07
   17.39   20.66 0.24773D-08  1  0  0.01255  271.48  270.35 0.11204D+15  2.182   25.931   25.356    6.052   45.108    9.56   14.33   16.90
   17.71   21.06 0.24327D-08  1  0  0.01258  271.45  270.36 0.11161D+15  2.182   25.459   24.885    5.946   45.001    9.58   14.25   17.23
   18.03   21.45 0.23898D-08  1  0  0.01261  271.42  270.37 0.11119D+15  2.182   25.005   24.431    5.841   44.896    9.60   14.17   17.57
   18.35   21.85 0.23484D-08  1  0  0.01264  271.38  270.38 0.11077D+15  2.183   24.567   23.992    5.739   44.794    9.62   14.10   17.90
   18.68   22.24 0.23083D-08  1  0  0.01267  271.35  270.38 0.11037D+15  2.183   24.143   23.569    5.638   44.693    9.63   14.03   18.23
   19.00   22.63 0.22697D-08  1  0  0.01271  271.31  270.39 0.10996D+15  2.183   23.734   23.160    5.539   44.594    9.65   13.97   18.56
   19.32   23.03 0.22323D-08  1  0  0.01274  271.28  270.39 0.10957D+15  2.184   23.339   22.765    5.442   44.497    9.67   13.91   18.90
   19.64   23.42 0.21962D-08  1  0  0.01277  271.25  270.40 0.10918D+15  2.184   22.957   22.383    5.346   44.402    9.69   13.85   19.23
   19.96   23.82 0.21612D-08  1  0  0.01280  271.21  270.40 0.10880D+15  2.184   22.587   22.013    5.253   44.308    9.70   13.79   19.56
   20.29   24.21 0.21273D-08  1  0  0.01283  271.18  270.41 0.10842D+15  2.184   22.228   21.654    5.161   44.216    9.72   13.74   19.90
   20.61   24.61 0.20945D-08  1  0  0.01287  271.14  270.41 0.10805D+15  2.185   21.881   21.307    5.070   44.126    9.73   13.70   20.23
   20.93   25.01 0.20627D-08  1  0  0.01290  271.11  270.41 0.10769D+15  2.185   21.545   20.971    4.981   44.037    9.75   13.65   20.57
   21.25   25.40 0.20319D-08  1  0  0.01293  271.07  270.41 0.10733D+15  2.185   21.218   20.645    4.893   43.950    9.77   13.61   20.90
   21.57   25.80 0.20020D-08  1  0  0.01296  271.04  270.42 0.10698D+15  2.186   20.902   20.328    4.806   43.864    9.78   13.57   21.24
   21.90   26.19 0.19730D-08  1  0  0.01300  271.01  270.42 0.10663D+15  2.186   20.595   20.021    4.721   43.779    9.80   13.53   21.57
   22.22   26.59 0.19448D-08  1  0  0.01303  270.97  270.42 0.10629D+15  2.186   20.296   19.723    4.637   43.695    9.81   13.49   21.91
   22.54   26.99 0.19174D-08  1  0  0.01306  270.94  270.42 0.10595D+15  2.187   20.006   19.433    4.555   43.613    9.82   13.46   22.25
   22.86   27.38 0.18908D-08  1  0  0.01310  270.90  270.42 0.10562D+15  2.187   19.725   19.151    4.473   43.532    9.84   13.43   22.58
   23.18   27.78 0.18649D-08  1  0  0.01313  270.87  270.42 0.10529D+15  2.187   19.451   18.877    4.393   43.453    9.85   13.40   22.92
   23.51   28.18 0.18397D-08  1  0  0.01317  270.83  270.42 0.10497D+15  2.187   19.185   18.611    4.314   43.374    9.87   13.37   23.26
   23.83   28.58 0.18152D-08  1  0  0.01320  270.80  270.42 0.10465D+15  2.188   18.925   18.352    4.236   43.297    9.88   13.34   23.60
   24.15   28.98 0.17914D-08  1  0  0.01323  270.76  270.42 0.10434D+15  2.188   18.673   18.100    4.159   43.221    9.89   13.31   23.93
   24.47   29.37 0.17682D-08  1  0  0.01327  270.73  270.42 0.10403D+15  2.188   18.428   17.854    4.083   43.145    9.91   13.29   24.27
   24.79   29.77 0.17456D-08  1  0  0.01330  270.69  270.41 0.10372D+15  2.189   18.188   17.615    4.008   43.071    9.92   13.26   24.61
   25.12   30.17 0.17236D-08  1  0  0.01334  270.66  270.41 0.10342D+15  2.189   17.955   17.382    3.934   42.998    9.93   13.24   24.95
   25.44   30.57 0.17021D-08  1  0  0.01337  270.62  270.41 0.10312D+15  2.189   17.728   17.155    3.861   42.925    9.94   13.22   25.29
   25.76   30.97 0.16812D-08  1  0  0.01341  270.59  270.41 0.10283D+15  2.190   17.506   16.933    3.789   42.854    9.96   13.20   25.64
   26.08   31.37 0.16608D-08  1  0  0.01344  270.55  270.40 0.10254D+15  2.190   17.290   16.717    3.718   42.784    9.97   13.18   25.98
   26.40   31.77 0.16409D-08  1  0  0.01348  270.52  270.40 0.10225D+15  2.190   17.080   16.507    3.647   42.714    9.98   13.16   26.32
   26.73   32.17 0.16214D-08  1  0  0.01351  270.48  270.39 0.10197D+15  2.190   16.874   16.301    3.578   42.645    9.99   13.14   26.66
   27.05   32.57 0.16025D-08  1  0  0.01355  270.44  270.39 0.10169D+15  2.191   16.673   16.100    3.509   42.577   10.00   13.12   27.01
   27.37   32.98 0.15839D-08  1  0  0.01358  270.41  270.39 0.10141D+15  2.191   16.477   15.904    3.441   42.510   10.02   13.11   27.35
   27.69   33.37 0.15659D-08  1  0  0.01362  270.37  270.38 0.10114D+15  2.191   16.285   15.713    3.374   42.444   10.03   13.09   27.69
   28.01   33.76 0.15482D-08  1  0  0.01366  270.34  270.38 0.10087D+15  2.192   16.098   15.525    3.307   42.379   10.04   13.08   28.01
   28.34   34.15 0.15309D-08  1  0  0.01369  270.30  270.37 0.10060D+15  2.192   15.915   15.343    3.241   42.314   10.05   13.06   28.34
   28.66   34.54 0.15140D-08  1  0  0.01373  270.27  270.36 0.10034D+15  2.192   15.736   15.164    3.176   42.250   10.06   13.05   28.66
   28.98   34.93 0.14975D-08  1  0  0.01377  270.23  270.36 0.10008D+15  2.193   15.561   14.989    3.112   42.187   10.07   13.04   28.98
   29.30   35.31 0.14814D-08  1  0  0.01380  270.19  270.35 0.99819D+14  2.193   15.390   14.818    3.048   42.124   10.08   13.02   29.30
   29.62   35.70 0.14656D-08  1  0  0.01384  270.16  270.35 0.99564D+14  2.193   15.223   14.651    2.985   42.062   10.09   13.01   29.62
   29.95   36.09 0.14501D-08  1  0  0.01388  270.12  270.34 0.99313D+14  2.194   15.059   14.487    2.923   42.001   10.10   13.00   29.95
   30.27   36.48 0.14350D-08  1  0  0.01391  270.09  270.33 0.99064D+14  2.194   14.899   14.327    2.861   41.940   10.11   12.99   30.27
   30.59   36.87 0.14202D-08  1  0  0.01395  270.05  270.32 0.98817D+14  2.194   14.742   14.170    2.800   41.880   10.12   12.98   30.59
   30.91   37.26 0.14057D-08  1  0  0.01399  270.01  270.32 0.98574D+14  2.194   14.589   14.017    2.739   41.821   10.13   12.97   30.91
   31.23   37.64 0.13915D-08  1  0  0.01403  269.98  270.31 0.98333D+14  2.195   14.438   13.866    2.679   41.762   10.14   12.96   31.23
   31.56   38.03 0.13775D-08  1  0  0.01407  269.94  270.30 0.98095D+14  2.195   14.291   13.719    2.620   41.704   10.15   12.95   31.56
   31.88   38.42 0.13639D-08  1  0  0.01411  269.90  270.29 0.97859D+14  2.195   14.147   13.575    2.561   41.646   10.16   12.95   31.88
   32.20   38.81 0.13506D-08  1  0  0.01414  269.87  270.28 0.97625D+14  2.196   14.005   13.433    2.502   41.589   10.17   12.94   32.20
   32.52   39.20 0.13375D-08  1  0  0.01418  269.83  270.28 0.97394D+14  2.196   13.866   13.294    2.444   41.533   10.18   12.93   32.52
   32.84   39.58 0.13246D-08  1  0  0.01422  269.80  270.27 0.97166D+14  2.196   13.730   13.159    2.387   41.477   10.19   12.92   32.84
   33.17   39.97 0.13120D-08  1  0  0.01426  269.76  270.26 0.96939D+14  2.197   13.597   13.025    2.330   41.421   10.20   12.92   33.17
   33.49   40.36 0.12997D-08  1  0  0.01430  269.72  270.25 0.96715D+14  2.197   13.466   12.894    2.274   41.366   10.21   12.91   33.49
   33.81   40.75 0.12876D-08  1  0  0.01434  269.69  270.24 0.96494D+14  2.197   13.338   12.766    2.218   41.312   10.22   12.90   33.81
   34.13   41.14 0.12757D-08  1  0  0.01438  269.65  270.23 0.96274D+14  2.198   13.212   12.640    2.162   41.258   10.23   12.90   34.13
   34.45   41.52 0.12640D-08  1  0  0.01442  269.61  270.22 0.96057D+14  2.198   13.088   12.517    2.107   41.204   10.24   12.89   34.45
   34.78   41.91 0.12526D-08  1  0  0.01446  269.57  270.21 0.95842D+14  2.198   12.967   12.396    2.053   41.151   10.25   12.89   34.78
   35.10   42.30 0.12414D-08  1  0  0.01450  269.54  270.20 0.95629D+14  2.199   12.848   12.277    1.998   41.099   10.26   12.88   35.10
   35.42   42.69 0.12303D-08  1  0  0.01454  269.50  270.19 0.95418D+14  2.199   12.731   12.160    1.945   41.047   10.26   12.88   35.42
   35.74   43.08 0.12195D-08  1  0  0.01458  269.46  270.18 0.95208D+14  2.199   12.616   12.045    1.891   40.995   10.27   12.87   35.74
   36.06   43.46 0.12089D-08  1  0  0.01462  269.43  270.16 0.95001D+14  2.199   12.503   11.932    1.838   40.944   10.28   12.87   36.06
   36.39   43.85 0.11984D-08  1  0  0.01466  269.39  270.15 0.94796D+14  2.200   12.393   11.822    1.786   40.893   10.29   12.87   36.39
   36.71   44.24 0.11881D-08  1  0  0.01471  269.35  270.14 0.94593D+14  2.200   12.284   11.713    1.734   40.842   10.30   12.86   36.71
   37.03   44.63 0.11781D-08  1  0  0.01475  269.31  270.13 0.94392D+14  2.200   12.177   11.606    1.682   40.792   10.31   12.86   37.03
   37.35   45.02 0.11681D-08  1  0  0.01479  269.28  270.12 0.94193D+14  2.201   12.072   11.501    1.631   40.743   10.31   12.86   37.35
   37.67   45.40 0.11584D-08  1  0  0.01483  269.24  270.11 0.93995D+14  2.201   11.969   11.398    1.580   40.693   10.32   12.85   37.67
   38.00   45.79 0.11488D-08  1  0  0.01487  269.20  270.09 0.93799D+14  2.201   11.867   11.296    1.529   40.644   10.33   12.85   38.00
   38.32   46.18 0.11394D-08  1  0  0.01492  269.16  270.08 0.93605D+14  2.202   11.767   11.197    1.478   40.596   10.34   12.85   38.32
   38.64   46.57 0.11301D-08  1  0  0.01496  269.13  270.07 0.93413D+14  2.202   11.669   11.098    1.428   40.548   10.35   12.85   38.64
   38.96   46.96 0.11210D-08  1  0  0.01500  269.09  270.06 0.93223D+14  2.202   11.572   11.002    1.379   40.500   10.35   12.84   38.96
   39.28   47.35 0.11121D-08  1  0  0.01505  269.05  270.04 0.93034D+14  2.203   11.477   10.907    1.329   40.452   10.36   12.84   39.28
   39.61   47.73 0.11033D-08  1  0  0.01509  269.01  270.03 0.92847D+14  2.203   11.384   10.814    1.280   40.405   10.37   12.84   39.61
   39.93   48.12 0.10946D-08  1  0  0.01513  268.97  270.02 0.92661D+14  2.203   11.292   10.722    1.232   40.358   10.38   12.84   39.93
   40.25   48.51 0.10861D-08  1  0  0.01518  268.94  270.00 0.92478D+14  2.204   11.201   10.631    1.183   40.312   10.38   12.84   40.25
   40.57   48.90 0.10777D-08  1  0  0.01522  268.90  269.99 0.92295D+14  2.204   11.112   10.542    1.135   40.266   10.39   12.84   40.57
   40.89   49.29 0.10694D-08  1  0  0.01527  268.86  269.97 0.92115D+14  2.204   11.025   10.455    1.087   40.220   10.40   12.83   40.89
   41.22   49.67 0.10613D-08  1  0  0.01531  268.82  269.96 0.91936D+14  2.205   10.938   10.368    1.039   40.174   10.41   12.83   41.22
   41.54   50.06 0.10533D-08  1  0  0.01536  268.78  269.95 0.91758D+14  2.205   10.853   10.283    0.992   40.129   10.41   12.83   41.54
   41.86   50.45 0.10454D-08  1  0  0.01540  268.74  269.93 0.91582D+14  2.205   10.770   10.200    0.945   40.084   10.42   12.83   41.86
   42.18   50.84 0.10376D-08  1  0  0.01545  268.70  269.92 0.91408D+14  2.206   10.687   10.118    0.898   40.040   10.43   12.83   42.18
   42.50   51.23 0.10300D-08  1  0  0.01549  268.67  269.90 0.91235D+14  2.206   10.606   10.036    0.852   39.995   10.43   12.83   42.50
   42.83   51.61 0.10224D-08  1  0  0.01554  268.63  269.89 0.91063D+14  2.206   10.526    9.957    0.805   39.951   10.44   12.83   42.83
   43.15   52.00 0.10150D-08  1  0  0.01558  268.59  269.87 0.90893D+14  2.207   10.448    9.878    0.759   39.907   10.45   12.83   43.15
   43.47   52.39 0.10077D-08  1  0  0.01563  268.55  269.86 0.90724D+14  2.207   10.370    9.800    0.714   39.864   10.45   12.83   43.47
   43.79   52.78 0.10005D-08  1  0  0.01568  268.51  269.84 0.90557D+14  2.207   10.294    9.724    0.668   39.820   10.46   12.83   43.79
   44.11   53.17 0.99342D-09  1  0  0.01572  268.47  269.83 0.90391D+14  2.208   10.218    9.649    0.623   39.777   10.47   12.83   44.11
   44.44   53.55 0.98643D-09  1  0  0.01577  268.43  269.81 0.90227D+14  2.208   10.144    9.575    0.578   39.734   10.47   12.83   44.44
   44.76   53.94 0.97953D-09  1  0  0.01582  268.39  269.79 0.90063D+14  2.208   10.071    9.502    0.533   39.692   10.48   12.83   44.76
   45.08   54.33 0.97274D-09  1  0  0.01587  268.35  269.78 0.89902D+14  2.209    9.999    9.429    0.488   39.650   10.49   12.83   45.08
   45.40   54.72 0.96604D-09  1  0  0.01591  268.31  269.76 0.89741D+14  2.209    9.927    9.358    0.444   39.607   10.49   12.83   45.40
   45.72   55.11 0.95944D-09  1  0  0.01596  268.28  269.75 0.89582D+14  2.209    9.857    9.288    0.400   39.566   10.50   12.84   45.72
   46.05   55.49 0.95293D-09  1  0  0.01601  268.24  269.73 0.89424D+14  2.210    9.788    9.219    0.355   39.524   10.51   12.84   46.05
   46.37   55.88 0.94651D-09  1  0  0.01606  268.20  269.71 0.89267D+14  2.210    9.720    9.151    0.312   39.483   10.51   12.84   46.37
   46.69   56.27 0.94017D-09  1  0  0.01611  268.16  269.70 0.89112D+14  2.210    9.653    9.084    0.268   39.441   10.52   12.84   46.69
   47.01   56.66 0.93393D-09  1  0  0.01616  268.12  269.68 0.88958D+14  2.211    9.586    9.018    0.225   39.400   10.53   12.84   47.01
   47.33   57.05 0.92777D-09  1  0  0.01621  268.08  269.66 0.88805D+14  2.211    9.521    8.952    0.181   39.360   10.53   12.84   47.33
   47.66   57.44 0.92169D-09  1  0  0.01626  268.04  269.64 0.88653D+14  2.211    9.456    8.888    0.138   39.319   10.54   12.84   47.66
   47.98   57.82 0.91570D-09  1  0  0.01631  268.00  269.63 0.88503D+14  2.212    9.393    8.824    0.095   39.279   10.54   12.84   47.98
   48.30   58.21 0.90978D-09  1  0  0.01636  267.96  269.61 0.88353D+14  2.212    9.330    8.761    0.053   39.239   10.55   12.85   48.30
   48.62   58.60 0.90395D-09  1  0  0.01641  267.92  269.59 0.88205D+14  2.213    9.268    8.699    0.010   39.199   10.56   12.85   48.62
   48.94   58.99 0.89819D-09  1  0  0.01646  267.88  267.85 0.10464D+15  2.213    9.207    8.638    0.000   39.189   11.28   12.73   48.94
   49.27   59.38 0.89250D-09  1  0  0.01651  267.84  267.85 0.10421D+15  2.213    9.146    8.578    0.000   39.189   11.27   12.71   49.27
   49.59   59.76 0.88689D-09  1  0  0.01656  267.80  267.86 0.10379D+15  2.214    9.086    8.518    0.000   39.189   11.27   12.70   49.59
   49.91   60.15 0.88135D-09  1  0  0.01662  267.75  267.86 0.10337D+15  2.214    9.028    8.460    0.000   39.189   11.27   12.69   49.91
   50.23   60.54 0.87589D-09  1  0  0.01667  267.71  267.87 0.10295D+15  2.214    8.969    8.402    0.000   39.189   11.26   12.67   50.23
   50.55   60.93 0.87049D-09  1  0  0.01672  267.67  267.88 0.10253D+15  2.215    8.912    8.344    0.000   39.189   11.26   12.66   50.55
   50.88   61.32 0.86516D-09  1  0  0.01677  267.63  267.88 0.10212D+15  2.215    8.855    8.288    0.000   39.189   11.25   12.65   50.88
   51.20   61.70 0.85990D-09  1  0  0.01683  267.59  267.89 0.10171D+15  2.215    8.799    8.232    0.000   39.189   11.25   12.64   51.20
   51.52   62.09 0.85470D-09  1  0  0.01688  267.55  267.89 0.10130D+15  2.216    8.744    8.177    0.000   39.189   11.24   12.62   51.52
   51.84   62.48 0.84957D-09  1  0  0.01693  267.51  267.90 0.10090D+15  2.216    8.690    8.122    0.000   39.189   11.24   12.61   51.84
   52.16   62.87 0.84450D-09  1  0  0.01699  267.47  267.90 0.10050D+15  2.216    8.636    8.068    0.000   39.189   11.23   12.60   52.16
   52.49   63.26 0.83950D-09  1  0  0.01704  267.43  267.91 0.10010D+15  2.217    8.582    8.015    0.000   39.189   11.23   12.59   52.49
   52.81   63.64 0.83455D-09  1  0  0.01710  267.39  267.91 0.99705D+14  2.217    8.530    7.962    0.000   39.189   11.23   12.58   52.81
   53.13   64.03 0.82967D-09  1  0  0.01715  267.34  267.92 0.99313D+14  2.217    8.478    7.911    0.000   39.189   11.22   12.57   53.13
   53.45   64.42 0.82484D-09  1  0  0.01721  267.30  267.92 0.98924D+14  2.218    8.426    7.859    0.000   39.189   11.22   12.56   53.45
   53.77   64.81 0.82007D-09  1  0  0.01727  267.26  267.92 0.98537D+14  2.218    8.376    7.809    0.000   39.189   11.21   12.55   53.77
   54.10   65.20 0.81536D-09  1  0  0.01732  267.22  267.93 0.98153D+14  2.219    8.326    7.759    0.000   39.189   11.21   12.53   54.10
   54.42   65.58 0.81071D-09  1  0  0.01738  267.18  267.93 0.97773D+14  2.219    8.276    7.709    0.000   39.189   11.20   12.52   54.42
   54.74   65.97 0.80610D-09  1  0  0.01743  267.14  267.94 0.97394D+14  2.219    8.227    7.660    0.000   39.189   11.20   12.51   54.74
   55.06   66.36 0.80156D-09  1  0  0.01749  267.09  267.94 0.97019D+14  2.220    8.179    7.612    0.000   39.189   11.19   12.50   55.06
   55.38   66.75 0.79706D-09  1  0  0.01755  267.05  267.94 0.96646D+14  2.220    8.131    7.564    0.000   39.189   11.19   12.49   55.38
   55.71   67.14 0.79262D-09  1  0  0.01761  267.01  267.94 0.96276D+14  2.220    8.083    7.517    0.000   39.189   11.18   12.48   55.71
   56.03   67.52 0.78823D-09  1  0  0.01767  266.97  267.95 0.95908D+14  2.221    8.037    7.470    0.000   39.189   11.18   12.47   56.03
   56.35   67.91 0.78389D-09  1  0  0.01772  266.93  267.95 0.95543D+14  2.221    7.990    7.424    0.000   39.189   11.17   12.46   56.35
   56.67   68.30 0.77960D-09  1  0  0.01778  266.88  267.95 0.95181D+14  2.221    7.945    7.378    0.000   39.189   11.17   12.45   56.67
   56.99   68.69 0.77536D-09  1  0  0.01784  266.84  267.95 0.94821D+14  2.222    7.899    7.333    0.000   39.189   11.17   12.45   56.99
   57.32   69.08 0.77116D-09  1  0  0.01790  266.80  267.96 0.94463D+14  2.222    7.855    7.289    0.000   39.189   11.16   12.44   57.32
   57.64   69.47 0.76701D-09  1  0  0.01796  266.75  267.96 0.94108D+14  2.223    7.811    7.244    0.000   39.189   11.16   12.43   57.64
   57.96   69.85 0.76291D-09  1  0  0.01802  266.71  267.96 0.93756D+14  2.223    7.767    7.201    0.000   39.189   11.15   12.42   57.96
   58.28   70.24 0.75886D-09  1  0  0.01808  266.67  267.96 0.93406D+14  2.223    7.724    7.158    0.000   39.189   11.15   12.41   58.28
   58.60   70.63 0.75484D-09  1  0  0.01815  266.63  267.96 0.93058D+14  2.224    7.681    7.115    0.000   39.189   11.14   12.40   58.60
   58.93   71.02 0.75088D-09  1  0  0.01821  266.58  267.96 0.92713D+14  2.224    7.638    7.073    0.000   39.189   11.14   12.39   58.93
   59.25   71.41 0.74695D-09  1  0  0.01827  266.54  267.97 0.92370D+14  2.224    7.597    7.031    0.000   39.189   11.13   12.38   59.25
