R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.10000D-01   1.0375   0.3600    1.814   0.8400 0.30010D-08  0  0   12.05   10.000  0.01187  272.25  267.56   31.239   58.272   10.00   274.45
 0.12270D-01   1.0362   0.3600    2.008   0.8400 0.19623D-08  0  0   18.49   15.346  0.01235  271.70  267.72   15.481   42.611   15.35   276.64
 0.14540D-01   1.0349   0.3600    2.185   0.8400 0.15890D-08  1  0   22.47   18.995  0.01271  271.31  267.72   13.187   40.301   10.68   278.84
 0.16810D-01   1.0336   0.3600    2.348   0.8400 0.13515D-08  1  0   26.55   22.382  0.01305  270.95  267.67   12.246   39.329   10.90   281.03
 0.19080D-01   1.0324   0.3600    2.500   0.8400 0.11870D-08  1  0   30.36   25.535  0.01338  270.61  267.59   11.496   38.555   11.07   283.22
 0.21350D-01   1.0311   0.3600    2.643   0.8400 0.10666D-08  1  0   33.91   28.472  0.01371  270.29  267.49   10.879   37.918   11.21   285.41
 0.23620D-01   1.0298   0.3600    2.778   0.8400 0.97473D-09  1  0   37.22   31.211  0.01403  269.98  267.39   10.357   37.379   11.33   287.60
 0.25890D-01   1.0285   0.3600    2.907   0.8400 0.90235D-09  1  0   40.32   33.770  0.01433  269.69  267.27    9.908   36.916   11.44   289.79
 0.28160D-01   1.0273   0.3600    3.030   0.8400 0.84390D-09  1  0   43.21   36.165  0.01464  269.41  267.16    9.515   36.512   11.53   291.97
 0.30430D-01   1.0260   0.3600    3.147   0.8400 0.79575D-09  1  0   45.93   38.409  0.01493  269.15  267.04    9.167   36.154   11.61   294.15
 0.32700D-01   1.0247   0.3600    3.261   0.8400 0.75544D-09  1  0   48.48   40.513  0.01521  268.90  266.92    8.857   35.835   11.68   296.33
 0.34970D-01   1.0234   0.3600    3.370   0.8400 0.72124D-09  1  0   50.87   42.488  0.01549  268.67  266.81    8.577   35.549   11.74   298.51
 0.37240D-01   1.0222   0.3600    3.475   0.8400 0.69189D-09  1  0   53.11   44.344  0.01576  268.44  266.69    8.323   35.289   11.80   300.68
 0.39510D-01   1.0209   0.3600    3.577   0.8400 0.66647D-09  1  0   55.23   46.087  0.01602  268.23  266.58    8.092   35.053   11.85   302.86
 0.41780D-01   1.0196   0.3600    3.676   0.8400 0.64426D-09  1  0   57.21   47.727  0.01627  268.03  266.47    7.880   34.838   11.89   305.03
 0.44050D-01   1.0184   0.3600    3.773   0.8400 0.62473D-09  1  0   59.08   49.268  0.01651  267.84  266.37    7.685   34.640   11.93   307.20
