R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       etaref      pCLA conv P(MPa)   zbot     %vol    Tbot     Tm      TH2O      Fbot     Ftop     dlid   T_core
 0.70000D+12 0.32000D+14   0.0150  1  147.60  122.608  0.05123  253.48  252.67  259.31    7.391   29.136   12.35  1502.55
 0.71250D+12 0.32000D+14   0.0150  1  146.55  121.736  0.05004  253.81  253.05  259.43    7.382   29.544   12.21  1502.59
 0.72500D+12 0.32000D+14   0.0150  1  145.48  120.837  0.04887  254.14  253.42  259.56    7.372   29.952   12.08  1502.64
 0.73750D+12 0.32000D+14   0.0150  1  144.37  119.911  0.04771  254.47  253.80  259.69    7.362   30.360   11.95  1502.68
 0.75000D+12 0.32000D+14   0.0150  1  143.23  118.958  0.04658  254.80  254.17  259.82    7.352   30.768   11.82  1502.72
 0.76250D+12 0.32000D+14   0.0150  1  142.06  117.976  0.04547  255.12  254.54  259.96    7.342   31.176   11.70  1502.76
 0.77500D+12 0.32000D+14   0.0150  1  140.85  116.965  0.04438  255.45  254.90  260.09    7.332   31.584   11.58  1502.80
 0.78750D+12 0.32000D+14   0.0150  1  139.60  115.925  0.04330  255.77  255.26  260.24    7.321   31.992   11.46  1502.84
 0.80000D+12 0.32000D+14   0.0150  1  138.32  114.855  0.04225  256.10  255.63  260.38    7.310   32.400   11.35  1502.88
 0.81250D+12 0.32000D+14   0.0150  1  137.00  113.754  0.04122  256.42  255.99  260.53    7.298   32.808   11.24  1502.92
 0.82500D+12 0.32000D+14   0.0150  1  135.65  112.623  0.04021  256.74  256.34  260.68    7.287   33.216   11.14  1502.96
 0.83750D+12 0.32000D+14   0.0150  1  134.25  111.461  0.03922  257.06  256.70  260.84    7.275   33.624   11.03  1503.00
 0.85000D+12 0.32000D+14   0.0150  1  132.82  110.267  0.03825  257.38  257.05  261.00    7.263   34.032   10.93  1503.04
 0.86250D+12 0.32000D+14   0.0150  1  131.35  109.042  0.03730  257.70  257.40  261.16    7.250   34.440   10.83  1503.08
 0.87500D+12 0.32000D+14   0.0150  1  129.85  107.786  0.03638  258.01  257.75  261.33    7.237   34.848   10.74  1503.12
 0.88750D+12 0.32000D+14   0.0150  1  128.30  106.498  0.03548  258.33  258.09  261.50    7.224   35.256   10.64  1503.16
 0.90000D+12 0.32000D+14   0.0150  1  126.72  105.179  0.03460  258.64  258.43  261.67    7.211   35.664   10.55  1503.20
 0.91250D+12 0.32000D+14   0.0150  1  125.10  103.829  0.03374  258.96  258.77  261.85    7.197   36.072   10.46  1503.24
 0.92500D+12 0.32000D+14   0.0150  1  123.44  102.449  0.03290  259.27  259.11  262.02    7.183   36.480   10.38  1503.27
 0.93750D+12 0.32000D+14   0.0150  1  121.74  101.039  0.03208  259.58  259.45  262.21    7.169   36.888   10.29  1503.31
 0.95000D+12 0.32000D+14   0.0150  1  120.02   99.600  0.03129  259.89  259.78  262.39    7.155   37.296   10.21  1503.35
 0.96250D+12 0.32000D+14   0.0150  1  118.25   98.133  0.03052  260.19  260.11  262.58    7.140   37.704   10.13  1503.39
 0.97500D+12 0.32000D+14   0.0150  1  116.46   96.639  0.02977  260.50  260.43  262.77    7.125   38.111   10.05  1503.42
 0.98750D+12 0.32000D+14   0.0150  1  114.63   95.118  0.02905  260.80  260.76  262.96    7.110   38.519    9.97  1503.46
 0.10000D+13 0.32000D+14   0.0150  1  112.77   93.573  0.02834  261.10  261.07  263.15    7.094   38.927    9.89  1503.49
 0.10125D+13 0.32000D+14   0.0150  1  110.88   92.005  0.02766  261.40  261.39  263.35    7.079   39.335    9.82  1503.53
 0.10250D+13 0.32000D+14   0.0150  1  108.97   90.414  0.02700  261.69  261.70  263.54    7.063   39.742    9.75  1503.56
 0.10375D+13 0.32000D+14   0.0150  1  107.03   88.804  0.02636  261.99  262.01  263.74    7.047   40.150    9.68  1503.60
 0.10500D+13 0.32000D+14   0.0150  1  105.06   87.175  0.02575  262.28  262.31  263.94    7.030   40.558    9.61  1503.63
 0.10625D+13 0.32000D+14   0.0150  1  103.08   85.530  0.02515  262.56  262.61  264.14    7.014   40.965    9.54  1503.67
 0.10750D+13 0.32000D+14   0.0150  1  101.08   83.870  0.02458  262.85  262.91  264.34    6.997   41.373    9.47  1503.70
 0.10875D+13 0.32000D+14   0.0150  1   99.06   82.198  0.02402  263.13  263.20  264.54    6.981   41.780    9.41  1503.73
 0.11000D+13 0.32000D+14   0.0150  1   97.04   80.515  0.02349  263.40  263.49  264.74    6.964   42.187    9.34  1503.76
 0.11125D+13 0.32000D+14   0.0150  1   95.00   78.825  0.02297  263.68  263.77  264.94    6.947   42.595    9.28  1503.79
 0.11250D+13 0.32000D+14   0.0150  1   92.96   77.129  0.02248  263.95  264.04  265.14    6.930   43.002    9.22  1503.82
 0.11375D+13 0.32000D+14   0.0150  1   90.91   75.429  0.02200  264.21  264.32  265.34    6.913   43.409    9.16  1503.85
 0.11500D+13 0.32000D+14   0.0150  1   88.86   73.729  0.02154  264.47  264.58  265.54    6.896   43.816    9.10  1503.88
 0.11625D+13 0.32000D+14   0.0150  1   86.81   72.029  0.02110  264.73  264.84  265.73    6.879   44.223    9.04  1503.91
 0.11750D+13 0.32000D+14   0.0150  1   84.77   70.333  0.02068  264.98  265.10  265.93    6.862   44.630    8.98  1503.94
 0.11875D+13 0.32000D+14   0.0150  1   82.73   68.642  0.02028  265.23  265.35  266.12    6.845   45.037    8.92  1503.96
 0.12000D+13 0.32000D+14   0.0150  1   80.70   66.959  0.01989  265.47  265.59  266.31    6.829   45.444    8.86  1503.99
 0.12125D+13 0.32000D+14   0.0150  1   78.68   65.287  0.01951  265.71  265.83  266.50    6.812   45.851    8.81  1504.02
 0.12250D+13 0.32000D+14   0.0150  1   76.68   63.626  0.01916  265.94  266.06  266.69    6.795   46.258    8.75  1504.04
 0.12375D+13 0.32000D+14   0.0150  1   74.70   61.979  0.01881  266.17  266.29  266.87    6.779   46.665    8.70  1504.07
 0.12500D+13 0.32000D+14   0.0150  1   72.73   60.348  0.01849  266.39  266.51  267.06    6.763   47.072    8.64  1504.09
 0.12625D+13 0.32000D+14   0.0150  1   70.79   58.734  0.01817  266.61  266.72  267.23    6.747   47.479    8.59  1504.12
 0.12750D+13 0.32000D+14   0.0150  1   68.87   57.140  0.01787  266.82  266.93  267.41    6.731   47.886    8.54  1504.14
 0.12875D+13 0.32000D+14   0.0150  1   66.97   55.567  0.01758  267.03  267.13  267.58    6.715   48.292    8.48  1504.16
 0.13000D+13 0.32000D+14   0.0150  1   65.10   54.017  0.01731  267.23  267.33  267.75    6.700   48.699    8.43  1504.18
 0.13125D+13 0.32000D+14   0.0150  1   63.26   52.490  0.01704  267.43  267.52  267.92    6.685   49.106    8.38  1504.20
 0.13250D+13 0.32000D+14   0.0150  1   61.45   50.988  0.01679  267.62  267.70  268.08    6.670   49.513    8.33  1504.22
 0.13375D+13 0.32000D+14   0.0150  1   59.67   49.512  0.01655  267.80  267.88  268.24    6.655   49.919    8.28  1504.24
 0.13500D+13 0.32000D+14   0.0150  1   57.93   48.064  0.01632  267.99  268.05  268.39    6.641   50.326    8.23  1504.26
 0.13625D+13 0.32000D+14   0.0150  1   56.21   46.643  0.01610  268.16  268.22  268.54    6.627   50.733    8.18  1504.28
 0.13750D+13 0.32000D+14   0.0150  1   54.54   45.251  0.01589  268.33  268.38  268.69    6.613   51.140    8.13  1504.30
 0.13875D+13 0.32000D+14   0.0150  1   52.89   43.888  0.01569  268.50  268.54  268.83    6.600   51.546    8.08  1504.32
 0.14000D+13 0.32000D+14   0.0150  1   51.29   42.555  0.01550  268.66  268.69  268.97    6.587   51.953    8.03  1504.33
 0.14125D+13 0.32000D+14   0.0150  1   49.72   41.253  0.01532  268.82  268.83  269.11    6.574   52.360    7.98  1504.35
 0.14250D+13 0.32000D+14   0.0150  1   48.18   39.981  0.01514  268.97  268.97  269.24    6.561   52.767    7.94  1504.37
 0.14375D+13 0.32000D+14   0.0150  1   46.69   38.740  0.01497  269.11  269.11  269.37    6.549   53.174    7.89  1504.38
 0.14500D+13 0.32000D+14   0.0150  1   45.23   37.529  0.01481  269.26  269.24  269.50    6.537   53.580    7.84  1504.40
 0.14625D+13 0.32000D+14   0.0150  1   43.80   36.350  0.01466  269.39  269.36  269.62    6.526   53.987    7.79  1504.41
 0.14750D+13 0.32000D+14   0.0150  1   42.41   35.202  0.01451  269.53  269.48  269.73    6.515   54.394    7.75  1504.43
 0.14875D+13 0.32000D+14   0.0150  1   41.06   34.084  0.01437  269.65  269.59  269.85    6.504   54.801    7.70  1504.44
 0.15000D+13 0.32000D+14   0.0150  1   39.75   32.997  0.01424  269.78  269.70  269.96    6.493   55.208    7.66  1504.45
 0.15125D+13 0.32000D+14   0.0150  1   38.47   31.941  0.01411  269.90  269.81  270.07    6.483   55.615    7.61  1504.47
 0.15250D+13 0.32000D+14   0.0150  1   37.23   30.915  0.01399  270.01  269.91  270.17    6.473   56.022    7.57  1504.48
 0.15375D+13 0.32000D+14   0.0150  1   36.03   29.918  0.01387  270.13  270.01  270.27    6.463   56.429    7.52  1504.49
 0.15500D+13 0.32000D+14   0.0150  1   34.86   28.951  0.01376  270.23  270.10  270.37    6.454   56.836    7.48  1504.50
 0.15625D+13 0.32000D+14   0.0150  1   33.72   28.012  0.01366  270.34  270.19  270.46    6.445   57.243    7.43  1504.51
 0.15750D+13 0.32000D+14   0.0150  1   32.62   27.102  0.01355  270.44  270.27  270.55    6.436   57.650    7.39  1504.52
 0.15875D+13 0.32000D+14   0.0150  1   31.56   26.220  0.01346  270.54  270.36  270.64    6.428   58.058    7.35  1504.53
 0.16000D+13 0.32000D+14   0.0150  1   30.52   25.365  0.01336  270.63  270.43  270.73    6.419   58.465    7.30  1504.54
 0.16125D+13 0.32000D+14   0.0150  1   29.52   24.537  0.01327  270.72  270.51  270.81    6.412   58.872    7.26  1504.55
 0.16250D+13 0.32000D+14   0.0150  1   28.55   23.736  0.01319  270.81  270.58  270.89    6.404   59.279    7.22  1504.56
 0.16375D+13 0.32000D+14   0.0150  1   27.61   22.959  0.01311  270.89  270.65  270.97    6.396   59.686    7.17  1504.57
 0.16500D+13 0.32000D+14   0.0150  1   26.70   22.208  0.01303  270.97  270.71  271.04    6.389   60.094    7.13  1504.58
 0.16625D+13 0.32000D+14   0.0150  1   25.82   21.482  0.01296  271.05  270.77  271.11    6.382   60.501    7.09  1504.59
 0.16750D+13 0.32000D+14   0.0150  1   24.97   20.779  0.01288  271.12  270.83  271.18    6.376   60.909    7.05  1504.60
 0.16875D+13 0.32000D+14   0.0150  1   24.15   20.099  0.01282  271.20  270.89  271.25    6.369   61.316    7.01  1504.60
 0.17000D+13 0.32000D+14   0.0150  1   23.35   19.442  0.01275  271.27  270.94  271.31    6.363   61.723    6.97  1504.61
 0.17125D+13 0.32000D+14   0.0150  1   22.58   18.806  0.01269  271.33  270.99  271.37    6.357   62.131    6.93  1504.62
 0.17250D+13 0.32000D+14   0.0150  1   21.84   18.192  0.01263  271.40  271.04  271.43    6.351   62.538    6.89  1504.63
 0.17375D+13 0.32000D+14   0.0150  1   21.12   17.599  0.01257  271.46  271.08  271.49    6.346   62.946    6.85  1504.63
 0.17500D+13 0.32000D+14   0.0150  1   20.42   17.026  0.01251  271.52  271.13  271.55    6.340   63.353    6.81  1504.64
 0.17625D+13 0.32000D+14   0.0150  1   19.75   16.472  0.01246  271.58  271.17  271.60    6.335   63.761    6.77  1504.64
 0.17750D+13 0.32000D+14   0.0150  1   19.10   15.937  0.01241  271.64  271.21  271.65    6.330   64.168    6.73  1504.65
 0.17875D+13 0.32000D+14   0.0150  1   18.47   15.420  0.01236  271.69  271.24  271.70    6.325   64.576    6.70  1504.65
 0.18000D+13 0.32000D+14   0.0150  1   17.87   14.921  0.01231  271.74  271.28  271.75    6.320   64.984    6.66  1504.65
 0.18125D+13 0.32000D+14   0.0150  1   17.28   14.439  0.01227  271.79  271.31  271.80    6.316   65.391    6.62  1504.66
 0.18250D+13 0.32000D+14   0.0150  1   16.72   13.973  0.01223  271.84  271.34  271.84    6.311   65.799    6.58  1504.66
 0.18375D+13 0.32000D+14   0.0150  1   16.17   13.524  0.01219  271.89  271.37  271.88    6.307   66.206    6.55  1504.66
 0.18500D+13 0.32000D+14   0.0150  1   15.64   13.090  0.01215  271.93  271.40  271.93    6.303   66.614    6.51  1504.66
 0.18625D+13 0.32000D+14   0.0150  1   15.13   12.671  0.01211  271.97  271.42  271.97    6.298   67.021    6.47  1504.67
 0.18750D+13 0.32000D+14   0.0150  1   14.64   12.267  0.01207  272.02  271.45  272.01    6.294   67.429    6.44  1504.67
 0.18875D+13 0.32000D+14   0.0150  0   14.52   12.047  0.01205  272.04  271.48  272.03    6.280   67.824   12.05  1504.67
 0.19000D+13 0.32000D+14   0.0150  0   14.44   11.981  0.01205  272.05  271.54  272.03    6.279   68.233   11.98  1504.67
 0.19125D+13 0.32000D+14   0.0150  0   14.36   11.917  0.01204  272.05  271.59  272.04    6.279   68.641   11.92  1504.67
 0.19250D+13 0.32000D+14   0.0150  0   14.28   11.853  0.01203  272.06  271.64  272.04    6.278   69.049   11.85  1504.67
 0.19375D+13 0.32000D+14   0.0150  0   14.21   11.789  0.01203  272.07  271.69  272.05    6.277   69.457   11.79  1504.68
 0.19500D+13 0.32000D+14   0.0150  0   14.13   11.727  0.01202  272.07  271.74  272.06    6.277   69.865   11.73  1504.68
 0.19625D+13 0.32000D+14   0.0150  0   14.06   11.665  0.01202  272.08  271.79  272.06    6.276   70.273   11.66  1504.68
 0.19750D+13 0.32000D+14   0.0150  0   13.98   11.604  0.01201  272.08  271.84  272.07    6.276   70.682   11.60  1504.68
 0.19875D+13 0.32000D+14   0.0150  0   13.91   11.543  0.01201  272.09  271.89  272.07    6.275   71.090   11.54  1504.68
 0.20000D+13 0.32000D+14   0.0150  0   13.84   11.483  0.01200  272.10  271.94  272.08    6.275   71.498   11.48  1504.68
 0.20125D+13 0.32000D+14   0.0150  0   13.77   11.424  0.01200  272.10  271.98  272.09    6.274   71.906   11.42  1504.68
 0.20250D+13 0.32000D+14   0.0150  0   13.69   11.365  0.01199  272.11  272.03  272.09    6.274   72.314   11.36  1504.68
 0.20375D+13 0.32000D+14   0.0150  0   13.62   11.307  0.01199  272.11  272.08  272.10    6.273   72.723   11.31  1504.68
 0.20500D+13 0.32000D+14   0.0150  0   13.56   11.249  0.01198  272.12  272.13  272.10    6.273   73.131   11.25  1504.69
 0.20625D+13 0.32000D+14   0.0150  0   13.49   11.192  0.01198  272.13  272.18  272.11    6.272   73.539   11.19  1504.69
 0.20750D+13 0.32000D+14   0.0150  0   13.42   11.136  0.01197  272.13  272.23  272.11    6.272   73.947   11.14  1504.69
 0.20875D+13 0.32000D+14   0.0150  0   13.35   11.080  0.01197  272.14  272.27  272.12    6.271   74.355   11.08  1504.69
 0.21000D+13 0.32000D+14   0.0150  0   13.28   11.025  0.01196  272.14  272.32  272.12    6.271   74.764   11.02  1504.69
 0.21125D+13 0.32000D+14   0.0150  0   13.22   10.970  0.01196  272.15  272.37  272.13    6.270   75.172   10.97  1504.69
 0.21250D+13 0.32000D+14   0.0150  0   13.15   10.916  0.01195  272.15  272.42  272.13    6.270   75.580   10.92  1504.69
 0.21375D+13 0.32000D+14   0.0150  0   13.09   10.862  0.01195  272.16  272.46  272.14    6.269   75.988   10.86  1504.69
 0.21500D+13 0.32000D+14   0.0150  0   13.02   10.809  0.01194  272.17  272.51  272.14    6.269   76.396   10.81  1504.69
 0.21625D+13 0.32000D+14   0.0150  0   12.96   10.756  0.01194  272.17  272.56  272.15    6.268   76.804   10.76  1504.69
 0.21750D+13 0.32000D+14   0.0150  0   12.90   10.704  0.01193  272.18  272.60  272.15    6.268   77.213   10.70  1504.69
 0.21875D+13 0.32000D+14   0.0150  0   12.84   10.652  0.01193  272.18  272.65  272.16    6.268   77.621   10.65  1504.69
 0.22000D+13 0.32000D+14   0.0150  0   12.77   10.601  0.01192  272.19  272.70  272.16    6.267   78.029   10.60  1504.69
 0.22125D+13 0.32000D+14   0.0150  0   12.71   10.551  0.01192  272.19  272.74  272.17    6.267   78.437   10.55  1504.69
 0.22250D+13 0.32000D+14   0.0150  0   12.65   10.501  0.01191  272.20  272.79  272.17    6.266   78.845   10.50  1504.69
 0.22375D+13 0.32000D+14   0.0150  0   12.59   10.451  0.01191  272.20  268.43  272.18    6.266   79.254   10.45  1504.70
 0.22500D+13 0.32000D+14   0.0150  0   12.53   10.402  0.01191  272.21  268.47  272.18    6.265   79.662   10.40  1504.70
 0.22625D+13 0.32000D+14   0.0150  0   12.47   10.353  0.01190  272.21  268.51  272.19    6.265   80.070   10.35  1504.70
 0.22750D+13 0.32000D+14   0.0150  0   12.42   10.305  0.01190  272.22  268.55  272.19    6.265   80.478   10.30  1504.70
 0.22875D+13 0.32000D+14   0.0150  0   12.36   10.257  0.01189  272.22  268.60  272.20    6.264   80.886   10.26  1504.70
 0.23000D+13 0.32000D+14   0.0150  0   12.30   10.209  0.01189  272.23  268.64  272.20    6.264   81.295   10.21  1504.70
 0.23125D+13 0.32000D+14   0.0150  0   12.25   10.162  0.01189  272.23  268.68  272.21    6.263   81.703   10.16  1504.70
 0.23250D+13 0.32000D+14   0.0150  0   12.19   10.116  0.01188  272.24  268.72  272.21    6.263   82.111   10.12  1504.70
 0.23375D+13 0.32000D+14   0.0150  0   12.13   10.070  0.01188  272.24  268.76  272.21    6.262   82.519   10.07  1504.70
 0.23500D+13 0.32000D+14   0.0150  0   12.08   10.024  0.01187  272.25  268.80  272.22    6.262   82.927   10.02  1504.70
 0.23625D+13 0.32000D+14   0.0150  0   12.02    9.979  0.01187  272.25  268.85  272.22    6.262   83.335    9.98  1504.70
 0.23750D+13 0.32000D+14   0.0150  0   11.97    9.934  0.01187  272.25  268.89  272.23    6.261   83.744    9.93  1504.70
 0.23875D+13 0.32000D+14   0.0150  0   11.92    9.889  0.01186  272.26  268.93  272.23    6.261   84.152    9.89  1504.70
 0.24000D+13 0.32000D+14   0.0150  0   11.86    9.845  0.01186  272.26  268.97  272.24    6.261   84.560    9.85  1504.70
 0.24125D+13 0.32000D+14   0.0150  0   11.81    9.802  0.01185  272.27  269.01  272.24    6.260   84.968    9.80  1504.70
 0.24250D+13 0.32000D+14   0.0150  0   11.76    9.758  0.01185  272.27  269.05  272.24    6.260   85.376    9.76  1504.70
 0.24375D+13 0.32000D+14   0.0150  0   11.71    9.715  0.01185  272.28  269.09  272.25    6.259   85.785    9.72  1504.71
 0.24500D+13 0.32000D+14   0.0150  0   11.66    9.673  0.01184  272.28  269.13  272.25    6.259   86.193    9.67  1504.71
 0.24625D+13 0.32000D+14   0.0150  0   11.60    9.631  0.01184  272.29  269.17  272.26    6.259   86.601    9.63  1504.71
 0.24750D+13 0.32000D+14   0.0150  0   11.55    9.589  0.01184  272.29  269.21  272.26    6.258   87.009    9.59  1504.71
 0.24875D+13 0.32000D+14   0.0150  0   11.50    9.547  0.01183  272.29  269.25  272.26    6.258   87.417    9.55  1504.71
 0.25000D+13 0.32000D+14   0.0150  0   11.45    9.506  0.01183  272.30  269.29  272.27    6.258   87.826    9.51  1504.71
 0.25125D+13 0.32000D+14   0.0150  0   11.41    9.465  0.01182  272.30  269.33  272.27    6.257   88.234    9.47  1504.71
 0.25250D+13 0.32000D+14   0.0150  0   11.36    9.425  0.01182  272.31  269.37  272.28    6.257   88.642    9.43  1504.71
 0.25375D+13 0.32000D+14   0.0150  0   11.31    9.385  0.01182  272.31  269.41  272.28    6.256   89.050    9.39  1504.71
 0.25500D+13 0.32000D+14   0.0150  0   11.26    9.345  0.01181  272.31  269.45  272.28    6.256   89.458    9.35  1504.71
 0.25625D+13 0.32000D+14   0.0150  0   11.21    9.306  0.01181  272.32  269.49  272.29    6.256   89.866    9.31  1504.71
 0.25750D+13 0.32000D+14   0.0150  0   11.17    9.267  0.01181  272.32  269.53  272.29    6.255   90.275    9.27  1504.71
 0.25875D+13 0.32000D+14   0.0150  0   11.12    9.228  0.01180  272.33  269.57  272.29    6.255   90.683    9.23  1504.71
 0.26000D+13 0.32000D+14   0.0150  0   11.07    9.190  0.01180  272.33  269.61  272.30    6.255   91.091    9.19  1504.71
