R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.10000D-01   1.0375   0.0000    0.746   0.8709 0.62030D-08  0  0    6.02    5.000  0.01145  272.75  267.26   75.837  103.794    5.00   274.38
 0.12270D-01   1.0362   0.0000    1.364   0.8859 0.31252D-08  0  0   12.20   10.128  0.01188  272.23  267.89   29.911   58.456   10.13   276.01
 0.14540D-01   1.0349   0.0000    1.775   0.9001 0.21079D-08  0  0   18.45   15.307  0.01235  271.70  268.17   14.562   43.673   15.31   277.64
 0.16810D-01   1.0336   0.0000    2.018   0.9133 0.17600D-08  1  0   22.06   18.642  0.01267  271.35  268.29   11.753   41.301   10.43   279.27
 0.19080D-01   1.0324   0.0000    2.240   0.9254 0.15416D-08  1  0   25.65   21.607  0.01297  271.04  268.36   10.649   40.578   10.57   280.89
 0.21350D-01   1.0311   0.0000    2.436   0.9363 0.13914D-08  1  0   28.86   24.261  0.01325  270.75  268.41    9.759   40.034   10.68   282.52
 0.23620D-01   1.0298   0.0000    2.610   0.9457 0.12820D-08  1  0   31.74   26.637  0.01350  270.49  268.43    9.028   39.606   10.76   284.14
 0.25890D-01   1.0285   0.0000    2.768   0.9535 0.11986D-08  1  0   34.33   28.768  0.01374  270.25  268.43    8.423   39.256   10.83   285.76
 0.28160D-01   1.0273   0.0000    2.912   0.9598 0.11325D-08  1  0   36.66   30.684  0.01396  270.04  268.42    7.923   38.959   10.88   287.37
 0.30430D-01   1.0260   0.0000    3.046   0.9643 0.10782D-08  1  0   38.77   32.416  0.01417  269.84  268.40    7.513   38.696   10.93   288.99
 0.32700D-01   1.0247   0.0000    3.171   0.9671 0.10323D-08  1  0   40.68   33.989  0.01436  269.66  268.36    7.182   38.455   10.98   290.60
 0.34970D-01   1.0234   0.0000    3.289   0.9680 0.99224D-09  1  0   42.43   35.428  0.01454  269.50  268.31    6.922   38.224   11.02   292.21
 0.37240D-01   1.0222   0.0000    3.401   0.9671 0.95633D-09  1  0   44.04   36.756  0.01471  269.35  268.24    6.728   37.998   11.07   293.82
 0.39510D-01   1.0209   0.0000    3.509   0.9644 0.92333D-09  1  0   45.54   37.994  0.01487  269.20  268.16    6.592   37.771   11.12   295.43
 0.41780D-01   1.0196   0.0000    3.612   0.9599 0.89233D-09  1  0   46.96   39.161  0.01503  269.06  268.06    6.511   37.537   11.17   297.03
 0.44050D-01   1.0184   0.0000    3.712   0.9537 0.86267D-09  1  0   48.30   40.275  0.01518  268.93  267.95    6.478   37.294   11.22   298.63
 0.46320D-01   1.0171   0.0000    3.809   0.9459 0.83389D-09  1  0   49.60   41.351  0.01533  268.80  267.83    6.488   37.040   11.28   300.24
 0.48590D-01   1.0159   0.0000    3.905   0.9365 0.80564D-09  1  0   50.87   42.406  0.01548  268.68  267.69    6.539   36.773   11.35   301.83
 0.50860D-01   1.0146   0.0000    3.998   0.9257 0.77773D-09  1  0   52.13   43.451  0.01563  268.55  267.53    6.623   36.492   11.42   303.43
 0.53130D-01   1.0134   0.0000    4.090   0.9137 0.75002D-09  1  0   53.38   44.499  0.01578  268.42  267.36    6.737   36.197   11.50   305.03
 0.55400D-01   1.0121   0.0000    4.180   0.9005 0.72248D-09  1  0   54.65   45.559  0.01594  268.30  267.18    6.876   35.888   11.58   306.62
 0.57670D-01   1.0109   0.0000    4.269   0.8863 0.69513D-09  1  0   55.95   46.640  0.01610  268.16  266.98    7.036   35.566   11.67   308.21
 0.59940D-01   1.0096   0.0000    4.358   0.8713 0.66801D-09  1  0   57.27   47.748  0.01627  268.03  266.77    7.211   35.232   11.76   309.80
 0.62210D-01   1.0084   0.0000    4.445   0.8557 0.64122D-09  1  0   58.64   48.889  0.01645  267.88  266.54    7.398   34.888   11.86   311.39
 0.64480D-01   1.0071   0.0000    4.532   0.8397 0.61487D-09  1  0   60.05   50.066  0.01664  267.73  266.31    7.592   34.536   11.96   312.97
 0.66750D-01   1.0059   0.0000    4.618   0.8234 0.58911D-09  1  0   61.50   51.283  0.01684  267.58  266.07    7.788   34.176   12.06   314.55
 0.69020D-01   1.0046   0.0000    4.704   0.8071 0.56404D-09  1  0   63.01   52.540  0.01705  267.42  265.82    7.984   33.812   12.17   316.13
 0.71290D-01   1.0034   0.0000    4.788   0.7908 0.53981D-09  1  0   64.56   53.836  0.01728  267.25  265.56    8.176   33.446   12.28   317.71
 0.73560D-01   1.0021   0.0000    4.872   0.7747 0.51652D-09  1  0   66.16   55.170  0.01751  267.08  265.29    8.359   33.080   12.39   319.29
 0.75830D-01   1.0009   0.0000    4.955   0.7591 0.49430D-09  1  0   67.80   56.540  0.01776  266.90  265.03    8.532   32.717   12.50   320.87
 0.78100D-01   0.9997   0.0000    5.036   0.7441 0.47322D-09  1  0   69.48   57.942  0.01802  266.71  264.76    8.691   32.359   12.62   322.44
 0.80370D-01   0.9984   0.0000    5.117   0.7298 0.45337D-09  1  0   71.19   59.370  0.01829  266.52  264.49    8.834   32.009   12.73   324.01
 0.82640D-01   0.9972   0.0000    5.197   0.7163 0.43480D-09  1  0   72.93   60.821  0.01858  266.33  264.22    8.959   31.668   12.84   325.58
 0.84910D-01   0.9960   0.0000    5.275   0.7038 0.41755D-09  1  0   74.69   62.286  0.01888  266.13  263.96    9.063   31.339   12.94   327.15
 0.87180D-01   0.9947   0.0000    5.352   0.6924 0.40165D-09  1  0   76.46   63.761  0.01918  265.92  263.70    9.145   31.025   13.05   328.71
 0.89450D-01   0.9935   0.0000    5.427   0.6821 0.38711D-09  1  0   78.24   65.236  0.01950  265.71  263.45    9.204   30.727   13.14   330.28
 0.91720D-01   0.9923   0.0000    5.500   0.6731 0.37392D-09  1  0   80.00   66.706  0.01983  265.51  263.21    9.238   30.446   13.23   331.84
 0.93990D-01   0.9911   0.0000    5.572   0.6653 0.36208D-09  1  0   81.76   68.161  0.02016  265.30  262.99    9.248   30.186   13.32   333.40
 0.96260D-01   0.9898   0.0000    5.642   0.6590 0.35156D-09  1  0   83.48   69.594  0.02050  265.09  262.77    9.231   29.947   13.40   334.96
 0.98530D-01   0.9886   0.0000    5.709   0.6540 0.34234D-09  1  0   85.17   70.997  0.02084  264.88  262.57    9.188   29.731   13.46   336.51
 0.10080D+00   0.9874   0.0000    5.774   0.6506 0.33439D-09  1  0   86.82   72.362  0.02119  264.68  262.39    9.119   29.539   13.52   338.07
 0.10307D+00   0.9862   0.0000    5.837   0.6485 0.32768D-09  1  0   88.41   73.680  0.02153  264.48  262.23    9.024   29.372   13.57   339.62
 0.10534D+00   0.9850   0.0000    5.897   0.6480 0.32216D-09  1  0   89.94   74.944  0.02187  264.29  262.09    8.902   29.231   13.61   341.17
 0.10761D+00   0.9838   0.0000    5.954   0.6490 0.31779D-09  1  0   91.39   76.145  0.02220  264.10  261.97    8.756   29.117   13.63   342.72
 0.10988D+00   0.9826   0.0000    6.009   0.6514 0.31456D-09  1  0   92.76   77.278  0.02252  263.92  261.88    8.584   29.030   13.65   344.26
 0.11215D+00   0.9813   0.0000    6.061   0.6554 0.31240D-09  1  0   94.04   78.334  0.02283  263.75  261.81    8.389   28.971   13.65   345.81
 0.11442D+00   0.9801   0.0000    6.109   0.6607 0.31129D-09  1  0   95.23   79.307  0.02312  263.60  261.76    8.171   28.940   13.65   347.35
