R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       Hint       etaref      pCLA conv   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid
 0.71155D-08 0.26875D+13 0.10000D+14   0.0300  1   13.524  0.02448  271.59  271.96    4.964   92.646    4.67
 0.73215D-08 0.27000D+13 0.10000D+14   0.0300  1   13.202  0.02442  271.63  271.98    4.969   93.061    4.65
 0.75377D-08 0.27125D+13 0.10000D+14   0.0300  1   12.880  0.02436  271.67  272.00    4.981   93.483    4.63
 0.77650D-08 0.27250D+13 0.10000D+14   0.0300  1   12.558  0.02430  271.70  272.01    5.000   93.912    4.61
 0.78006D-08 0.27375D+13 0.10000D+14   0.0300  1   12.558  0.02430  271.70  272.05    4.733   94.058    4.61
 0.80408D-08 0.27500D+13 0.10000D+14   0.0300  1   12.236  0.02424  271.74  272.07    4.761   94.495    4.59
 0.82939D-08 0.27625D+13 0.10000D+14   0.0300  1   11.914  0.02419  271.78  272.08    4.796   94.940    4.57
 0.83315D-08 0.27750D+13 0.10000D+14   0.0300  1   11.914  0.02419  271.78  272.12    4.529   95.085    4.56
 0.85997D-08 0.27875D+13 0.10000D+14   0.0300  1   11.592  0.02413  271.81  272.13    4.574   95.539    4.54
 0.88832D-08 0.28000D+13 0.10000D+14   0.0300  1   11.270  0.02407  271.85  272.14    4.628   96.002    4.52
 0.89229D-08 0.28125D+13 0.10000D+14   0.0300  1   11.270  0.02407  271.85  272.18    4.360   96.147    4.51
 0.92242D-08 0.28250D+13 0.10000D+14   0.0300  1   10.948  0.02401  271.88  272.18    4.424   96.620    4.49
 0.92650D-08 0.28375D+13 0.10000D+14   0.0300  1   10.948  0.02401  271.88  272.22    4.157   96.765    4.49
 0.95859D-08 0.28500D+13 0.10000D+14   0.0300  1   10.626  0.02396  271.92  272.23    4.231   97.248    4.47
 0.99267D-08 0.28625D+13 0.10000D+14   0.0300  1   10.304  0.02390  271.96  272.23    4.317   97.743    4.44
 0.99701D-08 0.28750D+13 0.10000D+14   0.0300  1   10.304  0.02390  271.96  272.27    4.049   97.887    4.44
 0.10334D-07 0.28875D+13 0.10000D+14   0.0300  1    9.982  0.02384  271.99  272.26    4.147   98.393    4.42
 0.10379D-07 0.29000D+13 0.10000D+14   0.0300  1    9.982  0.02384  271.99  272.30    3.879   98.537    4.41
 0.10769D-07 0.29125D+13 0.10000D+14   0.0300  1    9.660  0.02378  272.03  272.30    3.991   99.057    4.39
 0.10815D-07 0.29250D+13 0.10000D+14   0.0300  1    9.660  0.02378  272.03  272.34    3.722   99.200    4.38
 0.11234D-07 0.29375D+13 0.10000D+14   0.0300  1    9.338  0.02373  272.06  272.33    3.848   99.734    4.36
 0.11281D-07 0.29500D+13 0.10000D+14   0.0300  1    9.338  0.02373  272.06  272.37    3.579   99.877    4.36
 0.11731D-07 0.29625D+13 0.10000D+14   0.0300  1    9.016  0.02367  272.10  272.36    3.720  100.425    4.33
 0.11781D-07 0.29750D+13 0.10000D+14   0.0300  1    9.016  0.02367  272.10  272.40    3.451  100.568    4.33
 0.12266D-07 0.29875D+13 0.10000D+14   0.0300  1    8.694  0.02362  272.14  272.38    3.608  101.132    4.30
 0.12317D-07 0.30000D+13 0.10000D+14   0.0300  1    8.694  0.02362  272.14  272.42    3.339  101.275    4.30
