R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.10000D-01   1.0375   0.0000    0.746   1.0887 0.77537D-08  0  0    6.02    5.000  0.01145  272.75  265.62   72.266  107.357    5.00   274.38
 0.12270D-01   1.0362   0.0000    1.366   1.1074 0.38864D-08  1  0   12.04   10.181  0.01189  272.23  265.98   41.693   77.316    5.63   276.01
 0.14540D-01   1.0349   0.0000    1.963   1.1251 0.21006D-08  1  0   22.96   19.250  0.01273  271.29  266.00   34.217   70.122    6.14   277.64
 0.16810D-01   1.0336   0.0000    2.404   1.1417 0.14585D-08  1  0   33.86   28.296  0.01369  270.31  265.73   29.821   66.034    6.44   279.27
 0.19080D-01   1.0324   0.0000    2.748   1.1568 0.11477D-08  1  0   43.91   36.630  0.01470  269.36  265.36   26.819   63.353    6.64   280.89
 0.21350D-01   1.0311   0.0000    3.033   1.1703 0.96673D-09  1  0   53.06   44.214  0.01574  268.46  264.93   24.545   61.394    6.78   282.52
 0.23620D-01   1.0298   0.0000    3.279   1.1821 0.84843D-09  1  0   61.39   51.113  0.01681  267.60  264.48   22.710   59.851    6.89   284.14
 0.25890D-01   1.0285   0.0000    3.496   1.1919 0.76487D-09  1  0   68.98   57.402  0.01792  266.79  264.03   21.173   58.570    6.98   285.76
 0.28160D-01   1.0273   0.0000    3.692   1.1997 0.70242D-09  1  0   75.92   63.150  0.01906  266.01  263.56   19.854   57.461    7.05   287.37
 0.30430D-01   1.0260   0.0000    3.870   1.2054 0.65365D-09  1  0   82.27   68.415  0.02022  265.26  263.10   18.706   56.468    7.12   288.99
 0.32700D-01   1.0247   0.0000    4.033   1.2088 0.61419D-09  1  0   88.11   73.249  0.02142  264.54  262.63   17.699   55.555    7.18   290.60
 0.34970D-01   1.0234   0.0000    4.186   1.2100 0.58127D-09  1  0   93.48   77.696  0.02264  263.86  262.17   16.812   54.696    7.24   292.21
 0.37240D-01   1.0222   0.0000    4.328   1.2089 0.55308D-09  1  0   98.44   81.799  0.02389  263.19  261.70   16.030   53.874    7.30   293.82
 0.39510D-01   1.0209   0.0000    4.462   1.2055 0.52839D-09  1  0  103.02   85.594  0.02517  262.55  261.22   15.341   53.074    7.36   295.43
 0.41780D-01   1.0196   0.0000    4.590   1.1999 0.50633D-09  1  0  107.27   89.112  0.02648  261.93  260.75   14.735   52.287    7.43   297.03
 0.44050D-01   1.0184   0.0000    4.711   1.1922 0.48628D-09  1  0  111.23   92.385  0.02782  261.33  260.27   14.205   51.507    7.49   298.63
 0.46320D-01   1.0171   0.0000    4.828   1.1824 0.46779D-09  1  0  114.91   95.439  0.02920  260.74  259.78   13.741   50.726    7.57   300.24
 0.48590D-01   1.0159   0.0000    4.942   1.1707 0.45052D-09  1  0  118.37   98.298  0.03061  260.16  259.28   13.338   49.942    7.64   301.83
 0.50860D-01   1.0146   0.0000    5.052   1.1572 0.43426D-09  1  0  121.61  100.982  0.03205  259.59  258.78   12.986   49.151    7.72   303.43
 0.53130D-01   1.0134   0.0000    5.159   1.1421 0.41882D-09  1  0  124.66  103.510  0.03354  259.03  258.27   12.680   48.352    7.81   305.03
 0.55400D-01   1.0121   0.0000    5.265   1.1256 0.40410D-09  1  0  127.54  105.898  0.03507  258.47  257.75   12.412   47.544    7.90   306.62
 0.57670D-01   1.0109   0.0000    5.368   1.1079 0.39000D-09  1  0  130.26  108.159  0.03665  257.92  257.22   12.176   46.727    8.00   308.21
 0.59940D-01   1.0096   0.0000    5.471   1.0892 0.37648D-09  1  0  132.85  110.304  0.03828  257.37  256.69   11.964   45.902    8.10   309.80
 0.62210D-01   1.0084   0.0000    5.572   1.0697 0.36353D-09  1  0  135.31  112.343  0.03997  256.82  256.14   11.770   45.070    8.21   311.39
 0.64480D-01   1.0071   0.0000    5.671   1.0496 0.35111D-09  1  0  137.64  114.281  0.04171  256.27  255.59   11.589   44.233    8.33   312.97
 0.66750D-01   1.0059   0.0000    5.770   1.0293 0.33925D-09  1  0  139.86  116.124  0.04350  255.71  255.03   11.415   43.393    8.45   314.55
 0.69020D-01   1.0046   0.0000    5.867   1.0088 0.32794D-09  1  0  141.97  117.874  0.04536  255.16  254.47   11.242   42.554    8.57   316.13
 0.71290D-01   1.0034   0.0000    5.963   0.9885 0.31721D-09  1  0  143.96  119.534  0.04726  254.60  253.91   11.068   41.718    8.70   317.71
 0.73560D-01   1.0021   0.0000    6.056   0.9684 0.30707D-09  1  0  145.85  121.105  0.04921  254.04  253.34   10.888   40.891    8.84   319.29
 0.75830D-01   1.0009   0.0000    6.147   0.9489 0.29754D-09  1  0  147.64  122.585  0.05120  253.49  252.78   10.701   40.076    8.98   320.87
 0.78100D-01   0.9997   0.0000    6.236   0.9301 0.28864D-09  1  0  149.31  123.976  0.05321  252.94  252.23   10.504   39.278    9.12   322.44
 0.80370D-01   0.9984   0.0000    6.320   0.9123 0.28039D-09  1  0  150.87  125.276  0.05523  252.39  251.68   10.298   38.503    9.26   324.01
 0.82640D-01   0.9972   0.0000    6.401   0.8954 0.27280D-09  1  0  152.33  126.484  0.05726  251.86  251.15   10.082   37.757    9.40   325.58
 0.84910D-01   0.9960   0.0000    6.476   0.8798 0.26589D-09  1  0  153.67  127.601  0.05926  251.33  250.64    9.857   37.043    9.54   327.15
 0.87180D-01   0.9947   0.0000    6.547   0.8655 0.25966D-09  1  0  154.91  128.625  0.06122  250.83  250.16    9.625   36.369    9.68   328.71
 0.89450D-01   0.9935   0.0000    6.611   0.8526 0.25412D-09  1  0  156.04  129.559  0.06313  250.34  249.69    9.387   35.738    9.81   330.28
 0.91720D-01   0.9923   0.0000    6.669   0.8413 0.24927D-09  1  0  157.06  130.402  0.06495  249.88  249.26    9.145   35.157    9.94   331.84
 0.93990D-01   0.9911   0.0000    6.721   0.8317 0.24511D-09  1  0  157.97  131.158  0.06667  249.45  248.87    8.900   34.628   10.05   333.40
 0.96260D-01   0.9898   0.0000    6.765   0.8237 0.24164D-09  1  0  158.78  131.828  0.06827  249.05  248.51    8.655   34.156   10.16   334.96
 0.98530D-01   0.9886   0.0000    6.803   0.8176 0.23885D-09  1  0  159.50  132.415  0.06974  248.69  248.20    8.410   33.743   10.26   336.51
 0.10080D+00   0.9874   0.0000    6.834   0.8132 0.23675D-09  1  0  160.12  132.923  0.07106  248.36  247.93    8.168   33.393   10.34   338.07
 0.10307D+00   0.9862   0.0000    6.858   0.8107 0.23532D-09  1  0  160.64  133.354  0.07222  248.08  247.70    7.928   33.106   10.40   339.62
 0.10534D+00   0.9850   0.0000    6.876   0.8100 0.23456D-09  1  0  161.09  133.712  0.07321  247.83  247.53    7.692   32.884   10.45   341.17
