R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.10000D-01   1.0375   0.0000    0.746   1.1811 0.84120D-08  0  0    6.02    5.000  0.01145  272.75  269.06   70.750  108.869    5.00   274.38
 0.12270D-01   1.0362   0.0000    1.346   1.2203 0.44707D-08  0  0   11.75    9.750  0.01185  272.27  270.04   26.138   65.663    9.75   276.01
 0.14540D-01   1.0349   0.0000    1.706   1.2576 0.32927D-08  0  0   16.48   13.678  0.01220  271.87  270.59   12.183   53.041   13.68   277.64
 0.16810D-01   1.0336   0.0000    1.925   1.2927 0.29200D-08  0  0   19.13   15.876  0.01240  271.64  270.93    7.001   49.076   15.88   279.27
 0.19080D-01   1.0324   0.0000    2.097   1.3250 0.27832D-08  0  0   20.59   17.086  0.01252  271.52  271.19    4.434   47.609   17.09   280.89
 0.21350D-01   1.0311   0.0000    2.246   1.3540 0.27444D-08  0  0   21.35   17.714  0.01258  271.45  271.40    3.006   47.157   17.71   282.52
 0.23620D-01   1.0298   0.0000    2.381   1.3794 0.27540D-08  0  0   21.67   17.986  0.01261  271.42  271.57    2.195   47.192   17.99   284.14
 0.25890D-01   1.0285   0.0000    2.509   1.4007 0.27880D-08  0  0   21.74   18.042  0.01261  271.42  271.72    1.763   47.467   18.04   285.76
 0.28160D-01   1.0273   0.0000    2.630   1.4176 0.28328D-08  0  0   21.66   17.970  0.01260  271.42  271.82    1.583   47.844   17.97   287.37
 0.30430D-01   1.0260   0.0000    2.747   1.4300 0.28790D-08  0  0   21.49   17.834  0.01259  271.44  271.90    1.573   48.237   17.83   288.99
 0.32700D-01   1.0247   0.0000    2.861   1.4374 0.29200D-08  0  0   21.30   17.674  0.01258  271.45  271.94    1.681   48.587   17.67   290.60
 0.34970D-01   1.0234   0.0000    2.971   1.4400 0.29509D-08  0  0   21.11   17.518  0.01256  271.47  271.95    1.869   48.854   17.52   292.21
 0.37240D-01   1.0222   0.0000    3.079   1.4376 0.29681D-08  0  0   20.95   17.386  0.01255  271.48  271.93    2.107   49.008   17.39   293.82
 0.39510D-01   1.0209   0.0000    3.184   1.4302 0.29693D-08  0  0   20.83   17.289  0.01254  271.49  271.88    2.377   49.032   17.29   295.43
 0.41780D-01   1.0196   0.0000    3.286   1.4180 0.29533D-08  0  0   20.77   17.233  0.01253  271.50  271.80    2.664   48.915   17.23   297.03
 0.44050D-01   1.0184   0.0000    3.387   1.4012 0.29198D-08  0  0   20.76   17.225  0.01253  271.50  271.69    2.956   48.651   17.22   298.63
 0.46320D-01   1.0171   0.0000    3.485   1.3800 0.28692D-08  0  0   20.80   17.264  0.01254  271.50  271.55    3.247   48.244   17.26   300.24
 0.48590D-01   1.0159   0.0000    3.581   1.3548 0.28026D-08  0  0   20.91   17.351  0.01254  271.49  271.39    3.532   47.697   17.35   301.83
 0.50860D-01   1.0146   0.0000    3.675   1.3258 0.27216D-08  0  0   21.07   17.487  0.01256  271.47  271.21    3.807   47.020   17.49   303.43
 0.53130D-01   1.0134   0.0000    3.767   1.2936 0.26282D-08  0  0   21.29   17.671  0.01258  271.45  271.00    4.070   46.225   17.67   305.03
 0.55400D-01   1.0121   0.0000    3.858   1.2586 0.25242D-08  1  0   21.35   17.904  0.01260  271.43  270.77    4.622   45.619    9.45   306.62
 0.57670D-01   1.0109   0.0000    3.952   1.2213 0.23976D-08  1  0   21.79   18.295  0.01264  271.39  270.52    5.300   45.060    9.56   308.21
 0.59940D-01   1.0096   0.0000    4.047   1.1821 0.22525D-08  1  0   22.44   18.856  0.01269  271.33  270.26    5.966   44.428    9.69   309.80
 0.62210D-01   1.0084   0.0000    4.144   1.1417 0.20951D-08  1  0   23.31   19.589  0.01276  271.25  269.98    6.612   43.733    9.83   311.39
 0.64480D-01   1.0071   0.0000    4.242   1.1005 0.19313D-08  1  0   24.38   20.495  0.01285  271.16  269.69    7.233   42.984    9.99   312.97
 0.66750D-01   1.0059   0.0000    4.340   1.0590 0.17668D-08  1  0   25.67   21.573  0.01296  271.04  269.39    7.825   42.194   10.17   314.55
 0.69020D-01   1.0046   0.0000    4.438   1.0177 0.16064D-08  1  0   27.16   22.820  0.01309  270.91  269.07    8.383   41.374   10.35   316.13
 0.71290D-01   1.0034   0.0000    4.536   0.9770 0.14537D-08  1  0   28.85   24.231  0.01324  270.75  268.73    8.904   40.536   10.55   317.71
 0.73560D-01   1.0021   0.0000    4.635   0.9374 0.13114D-08  1  0   30.72   25.797  0.01341  270.58  268.38    9.386   39.691   10.75   319.29
 0.75830D-01   1.0009   0.0000    4.733   0.8992 0.11810D-08  1  0   32.78   27.510  0.01360  270.39  268.02    9.827   38.850   10.96   320.87
 0.78100D-01   0.9997   0.0000    4.831   0.8628 0.10631D-08  1  0   34.99   29.358  0.01381  270.19  267.65   10.224   38.021   11.17   322.44
 0.80370D-01   0.9984   0.0000    4.928   0.8285 0.95797D-09  1  0   37.36   31.326  0.01404  269.97  267.28   10.577   37.215   11.38   324.01
 0.82640D-01   0.9972   0.0000    5.024   0.7966 0.86504D-09  1  0   39.84   33.399  0.01429  269.73  266.90   10.882   36.437   11.59   325.58
 0.84910D-01   0.9960   0.0000    5.119   0.7673 0.78362D-09  1  0   42.44   35.560  0.01456  269.48  266.53   11.139   35.694   11.80   327.15
 0.87180D-01   0.9947   0.0000    5.212   0.7407 0.71282D-09  1  0   45.12   37.792  0.01485  269.22  266.15   11.346   34.992   12.00   328.71
 0.89450D-01   0.9935   0.0000    5.303   0.7170 0.65168D-09  1  0   47.87   40.076  0.01515  268.96  265.79   11.503   34.335   12.19   330.28
 0.91720D-01   0.9923   0.0000    5.392   0.6964 0.59923D-09  1  0   50.65   42.392  0.01548  268.68  265.44   11.607   33.726   12.37   331.84
 0.93990D-01   0.9911   0.0000    5.479   0.6788 0.55457D-09  1  0   53.46   44.721  0.01581  268.40  265.10   11.658   33.169   12.54   333.40
 0.96260D-01   0.9898   0.0000    5.563   0.6645 0.51684D-09  1  0   56.25   47.045  0.01616  268.11  264.79   11.656   32.667   12.69   334.96
 0.98530D-01   0.9886   0.0000    5.644   0.6535 0.48528D-09  1  0   59.02   49.343  0.01652  267.83  264.50   11.601   32.220   12.83   336.51
 0.10080D+00   0.9874   0.0000    5.722   0.6457 0.45923D-09  1  0   61.73   51.597  0.01689  267.54  264.24   11.492   31.831   12.94   338.07
 0.10307D+00   0.9862   0.0000    5.796   0.6412 0.43809D-09  1  0   64.38   53.787  0.01727  267.26  264.02   11.328   31.501   13.04   339.62
 0.10534D+00   0.9850   0.0000    5.867   0.6400 0.42137D-09  1  0   66.92   55.897  0.01764  266.98  263.83   11.111   31.232   13.11   341.17
 0.10761D+00   0.9838   0.0000    5.933   0.6422 0.40864D-09  1  0   69.35   57.907  0.01801  266.72  263.68   10.841   31.024   13.16   342.72
 0.10988D+00   0.9826   0.0000    5.995   0.6477 0.39956D-09  1  0   71.64   59.801  0.01838  266.46  263.57   10.517   30.878   13.19   344.26
 0.11215D+00   0.9813   0.0000    6.052   0.6564 0.39383D-09  1  0   73.78   61.563  0.01873  266.22  263.51   10.141   30.794   13.19   345.81
 0.11442D+00   0.9801   0.0000    6.105   0.6685 0.39123D-09  1  0   75.74   63.176  0.01906  266.00  263.49    9.713   30.773   13.16   347.35
 0.11669D+00   0.9789   0.0000    6.153   0.6838 0.39156D-09  1  0   77.50   64.626  0.01937  265.80  263.53    9.234   30.816   13.12   348.89
 0.11896D+00   0.9777   0.0000    6.195   0.7022 0.39470D-09  1  0   79.06   65.898  0.01965  265.62  263.61    8.707   30.920   13.05   350.43
 0.12123D+00   0.9765   0.0000    6.232   0.7238 0.40054D-09  1  0   80.39   66.977  0.01989  265.47  263.74    8.134   31.087   12.96   351.97
 0.12350D+00   0.9753   0.0000    6.263   0.7483 0.40902D-09  1  0   81.48   67.853  0.02009  265.34  263.92    7.516   31.316   12.84   353.50
 0.12577D+00   0.9741   0.0000    6.289   0.7758 0.42011D-09  1  0   82.32   68.513  0.02025  265.25  264.15    6.858   31.604   12.71   355.04
 0.12804D+00   0.9729   0.0000    6.310   0.8059 0.43381D-09  1  0   82.90   68.947  0.02035  265.18  264.43    6.164   31.951   12.57   356.57
 0.13031D+00   0.9717   0.0000    6.325   0.8386 0.45014D-09  1  0   83.22   69.146  0.02039  265.15  264.75    5.439   32.354   12.41   358.10
