R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       Hint       etaref      pCLA conv   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid
 0.15250D+13 0.99619D-09 0.32000D+14   0.0300  1   56.350  0.03568  265.81  267.61   -0.000   49.803    8.27
 0.15375D+13 0.10270D-08 0.32000D+14   0.0300  1   55.062  0.03521  266.01  267.74    0.000   50.211    8.24
 0.15500D+13 0.10593D-08 0.32000D+14   0.0300  1   53.774  0.03475  266.22  267.86    0.000   50.619    8.21
 0.15625D+13 0.10931D-08 0.32000D+14   0.0300  1   52.486  0.03430  266.42  267.98    0.000   51.028    8.19
 0.15750D+13 0.11355D-08 0.32000D+14   0.0300  1   50.876  0.03375  266.67  268.09    0.000   51.436    8.16
 0.15875D+13 0.11733D-08 0.32000D+14   0.0300  1   49.588  0.03333  266.87  268.19   -0.000   51.844    8.14
 0.16000D+13 0.12130D-08 0.32000D+14   0.0300  1   48.300  0.03291  267.07  268.29   -0.000   52.252    8.11
 0.16125D+13 0.12550D-08 0.32000D+14   0.0300  1   47.012  0.03251  267.26  268.38   -0.000   52.660    8.09
 0.16250D+13 0.12992D-08 0.32000D+14   0.0300  1   45.724  0.03211  267.45  268.47    0.000   53.069    8.06
 0.16375D+13 0.13367D-08 0.32000D+14   0.0300  1   44.758  0.03182  267.59  268.56    0.000   53.477    8.04
 0.16500D+13 0.13856D-08 0.32000D+14   0.0300  1   43.470  0.03144  267.78  268.63    0.000   53.885    8.02
 0.16625D+13 0.14375D-08 0.32000D+14   0.0300  1   42.182  0.03107  267.96  268.69    0.000   54.293    7.99
 0.16750D+13 0.14927D-08 0.32000D+14   0.0300  1   40.894  0.03070  268.14  268.75   -0.000   54.701    7.97
 0.16875D+13 0.15393D-08 0.32000D+14   0.0300  1   39.928  0.03043  268.28  268.82    0.000   55.110    7.95
 0.17000D+13 0.16010D-08 0.32000D+14   0.0300  1   38.640  0.03008  268.45  268.86   -0.000   55.518    7.93
 0.17125D+13 0.16531D-08 0.32000D+14   0.0300  1   37.674  0.02982  268.59  268.92    0.000   55.926    7.91
 0.17250D+13 0.17227D-08 0.32000D+14   0.0300  1   36.386  0.02948  268.76  268.95   -0.000   56.334    7.89
 0.17375D+13 0.17814D-08 0.32000D+14   0.0300  1   35.420  0.02924  268.89  268.99    0.000   56.743    7.87
 0.17500D+13 0.18434D-08 0.32000D+14   0.0300  1   34.454  0.02899  269.02  269.03    0.000   57.151    7.85
 0.17625D+13 0.19270D-08 0.32000D+14   0.0300  1   33.166  0.02867  269.19  269.04   -0.000   57.559    7.83
 0.17750D+13 0.19977D-08 0.32000D+14   0.0300  1   32.200  0.02843  269.32  269.06   -0.000   57.967    7.81
 0.17875D+13 0.20727D-08 0.32000D+14   0.0300  1   31.234  0.02820  269.44  269.08   -0.000   58.375    7.79
 0.18000D+13 0.21525D-08 0.32000D+14   0.0300  1   30.268  0.02797  269.57  269.09   -0.000   58.784    7.77
 0.18125D+13 0.22375D-08 0.32000D+14   0.0300  1   29.302  0.02774  269.69  269.10   -0.000   59.192    7.75
 0.18250D+13 0.23282D-08 0.32000D+14   0.0300  1   28.336  0.02752  269.81  269.10    0.000   59.600    7.73
 0.18375D+13 0.23977D-08 0.32000D+14   0.0300  1   27.692  0.02738  269.89  269.13    0.000   60.008    7.71
 0.18500D+13 0.24997D-08 0.32000D+14   0.0300  1   26.726  0.02716  270.02  269.11    0.000   60.417    7.69
 0.18625D+13 0.26094D-08 0.32000D+14   0.0300  1   25.760  0.02694  270.14  269.10    0.000   60.825    7.67
 0.18750D+13 0.26931D-08 0.32000D+14   0.0300  1   24.968  0.02677  270.23  270.25    0.000   61.233    7.24
 0.18875D+13 0.28178D-08 0.32000D+14   0.0300  1   23.942  0.02655  270.36  270.75   -0.000   61.641    7.11
 0.19000D+13 0.29129D-08 0.32000D+14   0.0300  1   23.219  0.02640  270.45  271.45    0.000   62.049    6.94
 0.19125D+13 0.30134D-08 0.32000D+14   0.0300  1   22.540  0.02625  270.53  271.80    0.000   62.458    6.84
 0.19250D+13 0.31650D-08 0.32000D+14   0.0300  1   21.617  0.02606  270.64  271.48    0.000   62.866    6.88
 0.19375D+13 0.32807D-08 0.32000D+14   0.0300  1   20.957  0.02592  270.72  271.66   -0.000   63.274    6.81
 0.19500D+13 0.34036D-08 0.32000D+14   0.0300  1   20.305  0.02579  270.80  271.79    0.000   63.682    6.76
 0.19625D+13 0.35345D-08 0.32000D+14   0.0300  1   19.656  0.02566  270.88  271.87   -0.000   64.091    6.72
 0.19750D+13 0.36740D-08 0.32000D+14   0.0300  1   19.011  0.02553  270.95  271.93    0.000   64.499    6.68
 0.19875D+13 0.38232D-08 0.32000D+14   0.0300  1   18.369  0.02540  271.03  271.95    0.000   64.907    6.65
 0.20000D+13 0.39830D-08 0.32000D+14   0.0300  1   17.727  0.02528  271.11  271.96   -0.000   65.315    6.61
 0.20125D+13 0.41546D-08 0.32000D+14   0.0300  1   17.088  0.02515  271.18  271.94   -0.000   65.723    6.59
 0.20250D+13 0.42584D-08 0.32000D+14   0.0300  1   16.745  0.02509  271.22  272.21   -0.000   66.132    6.52
 0.20375D+13 0.44509D-08 0.32000D+14   0.0300  1   16.109  0.02496  271.30  272.15   -0.000   66.540    6.49
 0.20500D+13 0.46590D-08 0.32000D+14   0.0300  1   15.473  0.02484  271.37  272.08    0.000   66.948    6.47
 0.20625D+13 0.47841D-08 0.32000D+14   0.0300  1   15.137  0.02478  271.41  272.28    0.000   67.356    6.41
 0.20750D+13 0.50203D-08 0.32000D+14   0.0300  1   14.504  0.02466  271.48  272.17   -0.000   67.765    6.40
 0.20875D+13 0.51617D-08 0.32000D+14   0.0300  1   14.171  0.02460  271.52  272.33   -0.000   68.173    6.34
 0.21000D+13 0.54319D-08 0.32000D+14   0.0300  0   13.542  0.02448  271.59  272.15    0.000   68.581    6.73
 0.21125D+13 0.55931D-08 0.32000D+14   0.0300  0   13.214  0.02442  271.63  272.26    0.000   68.989    6.53
 0.21250D+13 0.59051D-08 0.32000D+14   0.0300  0   12.829  0.02435  271.67  269.04    0.000   69.397   12.83
 0.21375D+13 0.59398D-08 0.32000D+14   0.0300  0   12.756  0.02434  271.68  268.44    0.000   69.806   12.76
 0.21500D+13 0.59746D-08 0.32000D+14   0.0300  0   12.683  0.02433  271.69  268.49   -0.000   70.214   12.68
 0.21625D+13 0.60093D-08 0.32000D+14   0.0300  0   12.609  0.02431  271.70  268.53   -0.000   70.622   12.61
 0.21750D+13 0.61977D-08 0.32000D+14   0.0300  0   12.537  0.02430  271.70  268.58    0.000   71.030   12.54
 0.21875D+13 0.62334D-08 0.32000D+14   0.0300  0   12.467  0.02429  271.71  268.62   -0.000   71.439   12.47
 0.22000D+13 0.62690D-08 0.32000D+14   0.0300  0   12.398  0.02427  271.72  268.67   -0.000   71.847   12.40
 0.22125D+13 0.63046D-08 0.32000D+14   0.0300  0   12.328  0.02426  271.73  268.71    0.000   72.255   12.33
 0.22250D+13 0.63402D-08 0.32000D+14   0.0300  0   12.258  0.02425  271.74  268.76    0.000   72.663   12.26
 0.22375D+13 0.65423D-08 0.32000D+14   0.0300  0   12.191  0.02424  271.74  268.80   -0.000   73.071   12.19
 0.22500D+13 0.65788D-08 0.32000D+14   0.0300  0   12.125  0.02422  271.75  268.84    0.000   73.480   12.13
 0.22625D+13 0.66154D-08 0.32000D+14   0.0300  0   12.059  0.02421  271.76  268.89    0.000   73.888   12.06
 0.22750D+13 0.66519D-08 0.32000D+14   0.0300  0   11.993  0.02420  271.77  268.93   -0.000   74.296   11.99
 0.22875D+13 0.66885D-08 0.32000D+14   0.0300  0   11.927  0.02419  271.77  268.97    0.000   74.704   11.93
 0.23000D+13 0.69053D-08 0.32000D+14   0.0300  0   11.863  0.02418  271.78  269.02    0.000   75.113   11.86
 0.23125D+13 0.69429D-08 0.32000D+14   0.0300  0   11.801  0.02417  271.79  269.06    0.000   75.521   11.80
 0.23250D+13 0.69804D-08 0.32000D+14   0.0300  0   11.738  0.02415  271.80  269.10   -0.000   75.929   11.74
 0.23375D+13 0.70179D-08 0.32000D+14   0.0300  0   11.676  0.02414  271.80  269.14   -0.000   76.337   11.68
 0.23500D+13 0.70555D-08 0.32000D+14   0.0300  0   11.613  0.02413  271.81  269.19    0.000   76.745   11.61
 0.23625D+13 0.72885D-08 0.32000D+14   0.0300  0   11.553  0.02412  271.82  269.23   -0.000   77.154   11.55
 0.23750D+13 0.73271D-08 0.32000D+14   0.0300  0   11.493  0.02411  271.82  269.27   -0.000   77.562   11.49
 0.23875D+13 0.73656D-08 0.32000D+14   0.0300  0   11.434  0.02410  271.83  269.31   -0.000   77.970   11.43
 0.24000D+13 0.74042D-08 0.32000D+14   0.0300  0   11.375  0.02409  271.84  269.35    0.000   78.378   11.37
 0.24125D+13 0.74428D-08 0.32000D+14   0.0300  0   11.316  0.02408  271.84  269.40    0.000   78.787   11.32
 0.24250D+13 0.76935D-08 0.32000D+14   0.0300  0   11.257  0.02407  271.85  269.44   -0.000   79.195   11.26
 0.24375D+13 0.77332D-08 0.32000D+14   0.0300  0   11.201  0.02406  271.86  269.48    0.000   79.603   11.20
 0.24500D+13 0.77728D-08 0.32000D+14   0.0300  0   11.145  0.02405  271.86  269.52   -0.000   80.011   11.15
 0.24625D+13 0.78125D-08 0.32000D+14   0.0300  0   11.089  0.02404  271.87  269.56   -0.000   80.419   11.09
 0.24750D+13 0.78521D-08 0.32000D+14   0.0300  0   11.033  0.02403  271.87  269.60   -0.000   80.828   11.03
 0.24875D+13 0.78918D-08 0.32000D+14   0.0300  0   10.977  0.02402  271.88  269.64    0.000   81.236   10.98
 0.25000D+13 0.81630D-08 0.32000D+14   0.0300  0   10.923  0.02401  271.89  269.68   -0.000   81.644   10.92
 0.25125D+13 0.82038D-08 0.32000D+14   0.0300  0   10.870  0.02400  271.89  269.72   -0.000   82.052   10.87
 0.25250D+13 0.82447D-08 0.32000D+14   0.0300  0   10.817  0.02399  271.90  269.76    0.000   82.461   10.82
 0.25375D+13 0.82855D-08 0.32000D+14   0.0300  0   10.765  0.02398  271.90  269.80    0.000   82.869   10.76
 0.25500D+13 0.83263D-08 0.32000D+14   0.0300  0   10.712  0.02397  271.91  269.84   -0.000   83.277   10.71
 0.25625D+13 0.83671D-08 0.32000D+14   0.0300  0   10.659  0.02396  271.92  269.88    0.000   83.685   10.66
 0.25750D+13 0.86609D-08 0.32000D+14   0.0300  0   10.608  0.02395  271.92  269.92    0.000   84.093   10.61
 0.25875D+13 0.87030D-08 0.32000D+14   0.0300  0   10.558  0.02394  271.93  269.96    0.000   84.502   10.56
 0.26000D+13 0.87450D-08 0.32000D+14   0.0300  0   10.508  0.02393  271.93  270.00    0.000   84.910   10.51
 0.26125D+13 0.87870D-08 0.32000D+14   0.0300  0   10.459  0.02393  271.94  270.04    0.000   85.318   10.46
 0.26250D+13 0.88291D-08 0.32000D+14   0.0300  0   10.409  0.02392  271.94  270.08   -0.000   85.726   10.41
 0.26375D+13 0.88711D-08 0.32000D+14   0.0300  0   10.359  0.02391  271.95  270.12    0.000   86.135   10.36
 0.26500D+13 0.89132D-08 0.32000D+14   0.0300  0   10.310  0.02390  271.96  270.16   -0.000   86.543   10.31
 0.26625D+13 0.92332D-08 0.32000D+14   0.0300  0   10.263  0.02389  271.96  270.20   -0.000   86.951   10.26
 0.26750D+13 0.92765D-08 0.32000D+14   0.0300  0   10.216  0.02388  271.97  270.24   -0.000   87.359   10.22
 0.26875D+13 0.93199D-08 0.32000D+14   0.0300  0   10.169  0.02387  271.97  270.28    0.000   87.767   10.17
 0.27000D+13 0.93632D-08 0.32000D+14   0.0300  0   10.123  0.02387  271.98  270.32   -0.000   88.176   10.12
 0.27125D+13 0.94065D-08 0.32000D+14   0.0300  0   10.076  0.02386  271.98  270.36   -0.000   88.584   10.08
 0.27250D+13 0.94499D-08 0.32000D+14   0.0300  0   10.029  0.02385  271.99  270.39   -0.000   88.992   10.03
 0.27375D+13 0.94932D-08 0.32000D+14   0.0300  0    9.983  0.02384  271.99  270.43   -0.000   89.400    9.98
 0.27500D+13 0.98422D-08 0.32000D+14   0.0300  0    9.939  0.02383  272.00  270.47   -0.000   89.808    9.94
 0.27625D+13 0.98869D-08 0.32000D+14   0.0300  0    9.895  0.02383  272.00  270.51   -0.000   90.217    9.90
 0.27750D+13 0.99317D-08 0.32000D+14   0.0300  0    9.851  0.02382  272.01  270.55   -0.000   90.625    9.85
 0.27875D+13 0.99764D-08 0.32000D+14   0.0300  0    9.808  0.02381  272.01  270.58    0.000   91.033    9.81
 0.28000D+13 0.10021D-07 0.32000D+14   0.0300  0    9.764  0.02380  272.02  270.62   -0.000   91.441    9.76
 0.28125D+13 0.10066D-07 0.32000D+14   0.0300  0    9.720  0.02380  272.02  270.66   -0.000   91.850    9.72
 0.28250D+13 0.10111D-07 0.32000D+14   0.0300  0    9.677  0.02379  272.03  270.70    0.000   92.258    9.68
 0.28375D+13 0.10492D-07 0.32000D+14   0.0300  0    9.635  0.02378  272.03  270.73   -0.000   92.666    9.63
 0.28500D+13 0.10538D-07 0.32000D+14   0.0300  0    9.594  0.02377  272.04  270.77    0.000   93.074    9.59
 0.28625D+13 0.10584D-07 0.32000D+14   0.0300  0    9.553  0.02377  272.04  270.81    0.000   93.483    9.55
