R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.10000D-01   1.0375   0.0000    0.746   1.2766 0.90925D-08  0  0    6.02    5.000  0.01145  272.75  271.81   69.184  110.433    5.00   274.38
 0.12270D-01   1.0362   0.0000    1.335   1.3378 0.50194D-08  0  0   11.47    9.519  0.01183  272.30  267.43   25.327   68.708    9.52   276.01
 0.14540D-01   1.0349   0.0000    1.685   1.3965 0.38138D-08  0  0   15.79   13.108  0.01215  271.93  268.96   11.332   56.748   13.11   277.64
 0.16810D-01   1.0336   0.0000    1.899   1.4519 0.34666D-08  0  0   18.09   15.011  0.01232  271.73  269.94    6.018   53.319   15.01   279.27
 0.19080D-01   1.0324   0.0000    2.066   1.5032 0.33818D-08  0  0   19.21   15.940  0.01241  271.64  270.64    3.401   52.422   15.94   280.89
 0.21350D-01   1.0311   0.0000    2.212   1.5495 0.34086D-08  0  0   19.65   16.306  0.01244  271.60  271.15    1.993   52.554   16.31   282.52
 0.23620D-01   1.0298   0.0000    2.347   1.5900 0.34898D-08  0  0   19.70   16.344  0.01245  271.59  271.52    1.256   53.157   16.34   284.14
 0.25890D-01   1.0285   0.0000    2.474   1.6242 0.35962D-08  0  0   19.52   16.200  0.01243  271.61  271.79    0.939   53.962   16.20   285.76
 0.28160D-01   1.0273   0.0000    2.596   1.6514 0.37088D-08  0  0   19.24   15.969  0.01241  271.63  271.96    0.897   54.810   15.97   287.37
 0.30430D-01   1.0260   0.0000    2.715   1.6711 0.38140D-08  0  0   18.93   15.711  0.01239  271.66  272.05    1.038   55.593   15.71   288.99
 0.32700D-01   1.0247   0.0000    2.831   1.6831 0.39013D-08  0  0   18.64   15.467  0.01237  271.69  272.08    1.299   56.239   15.47   290.60
 0.34970D-01   1.0234   0.0000    2.943   1.6870 0.39630D-08  0  0   18.39   15.260  0.01235  271.71  272.05    1.634   56.697   15.26   292.21
 0.37240D-01   1.0222   0.0000    3.054   1.6829 0.39938D-08  0  0   18.20   15.104  0.01233  271.72  271.97    2.011   56.933   15.10   293.82
 0.39510D-01   1.0209   0.0000    3.161   1.6708 0.39907D-08  0  0   18.08   15.006  0.01232  271.73  271.83    2.409   56.928   15.01   295.43
 0.41780D-01   1.0196   0.0000    3.267   1.6509 0.39526D-08  0  0   18.04   14.969  0.01232  271.74  271.65    2.812   56.673   14.97   297.03
 0.44050D-01   1.0184   0.0000    3.369   1.6236 0.38803D-08  0  0   18.07   14.996  0.01232  271.73  271.42    3.211   56.171   15.00   298.63
 0.46320D-01   1.0171   0.0000    3.470   1.5892 0.37760D-08  0  0   18.18   15.085  0.01233  271.73  271.15    3.598   55.429   15.09   300.24
 0.48590D-01   1.0159   0.0000    3.569   1.5485 0.36429D-08  0  0   18.36   15.238  0.01234  271.71  270.84    3.970   54.464   15.24   301.83
 0.50860D-01   1.0146   0.0000    3.665   1.5021 0.34851D-08  0  0   18.62   15.452  0.01236  271.69  270.50    4.324   53.293   15.45   303.43
 0.53130D-01   1.0134   0.0000    3.760   1.4507 0.33075D-08  0  0   18.95   15.727  0.01239  271.66  270.12    4.657   51.940   15.73   305.03
 0.55400D-01   1.0121   0.0000    3.853   1.3952 0.31150D-08  0  0   19.36   16.064  0.01242  271.62  269.71    4.970   50.431   16.06   306.62
 0.57670D-01   1.0109   0.0000    3.944   1.3363 0.29126D-08  0  0   19.83   16.460  0.01246  271.58  269.27    5.261   48.792   16.46   308.21
 0.59940D-01   1.0096   0.0000    4.033   1.2751 0.27051D-08  0  0   20.38   16.915  0.01250  271.53  268.81    5.530   47.053   16.92   309.80
 0.62210D-01   1.0084   0.0000    4.122   1.2123 0.24970D-08  0  0   21.00   17.428  0.01255  271.48  268.32    5.778   45.240   17.43   311.39
 0.64480D-01   1.0071   0.0000    4.208   1.1488 0.22923D-08  0  0   21.69   17.997  0.01261  271.42  267.83    6.003   43.383   18.00   312.97
 0.66750D-01   1.0059   0.0000    4.294   1.0855 0.20942D-08  0  0   22.44   18.620  0.01267  271.35  267.32    6.206   41.508   18.62   314.55
 0.69020D-01   1.0046   0.0000    4.377   1.0230 0.19056D-08  0  0   23.25   19.294  0.01273  271.28  271.54    6.387   39.640   19.29   316.13
 0.71290D-01   1.0034   0.0000    4.460   0.9621 0.17285D-08  0  0   24.12   20.015  0.01281  271.21  271.01    6.546   37.801   20.01   317.71
 0.73560D-01   1.0021   0.0000    4.541   0.9035 0.15642D-08  0  0   25.04   20.778  0.01288  271.13  270.47    6.683   36.013   20.78   319.29
 0.75830D-01   1.0009   0.0000    4.620   0.8476 0.14137D-08  0  0   26.01   21.579  0.01297  271.04  269.94    6.798   34.291   21.58   320.87
 0.78100D-01   0.9997   0.0000    4.698   0.7949 0.12773D-08  0  0   27.01   22.412  0.01305  270.95  269.41    6.889   32.653   22.41   322.44
 0.80370D-01   0.9984   0.0000    4.775   0.7459 0.11550D-08  0  0   28.04   23.268  0.01314  270.86  268.91    6.956   31.108   23.27   324.01
 0.82640D-01   0.9972   0.0000    4.849   0.7007 0.10464D-08  0  0   29.09   24.141  0.01323  270.76  268.42    6.999   29.667   24.14   325.58
 0.84910D-01   0.9960   0.0000    4.922   0.6596 0.95091D-09  1  0   29.58   25.023  0.01333  270.67  267.95    7.321   28.630   14.92   327.15
 0.87180D-01   0.9947   0.0000    5.001   0.6229 0.86240D-09  1  0   30.82   26.071  0.01344  270.55  267.51    7.934   28.012   15.23   328.71
 0.89450D-01   0.9935   0.0000    5.084   0.5905 0.78120D-09  1  0   32.29   27.305  0.01358  270.42  267.10    8.430   27.421   15.53   330.28
 0.91720D-01   0.9923   0.0000    5.168   0.5625 0.70893D-09  1  0   33.95   28.689  0.01373  270.26  266.72    8.817   26.866   15.82   331.84
 0.93990D-01   0.9911   0.0000    5.251   0.5390 0.64623D-09  1  0   35.74   30.187  0.01391  270.10  266.37    9.103   26.356   16.10   333.40
 0.96260D-01   0.9898   0.0000    5.332   0.5199 0.59302D-09  1  0   37.63   31.763  0.01409  269.92  266.06    9.294   25.898   16.35   334.96
 0.98530D-01   0.9886   0.0000    5.411   0.5052 0.54887D-09  1  0   39.58   33.385  0.01429  269.73  265.79    9.395   25.498   16.57   336.51
 0.10080D+00   0.9874   0.0000    5.487   0.4950 0.51311D-09  1  0   41.55   35.022  0.01449  269.55  265.56    9.412   25.159   16.75   338.07
 0.10307D+00   0.9862   0.0000    5.559   0.4890 0.48503D-09  1  0   43.50   36.645  0.01470  269.36  265.39    9.348   24.885   16.90   339.62
 0.10534D+00   0.9850   0.0000    5.628   0.4875 0.46397D-09  1  0   45.40   38.224  0.01490  269.17  265.27    9.204   24.678   17.01   341.17
 0.10761D+00   0.9838   0.0000    5.693   0.4902 0.44931D-09  1  0   47.23   39.733  0.01511  269.00  265.21    8.983   24.541   17.07   342.72
 0.10988D+00   0.9826   0.0000    5.753   0.4973 0.44058D-09  1  0   48.94   41.146  0.01530  268.83  265.21    8.685   24.475   17.08   344.26
 0.11215D+00   0.9813   0.0000    5.808   0.5088 0.43739D-09  1  0   50.50   42.437  0.01548  268.67  265.28    8.311   24.482   17.05   345.81
 0.11442D+00   0.9801   0.0000    5.859   0.5247 0.43950D-09  1  0   51.90   43.581  0.01565  268.54  265.41    7.862   24.563   16.96   347.35
 0.11669D+00   0.9789   0.0000    5.904   0.5449 0.44679D-09  1  0   53.10   44.554  0.01579  268.42  265.61    7.336   24.719   16.83   348.89
 0.11896D+00   0.9777   0.0000    5.943   0.5696 0.45924D-09  1  0   54.07   45.333  0.01590  268.32  265.88    6.734   24.951   16.66   350.43
 0.12123D+00   0.9765   0.0000    5.977   0.5987 0.47698D-09  1  0   54.79   45.894  0.01599  268.25  266.22    6.058   25.260   16.44   351.97
 0.12350D+00   0.9753   0.0000    6.005   0.6322 0.50028D-09  1  0   55.23   46.216  0.01604  268.21  266.63    5.307   25.645   16.19   353.50
 0.12577D+00   0.9741   0.0000    6.027   0.6701 0.52957D-09  1  0   55.38   46.275  0.01605  268.21  267.09    4.486   26.107   15.90   355.04
 0.12804D+00   0.9729   0.0000    6.043   0.7121 0.56543D-09  1  0   55.23   46.053  0.01601  268.23  267.62    3.596   26.644   15.59   356.57
 0.13031D+00   0.9717   0.0000    6.053   0.7582 0.60871D-09  1  0   54.81   45.532  0.01593  268.30  268.19    2.645   27.255   15.25   358.10
 0.13258D+00   0.9705   0.0000    6.057   0.8081 0.66054D-09  1  0   53.87   44.695  0.01581  268.40  268.81    1.639   27.938   14.89   359.62
 0.13485D+00   0.9693   0.0000    6.056   0.8614 0.72243D-09  1  0   52.46   43.531  0.01564  268.54  269.47    0.589   28.689   14.52   361.15
 0.13712D+00   0.9681   0.0000    6.051   0.9178 0.79643D-09  1  0   50.66   42.031  0.01542  268.72  267.10   -0.977   29.049   15.46   362.67
 0.13939D+00   0.9670   0.0000    6.037   0.9768 0.88686D-09  1  0   48.35   40.120  0.01516  268.95  267.84   -2.025   29.978   15.02   364.19
 0.14166D+00   0.9658   0.0000    6.016   1.0378 0.99982D-09  1  0   45.50   37.751  0.01484  269.23  268.54   -3.100   30.939   14.60   365.71
 0.14393D+00   0.9646   0.0000    5.997   1.1001 0.11394D-08  1  0   42.25   35.056  0.01449  269.54  269.17   -4.199   31.914   14.20   367.23
 0.14620D+00   0.9634   0.0000    5.978   1.1631 0.13153D-08  1  0   38.62   32.042  0.01412  269.89  269.70   -5.313   32.886   13.84   368.75
