R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       Hint       etaref      pCLA conv   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid
 0.32500D+12 0.81033D-10 0.32000D+16   0.0000  1  157.780  0.00000  253.95  253.87    0.000   10.614   35.65
 0.33750D+12 0.90671D-10 0.32000D+16   0.0000  1  145.222  0.00000  255.97  255.64   -0.000   11.022   35.37
 0.35000D+12 0.10208D-09 0.32000D+16   0.0000  1  132.664  0.00000  257.87  257.25    0.000   11.430   35.12
 0.36250D+12 0.11553D-09 0.32000D+16   0.0000  1  120.162  0.00000  259.65  260.70    0.000   11.838   32.07
 0.37500D+12 0.13125D-09 0.32000D+16   0.0000  1  108.529  0.00000  261.23  262.49    0.000   12.247   31.26
 0.38750D+12 0.14971D-09 0.32000D+16   0.0000  1   97.573  0.00000  262.65  263.88   -0.000   12.655   30.69
 0.40000D+12 0.17156D-09 0.32000D+16   0.0000  1   87.267  0.00000  263.93  265.07    0.000   13.063   30.17
 0.41250D+12 0.19761D-09 0.32000D+16   0.0000  1   77.608  0.00000  265.08  266.10   -0.000   13.471   29.66
 0.42500D+12 0.22787D-09 0.32000D+16   0.0000  1   68.912  0.00000  266.09  267.02   -0.000   13.879   29.12
 0.43750D+12 0.26406D-09 0.32000D+16   0.0000  0   60.880  0.00000  267.00  267.58   -0.000   14.288   30.79
 0.45000D+12 0.28307D-09 0.32000D+16   0.0000  0   58.456  0.00000  267.27  264.22   -0.000   14.696   58.46
 0.46250D+12 0.29884D-09 0.32000D+16   0.0000  0   56.950  0.00000  267.43  264.56   -0.000   15.104   56.95
 0.47500D+12 0.31375D-09 0.32000D+16   0.0000  0   55.521  0.00000  267.59  264.88   -0.000   15.512   55.52
 0.48750D+12 0.32935D-09 0.32000D+16   0.0000  0   54.160  0.00000  267.74  265.19    0.000   15.921   54.16
 0.50000D+12 0.34569D-09 0.32000D+16   0.0000  0   52.865  0.00000  267.88  265.49    0.000   16.329   52.86
 0.51250D+12 0.36284D-09 0.32000D+16   0.0000  0   51.630  0.00000  268.01  265.79    0.000   16.737   51.63
 0.52500D+12 0.38084D-09 0.32000D+16   0.0000  0   50.451  0.00000  268.14  266.07    0.000   17.145   50.45
 0.53750D+12 0.39725D-09 0.32000D+16   0.0000  0   49.325  0.00000  268.26  266.35    0.000   17.553   49.33
 0.55000D+12 0.41698D-09 0.32000D+16   0.0000  0   48.248  0.00000  268.37  266.62    0.000   17.962   48.25
 0.56250D+12 0.43489D-09 0.32000D+16   0.0000  0   47.217  0.00000  268.48  266.89   -0.000   18.370   47.22
 0.57500D+12 0.45353D-09 0.32000D+16   0.0000  0   46.229  0.00000  268.59  267.14    0.000   18.778   46.23
 0.58750D+12 0.47296D-09 0.32000D+16   0.0000  0   45.281  0.00000  268.69  267.40   -0.000   19.186   45.28
