R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.10000D-01   1.0375   0.1800    1.814   1.0200 0.36440D-08  0  0   12.05   10.000  0.01187  272.25  268.79   28.275   61.224   10.00   274.16
 0.12270D-01   1.0362   0.1800    2.008   1.0200 0.25128D-08  0  0   17.53   14.544  0.01228  271.78  269.02   14.133   47.182   14.54   276.08
 0.14540D-01   1.0349   0.1800    2.185   1.0200 0.21139D-08  1  0   20.49   17.319  0.01254  271.49  269.08    9.921   43.013   10.03   277.99
 0.16810D-01   1.0336   0.1800    2.348   1.0200 0.18714D-08  1  0   23.25   19.593  0.01276  271.25  269.10    9.208   42.289   10.17   279.90
 0.19080D-01   1.0324   0.1800    2.500   1.0200 0.16930D-08  1  0   25.78   21.686  0.01298  271.03  269.09    8.624   41.697   10.29   281.81
 0.21350D-01   1.0311   0.1800    2.643   1.0200 0.15568D-08  1  0   28.12   23.613  0.01318  270.82  269.07    8.138   41.204   10.38   283.71
 0.23620D-01   1.0298   0.1800    2.778   1.0200 0.14496D-08  1  0   30.28   25.388  0.01337  270.63  269.05    7.724   40.786   10.47   285.62
 0.25890D-01   1.0285   0.1800    2.907   1.0200 0.13633D-08  1  0   32.26   27.023  0.01355  270.45  269.01    7.368   40.426   10.54   287.52
 0.28160D-01   1.0273   0.1800    3.030   1.0200 0.12926D-08  1  0   34.10   28.530  0.01371  270.28  268.98    7.059   40.114   10.60   289.42
 0.30430D-01   1.0260   0.1800    3.147   1.0200 0.12336D-08  1  0   35.79   29.920  0.01387  270.13  268.94    6.787   39.840   10.65   291.32
 0.32700D-01   1.0247   0.1800    3.261   1.0200 0.11839D-08  1  0   37.35   31.202  0.01402  269.98  268.90    6.546   39.598   10.70   293.21
 0.34970D-01   1.0234   0.1800    3.370   1.0200 0.11416D-08  1  0   38.78   32.385  0.01417  269.85  268.86    6.333   39.383   10.74   295.11
 0.37240D-01   1.0222   0.1800    3.475   1.0200 0.11052D-08  1  0   40.11   33.475  0.01430  269.72  268.82    6.142   39.192   10.78   297.00
 0.39510D-01   1.0209   0.1800    3.577   1.0200 0.10736D-08  1  0   41.34   34.480  0.01442  269.61  268.78    5.971   39.021   10.81   298.89
 0.41780D-01   1.0196   0.1800    3.676   1.0200 0.10462D-08  1  0   42.47   35.405  0.01454  269.50  268.74    5.817   38.867   10.84   300.78
 0.44050D-01   1.0184   0.1800    3.773   1.0200 0.10222D-08  1  0   43.50   36.257  0.01465  269.40  268.71    5.679   38.729   10.87   302.66
 0.46320D-01   1.0171   0.1800    3.866   1.0200 0.10011D-08  1  0   44.46   37.040  0.01475  269.31  268.67    5.554   38.605   10.89   304.55
