R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       etaref      pCLA conv P(MPa)   zbot     %vol    Tbot     Tm      TH2O      Fbot     Ftop     dlid   T_core
 0.52500D+12 0.10000D+15   0.0000  1  189.22  157.280  0.00000  254.04  252.34  254.04    7.925   23.554   14.96  1502.96
 0.53750D+12 0.10000D+15   0.0000  1  183.95  152.898  0.00000  254.75  253.12  254.75    7.869   23.957   14.82  1503.02
 0.55000D+12 0.10000D+15   0.0000  1  178.69  148.532  0.00000  255.45  253.88  255.45    7.814   24.360   14.69  1503.09
 0.56250D+12 0.10000D+15   0.0000  1  173.47  144.187  0.00000  256.13  254.61  256.13    7.760   24.763   14.55  1503.15
 0.57500D+12 0.10000D+15   0.0000  1  168.27  139.870  0.00000  256.79  255.33  256.79    7.707   25.166   14.43  1503.22
 0.58750D+12 0.10000D+15   0.0000  1  163.12  135.585  0.00000  257.44  256.02  257.44    7.654   25.569   14.30  1503.28
 0.60000D+12 0.10000D+15   0.0000  1  158.00  131.337  0.00000  258.06  256.69  258.06    7.602   25.971   14.18  1503.34
 0.61250D+12 0.10000D+15   0.0000  1  152.94  127.131  0.00000  258.67  257.35  258.67    7.552   26.374   14.05  1503.40
 0.62500D+12 0.10000D+15   0.0000  1  147.94  122.973  0.00000  259.26  257.98  259.26    7.502   26.777   13.93  1503.45
 0.63750D+12 0.10000D+15   0.0000  1  143.00  118.867  0.00000  259.83  258.59  259.83    7.453   27.180   13.82  1503.51
 0.65000D+12 0.10000D+15   0.0000  1  138.12  114.818  0.00000  260.39  259.18  260.39    7.405   27.583   13.70  1503.56
 0.66250D+12 0.10000D+15   0.0000  1  133.32  110.830  0.00000  260.92  259.75  260.92    7.358   27.986   13.59  1503.61
 0.67500D+12 0.10000D+15   0.0000  1  128.60  106.909  0.00000  261.44  260.30  261.44    7.313   28.389   13.47  1503.66
 0.68750D+12 0.10000D+15   0.0000  1  123.96  103.056  0.00000  261.95  260.83  261.95    7.268   28.792   13.36  1503.71
 0.70000D+12 0.10000D+15   0.0000  1  119.41   99.278  0.00000  262.43  261.34  262.43    7.225   29.195   13.25  1503.75
 0.71250D+12 0.10000D+15   0.0000  1  114.95   95.576  0.00000  262.90  261.83  262.90    7.183   29.599   13.14  1503.80
 0.72500D+12 0.10000D+15   0.0000  1  110.59   91.955  0.00000  263.35  262.30  263.35    7.142   30.002   13.03  1503.84
 0.73750D+12 0.10000D+15   0.0000  1  106.33   88.417  0.00000  263.79  262.76  263.79    7.102   30.405   12.92  1503.88
 0.75000D+12 0.10000D+15   0.0000  1  102.17   84.965  0.00000  264.21  263.19  264.21    7.063   30.808   12.82  1503.92
 0.76250D+12 0.10000D+15   0.0000  1   98.12   81.601  0.00000  264.61  263.61  264.61    7.026   31.212   12.71  1503.96
 0.77500D+12 0.10000D+15   0.0000  1   94.18   78.327  0.00000  265.00  264.01  265.00    6.989   31.615   12.61  1504.00
 0.78750D+12 0.10000D+15   0.0000  1   90.34   75.144  0.00000  265.37  264.39  265.37    6.954   32.019   12.50  1504.03
 0.80000D+12 0.10000D+15   0.0000  1   86.62   72.054  0.00000  265.73  264.76  265.73    6.920   32.422   12.40  1504.07
 0.81250D+12 0.10000D+15   0.0000  1   83.01   69.058  0.00000  266.08  265.11  266.08    6.888   32.826   12.30  1504.10
 0.82500D+12 0.10000D+15   0.0000  1   79.51   66.156  0.00000  266.41  265.45  266.41    6.856   33.230   12.20  1504.13
 0.83750D+12 0.10000D+15   0.0000  1   76.13   63.348  0.00000  266.72  265.77  266.72    6.826   33.634   12.10  1504.16
 0.85000D+12 0.10000D+15   0.0000  1   72.86   60.635  0.00000  267.02  266.07  267.02    6.796   34.038   12.00  1504.19
 0.86250D+12 0.10000D+15   0.0000  1   69.70   58.016  0.00000  267.31  266.36  267.31    6.768   34.442   11.90  1504.22
 0.87500D+12 0.10000D+15   0.0000  1   66.65   55.490  0.00000  267.59  266.64  267.59    6.741   34.846   11.80  1504.24
 0.88750D+12 0.10000D+15   0.0000  1   63.72   53.056  0.00000  267.86  266.90  267.86    6.715   35.250   11.70  1504.27
 0.90000D+12 0.10000D+15   0.0000  1   60.90   50.714  0.00000  268.11  267.15  268.11    6.691   35.655   11.60  1504.29
 0.91250D+12 0.10000D+15   0.0000  1   58.18   48.461  0.00000  268.35  267.39  268.35    6.667   36.059   11.51  1504.31
 0.92500D+12 0.10000D+15   0.0000  1   55.57   46.297  0.00000  268.58  267.61  268.58    6.644   36.464   11.41  1504.34
 0.93750D+12 0.10000D+15   0.0000  1   53.06   44.219  0.00000  268.80  267.83  268.80    6.622   36.869   11.31  1504.36
 0.95000D+12 0.10000D+15   0.0000  1   50.66   42.226  0.00000  269.01  268.03  269.01    6.602   37.274   11.22  1504.38
 0.96250D+12 0.10000D+15   0.0000  1   48.35   40.316  0.00000  269.21  268.22  269.21    6.582   37.679   11.13  1504.40
 0.97500D+12 0.10000D+15   0.0000  1   46.15   38.486  0.00000  269.40  268.40  269.40    6.563   38.084   11.03  1504.41
 0.98750D+12 0.10000D+15   0.0000  1   44.03   36.735  0.00000  269.58  268.57  269.58    6.545   38.490   10.94  1504.43
 0.10000D+13 0.10000D+15   0.0000  1   42.01   35.059  0.00000  269.75  268.73  269.75    6.527   38.895   10.85  1504.45
 0.10125D+13 0.10000D+15   0.0000  1   40.08   33.457  0.00000  269.91  268.89  269.91    6.511   39.301   10.76  1504.46
 0.10250D+13 0.10000D+15   0.0000  1   38.23   31.926  0.00000  270.07  269.03  270.07    6.495   39.706   10.67  1504.48
 0.10375D+13 0.10000D+15   0.0000  1   36.46   30.464  0.00000  270.22  269.17  270.22    6.480   40.112   10.58  1504.49
 0.10500D+13 0.10000D+15   0.0000  1   34.78   29.068  0.00000  270.36  269.30  270.36    6.466   40.518   10.49  1504.51
 0.10625D+13 0.10000D+15   0.0000  1   33.17   27.736  0.00000  270.49  269.42  270.49    6.453   40.924   10.41  1504.52
 0.10750D+13 0.10000D+15   0.0000  1   31.63   26.465  0.00000  270.62  269.53  270.62    6.440   41.330   10.32  1504.53
 0.10875D+13 0.10000D+15   0.0000  1   30.17   25.254  0.00000  270.74  269.64  270.74    6.427   41.736   10.24  1504.54
 0.11000D+13 0.10000D+15   0.0000  1   28.77   24.099  0.00000  270.85  269.74  270.85    6.416   42.142   10.15  1504.54
 0.11125D+13 0.10000D+15   0.0000  1   27.44   22.998  0.00000  270.96  269.83  270.96    6.404   42.549   10.07  1504.55
 0.11250D+13 0.10000D+15   0.0000  1   26.17   21.949  0.00000  271.07  269.92  271.07    6.394   42.955    9.99  1504.56
 0.11375D+13 0.10000D+15   0.0000  1   24.96   20.951  0.00000  271.16  270.00  271.16    6.383   43.361    9.90  1504.56
 0.11500D+13 0.10000D+15   0.0000  1   23.81   19.999  0.00000  271.26  270.08  271.26    6.374   43.768    9.82  1504.57
 0.11625D+13 0.10000D+15   0.0000  1   22.72   19.094  0.00000  271.35  270.16  271.35    6.364   44.174    9.74  1504.57
 0.11750D+13 0.10000D+15   0.0000  1   21.68   18.232  0.00000  271.43  270.22  271.43    6.355   44.580    9.67  1504.57
 0.11875D+13 0.10000D+15   0.0000  1   20.69   17.419  0.00000  271.51  270.29  271.51    6.344   44.984    9.59  1504.58
 0.12000D+13 0.10000D+15   0.0000  0   20.73   17.205  0.00000  271.53  270.37  271.53    6.325   45.376   17.20  1504.58
 0.12125D+13 0.10000D+15   0.0000  0   20.57   17.072  0.00000  271.54  270.45  271.54    6.324   45.784   17.07  1504.58
 0.12250D+13 0.10000D+15   0.0000  0   20.41   16.941  0.00000  271.55  270.53  271.55    6.323   46.192   16.94  1504.59
 0.12375D+13 0.10000D+15   0.0000  0   20.26   16.812  0.00000  271.57  270.61  271.57    6.322   46.600   16.81  1504.59
 0.12500D+13 0.10000D+15   0.0000  0   20.11   16.685  0.00000  271.58  270.69  271.58    6.320   47.008   16.69  1504.59
 0.12625D+13 0.10000D+15   0.0000  0   19.96   16.560  0.00000  271.59  270.77  271.59    6.319   47.416   16.56  1504.59
 0.12750D+13 0.10000D+15   0.0000  0   19.81   16.437  0.00000  271.60  270.84  271.60    6.318   47.824   16.44  1504.60
 0.12875D+13 0.10000D+15   0.0000  0   19.66   16.316  0.00000  271.62  270.92  271.62    6.317   48.232   16.32  1504.60
 0.13000D+13 0.10000D+15   0.0000  0   19.52   16.196  0.00000  271.63  271.00  271.63    6.316   48.641   16.20  1504.60
 0.13125D+13 0.10000D+15   0.0000  0   19.38   16.078  0.00000  271.64  271.08  271.64    6.315   49.049   16.08  1504.60
 0.13250D+13 0.10000D+15   0.0000  0   19.24   15.962  0.00000  271.65  271.15  271.65    6.314   49.457   15.96  1504.60
 0.13375D+13 0.10000D+15   0.0000  0   19.10   15.848  0.00000  271.66  271.23  271.66    6.313   49.865   15.85  1504.60
 0.13500D+13 0.10000D+15   0.0000  0   18.96   15.735  0.00000  271.67  271.30  271.67    6.312   50.273   15.74  1504.61
 0.13625D+13 0.10000D+15   0.0000  0   18.83   15.624  0.00000  271.68  271.38  271.68    6.311   50.681   15.62  1504.61
 0.13750D+13 0.10000D+15   0.0000  0   18.70   15.514  0.00000  271.69  271.45  271.69    6.310   51.089   15.51  1504.61
 0.13875D+13 0.10000D+15   0.0000  0   18.56   15.406  0.00000  271.70  271.53  271.70    6.309   51.498   15.41  1504.61
 0.14000D+13 0.10000D+15   0.0000  0   18.44   15.299  0.00000  271.71  271.60  271.71    6.308   51.906   15.30  1504.61
 0.14125D+13 0.10000D+15   0.0000  0   18.31   15.194  0.00000  271.72  271.67  271.72    6.307   52.314   15.19  1504.61
 0.14250D+13 0.10000D+15   0.0000  0   18.18   15.090  0.00000  271.73  271.74  271.73    6.306   52.722   15.09  1504.61
 0.14375D+13 0.10000D+15   0.0000  0   18.06   14.988  0.00000  271.74  271.81  271.74    6.305   53.130   14.99  1504.62
 0.14500D+13 0.10000D+15   0.0000  0   17.94   14.887  0.00000  271.75  271.89  271.75    6.305   53.538   14.89  1504.62
 0.14625D+13 0.10000D+15   0.0000  0   17.82   14.787  0.00000  271.76  271.96  271.76    6.304   53.947   14.79  1504.62
 0.14750D+13 0.10000D+15   0.0000  0   17.70   14.689  0.00000  271.77  272.03  271.77    6.303   54.355   14.69  1504.62
 0.14875D+13 0.10000D+15   0.0000  0   17.58   14.592  0.00000  271.78  272.10  271.78    6.302   54.763   14.59  1504.62
 0.15000D+13 0.10000D+15   0.0000  0   17.47   14.496  0.00000  271.79  272.17  271.79    6.301   55.171   14.50  1504.62
 0.15125D+13 0.10000D+15   0.0000  0   17.35   14.402  0.00000  271.80  272.24  271.80    6.300   55.579   14.40  1504.62
 0.15250D+13 0.10000D+15   0.0000  0   17.24   14.309  0.00000  271.81  272.31  271.81    6.299   55.987   14.31  1504.62
 0.15375D+13 0.10000D+15   0.0000  0   17.13   14.217  0.00000  271.82  267.83  271.82    6.299   56.395   14.22  1504.62
 0.15500D+13 0.10000D+15   0.0000  0   17.02   14.126  0.00000  271.83  267.89  271.83    6.298   56.804   14.13  1504.63
 0.15625D+13 0.10000D+15   0.0000  0   16.91   14.036  0.00000  271.84  267.95  271.84    6.297   57.212   14.04  1504.63
 0.15750D+13 0.10000D+15   0.0000  0   16.81   13.947  0.00000  271.84  268.02  271.84    6.296   57.620   13.95  1504.63
 0.15875D+13 0.10000D+15   0.0000  0   16.70   13.860  0.00000  271.85  268.08  271.85    6.295   58.028   13.86  1504.63
 0.16000D+13 0.10000D+15   0.0000  0   16.60   13.773  0.00000  271.86  268.14  271.86    6.295   58.436   13.77  1504.63
 0.16125D+13 0.10000D+15   0.0000  0   16.49   13.688  0.00000  271.87  268.21  271.87    6.294   58.844   13.69  1504.63
 0.16250D+13 0.10000D+15   0.0000  0   16.39   13.604  0.00000  271.88  268.27  271.88    6.293   59.253   13.60  1504.63
 0.16375D+13 0.10000D+15   0.0000  0   16.29   13.520  0.00000  271.89  268.33  271.89    6.293   59.661   13.52  1504.63
 0.16500D+13 0.10000D+15   0.0000  0   16.19   13.438  0.00000  271.89  268.39  271.89    6.292   60.069   13.44  1504.63
 0.16625D+13 0.10000D+15   0.0000  0   16.10   13.357  0.00000  271.90  268.45  271.90    6.291   60.477   13.36  1504.63
 0.16750D+13 0.10000D+15   0.0000  0   16.00   13.277  0.00000  271.91  268.51  271.91    6.290   60.885   13.28  1504.64
 0.16875D+13 0.10000D+15   0.0000  0   15.90   13.197  0.00000  271.92  268.58  271.92    6.290   61.293   13.20  1504.64
 0.17000D+13 0.10000D+15   0.0000  0   15.81   13.119  0.00000  271.92  268.64  271.92    6.289   61.702   13.12  1504.64
 0.17125D+13 0.10000D+15   0.0000  0   15.72   13.042  0.00000  271.93  268.70  271.93    6.288   62.110   13.04  1504.64
 0.17250D+13 0.10000D+15   0.0000  0   15.62   12.965  0.00000  271.94  268.76  271.94    6.288   62.518   12.96  1504.64
 0.17375D+13 0.10000D+15   0.0000  0   15.53   12.889  0.00000  271.95  268.82  271.95    6.287   62.926   12.89  1504.64
 0.17500D+13 0.10000D+15   0.0000  0   15.44   12.815  0.00000  271.95  268.88  271.95    6.286   63.334   12.81  1504.64
 0.17625D+13 0.10000D+15   0.0000  0   15.35   12.741  0.00000  271.96  268.94  271.96    6.286   63.743   12.74  1504.64
 0.17750D+13 0.10000D+15   0.0000  0   15.26   12.668  0.00000  271.97  268.99  271.97    6.285   64.151   12.67  1504.64
 0.17875D+13 0.10000D+15   0.0000  0   15.18   12.595  0.00000  271.97  269.05  271.97    6.284   64.559   12.60  1504.64
 0.18000D+13 0.10000D+15   0.0000  0   15.09   12.524  0.00000  271.98  269.11  271.98    6.284   64.967   12.52  1504.64
 0.18125D+13 0.10000D+15   0.0000  0   15.01   12.453  0.00000  271.99  269.17  271.99    6.283   65.375   12.45  1504.65
 0.18250D+13 0.10000D+15   0.0000  0   14.92   12.383  0.00000  271.99  269.23  271.99    6.283   65.783   12.38  1504.65
 0.18375D+13 0.10000D+15   0.0000  0   14.84   12.314  0.00000  272.00  269.29  272.00    6.282   66.192   12.31  1504.65
 0.18500D+13 0.10000D+15   0.0000  0   14.76   12.246  0.00000  272.01  269.34  272.01    6.281   66.600   12.25  1504.65
 0.18625D+13 0.10000D+15   0.0000  0   14.68   12.179  0.00000  272.01  269.40  272.01    6.281   67.008   12.18  1504.65
 0.18750D+13 0.10000D+15   0.0000  0   14.59   12.112  0.00000  272.02  269.46  272.02    6.280   67.416   12.11  1504.65
 0.18875D+13 0.10000D+15   0.0000  0   14.52   12.046  0.00000  272.03  269.52  272.03    6.280   67.824   12.05  1504.65
 0.19000D+13 0.10000D+15   0.0000  0   14.44   11.980  0.00000  272.03  269.57  272.03    6.279   68.233   11.98  1504.65
 0.19125D+13 0.10000D+15   0.0000  0   14.36   11.916  0.00000  272.04  269.63  272.04    6.279   68.641   11.92  1504.65
 0.19250D+13 0.10000D+15   0.0000  0   14.28   11.852  0.00000  272.04  269.69  272.04    6.278   69.049   11.85  1504.65
 0.19375D+13 0.10000D+15   0.0000  0   14.21   11.788  0.00000  272.05  269.74  272.05    6.277   69.457   11.79  1504.65
 0.19500D+13 0.10000D+15   0.0000  0   14.13   11.726  0.00000  272.06  269.80  272.06    6.277   69.865   11.73  1504.65
 0.19625D+13 0.10000D+15   0.0000  0   14.05   11.664  0.00000  272.06  269.85  272.06    6.276   70.273   11.66  1504.65
 0.19750D+13 0.10000D+15   0.0000  0   13.98   11.603  0.00000  272.07  269.91  272.07    6.276   70.682   11.60  1504.66
 0.19875D+13 0.10000D+15   0.0000  0   13.91   11.542  0.00000  272.07  269.97  272.07    6.275   71.090   11.54  1504.66
 0.20000D+13 0.10000D+15   0.0000  0   13.84   11.482  0.00000  272.08  270.02  272.08    6.275   71.498   11.48  1504.66
 0.20125D+13 0.10000D+15   0.0000  0   13.76   11.423  0.00000  272.09  270.08  272.09    6.274   71.906   11.42  1504.66
 0.20250D+13 0.10000D+15   0.0000  0   13.69   11.364  0.00000  272.09  270.13  272.09    6.274   72.314   11.36  1504.66
 0.20375D+13 0.10000D+15   0.0000  0   13.62   11.306  0.00000  272.10  270.19  272.10    6.273   72.723   11.31  1504.66
 0.20500D+13 0.10000D+15   0.0000  0   13.55   11.248  0.00000  272.10  270.24  272.10    6.273   73.131   11.25  1504.66
 0.20625D+13 0.10000D+15   0.0000  0   13.48   11.191  0.00000  272.11  270.29  272.11    6.272   73.539   11.19  1504.66
 0.20750D+13 0.10000D+15   0.0000  0   13.42   11.135  0.00000  272.11  270.35  272.11    6.272   73.947   11.13  1504.66
 0.20875D+13 0.10000D+15   0.0000  0   13.35   11.079  0.00000  272.12  270.40  272.12    6.271   74.355   11.08  1504.66
 0.21000D+13 0.10000D+15   0.0000  0   13.28   11.023  0.00000  272.12  270.46  272.12    6.271   74.764   11.02  1504.66
 0.21125D+13 0.10000D+15   0.0000  0   13.22   10.969  0.00000  272.13  270.51  272.13    6.270   75.172   10.97  1504.66
 0.21250D+13 0.10000D+15   0.0000  0   13.15   10.914  0.00000  272.13  270.56  272.13    6.270   75.580   10.91  1504.66
 0.21375D+13 0.10000D+15   0.0000  0   13.09   10.861  0.00000  272.14  270.62  272.14    6.269   75.988   10.86  1504.66
 0.21500D+13 0.10000D+15   0.0000  0   13.02   10.808  0.00000  272.14  270.67  272.14    6.269   76.396   10.81  1504.67
 0.21625D+13 0.10000D+15   0.0000  0   12.96   10.755  0.00000  272.15  270.72  272.15    6.268   76.804   10.75  1504.67
 0.21750D+13 0.10000D+15   0.0000  0   12.90   10.703  0.00000  272.15  270.77  272.15    6.268   77.213   10.70  1504.67
 0.21875D+13 0.10000D+15   0.0000  0   12.83   10.651  0.00000  272.16  270.83  272.16    6.268   77.621   10.65  1504.67
 0.22000D+13 0.10000D+15   0.0000  0   12.77   10.600  0.00000  272.16  270.88  272.16    6.267   78.029   10.60  1504.67
 0.22125D+13 0.10000D+15   0.0000  0   12.71   10.549  0.00000  272.17  270.93  272.17    6.267   78.437   10.55  1504.67
 0.22250D+13 0.10000D+15   0.0000  0   12.65   10.499  0.00000  272.17  270.98  272.17    6.266   78.845   10.50  1504.67
 0.22375D+13 0.10000D+15   0.0000  0   12.59   10.449  0.00000  272.18  271.03  272.18    6.266   79.254   10.45  1504.67
 0.22500D+13 0.10000D+15   0.0000  0   12.53   10.400  0.00000  272.18  271.08  272.18    6.265   79.662   10.40  1504.67
 0.22625D+13 0.10000D+15   0.0000  0   12.47   10.351  0.00000  272.19  271.14  272.19    6.265   80.070   10.35  1504.67
 0.22750D+13 0.10000D+15   0.0000  0   12.41   10.303  0.00000  272.19  271.19  272.19    6.265   80.478   10.30  1504.67
 0.22875D+13 0.10000D+15   0.0000  0   12.36   10.255  0.00000  272.20  271.24  272.20    6.264   80.886   10.26  1504.67
 0.23000D+13 0.10000D+15   0.0000  0   12.30   10.208  0.00000  272.20  271.29  272.20    6.264   81.295   10.21  1504.67
 0.23125D+13 0.10000D+15   0.0000  0   12.24   10.161  0.00000  272.21  271.34  272.21    6.263   81.703   10.16  1504.67
 0.23250D+13 0.10000D+15   0.0000  0   12.19   10.114  0.00000  272.21  271.39  272.21    6.263   82.111   10.11  1504.67
 0.23375D+13 0.10000D+15   0.0000  0   12.13   10.068  0.00000  272.22  271.44  272.22    6.262   82.519   10.07  1504.67
 0.23500D+13 0.10000D+15   0.0000  0   12.08   10.022  0.00000  272.22  271.49  272.22    6.262   82.927   10.02  1504.67
 0.23625D+13 0.10000D+15   0.0000  0   12.02    9.977  0.00000  272.22  271.54  272.22    6.262   83.335    9.98  1504.68
 0.23750D+13 0.10000D+15   0.0000  0   11.97    9.932  0.00000  272.23  271.59  272.23    6.261   83.744    9.93  1504.68
 0.23875D+13 0.10000D+15   0.0000  0   11.91    9.888  0.00000  272.23  271.64  272.23    6.261   84.152    9.89  1504.68
 0.24000D+13 0.10000D+15   0.0000  0   11.86    9.844  0.00000  272.24  271.69  272.24    6.261   84.560    9.84  1504.68
 0.24125D+13 0.10000D+15   0.0000  0   11.81    9.800  0.00000  272.24  271.74  272.24    6.260   84.968    9.80  1504.68
 0.24250D+13 0.10000D+15   0.0000  0   11.76    9.757  0.00000  272.24  271.79  272.24    6.260   85.376    9.76  1504.68
 0.24375D+13 0.10000D+15   0.0000  0   11.70    9.714  0.00000  272.25  271.84  272.25    6.259   85.785    9.71  1504.68
 0.24500D+13 0.10000D+15   0.0000  0   11.65    9.671  0.00000  272.25  271.89  272.25    6.259   86.193    9.67  1504.68
 0.24625D+13 0.10000D+15   0.0000  0   11.60    9.629  0.00000  272.26  271.94  272.26    6.259   86.601    9.63  1504.68
 0.24750D+13 0.10000D+15   0.0000  0   11.55    9.587  0.00000  272.26  271.98  272.26    6.258   87.009    9.59  1504.68
 0.24875D+13 0.10000D+15   0.0000  0   11.50    9.546  0.00000  272.26  272.03  272.26    6.258   87.417    9.55  1504.68
 0.25000D+13 0.10000D+15   0.0000  0   11.45    9.505  0.00000  272.27  272.08  272.27    6.258   87.826    9.50  1504.68
 0.25125D+13 0.10000D+15   0.0000  0   11.40    9.464  0.00000  272.27  272.13  272.27    6.257   88.234    9.46  1504.68
 0.25250D+13 0.10000D+15   0.0000  0   11.35    9.423  0.00000  272.28  272.18  272.28    6.257   88.642    9.42  1504.68
 0.25375D+13 0.10000D+15   0.0000  0   11.31    9.383  0.00000  272.28  272.23  272.28    6.256   89.050    9.38  1504.68
 0.25500D+13 0.10000D+15   0.0000  0   11.26    9.344  0.00000  272.28  272.27  272.28    6.256   89.458    9.34  1504.68
 0.25625D+13 0.10000D+15   0.0000  0   11.21    9.304  0.00000  272.29  272.32  272.29    6.256   89.867    9.30  1504.68
 0.25750D+13 0.10000D+15   0.0000  0   11.16    9.265  0.00000  272.29  272.37  272.29    6.255   90.275    9.27  1504.68
 0.25875D+13 0.10000D+15   0.0000  0   11.12    9.227  0.00000  272.30  272.42  272.30    6.255   90.683    9.23  1504.68
 0.26000D+13 0.10000D+15   0.0000  0   11.07    9.188  0.00000  272.30  272.46  272.30    6.255   91.091    9.19  1504.68
