R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.10000D-01   1.0375   0.0000    0.746   1.2766 0.90925D-08  0  0    6.02    5.000  0.01145  272.75  267.80   69.184  110.433    5.00   274.38
 0.12270D-01   1.0362   0.0000    1.328   1.3378 0.51094D-08  0  0   11.27    9.350  0.01181  272.31  268.64   26.185   69.561    9.35   276.01
 0.14540D-01   1.0349   0.0000    1.695   1.3965 0.37748D-08  1  0   15.69   13.244  0.01216  271.92  269.18   15.840   61.178    7.09   277.64
 0.16810D-01   1.0336   0.0000    1.973   1.4519 0.31354D-08  1  0   19.78   16.614  0.01247  271.57  269.58   12.855   59.999    7.20   279.27
 0.19080D-01   1.0324   0.0000    2.197   1.5032 0.27797D-08  1  0   23.22   19.437  0.01275  271.27  269.90   10.540   59.369    7.25   280.89
 0.21350D-01   1.0311   0.0000    2.383   1.5495 0.25674D-08  1  0   26.03   21.724  0.01298  271.02  270.17    8.694   59.056    7.26   282.52
 0.23620D-01   1.0298   0.0000    2.541   1.5900 0.24353D-08  1  0   28.26   23.530  0.01317  270.83  270.39    7.214   58.925    7.26   284.14
 0.25890D-01   1.0285   0.0000    2.681   1.6242 0.23506D-08  1  0   30.01   24.923  0.01332  270.68  270.57    6.041   58.893    7.25   285.76
 0.28160D-01   1.0273   0.0000    2.806   1.6514 0.22949D-08  1  0   31.30   25.974  0.01343  270.56  270.71    5.142   58.903    7.24   287.37
 0.30430D-01   1.0260   0.0000    2.921   1.6711 0.22559D-08  1  0   32.24   26.753  0.01352  270.48  270.81    4.492   58.915    7.23   288.99
 0.32700D-01   1.0247   0.0000    3.029   1.6831 0.22251D-08  1  0   32.93   27.326  0.01358  270.41  270.87    4.071   58.896    7.23   290.60
 0.34970D-01   1.0234   0.0000    3.133   1.6870 0.21962D-08  1  0   33.45   27.758  0.01363  270.37  270.89    3.865   58.823    7.24   292.21
 0.37240D-01   1.0222   0.0000    3.234   1.6829 0.21640D-08  1  0   33.88   28.109  0.01367  270.33  270.86    3.855   58.677    7.25   293.82
 0.39510D-01   1.0209   0.0000    3.334   1.6708 0.21243D-08  1  0   34.27   28.435  0.01370  270.29  270.79    4.023   58.443    7.28   295.43
 0.41780D-01   1.0196   0.0000    3.434   1.6509 0.20739D-08  1  0   34.69   28.785  0.01374  270.25  270.67    4.352   58.108    7.31   297.03
 0.44050D-01   1.0184   0.0000    3.534   1.6236 0.20106D-08  1  0   35.20   29.207  0.01379  270.21  270.51    4.822   57.664    7.37   298.63
 0.46320D-01   1.0171   0.0000    3.636   1.5892 0.19334D-08  1  0   35.84   29.741  0.01385  270.15  270.31    5.411   57.107    7.43   300.24
 0.48590D-01   1.0159   0.0000    3.739   1.5485 0.18424D-08  1  0   36.67   30.425  0.01393  270.07  270.06    6.099   56.434    7.52   301.83
 0.50860D-01   1.0146   0.0000    3.845   1.5021 0.17388D-08  1  0   37.66   31.289  0.01403  269.97  269.77    6.865   55.647    7.61   303.43
 0.53130D-01   1.0134   0.0000    3.954   1.4507 0.16248D-08  1  0   38.92   32.360  0.01416  269.85  269.43    7.690   54.751    7.73   305.03
 0.55400D-01   1.0121   0.0000    4.065   1.3952 0.15034D-08  1  0   40.45   33.662  0.01432  269.70  269.05    8.555   53.753    7.86   306.62
 0.57670D-01   1.0109   0.0000    4.179   1.3363 0.13781D-08  1  0   42.29   35.211  0.01451  269.52  268.63    9.442   52.663    8.00   308.21
 0.59940D-01   1.0096   0.0000    4.296   1.2751 0.12522D-08  1  0   44.44   37.018  0.01475  269.32  268.16   10.337   51.494    8.16   309.80
 0.62210D-01   1.0084   0.0000    4.415   1.2123 0.11289D-08  1  0   46.91   39.092  0.01502  269.07  267.64   11.223   50.259    8.34   311.39
 0.64480D-01   1.0071   0.0000    4.537   1.1488 0.10109D-08  1  0   49.71   41.433  0.01534  268.79  267.09   12.088   48.973    8.53   312.97
 0.66750D-01   1.0059   0.0000    4.662   1.0855 0.90016D-09  1  0   52.83   44.036  0.01571  268.48  266.49   12.921   47.652    8.74   314.55
 0.69020D-01   1.0046   0.0000    4.789   1.0230 0.79817D-09  1  0   56.25   46.892  0.01614  268.13  265.85   13.711   46.309    8.96   316.13
 0.71290D-01   1.0034   0.0000    4.918   0.9621 0.70563D-09  1  0   59.96   49.985  0.01663  267.75  265.18   14.449   44.960    9.19   317.71
 0.73560D-01   1.0021   0.0000    5.048   0.9035 0.62278D-09  1  0   63.94   53.296  0.01718  267.32  264.46   15.126   43.616    9.42   319.29
 0.75830D-01   1.0009   0.0000    5.179   0.8476 0.54944D-09  1  0   68.14   56.802  0.01781  266.87  263.72   15.735   42.291    9.67   320.87
 0.78100D-01   0.9997   0.0000    5.312   0.7949 0.48516D-09  1  0   72.55   60.474  0.01851  266.37  262.96   16.269   40.993    9.92   322.44
 0.80370D-01   0.9984   0.0000    5.445   0.7459 0.42930D-09  1  0   77.13   64.283  0.01930  265.85  262.17   16.724   39.733   10.18   324.01
 0.82640D-01   0.9972   0.0000    5.577   0.7007 0.38112D-09  1  0   81.83   68.197  0.02017  265.29  261.37   17.096   38.517   10.44   325.58
 0.84910D-01   0.9960   0.0000    5.710   0.6596 0.33986D-09  1  0   86.62   72.183  0.02114  264.70  260.56   17.380   37.352   10.70   327.15
 0.87180D-01   0.9947   0.0000    5.842   0.6229 0.30477D-09  1  0   91.46   76.206  0.02222  264.09  259.75   17.575   36.242   10.95   328.71
 0.89450D-01   0.9935   0.0000    5.972   0.5905 0.27514D-09  1  0   96.30   80.233  0.02340  263.45  258.95   17.679   35.192   11.21   330.28
 0.91720D-01   0.9923   0.0000    6.101   0.5625 0.25032D-09  1  0  101.10   84.231  0.02470  262.78  258.15   17.691   34.203   11.45   331.84
 0.93990D-01   0.9911   0.0000    6.228   0.5390 0.22974D-09  1  0  105.84   88.166  0.02612  262.10  257.37   17.610   33.279   11.69   333.40
 0.96260D-01   0.9898   0.0000    6.353   0.5199 0.21289D-09  1  0  110.46   92.007  0.02766  261.40  256.61   17.436   32.421   11.91   334.96
 0.98530D-01   0.9886   0.0000    6.475   0.5052 0.19933D-09  1  0  114.93   95.724  0.02933  260.68  255.89   17.171   31.630   12.13   336.51
 0.10080D+00   0.9874   0.0000    6.592   0.4950 0.18871D-09  1  0  119.22   99.288  0.03112  259.95  255.19   16.815   30.909   12.32   338.07
 0.10307D+00   0.9862   0.0000    6.706   0.4890 0.18071D-09  1  0  123.29  102.671  0.03303  259.22  254.55   16.370   30.259   12.50   339.62
 0.10534D+00   0.9850   0.0000    6.813   0.4875 0.17508D-09  1  0  127.12  105.850  0.03504  258.48  253.95   15.839   29.683   12.66   341.17
 0.10761D+00   0.9838   0.0000    6.914   0.4902 0.17163D-09  1  0  130.68  108.801  0.03712  257.76  253.42   15.224   29.186   12.79   342.72
 0.10988D+00   0.9826   0.0000    7.005   0.4973 0.17020D-09  1  0  133.94  111.504  0.03926  257.05  252.95   14.531   28.771   12.89   344.26
 0.11215D+00   0.9813   0.0000    7.086   0.5088 0.17067D-09  1  0  136.89  113.942  0.04139  256.36  252.56   13.765   28.445   12.96   345.81
 0.11442D+00   0.9801   0.0000    7.154   0.5247 0.17296D-09  1  0  139.51  116.101  0.04348  255.72  252.26   12.933   28.215   12.99   347.35
 0.11669D+00   0.9789   0.0000    7.207   0.5449 0.17701D-09  1  0  141.78  117.970  0.04546  255.13  252.05   12.044   28.088   12.98   348.89
 0.11896D+00   0.9777   0.0000    7.242   0.5696 0.18279D-09  1  0  143.70  119.540  0.04727  254.60  251.96   11.106   28.072   12.93   350.43
 0.12123D+00   0.9765   0.0000    7.259   0.5987 0.19027D-09  1  0  145.26  120.809  0.04883  254.15  251.98   10.130   28.176   12.84   351.97
 0.12350D+00   0.9753   0.0000    7.257   0.6322 0.19946D-09  1  0  146.47  121.774  0.05009  253.80  252.11    9.125   28.404   12.70   353.50
 0.12577D+00   0.9741   0.0000    7.235   0.6701 0.21034D-09  1  0  147.34  122.438  0.05099  253.55  252.37    8.100   28.762   12.51   355.04
 0.12804D+00   0.9729   0.0000    7.195   0.7121 0.22293D-09  1  0  147.86  122.803  0.05150  253.40  252.75    7.063   29.252   12.29   356.57
 0.13031D+00   0.9717   0.0000    7.138   0.7582 0.23723D-09  1  0  148.05  122.875  0.05160  253.38  253.25    6.021   29.873   12.03   358.10
 0.13258D+00   0.9705   0.0000    7.068   0.8081 0.25325D-09  1  0  147.83  122.658  0.05130  253.46  253.85    4.981   30.619   11.75   359.62
 0.13485D+00   0.9693   0.0000    6.988   0.8614 0.27098D-09  1  0  147.22  122.158  0.05061  253.65  254.54    3.945   31.485   11.44   361.15
 0.13712D+00   0.9681   0.0000    6.901   0.9178 0.29042D-09  1  0  146.29  121.378  0.04956  253.94  255.32    2.920   32.458   11.12   362.67
 0.13939D+00   0.9670   0.0000    6.811   0.9768 0.31157D-09  1  0  145.02  120.325  0.04822  254.32  256.16    1.910   33.527   10.80   364.19
 0.14166D+00   0.9658   0.0000    6.720   1.0378 0.33441D-09  1  0  143.42  119.000  0.04663  254.78  257.05    0.920   34.677   10.49   365.71
 0.14393D+00   0.9646   0.0000    6.631   1.1001 0.35892D-09  1  0  141.50  117.410  0.04485  255.31  259.55    0.000   35.927    9.55   367.23
 0.14620D+00   0.9634   0.0000    6.547   1.1631 0.38507D-09  1  0  139.27  115.560  0.04294  255.88  260.75    0.000   37.983    9.18   368.75
 0.14847D+00   0.9622   0.0000    6.487   1.2259 0.41233D-09  1  0  136.92  113.604  0.04108  256.46  261.92    0.000   40.034    8.85   370.26
 0.15074D+00   0.9610   0.0000    6.455   1.2877 0.44010D-09  1  0  134.58  111.662  0.03939  257.00  263.03    0.000   42.054    8.54   371.78
 0.15301D+00   0.9599   0.0000    6.435   1.3478 0.46815D-09  1  0  132.24  109.727  0.03783  257.52  264.06    0.000   44.015    8.27   373.29
 0.15528D+00   0.9587   0.0000    6.425   1.4051 0.49618D-09  1  0  129.91  107.795  0.03639  258.01  265.02    0.000   45.887    8.03   374.80
 0.15755D+00   0.9575   0.0000    6.420   1.4589 0.52391D-09  1  0  127.59  105.863  0.03505  258.48  265.90    0.000   47.644    7.83   376.30
 0.15982D+00   0.9563   0.0000    6.420   1.5083 0.55102D-09  1  0  125.26  103.930  0.03380  258.93  266.69    0.000   49.256    7.65   377.81
 0.16209D+00   0.9552   0.0000    6.424   1.5525 0.57720D-09  1  0  122.92  101.994  0.03263  259.37  267.39    0.000   50.700    7.50   379.31
