R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       etaref      pCLA conv P(MPa)   zbot     %vol    Tbot     Tm      TH2O      Fbot     Ftop     dlid   T_core
 0.62500D+12 0.32000D+14   0.0250  1  137.32  114.158  0.07002  252.29  251.08  260.48    7.305   26.687   13.45  1502.26
 0.63750D+12 0.32000D+14   0.0250  1  136.40  113.381  0.06881  252.63  251.47  260.58    7.296   27.094   13.29  1502.31
 0.65000D+12 0.32000D+14   0.0250  1  135.45  112.587  0.06762  252.96  251.86  260.69    7.288   27.502   13.13  1502.35
 0.66250D+12 0.32000D+14   0.0250  1  134.49  111.777  0.06644  253.30  252.25  260.80    7.279   27.909   12.97  1502.39
 0.67500D+12 0.32000D+14   0.0250  1  133.50  110.951  0.06528  253.63  252.63  260.91    7.270   28.317   12.82  1502.43
 0.68750D+12 0.32000D+14   0.0250  1  132.49  110.106  0.06413  253.96  253.01  261.02    7.260   28.724   12.67  1502.47
 0.70000D+12 0.32000D+14   0.0250  1  131.47  109.244  0.06300  254.29  253.38  261.13    7.251   29.132   12.53  1502.51
 0.71250D+12 0.32000D+14   0.0250  1  130.42  108.365  0.06188  254.61  253.75  261.25    7.242   29.540   12.39  1502.55
 0.72500D+12 0.32000D+14   0.0250  1  129.34  107.467  0.06078  254.94  254.12  261.37    7.232   29.947   12.25  1502.59
 0.73750D+12 0.32000D+14   0.0250  1  128.25  106.550  0.05970  255.26  254.48  261.49    7.222   30.355   12.12  1502.63
 0.75000D+12 0.32000D+14   0.0250  1  127.13  105.615  0.05863  255.58  254.85  261.61    7.212   30.763   11.99  1502.67
 0.76250D+12 0.32000D+14   0.0250  1  125.99  104.661  0.05758  255.89  255.20  261.74    7.202   31.170   11.87  1502.71
 0.77500D+12 0.32000D+14   0.0250  1  124.82  103.688  0.05654  256.21  255.56  261.86    7.192   31.578   11.75  1502.75
 0.78750D+12 0.32000D+14   0.0250  1  123.63  102.695  0.05552  256.52  255.91  261.99    7.182   31.986   11.63  1502.79
 0.80000D+12 0.32000D+14   0.0250  1  122.42  101.683  0.05451  256.84  256.26  262.12    7.171   32.393   11.51  1502.83
 0.81250D+12 0.32000D+14   0.0250  1  121.19  100.652  0.05352  257.14  256.60  262.26    7.160   32.801   11.40  1502.87
 0.82500D+12 0.32000D+14   0.0250  1  119.93   99.600  0.05255  257.45  256.94  262.39    7.150   33.209   11.29  1502.91
 0.83750D+12 0.32000D+14   0.0250  1  118.64   98.529  0.05159  257.76  257.28  262.53    7.139   33.617   11.18  1502.94
 0.85000D+12 0.32000D+14   0.0250  1  117.33   97.438  0.05065  258.06  257.62  262.66    7.127   34.024   11.08  1502.98
 0.86250D+12 0.32000D+14   0.0250  1  116.00   96.327  0.04973  258.36  257.95  262.81    7.116   34.432   10.98  1503.02
 0.87500D+12 0.32000D+14   0.0250  1  114.65   95.197  0.04882  258.66  258.28  262.95    7.104   34.840   10.88  1503.05
 0.88750D+12 0.32000D+14   0.0250  1  113.27   94.047  0.04792  258.96  258.61  263.09    7.093   35.247   10.78  1503.09
 0.90000D+12 0.32000D+14   0.0250  1  111.86   92.877  0.04705  259.26  258.93  263.24    7.081   35.655   10.68  1503.13
 0.91250D+12 0.32000D+14   0.0250  1  110.44   91.689  0.04619  259.55  259.25  263.39    7.069   36.063   10.59  1503.16
 0.92500D+12 0.32000D+14   0.0250  1  108.99   90.481  0.04535  259.84  259.57  263.53    7.057   36.471   10.50  1503.20
 0.93750D+12 0.32000D+14   0.0250  1  107.51   89.255  0.04452  260.13  259.88  263.69    7.044   36.878   10.41  1503.23
 0.95000D+12 0.32000D+14   0.0250  1  106.02   88.011  0.04371  260.42  260.20  263.84    7.032   37.286   10.33  1503.27
 0.96250D+12 0.32000D+14   0.0250  1  104.51   86.750  0.04292  260.71  260.50  263.99    7.019   37.694   10.24  1503.30
 0.97500D+12 0.32000D+14   0.0250  1  102.97   85.471  0.04214  260.99  260.81  264.15    7.006   38.101   10.16  1503.34
 0.98750D+12 0.32000D+14   0.0250  1  101.41   84.177  0.04138  261.27  261.11  264.30    6.993   38.509   10.08  1503.37
 0.10000D+13 0.32000D+14   0.0250  1   99.84   82.866  0.04064  261.55  261.40  264.46    6.980   38.917   10.00  1503.40
 0.10125D+13 0.32000D+14   0.0250  1   98.24   81.541  0.03991  261.82  261.70  264.62    6.967   39.324    9.92  1503.44
 0.10250D+13 0.32000D+14   0.0250  1   96.63   80.201  0.03921  262.10  261.99  264.78    6.954   39.732    9.84  1503.47
 0.10375D+13 0.32000D+14   0.0250  1   95.01   78.849  0.03851  262.37  262.27  264.94    6.941   40.139    9.77  1503.50
 0.10500D+13 0.32000D+14   0.0250  1   93.37   77.485  0.03784  262.63  262.55  265.10    6.927   40.547    9.69  1503.53
 0.10625D+13 0.32000D+14   0.0250  1   91.71   76.109  0.03718  262.90  262.83  265.26    6.913   40.954    9.62  1503.56
 0.10750D+13 0.32000D+14   0.0250  1   90.04   74.724  0.03654  263.16  263.11  265.42    6.900   41.362    9.55  1503.59
 0.10875D+13 0.32000D+14   0.0250  1   88.37   73.329  0.03592  263.42  263.38  265.58    6.886   41.769    9.48  1503.62
 0.11000D+13 0.32000D+14   0.0250  1   86.68   71.928  0.03531  263.67  263.64  265.75    6.872   42.177    9.41  1503.65
 0.11125D+13 0.32000D+14   0.0250  1   84.99   70.520  0.03472  263.92  263.90  265.91    6.858   42.584    9.35  1503.68
 0.11250D+13 0.32000D+14   0.0250  1   83.29   69.107  0.03414  264.17  264.16  266.07    6.844   42.992    9.28  1503.71
 0.11375D+13 0.32000D+14   0.0250  1   81.58   67.691  0.03359  264.42  264.41  266.23    6.830   43.399    9.22  1503.74
 0.11500D+13 0.32000D+14   0.0250  1   79.87   66.273  0.03304  264.66  264.66  266.39    6.816   43.806    9.15  1503.77
 0.11625D+13 0.32000D+14   0.0250  1   78.16   64.855  0.03252  264.89  264.90  266.55    6.803   44.214    9.09  1503.79
 0.11750D+13 0.32000D+14   0.0250  1   76.45   63.437  0.03201  265.13  265.14  266.71    6.789   44.621    9.03  1503.82
 0.11875D+13 0.32000D+14   0.0250  1   74.75   62.022  0.03151  265.36  265.37  266.87    6.775   45.028    8.97  1503.84
 0.12000D+13 0.32000D+14   0.0250  1   73.05   60.610  0.03103  265.58  265.60  267.03    6.761   45.435    8.91  1503.87
 0.12125D+13 0.32000D+14   0.0250  1   71.35   59.204  0.03057  265.80  265.82  267.18    6.747   45.842    8.85  1503.89
 0.12250D+13 0.32000D+14   0.0250  1   69.67   57.805  0.03012  266.02  266.04  267.34    6.733   46.250    8.79  1503.92
 0.12375D+13 0.32000D+14   0.0250  1   67.99   56.414  0.02969  266.23  266.25  267.49    6.720   46.657    8.73  1503.94
 0.12500D+13 0.32000D+14   0.0250  1   66.33   55.033  0.02927  266.44  266.46  267.64    6.706   47.064    8.68  1503.97
 0.12625D+13 0.32000D+14   0.0250  1   64.67   53.663  0.02886  266.64  266.66  267.79    6.693   47.471    8.62  1503.99
 0.12750D+13 0.32000D+14   0.0250  1   63.04   52.305  0.02847  266.84  266.86  267.94    6.680   47.878    8.57  1504.01
 0.12875D+13 0.32000D+14   0.0250  1   61.42   50.961  0.02809  267.04  267.05  268.08    6.667   48.285    8.51  1504.03
 0.13000D+13 0.32000D+14   0.0250  1   59.82   49.632  0.02773  267.23  267.24  268.22    6.654   48.692    8.46  1504.05
 0.13125D+13 0.32000D+14   0.0250  1   58.23   48.319  0.02738  267.41  267.42  268.36    6.641   49.099    8.40  1504.07
 0.13250D+13 0.32000D+14   0.0250  1   56.67   47.023  0.02704  267.60  267.60  268.50    6.628   49.506    8.35  1504.09
 0.13375D+13 0.32000D+14   0.0250  1   55.13   45.745  0.02671  267.77  267.77  268.64    6.616   49.913    8.30  1504.11
 0.13500D+13 0.32000D+14   0.0250  1   53.61   44.487  0.02640  267.95  267.93  268.77    6.604   50.320    8.25  1504.13
 0.13625D+13 0.32000D+14   0.0250  1   52.12   43.249  0.02609  268.11  268.09  268.90    6.592   50.727    8.20  1504.15
 0.13750D+13 0.32000D+14   0.0250  1   50.65   42.031  0.02580  268.28  268.25  269.03    6.580   51.134    8.14  1504.17
 0.13875D+13 0.32000D+14   0.0250  1   49.21   40.836  0.02552  268.44  268.40  269.15    6.568   51.541    8.09  1504.18
 0.14000D+13 0.32000D+14   0.0250  1   47.79   39.662  0.02525  268.59  268.55  269.28    6.557   51.948    8.04  1504.20
 0.14125D+13 0.32000D+14   0.0250  1   46.40   38.511  0.02499  268.74  268.69  269.39    6.546   52.355    7.99  1504.22
 0.14250D+13 0.32000D+14   0.0250  1   45.04   37.384  0.02474  268.89  268.82  269.51    6.535   52.762    7.95  1504.23
 0.14375D+13 0.32000D+14   0.0250  1   43.71   36.281  0.02450  269.03  268.96  269.62    6.524   53.170    7.90  1504.25
 0.14500D+13 0.32000D+14   0.0250  1   42.40   35.201  0.02427  269.17  269.08  269.73    6.514   53.577    7.85  1504.26
 0.14625D+13 0.32000D+14   0.0250  1   41.13   34.146  0.02405  269.30  269.20  269.84    6.503   53.984    7.80  1504.28
 0.14750D+13 0.32000D+14   0.0250  1   39.88   33.116  0.02384  269.43  269.32  269.95    6.493   54.391    7.75  1504.29
 0.14875D+13 0.32000D+14   0.0250  1   38.67   32.110  0.02364  269.55  269.44  270.05    6.484   54.798    7.71  1504.30
 0.15000D+13 0.32000D+14   0.0250  1   37.48   31.128  0.02344  269.68  269.54  270.15    6.474   55.205    7.66  1504.32
 0.15125D+13 0.32000D+14   0.0250  1   36.33   30.172  0.02325  269.79  269.65  270.25    6.465   55.612    7.62  1504.33
 0.15250D+13 0.32000D+14   0.0250  1   35.20   29.240  0.02307  269.91  269.75  270.34    6.456   56.019    7.57  1504.34
 0.15375D+13 0.32000D+14   0.0250  1   34.11   28.333  0.02290  270.02  269.85  270.43    6.447   56.427    7.52  1504.35
 0.15500D+13 0.32000D+14   0.0250  1   33.04   27.450  0.02273  270.12  269.94  270.52    6.439   56.834    7.48  1504.37
 0.15625D+13 0.32000D+14   0.0250  1   32.00   26.592  0.02257  270.23  270.03  270.61    6.431   57.241    7.43  1504.38
 0.15750D+13 0.32000D+14   0.0250  1   30.99   25.757  0.02242  270.33  270.11  270.69    6.423   57.648    7.39  1504.39
 0.15875D+13 0.32000D+14   0.0250  1   30.01   24.946  0.02227  270.42  270.19  270.77    6.415   58.056    7.35  1504.40
 0.16000D+13 0.32000D+14   0.0250  1   29.06   24.158  0.02213  270.51  270.27  270.85    6.407   58.463    7.30  1504.41
 0.16125D+13 0.32000D+14   0.0250  1   28.13   23.394  0.02199  270.60  270.35  270.92    6.400   58.870    7.26  1504.42
 0.16250D+13 0.32000D+14   0.0250  1   27.23   22.652  0.02186  270.69  270.42  271.00    6.393   59.278    7.22  1504.43
 0.16375D+13 0.32000D+14   0.0250  1   26.36   21.932  0.02174  270.77  270.49  271.07    6.386   59.685    7.17  1504.43
 0.16500D+13 0.32000D+14   0.0250  1   25.52   21.234  0.02162  270.86  270.55  271.14    6.380   60.092    7.13  1504.44
 0.16625D+13 0.32000D+14   0.0250  1   24.70   20.557  0.02150  270.93  270.61  271.20    6.373   60.500    7.09  1504.45
 0.16750D+13 0.32000D+14   0.0250  1   23.90   19.901  0.02139  271.01  270.67  271.27    6.367   60.907    7.05  1504.46
 0.16875D+13 0.32000D+14   0.0250  1   23.13   19.266  0.02129  271.08  270.73  271.33    6.361   61.315    7.01  1504.47
 0.17000D+13 0.32000D+14   0.0250  1   22.39   18.651  0.02118  271.15  270.78  271.39    6.355   61.722    6.97  1504.48
 0.17125D+13 0.32000D+14   0.0250  1   21.67   18.055  0.02109  271.22  270.83  271.45    6.350   62.130    6.93  1504.48
 0.17250D+13 0.32000D+14   0.0250  1   20.97   17.479  0.02099  271.28  270.88  271.50    6.344   62.537    6.89  1504.49
 0.17375D+13 0.32000D+14   0.0250  1   20.29   16.920  0.02090  271.35  270.93  271.56    6.339   62.945    6.85  1504.50
 0.17500D+13 0.32000D+14   0.0250  1   19.63   16.380  0.02082  271.41  270.97  271.61    6.334   63.352    6.81  1504.50
 0.17625D+13 0.32000D+14   0.0250  1   19.00   15.858  0.02073  271.47  271.02  271.66    6.329   63.760    6.77  1504.51
 0.17750D+13 0.32000D+14   0.0250  1   18.39   15.353  0.02065  271.52  271.06  271.71    6.324   64.168    6.73  1504.51
 0.17875D+13 0.32000D+14   0.0250  1   17.79   14.864  0.02058  271.58  271.09  271.76    6.319   64.575    6.69  1504.51
 0.18000D+13 0.32000D+14   0.0250  1   17.22   14.391  0.02050  271.63  271.13  271.80    6.315   64.983    6.66  1504.51
 0.18125D+13 0.32000D+14   0.0250  1   16.67   13.934  0.02043  271.68  271.16  271.85    6.311   65.390    6.62  1504.52
 0.18250D+13 0.32000D+14   0.0250  1   16.13   13.492  0.02036  271.73  271.20  271.89    6.306   65.798    6.58  1504.52
 0.18375D+13 0.32000D+14   0.0250  1   15.61   13.065  0.02030  271.77  271.23  271.93    6.302   66.205    6.54  1504.52
 0.18500D+13 0.32000D+14   0.0250  1   15.11   12.653  0.02024  271.82  271.25  271.97    6.298   66.613    6.51  1504.52
 0.18625D+13 0.32000D+14   0.0250  1   14.62   12.255  0.02018  271.86  271.28  272.01    6.294   67.020    6.47  1504.53
 0.18750D+13 0.32000D+14   0.0250  0   14.58   12.102  0.02015  271.88  271.33  272.02    6.280   67.416   12.10  1504.53
 0.18875D+13 0.32000D+14   0.0250  0   14.50   12.036  0.02014  271.89  271.38  272.03    6.280   67.824   12.04  1504.53
 0.19000D+13 0.32000D+14   0.0250  0   14.42   11.971  0.02013  271.89  271.43  272.03    6.279   68.233   11.97  1504.53
 0.19125D+13 0.32000D+14   0.0250  0   14.35   11.906  0.02012  271.90  271.48  272.04    6.279   68.641   11.91  1504.53
 0.19250D+13 0.32000D+14   0.0250  0   14.27   11.842  0.02011  271.91  271.53  272.05    6.278   69.049   11.84  1504.53
 0.19375D+13 0.32000D+14   0.0250  0   14.19   11.779  0.02011  271.92  271.58  272.05    6.277   69.457   11.78  1504.54
 0.19500D+13 0.32000D+14   0.0250  0   14.12   11.717  0.02010  271.92  271.63  272.06    6.277   69.865   11.72  1504.54
 0.19625D+13 0.32000D+14   0.0250  0   14.04   11.655  0.02009  271.93  271.68  272.06    6.276   70.274   11.65  1504.54
 0.19750D+13 0.32000D+14   0.0250  0   13.97   11.594  0.02008  271.94  271.73  272.07    6.276   70.682   11.59  1504.54
 0.19875D+13 0.32000D+14   0.0250  0   13.90   11.533  0.02007  271.94  271.78  272.08    6.275   71.090   11.53  1504.54
 0.20000D+13 0.32000D+14   0.0250  0   13.83   11.473  0.02006  271.95  271.83  272.08    6.275   71.498   11.47  1504.54
 0.20125D+13 0.32000D+14   0.0250  0   13.75   11.414  0.02005  271.95  271.88  272.09    6.274   71.906   11.41  1504.54
 0.20250D+13 0.32000D+14   0.0250  0   13.68   11.355  0.02004  271.96  271.93  272.09    6.274   72.314   11.36  1504.54
 0.20375D+13 0.32000D+14   0.0250  0   13.61   11.297  0.02003  271.97  271.98  272.10    6.273   72.723   11.30  1504.54
 0.20500D+13 0.32000D+14   0.0250  0   13.54   11.240  0.02002  271.97  272.03  272.10    6.273   73.131   11.24  1504.54
 0.20625D+13 0.32000D+14   0.0250  0   13.47   11.183  0.02002  271.98  272.08  272.11    6.272   73.539   11.18  1504.55
 0.20750D+13 0.32000D+14   0.0250  0   13.41   11.126  0.02001  271.99  272.12  272.11    6.272   73.947   11.13  1504.55
 0.20875D+13 0.32000D+14   0.0250  0   13.34   11.071  0.02000  271.99  272.17  272.12    6.271   74.355   11.07  1504.55
 0.21000D+13 0.32000D+14   0.0250  0   13.27   11.015  0.01999  272.00  272.22  272.12    6.271   74.764   11.02  1504.55
 0.21125D+13 0.32000D+14   0.0250  0   13.21   10.961  0.01998  272.00  272.27  272.13    6.270   75.172   10.96  1504.55
 0.21250D+13 0.32000D+14   0.0250  0   13.14   10.906  0.01998  272.01  272.32  272.14    6.270   75.580   10.91  1504.55
 0.21375D+13 0.32000D+14   0.0250  0   13.08   10.853  0.01997  272.02  272.36  272.14    6.269   75.988   10.85  1504.55
 0.21500D+13 0.32000D+14   0.0250  0   13.01   10.800  0.01996  272.02  272.41  272.15    6.269   76.396   10.80  1504.55
 0.21625D+13 0.32000D+14   0.0250  0   12.95   10.747  0.01995  272.03  272.46  272.15    6.268   76.804   10.75  1504.55
 0.21750D+13 0.32000D+14   0.0250  0   12.89   10.695  0.01994  272.03  272.50  272.16    6.268   77.213   10.70  1504.55
 0.21875D+13 0.32000D+14   0.0250  0   12.83   10.644  0.01994  272.04  272.55  272.16    6.268   77.621   10.64  1504.55
 0.22000D+13 0.32000D+14   0.0250  0   12.76   10.593  0.01993  272.04  272.60  272.17    6.267   78.029   10.59  1504.55
 0.22125D+13 0.32000D+14   0.0250  0   12.70   10.542  0.01992  272.05  268.24  272.17    6.267   78.437   10.54  1504.55
 0.22250D+13 0.32000D+14   0.0250  0   12.64   10.492  0.01991  272.05  268.28  272.17    6.266   78.845   10.49  1504.56
 0.22375D+13 0.32000D+14   0.0250  0   12.58   10.442  0.01991  272.06  268.33  272.18    6.266   79.254   10.44  1504.56
 0.22500D+13 0.32000D+14   0.0250  0   12.52   10.393  0.01990  272.07  268.37  272.18    6.265   79.662   10.39  1504.56
 0.22625D+13 0.32000D+14   0.0250  0   12.46   10.344  0.01989  272.07  268.41  272.19    6.265   80.070   10.34  1504.56
 0.22750D+13 0.32000D+14   0.0250  0   12.41   10.296  0.01989  272.08  268.46  272.19    6.265   80.478   10.30  1504.56
 0.22875D+13 0.32000D+14   0.0250  0   12.35   10.248  0.01988  272.08  268.50  272.20    6.264   80.886   10.25  1504.56
 0.23000D+13 0.32000D+14   0.0250  0   12.29   10.201  0.01987  272.09  268.54  272.20    6.264   81.295   10.20  1504.56
 0.23125D+13 0.32000D+14   0.0250  0   12.24   10.154  0.01986  272.09  268.58  272.21    6.263   81.703   10.15  1504.56
 0.23250D+13 0.32000D+14   0.0250  0   12.18   10.108  0.01986  272.10  268.62  272.21    6.263   82.111   10.11  1504.56
 0.23375D+13 0.32000D+14   0.0250  0   12.12   10.062  0.01985  272.10  268.67  272.22    6.262   82.519   10.06  1504.56
 0.23500D+13 0.32000D+14   0.0250  0   12.07   10.016  0.01984  272.11  268.71  272.22    6.262   82.927   10.02  1504.56
 0.23625D+13 0.32000D+14   0.0250  0   12.01    9.971  0.01984  272.11  268.75  272.22    6.262   83.335    9.97  1504.56
 0.23750D+13 0.32000D+14   0.0250  0   11.96    9.926  0.01983  272.12  268.79  272.23    6.261   83.744    9.93  1504.56
 0.23875D+13 0.32000D+14   0.0250  0   11.91    9.881  0.01982  272.12  268.83  272.23    6.261   84.152    9.88  1504.56
 0.24000D+13 0.32000D+14   0.0250  0   11.85    9.837  0.01982  272.13  268.87  272.24    6.260   84.560    9.84  1504.56
 0.24125D+13 0.32000D+14   0.0250  0   11.80    9.794  0.01981  272.13  268.91  272.24    6.260   84.968    9.79  1504.56
 0.24250D+13 0.32000D+14   0.0250  0   11.75    9.750  0.01981  272.13  268.96  272.25    6.260   85.376    9.75  1504.57
 0.24375D+13 0.32000D+14   0.0250  0   11.70    9.708  0.01980  272.14  269.00  272.25    6.259   85.785    9.71  1504.57
 0.24500D+13 0.32000D+14   0.0250  0   11.65    9.665  0.01979  272.14  269.04  272.25    6.259   86.193    9.67  1504.57
 0.24625D+13 0.32000D+14   0.0250  0   11.60    9.623  0.01979  272.15  269.08  272.26    6.259   86.601    9.62  1504.57
 0.24750D+13 0.32000D+14   0.0250  0   11.54    9.581  0.01978  272.15  269.12  272.26    6.258   87.009    9.58  1504.57
 0.24875D+13 0.32000D+14   0.0250  0   11.49    9.540  0.01977  272.16  269.16  272.27    6.258   87.417    9.54  1504.57
 0.25000D+13 0.32000D+14   0.0250  0   11.45    9.499  0.01977  272.16  269.20  272.27    6.257   87.826    9.50  1504.57
 0.25125D+13 0.32000D+14   0.0250  0   11.40    9.458  0.01976  272.17  269.24  272.27    6.257   88.234    9.46  1504.57
 0.25250D+13 0.32000D+14   0.0250  0   11.35    9.418  0.01976  272.17  269.28  272.28    6.257   88.642    9.42  1504.57
 0.25375D+13 0.32000D+14   0.0250  0   11.30    9.378  0.01975  272.17  269.32  272.28    6.256   89.050    9.38  1504.57
 0.25500D+13 0.32000D+14   0.0250  0   11.25    9.338  0.01975  272.18  269.36  272.28    6.256   89.458    9.34  1504.57
 0.25625D+13 0.32000D+14   0.0250  0   11.20    9.299  0.01974  272.18  269.40  272.29    6.256   89.866    9.30  1504.57
 0.25750D+13 0.32000D+14   0.0250  0   11.16    9.260  0.01973  272.19  269.44  272.29    6.255   90.275    9.26  1504.57
 0.25875D+13 0.32000D+14   0.0250  0   11.11    9.221  0.01973  272.19  269.48  272.30    6.255   90.683    9.22  1504.57
 0.26000D+13 0.32000D+14   0.0250  0   11.06    9.183  0.01972  272.20  269.52  272.30    6.255   91.091    9.18  1504.57
