R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
   zbot    P(MPa) Hint     conv melt pCLA   Tbot     Tm     etam        k   Fcond_bot Fcond_top   Fbot     Ftop    dlid z_topTBL z_botTBL
    4.19    5.04 0.43364D-08  0  0  0.01138  272.83  264.86 0.22027D+15  2.170  107.637  107.061   99.279  115.403    4.19    4.19    4.19
    4.51    5.43 0.40275D-08  0  0  0.01141  272.80  264.89 0.21890D+15  2.171   99.951   99.374   91.591  107.718    4.51    4.51    4.51
    4.83    5.82 0.37598D-08  0  0  0.01144  272.77  264.92 0.21762D+15  2.171   93.290   92.713   84.927  101.058    4.83    4.83    4.83
    5.15    6.21 0.35255D-08  0  0  0.01146  272.74  264.95 0.21642D+15  2.171   87.461   86.884   79.096   95.231    5.15    5.15    5.15
    5.47    6.59 0.33188D-08  0  0  0.01149  272.70  264.97 0.21527D+15  2.171   82.318   81.742   73.951   90.089    5.47    5.47    5.47
    5.80    6.98 0.31351D-08  0  0  0.01151  272.67  264.99 0.21419D+15  2.172   77.746   77.170   69.377   85.518    5.80    5.80    5.80
    6.12    7.37 0.29707D-08  0  0  0.01154  272.64  265.01 0.21317D+15  2.172   73.656   73.080   65.285   81.429    6.12    6.12    6.12
    6.44    7.76 0.28228D-08  0  0  0.01157  272.61  265.02 0.21218D+15  2.172   69.975   69.398   61.601   77.749    6.44    6.44    6.44
    6.76    8.15 0.26889D-08  0  0  0.01159  272.57  265.04 0.21125D+15  2.173   66.644   66.068   58.268   74.419    6.76    6.76    6.76
    7.08    8.54 0.25672D-08  0  0  0.01162  272.54  265.05 0.21035D+15  2.173   63.616   63.040   55.238   71.393    7.08    7.08    7.08
    7.41    8.92 0.24561D-08  0  0  0.01165  272.51  265.06 0.20949D+15  2.173   60.851   60.275   52.471   68.629    7.41    7.41    7.41
    7.73    9.31 0.23542D-08  0  0  0.01168  272.48  265.07 0.20866D+15  2.173   58.317   57.741   49.934   66.096    7.73    7.73    7.73
    8.05    9.70 0.22605D-08  0  0  0.01170  272.45  265.08 0.20787D+15  2.174   55.985   55.409   47.600   63.766    8.05    8.05    8.05
    8.37   10.09 0.21740D-08  0  0  0.01173  272.41  265.09 0.20710D+15  2.174   53.833   53.257   45.445   61.615    8.37    8.37    8.37
    8.69   10.48 0.20940D-08  0  0  0.01176  272.38  265.09 0.20636D+15  2.174   51.840   51.264   43.450   59.623    8.69    8.69    8.69
    9.02   10.86 0.20196D-08  0  0  0.01179  272.35  265.10 0.20565D+15  2.174   49.990   49.414   41.597   57.774    9.02    9.02    9.02
    9.34   11.25 0.19504D-08  0  0  0.01181  272.31  265.10 0.20496D+15  2.175   48.267   47.691   39.872   56.052    9.34    9.34    9.34
    9.66   11.64 0.18857D-08  0  0  0.01184  272.28  265.10 0.20429D+15  2.175   46.659   46.083   38.262   54.445    9.66    9.66    9.66
    9.98   12.03 0.18253D-08  0  0  0.01187  272.25  265.11 0.20364D+15  2.175   45.154   44.579   36.755   52.942    9.98    9.98    9.98
   10.30   12.42 0.17686D-08  0  0  0.01190  272.22  265.11 0.20300D+15  2.176   43.744   43.168   35.343   51.533   10.30   10.30   10.30
   10.63   12.80 0.17154D-08  0  0  0.01193  272.18  265.11 0.20239D+15  2.176   42.419   41.844   34.015   50.209   10.63   10.63   10.63
   10.95   13.19 0.16653D-08  0  0  0.01195  272.15  265.11 0.20180D+15  2.176   41.172   40.597   32.766   48.964   10.95   10.95   10.95
   11.27   13.58 0.16180D-08  0  0  0.01198  272.12  265.11 0.20122D+15  2.176   39.997   39.421   31.588   47.789   11.27   11.27   11.27
   11.59   13.97 0.15734D-08  0  0  0.01201  272.09  265.10 0.20065D+15  2.177   38.886   38.311   30.476   46.680   11.59   11.59   11.59
   11.91   14.36 0.15312D-08  0  0  0.01204  272.05  265.10 0.20010D+15  2.177   37.836   37.261   29.423   45.631   11.91   11.91   11.91
   12.24   14.74 0.14912D-08  0  0  0.01207  272.02  265.10 0.19957D+15  2.177   36.841   36.266   28.425   44.637   12.24   12.24   12.24
   12.56   15.13 0.14533D-08  0  0  0.01210  271.99  265.10 0.19905D+15  2.178   35.897   35.321   27.479   43.694   12.56   12.56   12.56
   12.88   15.52 0.14172D-08  0  0  0.01213  271.95  265.09 0.19854D+15  2.178   35.000   34.425   26.580   42.798   12.88   12.88   12.88
   13.20   15.91 0.13829D-08  0  0  0.01216  271.92  265.09 0.19804D+15  2.178   34.147   33.572   25.724   41.946   13.20   13.20   13.20
   13.52   16.30 0.13503D-08  0  0  0.01219  271.89  265.08 0.19755D+15  2.178   33.334   32.759   24.909   41.135   13.52   13.52   13.52
   13.85   16.68 0.13192D-08  0  0  0.01222  271.85  265.07 0.19708D+15  2.179   32.559   31.984   24.132   40.362   13.85   13.85   13.85
   14.17   17.07 0.12895D-08  0  0  0.01224  271.82  265.07 0.19661D+15  2.179   31.820   31.245   23.391   39.623   14.17   14.17   14.17
   14.49   17.46 0.12611D-08  0  0  0.01227  271.79  265.06 0.19615D+15  2.179   31.113   30.538   22.682   38.918   14.49   14.49   14.49
   14.81   17.85 0.12339D-08  0  0  0.01230  271.75  265.05 0.19571D+15  2.180   30.437   29.862   22.003   38.243   14.81   14.81   14.81
   15.13   18.24 0.12079D-08  0  0  0.01233  271.72  265.05 0.19527D+15  2.180   29.790   29.215   21.354   37.597   15.13   15.13   15.13
   15.46   18.14 0.11830D-08  1  0  0.01236  271.69  265.04 0.19484D+15  2.180   29.170   28.595   21.225   37.462   11.54   14.15   14.64
   15.78   18.52 0.11591D-08  1  0  0.01239  271.65  265.03 0.19443D+15  2.180   28.575   28.000   21.102   37.333   11.58   14.14   14.96
   16.10   18.91 0.11361D-08  1  0  0.01243  271.62  265.02 0.19401D+15  2.181   28.004   27.429   20.982   37.207   11.61   14.14   15.28
   16.42   19.30 0.11141D-08  1  0  0.01246  271.59  265.01 0.19361D+15  2.181   27.455   26.880   20.865   37.084   11.64   14.13   15.60
   16.74   19.68 0.10929D-08  1  0  0.01249  271.55  265.00 0.19321D+15  2.181   26.927   26.353   20.751   36.963   11.68   14.13   15.92
   17.07   20.07 0.10725D-08  1  0  0.01252  271.52  264.99 0.19283D+15  2.182   26.420   25.845   20.639   36.845   11.71   14.12   16.24
   17.39   20.46 0.10528D-08  1  0  0.01255  271.48  264.98 0.19244D+15  2.182   25.931   25.356   20.529   36.729   11.74   14.12   16.56
   17.71   20.85 0.10339D-08  1  0  0.01258  271.45  264.97 0.19207D+15  2.182   25.459   24.885   20.421   36.616   11.77   14.12   16.88
   18.03   21.23 0.10157D-08  1  0  0.01261  271.42  264.96 0.19170D+15  2.182   25.005   24.431   20.316   36.505   11.80   14.12   17.21
   18.35   21.62 0.99805D-09  1  0  0.01264  271.38  264.95 0.19134D+15  2.183   24.567   23.992   20.213   36.396   11.84   14.12   17.53
   18.68   22.01 0.98105D-09  1  0  0.01267  271.35  264.94 0.19099D+15  2.183   24.143   23.569   20.112   36.289   11.87   14.12   17.85
   19.00   22.40 0.96462D-09  1  0  0.01271  271.31  264.92 0.19064D+15  2.183   23.734   23.160   20.012   36.184   11.90   14.12   18.17
   19.32   22.78 0.94874D-09  1  0  0.01274  271.28  264.91 0.19029D+15  2.184   23.339   22.765   19.915   36.080   11.92   14.12   18.49
   19.64   23.17 0.93338D-09  1  0  0.01277  271.25  264.90 0.18995D+15  2.184   22.957   22.383   19.819   35.979   11.95   14.13   18.81
   19.96   23.56 0.91851D-09  1  0  0.01280  271.21  264.88 0.18962D+15  2.184   22.587   22.013   19.725   35.879   11.98   14.13   19.13
   20.29   23.95 0.90412D-09  1  0  0.01283  271.18  264.87 0.18929D+15  2.184   22.228   21.654   19.633   35.781   12.01   14.13   19.45
   20.61   24.33 0.89018D-09  1  0  0.01287  271.14  264.86 0.18897D+15  2.185   21.881   21.307   19.542   35.685   12.04   14.14   19.77
   20.93   24.72 0.87666D-09  1  0  0.01290  271.11  264.84 0.18866D+15  2.185   21.545   20.971   19.453   35.590   12.06   14.14   20.09
   21.25   25.11 0.86356D-09  1  0  0.01293  271.07  264.83 0.18834D+15  2.185   21.218   20.645   19.365   35.497   12.09   14.15   20.41
   21.57   25.49 0.85085D-09  1  0  0.01296  271.04  264.82 0.18804D+15  2.186   20.902   20.328   19.279   35.405   12.12   14.16   20.73
   21.90   25.88 0.83851D-09  1  0  0.01300  271.01  264.80 0.18773D+15  2.186   20.595   20.021   19.194   35.315   12.14   14.16   21.06
   22.22   26.27 0.82653D-09  1  0  0.01303  270.97  264.79 0.18743D+15  2.186   20.296   19.723   19.111   35.226   12.17   14.17   21.38
   22.54   26.66 0.81489D-09  1  0  0.01306  270.94  264.77 0.18714D+15  2.187   20.006   19.433   19.029   35.138   12.19   14.18   21.70
   22.86   27.04 0.80358D-09  1  0  0.01310  270.90  264.76 0.18685D+15  2.187   19.725   19.151   18.948   35.052   12.22   14.18   22.02
   23.18   27.43 0.79258D-09  1  0  0.01313  270.87  264.74 0.18656D+15  2.187   19.451   18.877   18.868   34.967   12.24   14.19   22.34
   23.51   27.82 0.78189D-09  1  0  0.01317  270.83  264.73 0.18628D+15  2.187   19.185   18.611   18.789   34.883   12.27   14.20   22.66
   23.83   28.21 0.77148D-09  1  0  0.01320  270.80  264.71 0.18601D+15  2.188   18.925   18.352   18.712   34.800   12.29   14.21   22.98
   24.15   28.60 0.76135D-09  1  0  0.01323  270.76  264.69 0.18573D+15  2.188   18.673   18.100   18.636   34.719   12.32   14.22   23.30
   24.47   28.98 0.75149D-09  1  0  0.01327  270.73  264.68 0.18546D+15  2.188   18.428   17.854   18.561   34.638   12.34   14.23   23.62
   24.79   29.37 0.74188D-09  1  0  0.01330  270.69  264.66 0.18520D+15  2.189   18.188   17.615   18.486   34.559   12.36   14.24   23.95
   25.12   29.76 0.73253D-09  1  0  0.01334  270.66  264.64 0.18493D+15  2.189   17.955   17.382   18.413   34.481   12.39   14.24   24.27
   25.44   30.15 0.72340D-09  1  0  0.01337  270.62  264.63 0.18467D+15  2.189   17.728   17.155   18.341   34.404   12.41   14.25   24.59
   25.76   30.53 0.71451D-09  1  0  0.01341  270.59  264.61 0.18442D+15  2.190   17.506   16.933   18.270   34.327   12.43   14.26   24.91
   26.08   30.92 0.70583D-09  1  0  0.01344  270.55  264.59 0.18417D+15  2.190   17.290   16.717   18.200   34.252   12.45   14.27   25.23
   26.40   31.31 0.69737D-09  1  0  0.01348  270.52  264.57 0.18392D+15  2.190   17.080   16.507   18.130   34.178   12.47   14.28   25.55
   26.73   31.70 0.68911D-09  1  0  0.01351  270.48  264.56 0.18367D+15  2.190   16.874   16.301   18.062   34.104   12.50   14.29   25.87
   27.05   32.08 0.68105D-09  1  0  0.01355  270.44  264.54 0.18343D+15  2.191   16.673   16.100   17.994   34.031   12.52   14.30   26.19
   27.37   32.47 0.67318D-09  1  0  0.01358  270.41  264.52 0.18319D+15  2.191   16.477   15.904   17.927   33.960   12.54   14.31   26.52
   27.69   32.86 0.66549D-09  1  0  0.01362  270.37  264.50 0.18295D+15  2.191   16.285   15.713   17.861   33.889   12.56   14.33   26.84
   28.01   33.25 0.65797D-09  1  0  0.01366  270.34  264.48 0.18272D+15  2.192   16.098   15.525   17.796   33.819   12.58   14.34   27.16
   28.34   33.63 0.65063D-09  1  0  0.01369  270.30  264.47 0.18249D+15  2.192   15.915   15.343   17.732   33.749   12.60   14.35   27.48
   28.66   34.02 0.64346D-09  1  0  0.01373  270.27  264.45 0.18226D+15  2.192   15.736   15.164   17.668   33.681   12.62   14.36   27.80
   28.98   34.41 0.63644D-09  1  0  0.01377  270.23  264.43 0.18203D+15  2.193   15.561   14.989   17.605   33.613   12.64   14.37   28.12
   29.30   34.80 0.62957D-09  1  0  0.01380  270.19  264.41 0.18181D+15  2.193   15.390   14.818   17.543   33.546   12.66   14.38   28.44
   29.62   35.19 0.62286D-09  1  0  0.01384  270.16  264.39 0.18159D+15  2.193   15.223   14.651   17.482   33.480   12.68   14.39   28.77
   29.95   35.57 0.61629D-09  1  0  0.01388  270.12  264.37 0.18138D+15  2.194   15.059   14.487   17.421   33.414   12.70   14.40   29.09
   30.27   35.96 0.60986D-09  1  0  0.01391  270.09  264.35 0.18116D+15  2.194   14.899   14.327   17.360   33.349   12.72   14.41   29.41
   30.59   36.35 0.60357D-09  1  0  0.01395  270.05  264.33 0.18095D+15  2.194   14.742   14.170   17.301   33.285   12.74   14.42   29.73
   30.91   36.74 0.59740D-09  1  0  0.01399  270.01  264.31 0.18074D+15  2.194   14.589   14.017   17.242   33.221   12.76   14.44   30.05
   31.23   37.12 0.59137D-09  1  0  0.01403  269.98  264.29 0.18053D+15  2.195   14.438   13.866   17.184   33.158   12.78   14.45   30.37
   31.56   37.51 0.58546D-09  1  0  0.01407  269.94  264.27 0.18033D+15  2.195   14.291   13.719   17.126   33.096   12.80   14.46   30.69
   31.88   37.90 0.57966D-09  1  0  0.01411  269.90  264.25 0.18013D+15  2.195   14.147   13.575   17.069   33.034   12.81   14.47   31.02
   32.20   38.29 0.57398D-09  1  0  0.01414  269.87  264.23 0.17993D+15  2.196   14.005   13.433   17.012   32.973   12.83   14.48   31.34
   32.52   38.68 0.56842D-09  1  0  0.01418  269.83  264.21 0.17973D+15  2.196   13.866   13.294   16.956   32.912   12.85   14.49   31.66
   32.84   39.06 0.56296D-09  1  0  0.01422  269.80  264.19 0.17954D+15  2.196   13.730   13.159   16.901   32.852   12.87   14.51   31.98
   33.17   39.45 0.55761D-09  1  0  0.01426  269.76  264.17 0.17934D+15  2.197   13.597   13.025   16.846   32.793   12.89   14.52   32.30
   33.49   39.84 0.55237D-09  1  0  0.01430  269.72  264.15 0.17915D+15  2.197   13.466   12.894   16.791   32.734   12.90   14.53   32.62
   33.81   40.23 0.54722D-09  1  0  0.01434  269.69  264.12 0.17897D+15  2.197   13.338   12.766   16.737   32.676   12.92   14.54   32.95
   34.13   40.61 0.54217D-09  1  0  0.01438  269.65  264.10 0.17878D+15  2.198   13.212   12.640   16.684   32.618   12.94   14.55   33.27
   34.45   41.00 0.53721D-09  1  0  0.01442  269.61  264.08 0.17860D+15  2.198   13.088   12.517   16.631   32.560   12.96   14.57   33.59
   34.78   41.39 0.53235D-09  1  0  0.01446  269.57  264.06 0.17841D+15  2.198   12.967   12.396   16.578   32.503   12.97   14.58   33.91
   35.10   41.78 0.52758D-09  1  0  0.01450  269.54  264.04 0.17823D+15  2.199   12.848   12.277   16.526   32.447   12.99   14.59   34.23
   35.42   42.17 0.52289D-09  1  0  0.01454  269.50  264.02 0.17806D+15  2.199   12.731   12.160   16.475   32.391   13.01   14.60   34.55
   35.74   42.55 0.51829D-09  1  0  0.01458  269.46  263.99 0.17788D+15  2.199   12.616   12.045   16.424   32.336   13.02   14.61   34.88
   36.06   42.94 0.51377D-09  1  0  0.01462  269.43  263.97 0.17771D+15  2.199   12.503   11.932   16.373   32.281   13.04   14.63   35.20
   36.39   43.33 0.50932D-09  1  0  0.01466  269.39  263.95 0.17754D+15  2.200   12.393   11.822   16.323   32.226   13.06   14.64   35.52
   36.71   43.72 0.50496D-09  1  0  0.01471  269.35  263.93 0.17737D+15  2.200   12.284   11.713   16.273   32.172   13.07   14.65   35.84
   37.03   44.11 0.50068D-09  1  0  0.01475  269.31  263.90 0.17720D+15  2.200   12.177   11.606   16.223   32.118   13.09   14.66   36.16
   37.35   44.49 0.49646D-09  1  0  0.01479  269.28  263.88 0.17703D+15  2.201   12.072   11.501   16.174   32.065   13.11   14.68   36.48
   37.67   44.88 0.49232D-09  1  0  0.01483  269.24  263.86 0.17687D+15  2.201   11.969   11.398   16.126   32.012   13.12   14.69   36.81
   38.00   45.27 0.48825D-09  1  0  0.01487  269.20  263.84 0.17671D+15  2.201   11.867   11.296   16.077   31.960   13.14   14.70   37.13
   38.32   45.66 0.48425D-09  1  0  0.01492  269.16  263.81 0.17655D+15  2.202   11.767   11.197   16.029   31.907   13.15   14.71   37.45
   38.64   46.05 0.48031D-09  1  0  0.01496  269.13  263.79 0.17639D+15  2.202   11.669   11.098   15.982   31.856   13.17   14.72   37.77
   38.96   46.43 0.47644D-09  1  0  0.01500  269.09  263.77 0.17623D+15  2.202   11.572   11.002   15.935   31.804   13.18   14.74   38.09
   39.28   46.82 0.47264D-09  1  0  0.01505  269.05  263.74 0.17608D+15  2.203   11.477   10.907   15.888   31.753   13.20   14.75   38.41
   39.61   47.21 0.46889D-09  1  0  0.01509  269.01  263.72 0.17592D+15  2.203   11.384   10.814   15.841   31.703   13.21   14.76   38.74
   39.93   47.60 0.46521D-09  1  0  0.01513  268.97  263.69 0.17577D+15  2.203   11.292   10.722   15.795   31.653   13.23   14.77   39.06
   40.25   47.99 0.46158D-09  1  0  0.01518  268.94  263.67 0.17562D+15  2.204   11.201   10.631   15.749   31.603   13.25   14.79   39.38
   40.57   48.37 0.45801D-09  1  0  0.01522  268.90  263.65 0.17547D+15  2.204   11.112   10.542   15.703   31.553   13.26   14.80   39.70
   40.89   48.76 0.45450D-09  1  0  0.01527  268.86  263.62 0.17533D+15  2.204   11.025   10.455   15.658   31.504   13.27   14.81   40.02
   41.22   49.15 0.45104D-09  1  0  0.01531  268.82  263.60 0.17518D+15  2.205   10.938   10.368   15.613   31.455   13.29   14.82   40.35
   41.54   49.54 0.44764D-09  1  0  0.01536  268.78  263.57 0.17504D+15  2.205   10.853   10.283   15.569   31.406   13.30   14.84   40.67
   41.86   49.93 0.44429D-09  1  0  0.01540  268.74  263.55 0.17490D+15  2.205   10.770   10.200   15.524   31.358   13.32   14.85   40.99
   42.18   50.31 0.44099D-09  1  0  0.01545  268.70  263.52 0.17476D+15  2.206   10.687   10.118   15.480   31.310   13.33   14.86   41.31
   42.50   50.70 0.43774D-09  1  0  0.01549  268.67  263.50 0.17462D+15  2.206   10.606   10.036   15.436   31.263   13.35   14.87   41.63
   42.83   51.09 0.43454D-09  1  0  0.01554  268.63  263.48 0.17448D+15  2.206   10.526    9.957   15.393   31.215   13.36   14.89   41.96
   43.15   51.48 0.43139D-09  1  0  0.01558  268.59  263.45 0.17435D+15  2.207   10.448    9.878   15.350   31.168   13.38   14.90   42.28
   43.47   51.87 0.42828D-09  1  0  0.01563  268.55  263.43 0.17421D+15  2.207   10.370    9.800   15.307   31.121   13.39   14.91   42.60
   43.79   52.25 0.42522D-09  1  0  0.01568  268.51  263.40 0.17408D+15  2.207   10.294    9.724   15.264   31.075   13.40   14.92   42.92
   44.11   52.64 0.42220D-09  1  0  0.01572  268.47  263.37 0.17395D+15  2.208   10.218    9.649   15.222   31.029   13.42   14.94   43.24
   44.44   53.03 0.41923D-09  1  0  0.01577  268.43  263.35 0.17382D+15  2.208   10.144    9.575   15.179   30.983   13.43   14.95   43.56
   44.76   53.42 0.41630D-09  1  0  0.01582  268.39  263.32 0.17370D+15  2.208   10.071    9.502   15.137   30.937   13.45   14.96   43.89
   45.08   53.81 0.41341D-09  1  0  0.01587  268.35  263.30 0.17357D+15  2.209    9.999    9.429   15.096   30.892   13.46   14.97   44.21
   45.40   54.19 0.41057D-09  1  0  0.01591  268.31  263.27 0.17345D+15  2.209    9.927    9.358   15.054   30.847   13.47   14.99   44.53
   45.72   54.58 0.40776D-09  1  0  0.01596  268.28  263.25 0.17332D+15  2.209    9.857    9.288   15.013   30.802   13.49   15.00   44.85
   46.05   54.97 0.40499D-09  1  0  0.01601  268.24  263.22 0.17320D+15  2.210    9.788    9.219   14.972   30.757   13.50   15.01   45.17
   46.37   55.36 0.40227D-09  1  0  0.01606  268.20  263.19 0.17308D+15  2.210    9.720    9.151   14.931   30.713   13.51   15.02   45.50
   46.69   55.75 0.39957D-09  1  0  0.01611  268.16  263.17 0.17296D+15  2.210    9.653    9.084   14.891   30.669   13.53   15.04   45.82
   47.01   56.13 0.39692D-09  1  0  0.01616  268.12  263.14 0.17285D+15  2.211    9.586    9.018   14.850   30.625   13.54   15.05   46.14
   47.33   56.52 0.39430D-09  1  0  0.01621  268.08  263.12 0.17273D+15  2.211    9.521    8.952   14.810   30.581   13.55   15.06   46.46
   47.66   56.91 0.39172D-09  1  0  0.01626  268.04  263.09 0.17262D+15  2.211    9.456    8.888   14.770   30.537   13.57   15.07   46.78
   47.98   57.30 0.38917D-09  1  0  0.01631  268.00  263.06 0.17250D+15  2.212    9.393    8.824   14.730   30.494   13.58   15.09   47.11
   48.30   57.69 0.38666D-09  1  0  0.01636  267.96  263.04 0.17239D+15  2.212    9.330    8.761   14.691   30.451   13.59   15.10   47.43
   48.62   58.07 0.38418D-09  1  0  0.01641  267.92  263.01 0.17228D+15  2.213    9.268    8.699   14.651   30.408   13.61   15.11   47.75
   48.94   58.46 0.38173D-09  1  0  0.01646  267.88  262.98 0.17217D+15  2.213    9.207    8.638   14.612   30.366   13.62   15.13   48.07
   49.27   58.85 0.37931D-09  1  0  0.01651  267.84  262.95 0.17207D+15  2.213    9.146    8.578   14.573   30.323   13.63   15.14   48.39
   49.59   59.24 0.37693D-09  1  0  0.01656  267.80  262.93 0.17196D+15  2.214    9.086    8.518   14.534   30.281   13.65   15.15   48.72
   49.91   59.63 0.37458D-09  1  0  0.01662  267.75  262.90 0.17186D+15  2.214    9.028    8.460   14.496   30.239   13.66   15.16   49.04
   50.23   60.01 0.37225D-09  1  0  0.01667  267.71  262.87 0.17176D+15  2.214    8.969    8.402   14.457   30.197   13.67   15.18   49.36
   50.55   60.40 0.36996D-09  1  0  0.01672  267.67  262.84 0.17165D+15  2.215    8.912    8.344   14.419   30.156   13.68   15.19   49.68
   50.88   60.79 0.36769D-09  1  0  0.01677  267.63  262.82 0.17155D+15  2.215    8.855    8.288   14.381   30.114   13.70   15.20   50.00
   51.20   61.18 0.36546D-09  1  0  0.01683  267.59  262.79 0.17146D+15  2.215    8.799    8.232   14.343   30.073   13.71   15.21   50.33
   51.52   61.57 0.36325D-09  1  0  0.01688  267.55  262.76 0.17136D+15  2.216    8.744    8.177   14.305   30.032   13.72   15.23   50.65
   51.84   61.96 0.36107D-09  1  0  0.01693  267.51  262.73 0.17126D+15  2.216    8.690    8.122   14.267   29.991   13.73   15.24   50.97
   52.16   62.34 0.35891D-09  1  0  0.01699  267.47  262.71 0.17117D+15  2.216    8.636    8.068   14.230   29.950   13.75   15.25   51.29
   52.49   62.73 0.35679D-09  1  0  0.01704  267.43  262.68 0.17107D+15  2.217    8.582    8.015   14.193   29.910   13.76   15.27   51.62
   52.81   63.12 0.35468D-09  1  0  0.01710  267.39  262.65 0.17098D+15  2.217    8.530    7.962   14.155   29.869   13.77   15.28   51.94
   53.13   63.51 0.35261D-09  1  0  0.01715  267.34  262.62 0.17089D+15  2.217    8.478    7.911   14.118   29.829   13.78   15.29   52.26
   53.45   63.90 0.35056D-09  1  0  0.01721  267.30  262.59 0.17080D+15  2.218    8.426    7.859   14.081   29.789   13.79   15.30   52.58
   53.77   64.28 0.34853D-09  1  0  0.01727  267.26  262.56 0.17071D+15  2.218    8.376    7.809   14.045   29.749   13.81   15.32   52.90
   54.10   64.67 0.34653D-09  1  0  0.01732  267.22  262.53 0.17063D+15  2.219    8.326    7.759   14.008   29.709   13.82   15.33   53.23
   54.42   65.06 0.34455D-09  1  0  0.01738  267.18  262.51 0.17054D+15  2.219    8.276    7.709   13.971   29.670   13.83   15.34   53.55
   54.74   65.45 0.34259D-09  1  0  0.01743  267.14  262.48 0.17046D+15  2.219    8.227    7.660   13.935   29.630   13.84   15.35   53.87
   55.06   65.84 0.34066D-09  1  0  0.01749  267.09  262.45 0.17038D+15  2.220    8.179    7.612   13.899   29.591   13.85   15.37   54.19
   55.38   66.22 0.33875D-09  1  0  0.01755  267.05  262.42 0.17029D+15  2.220    8.131    7.564   13.863   29.552   13.87   15.38   54.51
   55.71   66.61 0.33686D-09  1  0  0.01761  267.01  262.39 0.17022D+15  2.220    8.083    7.517   13.827   29.513   13.88   15.39   54.84
   56.03   67.00 0.33500D-09  1  0  0.01767  266.97  262.36 0.17014D+15  2.221    8.037    7.470   13.791   29.474   13.89   15.41   55.16
   56.35   67.39 0.33315D-09  1  0  0.01772  266.93  262.33 0.17006D+15  2.221    7.990    7.424   13.755   29.435   13.90   15.42   55.48
   56.67   67.78 0.33133D-09  1  0  0.01778  266.88  262.30 0.16998D+15  2.221    7.945    7.378   13.719   29.397   13.91   15.43   55.80
   56.99   68.17 0.32953D-09  1  0  0.01784  266.84  262.27 0.16991D+15  2.222    7.899    7.333   13.684   29.358   13.93   15.44   56.13
   57.32   68.55 0.32774D-09  1  0  0.01790  266.80  262.24 0.16984D+15  2.222    7.855    7.289   13.648   29.320   13.94   15.46   56.45
   57.64   68.94 0.32598D-09  1  0  0.01796  266.75  262.21 0.16976D+15  2.223    7.811    7.244   13.613   29.282   13.95   15.47   56.77
   57.96   69.33 0.32424D-09  1  0  0.01802  266.71  262.18 0.16969D+15  2.223    7.767    7.201   13.578   29.244   13.96   15.48   57.09
   58.28   69.72 0.32251D-09  1  0  0.01808  266.67  262.15 0.16962D+15  2.223    7.724    7.158   13.543   29.206   13.97   15.50   57.41
   58.60   70.11 0.32081D-09  1  0  0.01815  266.63  262.12 0.16956D+15  2.224    7.681    7.115   13.508   29.168   13.98   15.51   57.74
   58.93   70.49 0.31912D-09  1  0  0.01821  266.58  262.09 0.16949D+15  2.224    7.638    7.073   13.473   29.130   14.00   15.52   58.06
   59.25   70.88 0.31745D-09  1  0  0.01827  266.54  262.06 0.16942D+15  2.224    7.597    7.031   13.438   29.092   14.01   15.53   58.38
