R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       Hint       etaref      pCLA conv   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid
 0.11125D+13 0.36354D-09 0.10000D+14   0.0300  1  117.208  0.09073  248.16  252.43   -0.000   36.332    8.96
 0.11250D+13 0.36950D-09 0.10000D+14   0.0300  1  116.564  0.08934  248.55  252.79    0.000   36.740    8.86
 0.11375D+13 0.37456D-09 0.10000D+14   0.0300  1  116.242  0.08865  248.73  253.06    0.000   37.148    8.78
 0.11500D+13 0.37965D-09 0.10000D+14   0.0300  1  115.920  0.08798  248.92  253.32    0.000   37.556    8.71
 0.11625D+13 0.38576D-09 0.10000D+14   0.0300  1  115.276  0.08666  249.28  253.67    0.000   37.964    8.62
 0.11750D+13 0.39092D-09 0.10000D+14   0.0300  1  114.954  0.08601  249.46  253.93    0.000   38.373    8.54
 0.11875D+13 0.39713D-09 0.10000D+14   0.0300  1  114.310  0.08475  249.81  254.27   -0.000   38.781    8.46
 0.12000D+13 0.40342D-09 0.10000D+14   0.0300  1  113.666  0.08352  250.15  254.60    0.000   39.189    8.37
 0.12125D+13 0.40869D-09 0.10000D+14   0.0300  1  113.344  0.08292  250.32  254.84   -0.000   39.597    8.30
 0.12250D+13 0.41509D-09 0.10000D+14   0.0300  1  112.700  0.08175  250.65  255.16   -0.000   40.006    8.23
 0.12375D+13 0.42044D-09 0.10000D+14   0.0300  1  112.378  0.08117  250.81  255.41   -0.000   40.414    8.16
 0.12500D+13 0.42695D-09 0.10000D+14   0.0300  1  111.734  0.08004  251.13  255.72   -0.000   40.822    8.09
 0.12625D+13 0.43354D-09 0.10000D+14   0.0300  1  111.090  0.07894  251.44  256.02    0.000   41.230    8.01
 0.12750D+13 0.43901D-09 0.10000D+14   0.0300  1  110.768  0.07840  251.59  256.25   -0.000   41.638    7.95
 0.12875D+13 0.44572D-09 0.10000D+14   0.0300  1  110.124  0.07735  251.89  256.55    0.000   42.047    7.88
 0.13000D+13 0.45250D-09 0.10000D+14   0.0300  1  109.480  0.07632  252.18  256.84    0.000   42.455    7.82
 0.13125D+13 0.45810D-09 0.10000D+14   0.0300  1  109.158  0.07581  252.32  257.07   -0.000   42.863    7.76
 0.13250D+13 0.46501D-09 0.10000D+14   0.0300  1  108.514  0.07482  252.61  257.35    0.000   43.271    7.70
 0.13375D+13 0.47200D-09 0.10000D+14   0.0300  1  107.870  0.07386  252.88  257.63    0.000   43.680    7.64
 0.13500D+13 0.47907D-09 0.10000D+14   0.0300  1  107.226  0.07291  253.15  257.91    0.000   44.088    7.58
 0.13625D+13 0.48486D-09 0.10000D+14   0.0300  1  106.904  0.07245  253.29  258.12    0.000   44.496    7.52
 0.13750D+13 0.49207D-09 0.10000D+14   0.0300  1  106.260  0.07154  253.55  258.39   -0.000   44.904    7.47
 0.13875D+13 0.49936D-09 0.10000D+14   0.0300  1  105.616  0.07066  253.81  258.66   -0.000   45.312    7.41
 0.14000D+13 0.50674D-09 0.10000D+14   0.0300  1  104.972  0.06979  254.06  258.92    0.000   45.721    7.36
 0.14125D+13 0.51420D-09 0.10000D+14   0.0300  1  104.328  0.06895  254.31  259.18    0.000   46.129    7.30
 0.14250D+13 0.52175D-09 0.10000D+14   0.0300  1  103.684  0.06812  254.55  259.43   -0.000   46.537    7.25
 0.14375D+13 0.52940D-09 0.10000D+14   0.0300  1  103.040  0.06732  254.79  259.68   -0.000   46.945    7.20
 0.14500D+13 0.53713D-09 0.10000D+14   0.0300  1  102.396  0.06653  255.03  259.92   -0.000   47.354    7.15
 0.14625D+13 0.54496D-09 0.10000D+14   0.0300  1  101.752  0.06576  255.26  260.17   -0.000   47.762    7.10
 0.14750D+13 0.55289D-09 0.10000D+14   0.0300  1  101.108  0.06500  255.48  260.41    0.000   48.170    7.06
 0.14875D+13 0.56091D-09 0.10000D+14   0.0300  1  100.464  0.06426  255.70  260.64    0.000   48.578    7.01
 0.15000D+13 0.56903D-09 0.10000D+14   0.0300  1   99.820  0.06354  255.92  260.87    0.000   48.986    6.97
 0.15125D+13 0.57726D-09 0.10000D+14   0.0300  1   99.176  0.06284  256.14  261.10   -0.000   49.395    6.92
 0.15250D+13 0.58738D-09 0.10000D+14   0.0300  1   98.210  0.06181  256.45  261.37   -0.000   49.803    6.88
 0.15375D+13 0.59585D-09 0.10000D+14   0.0300  1   97.566  0.06114  256.66  261.59   -0.000   50.211    6.84
 0.15500D+13 0.60444D-09 0.10000D+14   0.0300  1   96.922  0.06048  256.86  261.81   -0.000   50.619    6.79
 0.15625D+13 0.61313D-09 0.10000D+14   0.0300  1   96.278  0.05984  257.06  262.03    0.000   51.028    6.75
 0.15750D+13 0.62390D-09 0.10000D+14   0.0300  1   95.312  0.05890  257.36  262.28    0.000   51.436    6.71
 0.15875D+13 0.63287D-09 0.10000D+14   0.0300  1   94.668  0.05829  257.55  262.49   -0.000   51.844    6.68
 0.16000D+13 0.64195D-09 0.10000D+14   0.0300  1   94.024  0.05769  257.74  262.69   -0.000   52.252    6.64
 0.16125D+13 0.65327D-09 0.10000D+14   0.0300  1   93.058  0.05681  258.02  262.93   -0.000   52.660    6.60
 0.16250D+13 0.66264D-09 0.10000D+14   0.0300  1   92.414  0.05624  258.20  263.13    0.000   53.069    6.57
 0.16375D+13 0.67214D-09 0.10000D+14   0.0300  1   91.770  0.05568  258.39  263.33    0.000   53.477    6.53
 0.16500D+13 0.68404D-09 0.10000D+14   0.0300  1   90.804  0.05486  258.65  263.55    0.000   53.885    6.50
 0.16625D+13 0.69386D-09 0.10000D+14   0.0300  1   90.160  0.05433  258.83  263.74   -0.000   54.293    6.46
 0.16750D+13 0.70620D-09 0.10000D+14   0.0300  1   89.194  0.05355  259.08  263.96   -0.000   54.701    6.43
 0.16875D+13 0.71634D-09 0.10000D+14   0.0300  1   88.550  0.05304  259.25  264.15    0.000   55.110    6.40
 0.17000D+13 0.72915D-09 0.10000D+14   0.0300  1   87.584  0.05229  259.50  264.36   -0.000   55.518    6.37
 0.17125D+13 0.73964D-09 0.10000D+14   0.0300  1   86.940  0.05180  259.67  264.54    0.000   55.926    6.34
 0.17250D+13 0.75293D-09 0.10000D+14   0.0300  1   85.974  0.05109  259.91  264.74   -0.000   56.334    6.31
 0.17375D+13 0.76653D-09 0.10000D+14   0.0300  1   85.008  0.05039  260.15  264.94   -0.000   56.743    6.28
 0.17500D+13 0.77761D-09 0.10000D+14   0.0300  1   84.364  0.04994  260.30  265.11   -0.000   57.151    6.25
 0.17625D+13 0.79173D-09 0.10000D+14   0.0300  1   83.398  0.04927  260.53  265.31    0.000   57.559    6.22
 0.17750D+13 0.80618D-09 0.10000D+14   0.0300  1   82.432  0.04862  260.76  265.49   -0.000   57.967    6.19
 0.17875D+13 0.82097D-09 0.10000D+14   0.0300  1   81.466  0.04799  260.98  265.68    0.000   58.375    6.17
 0.18000D+13 0.83295D-09 0.10000D+14   0.0300  1   80.822  0.04757  261.13  265.84    0.000   58.784    6.14
 0.18125D+13 0.84835D-09 0.10000D+14   0.0300  1   79.856  0.04697  261.35  266.02    0.000   59.192    6.12
 0.18250D+13 0.86411D-09 0.10000D+14   0.0300  1   78.890  0.04637  261.56  266.19   -0.000   59.600    6.09
 0.18375D+13 0.88026D-09 0.10000D+14   0.0300  1   77.924  0.04579  261.77  266.36   -0.000   60.008    6.07
 0.18500D+13 0.89681D-09 0.10000D+14   0.0300  1   76.958  0.04523  261.98  266.53   -0.000   60.417    6.05
 0.18625D+13 0.91011D-09 0.10000D+14   0.0300  1   76.314  0.04486  262.12  266.68    0.000   60.825    6.02
 0.18750D+13 0.92738D-09 0.10000D+14   0.0300  1   75.348  0.04431  262.32  266.84    0.000   61.233    6.00
 0.18875D+13 0.94509D-09 0.10000D+14   0.0300  1   74.382  0.04378  262.52  267.00   -0.000   61.641    5.98
 0.19000D+13 0.96326D-09 0.10000D+14   0.0300  1   73.416  0.04326  262.72  267.15    0.000   62.049    5.96
 0.19125D+13 0.98191D-09 0.10000D+14   0.0300  1   72.450  0.04275  262.91  267.30   -0.000   62.458    5.94
 0.19250D+13 0.10011D-08 0.10000D+14   0.0300  1   71.484  0.04225  263.10  267.45    0.000   62.866    5.92
 0.19375D+13 0.10207D-08 0.10000D+14   0.0300  1   70.518  0.04177  263.29  267.59    0.000   63.274    5.90
 0.19500D+13 0.10409D-08 0.10000D+14   0.0300  1   69.552  0.04129  263.48  267.73   -0.000   63.682    5.88
 0.19625D+13 0.10617D-08 0.10000D+14   0.0300  1   68.586  0.04082  263.66  267.87    0.000   64.091    5.86
 0.19750D+13 0.10830D-08 0.10000D+14   0.0300  1   67.620  0.04037  263.84  268.00    0.000   64.499    5.84
 0.19875D+13 0.11050D-08 0.10000D+14   0.0300  1   66.654  0.03992  264.02  268.13    0.000   64.907    5.83
 0.20000D+13 0.11276D-08 0.10000D+14   0.0300  1   65.688  0.03948  264.20  268.26   -0.000   65.315    5.81
 0.20125D+13 0.11508D-08 0.10000D+14   0.0300  1   64.722  0.03906  264.37  268.38   -0.000   65.723    5.79
 0.20250D+13 0.11748D-08 0.10000D+14   0.0300  1   63.756  0.03864  264.54  268.50    0.000   66.132    5.78
 0.20375D+13 0.11995D-08 0.10000D+14   0.0300  1   62.790  0.03822  264.72  268.62    0.000   66.540    5.76
 0.20500D+13 0.12249D-08 0.10000D+14   0.0300  1   61.824  0.03782  264.88  268.73    0.000   66.948    5.74
 0.20625D+13 0.12512D-08 0.10000D+14   0.0300  1   60.858  0.03743  265.05  268.84    0.000   67.356    5.73
 0.20750D+13 0.12782D-08 0.10000D+14   0.0300  1   59.892  0.03704  265.22  268.94   -0.000   67.765    5.71
 0.20875D+13 0.13131D-08 0.10000D+14   0.0300  1   58.604  0.03653  265.43  269.05   -0.000   68.173    5.70
 0.21000D+13 0.13423D-08 0.10000D+14   0.0300  1   57.638  0.03616  265.59  269.15    0.000   68.581    5.69
 0.21125D+13 0.13724D-08 0.10000D+14   0.0300  1   56.672  0.03580  265.75  269.24   -0.000   68.989    5.68
 0.21250D+13 0.14036D-08 0.10000D+14   0.0300  1   55.706  0.03544  265.91  269.33   -0.000   69.397    5.66
 0.21375D+13 0.14359D-08 0.10000D+14   0.0300  1   54.740  0.03509  266.07  269.42   -0.000   69.806    5.65
 0.21500D+13 0.14693D-08 0.10000D+14   0.0300  1   53.774  0.03475  266.22  269.50   -0.000   70.214    5.64
 0.21625D+13 0.15039D-08 0.10000D+14   0.0300  1   52.808  0.03441  266.37  269.59   -0.000   70.622    5.63
 0.21750D+13 0.15398D-08 0.10000D+14   0.0300  1   51.842  0.03408  266.52  269.66    0.000   71.030    5.61
 0.21875D+13 0.15771D-08 0.10000D+14   0.0300  1   50.876  0.03375  266.67  269.74    0.000   71.439    5.60
 0.22000D+13 0.16058D-08 0.10000D+14   0.0300  1   50.232  0.03354  266.77  269.81   -0.000   71.847    5.59
 0.22125D+13 0.16456D-08 0.10000D+14   0.0300  1   49.266  0.03322  266.92  269.88   -0.000   72.255    5.58
 0.22250D+13 0.16869D-08 0.10000D+14   0.0300  1   48.300  0.03291  267.07  269.94    0.000   72.663    5.57
 0.22375D+13 0.17299D-08 0.10000D+14   0.0300  1   47.334  0.03261  267.21  270.00    0.000   73.071    5.56
 0.22500D+13 0.17747D-08 0.10000D+14   0.0300  1   46.368  0.03231  267.35  270.06    0.000   73.480    5.55
 0.22625D+13 0.18214D-08 0.10000D+14   0.0300  1   45.402  0.03201  267.50  270.11    0.000   73.888    5.54
 0.22750D+13 0.18701D-08 0.10000D+14   0.0300  1   44.436  0.03172  267.64  270.16    0.000   74.296    5.53
 0.22875D+13 0.19072D-08 0.10000D+14   0.0300  1   43.792  0.03153  267.73  270.22    0.000   74.704    5.51
 0.23000D+13 0.19597D-08 0.10000D+14   0.0300  1   42.826  0.03125  267.87  270.26    0.000   75.112    5.51
 0.23125D+13 0.20145D-08 0.10000D+14   0.0300  1   41.860  0.03097  268.00  270.29   -0.000   75.521    5.50
 0.23250D+13 0.20720D-08 0.10000D+14   0.0300  1   40.894  0.03070  268.14  270.33    0.000   75.929    5.49
 0.23375D+13 0.21156D-08 0.10000D+14   0.0300  1   40.250  0.03052  268.23  270.37    0.000   76.337    5.48
 0.23500D+13 0.21778D-08 0.10000D+14   0.0300  1   39.284  0.03026  268.37  270.40   -0.000   76.745    5.47
 0.23625D+13 0.22250D-08 0.10000D+14   0.0300  1   38.640  0.03008  268.45  270.44   -0.000   77.154    5.46
 0.23750D+13 0.22927D-08 0.10000D+14   0.0300  1   37.674  0.02982  268.59  270.45   -0.000   77.562    5.45
 0.23875D+13 0.23438D-08 0.10000D+14   0.0300  1   37.030  0.02965  268.67  270.49   -0.000   77.970    5.44
 0.24000D+13 0.24177D-08 0.10000D+14   0.0300  1   36.064  0.02940  268.80  270.50   -0.000   78.378    5.43
 0.24125D+13 0.24735D-08 0.10000D+14   0.0300  1   35.420  0.02924  268.89  270.53    0.000   78.786    5.42
 0.24250D+13 0.25544D-08 0.10000D+14   0.0300  1   34.454  0.02899  269.02  270.53   -0.000   79.195    5.42
 0.24375D+13 0.26154D-08 0.10000D+14   0.0300  1   33.810  0.02883  269.11  270.55    0.000   79.603    5.41
 0.24500D+13 0.26787D-08 0.10000D+14   0.0300  1   33.166  0.02867  269.19  270.57    0.000   80.011    5.40
 0.24625D+13 0.27714D-08 0.10000D+14   0.0300  1   32.200  0.02843  269.32  270.55   -0.000   80.419    5.39
 0.24750D+13 0.28412D-08 0.10000D+14   0.0300  1   31.556  0.02828  269.40  270.57    0.000   80.828    5.38
 0.24875D+13 0.29138D-08 0.10000D+14   0.0300  1   30.912  0.02812  269.48  270.58    0.000   81.236    5.37
 0.25000D+13 0.29895D-08 0.10000D+14   0.0300  1   30.268  0.02797  269.57  270.58   -0.000   81.644    5.37
 0.25125D+13 0.30685D-08 0.10000D+14   0.0300  1   29.624  0.02782  269.65  270.59    0.000   82.052    5.36
 0.25250D+13 0.31510D-08 0.10000D+14   0.0300  1   28.980  0.02767  269.73  270.59    0.000   82.460    5.35
 0.25375D+13 0.32372D-08 0.10000D+14   0.0300  1   28.336  0.02752  269.81  270.58    0.000   82.869    5.34
 0.25500D+13 0.33274D-08 0.10000D+14   0.0300  1   27.692  0.02738  269.89  270.58   -0.000   83.277    5.33
 0.25625D+13 0.34219D-08 0.10000D+14   0.0300  1   27.048  0.02723  269.98  270.57    0.000   83.685    5.32
 0.25750D+13 0.35210D-08 0.10000D+14   0.0300  1   26.404  0.02709  270.06  270.55   -0.000   84.093    5.32
 0.25875D+13 0.36251D-08 0.10000D+14   0.0300  1   25.760  0.02694  270.14  270.53   -0.000   84.502    5.31
 0.26000D+13 0.37344D-08 0.10000D+14   0.0300  1   25.116  0.02680  270.22  270.51   -0.000   84.910    5.30
 0.26125D+13 0.38495D-08 0.10000D+14   0.0300  1   24.472  0.02666  270.30  270.49   -0.000   85.318    5.29
 0.26250D+13 0.39709D-08 0.10000D+14   0.0300  1   23.828  0.02653  270.37  270.46    0.000   85.726    5.29
 0.26375D+13 0.40436D-08 0.10000D+14   0.0300  1   23.506  0.02646  270.41  270.47   -0.000   86.134    5.28
 0.26500D+13 0.41755D-08 0.10000D+14   0.0300  1   22.862  0.02632  270.49  270.44   -0.000   86.543    5.27
 0.26625D+13 0.43150D-08 0.10000D+14   0.0300  1   22.218  0.02619  270.57  270.40   -0.000   86.951    5.26
 0.26750D+13 0.43981D-08 0.10000D+14   0.0300  1   21.896  0.02612  270.61  270.41    0.000   87.359    5.25
 0.26875D+13 0.45506D-08 0.10000D+14   0.0300  1   21.252  0.02599  270.69  270.36   -0.000   87.767    5.24
 0.27000D+13 0.46412D-08 0.10000D+14   0.0300  1   20.930  0.02592  270.73  270.37    0.000   88.176    5.23
 0.27125D+13 0.48087D-08 0.10000D+14   0.0300  1   20.286  0.02579  270.80  270.31   -0.000   88.584    5.23
 0.27250D+13 0.49077D-08 0.10000D+14   0.0300  1   19.964  0.02572  270.84  270.31   -0.000   88.992    5.22
 0.27375D+13 0.50925D-08 0.10000D+14   0.0300  1   19.320  0.02559  270.92  270.25    0.000   89.400    5.21
 0.27500D+13 0.52014D-08 0.10000D+14   0.0300  1   18.998  0.02553  270.96  270.24    0.000   89.808    5.20
 0.27625D+13 0.54061D-08 0.10000D+14   0.0300  1   18.354  0.02540  271.03  270.17    0.000   90.217    5.19
 0.27750D+13 0.55264D-08 0.10000D+14   0.0300  1   18.032  0.02534  271.07  270.16   -0.000   90.625    5.18
 0.27875D+13 0.56511D-08 0.10000D+14   0.0300  1   17.710  0.02527  271.11  270.15   -0.000   91.033    5.18
 0.28000D+13 0.58882D-08 0.10000D+14   0.0300  1   17.066  0.02515  271.18  270.07   -0.000   91.441    5.17
 0.28125D+13 0.60269D-08 0.10000D+14   0.0300  1   16.689  0.02508  271.23  270.48   -0.000   91.850    4.98
 0.28250D+13 0.61711D-08 0.10000D+14   0.0300  1   16.192  0.02498  271.29  271.86    0.000   92.258    4.77
 0.28375D+13 0.63211D-08 0.10000D+14   0.0300  1   15.808  0.02491  271.33  272.37    0.000   92.666    4.69
 0.28500D+13 0.64772D-08 0.10000D+14   0.0300  1   15.456  0.02484  271.37  272.64   -0.000   93.074    4.64
 0.28625D+13 0.67796D-08 0.10000D+14   0.0300  1   14.890  0.02473  271.44  271.97    0.000   93.482    4.70
