R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.10000D-01   1.0375   0.0000    1.814   1.0887 0.77537D-08  0  0    6.02    5.000  0.00000  272.69  268.50   72.237  107.328    5.00   274.33
 0.12270D-01   1.0362   0.0000    2.008   1.1074 0.40132D-08  0  0   11.88    9.857  0.00000  272.24  269.32   27.483   63.302    9.86   275.96
 0.14540D-01   1.0349   0.0000    2.185   1.1251 0.28699D-08  0  0   16.92   14.043  0.00000  271.83  269.73   13.510   50.012   14.04   277.59
 0.16810D-01   1.0336   0.0000    2.348   1.1417 0.24811D-08  0  0   19.89   16.508  0.00000  271.60  269.94    8.407   45.514   16.51   279.21
 0.19080D-01   1.0324   0.0000    2.500   1.1568 0.23011D-08  1  0   21.44   18.053  0.00000  271.45  270.09    6.801   44.423    9.70   280.84
 0.21350D-01   1.0311   0.0000    2.643   1.1703 0.21755D-08  1  0   23.02   19.335  0.00000  271.32  270.22    6.127   44.196    9.74   282.46
 0.23620D-01   1.0298   0.0000    2.778   1.1821 0.20825D-08  1  0   24.35   20.415  0.00000  271.22  270.32    5.571   44.031    9.76   284.08
 0.25890D-01   1.0285   0.0000    2.907   1.1919 0.20119D-08  1  0   25.47   21.320  0.00000  271.13  270.40    5.120   43.906    9.78   285.70
 0.28160D-01   1.0273   0.0000    3.030   1.1997 0.19569D-08  1  0   26.41   22.074  0.00000  271.05  270.46    4.760   43.807    9.79   287.32
 0.30430D-01   1.0260   0.0000    3.147   1.2054 0.19125D-08  1  0   27.19   22.701  0.00000  270.99  270.51    4.484   43.720    9.80   288.93
 0.32700D-01   1.0247   0.0000    3.261   1.2088 0.18754D-08  1  0   27.84   23.224  0.00000  270.94  270.54    4.285   43.636    9.82   290.54
 0.34970D-01   1.0234   0.0000    3.370   1.2100 0.18428D-08  1  0   28.39   23.665  0.00000  270.90  270.55    4.156   43.547    9.83   292.16
 0.37240D-01   1.0222   0.0000    3.475   1.2089 0.18125D-08  1  0   28.86   24.045  0.00000  270.86  270.54    4.093   43.447    9.85   293.76
 0.39510D-01   1.0209   0.0000    3.577   1.2055 0.17828D-08  1  0   29.27   24.382  0.00000  270.83  270.52    4.089   43.332    9.87   295.37
 0.41780D-01   1.0196   0.0000    3.676   1.1999 0.17524D-08  1  0   29.64   24.694  0.00000  270.79  270.48    4.140   43.196    9.90   296.98
 0.44050D-01   1.0184   0.0000    3.773   1.1922 0.17203D-08  1  0   30.00   24.998  0.00000  270.76  270.42    4.240   43.038    9.93   298.58
 0.46320D-01   1.0171   0.0000    3.866   1.1824 0.16855D-08  1  0   30.37   25.310  0.00000  270.73  270.35    4.383   42.855    9.97   300.18
