R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       Hint       etaref      pCLA conv   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid
 0.75000D+11 0.18666D-10 0.32000D+14   0.0150  0  157.862  0.32100  176.85  186.78    0.000    2.449  157.86
 0.87500D+11 0.22349D-10 0.32000D+14   0.0150  0  153.507  0.29134  187.11  192.61   -0.000    2.858  153.51
 0.10000D+12 0.25687D-10 0.32000D+14   0.0150  0  152.559  0.25534  198.92  199.80    0.000    3.266  152.56
 0.11250D+12 0.29064D-10 0.32000D+14   0.0150  0  151.538  0.22537  208.14  207.34   -0.000    3.674  118.96
 0.12500D+12 0.32355D-10 0.32000D+14   0.0150  0  151.168  0.21617  210.87  210.24   -0.000    4.082  102.71
 0.13750D+12 0.35658D-10 0.32000D+14   0.0150  1  150.860  0.20905  212.94  212.15    0.000    4.490   60.29
 0.15000D+12 0.38900D-10 0.32000D+14   0.0150  1  150.708  0.20565  213.92  214.55   -0.000    4.899   53.61
 0.16250D+12 0.42223D-10 0.32000D+14   0.0150  1  150.453  0.20032  215.44  215.61   -0.000    5.307   51.05
 0.17500D+12 0.45558D-10 0.32000D+14   0.0150  1  150.204  0.19534  216.85  216.56   -0.000    5.715   48.81
 0.18750D+12 0.48907D-10 0.32000D+14   0.0150  1  149.961  0.19070  218.15  217.40    0.000    6.123   46.85
 0.20000D+12 0.52167D-10 0.32000D+14   0.0150  1  149.797  0.18770  218.98  219.49   -0.000    6.532   42.60
 0.21250D+12 0.55535D-10 0.32000D+14   0.0150  1  149.565  0.18360  220.11  220.15   -0.000    6.940   41.33
 0.22500D+12 0.58916D-10 0.32000D+14   0.0150  1  149.343  0.17983  221.14  220.69    0.000    7.348   40.23
 0.23750D+12 0.62189D-10 0.32000D+14   0.0150  1  149.146  0.17663  222.01  222.79    0.000    7.756   36.72
 0.25000D+12 0.65590D-10 0.32000D+14   0.0150  1  148.940  0.17341  222.88  223.16   -0.000    8.164   36.08
 0.26250D+12 0.69004D-10 0.32000D+14   0.0150  1  148.758  0.17062  223.63  223.36    0.000    8.573   35.64
 0.27500D+12 0.72290D-10 0.32000D+14   0.0150  1  148.487  0.16667  224.68  225.73   -0.000    8.981   32.29
 0.28750D+12 0.75723D-10 0.32000D+14   0.0150  1  148.344  0.16467  225.21  225.66    0.000    9.389   32.31
 0.30000D+12 0.79171D-10 0.32000D+14   0.0150  1  148.120  0.16159  226.03  226.13    0.000    9.797   32.05
 0.31250D+12 0.82631D-10 0.32000D+14   0.0150  1  147.798  0.15738  227.13  227.21   -0.000   10.206   30.63
 0.32500D+12 0.85937D-10 0.32000D+14   0.0150  1  147.798  0.15738  227.13  227.65   -0.000   10.614   29.95
 0.33750D+12 0.89418D-10 0.32000D+14   0.0150  1  147.476  0.15339  228.16  228.67    0.000   11.022   28.71
 0.35000D+12 0.92913D-10 0.32000D+14   0.0150  1  147.154  0.14960  229.14  229.64    0.000   11.430   27.58
 0.36250D+12 0.96231D-10 0.32000D+14   0.0150  1  147.154  0.14960  229.14  230.06   -0.000   11.838   27.01
 0.37500D+12 0.99746D-10 0.32000D+14   0.0150  1  146.832  0.14598  230.07  230.98   -0.000   12.247   26.02
 0.38750D+12 0.10328D-09 0.32000D+14   0.0150  1  146.510  0.14253  230.94  231.86   -0.000   12.655   25.11
 0.40000D+12 0.10682D-09 0.32000D+14   0.0150  1  146.188  0.13925  231.77  232.71    0.000   13.063   24.27
 0.41250D+12 0.11038D-09 0.32000D+14   0.0150  1  145.866  0.13610  232.56  233.52    0.000   13.471   23.49
 0.42500D+12 0.11372D-09 0.32000D+14   0.0150  1  145.866  0.13610  232.56  233.89   -0.000   13.879   23.07
 0.43750D+12 0.11730D-09 0.32000D+14   0.0150  1  145.544  0.13310  233.31  234.67   -0.000   14.288   22.37
 0.45000D+12 0.12089D-09 0.32000D+14   0.0150  1  145.222  0.13022  234.03  235.42    0.000   14.696   21.72
 0.46250D+12 0.12450D-09 0.32000D+14   0.0150  1  144.900  0.12747  234.71  236.14   -0.000   15.104   21.11
 0.47500D+12 0.12812D-09 0.32000D+14   0.0150  1  144.578  0.12483  235.36  236.84    0.000   15.512   20.55
 0.48750D+12 0.13176D-09 0.32000D+14   0.0150  1  144.256  0.12229  235.99  237.52   -0.000   15.921   20.01
 0.50000D+12 0.13514D-09 0.32000D+14   0.0150  1  144.256  0.12229  235.99  237.85   -0.000   16.329   19.70
 0.51250D+12 0.13880D-09 0.32000D+14   0.0150  1  143.934  0.11985  236.58  238.50   -0.000   16.737   19.22
 0.52500D+12 0.14247D-09 0.32000D+14   0.0150  1  143.612  0.11751  237.15  239.13    0.000   17.145   18.76
 0.53750D+12 0.14616D-09 0.32000D+14   0.0150  1  143.290  0.11526  237.70  239.74    0.000   17.553   18.33
 0.55000D+12 0.14987D-09 0.32000D+14   0.0150  1  142.968  0.11309  238.23  240.34    0.000   17.962   17.92
 0.56250D+12 0.15359D-09 0.32000D+14   0.0150  1  142.646  0.11100  238.74  240.91    0.000   18.370   17.53
 0.57500D+12 0.15732D-09 0.32000D+14   0.0150  1  142.324  0.10898  239.22  241.48    0.000   18.778   17.16
 0.58750D+12 0.16107D-09 0.32000D+14   0.0150  1  142.002  0.10704  239.69  242.02   -0.000   19.186   16.81
 0.60000D+12 0.16484D-09 0.32000D+14   0.0150  1  141.680  0.10516  240.14  242.56    0.000   19.595   16.48
 0.61250D+12 0.16862D-09 0.32000D+14   0.0150  1  141.358  0.10335  240.58  243.08   -0.000   20.003   16.16
 0.62500D+12 0.17241D-09 0.32000D+14   0.0150  1  141.036  0.10160  241.00  243.59   -0.000   20.411   15.86
 0.63750D+12 0.17623D-09 0.32000D+14   0.0150  1  140.714  0.09990  241.41  244.09   -0.000   20.819   15.57
 0.65000D+12 0.18043D-09 0.32000D+14   0.0150  1  140.070  0.09667  242.18  244.77   -0.000   21.227   15.22
