R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       etaref      pCLA conv P(MPa)   zbot     %vol    Tbot     Tm      TH2O      Fbot     Ftop     dlid   T_core
 0.21250D+12 0.10000D+15   0.0000  1  174.98  145.800  0.00000  255.88  248.74  255.88   15.149   19.391   18.54  1502.26
 0.22500D+12 0.10000D+15   0.0000  1  170.37  141.967  0.00000  256.47  249.50  256.47   15.066   19.798   18.27  1502.29
 0.23750D+12 0.10000D+15   0.0000  1  165.78  138.145  0.00000  257.05  250.25  257.05   14.984   20.206   18.02  1502.33
 0.25000D+12 0.10000D+15   0.0000  1  161.21  134.340  0.00000  257.62  250.98  257.62   14.903   20.613   17.77  1502.36
 0.26250D+12 0.10000D+15   0.0000  1  156.66  130.555  0.00000  258.18  251.68  258.18   14.824   21.020   17.54  1502.40
 0.27500D+12 0.10000D+15   0.0000  1  152.14  126.794  0.00000  258.72  252.37  258.72   14.745   21.428   17.31  1502.43
 0.28750D+12 0.10000D+15   0.0000  1  147.65  123.062  0.00000  259.25  253.04  259.25   14.668   21.835   17.09  1502.47
 0.30000D+12 0.10000D+15   0.0000  1  143.20  119.363  0.00000  259.76  253.70  259.76   14.591   22.242   16.87  1502.52
 0.31250D+12 0.10000D+15   0.0000  1  138.80  115.702  0.00000  260.27  254.33  260.27   14.516   22.650   16.66  1502.56
 0.32500D+12 0.10000D+15   0.0000  1  134.45  112.081  0.00000  260.76  254.95  260.76   14.443   23.057   16.46  1502.60
 0.33750D+12 0.10000D+15   0.0000  1  130.15  108.506  0.00000  261.23  255.54  261.23   14.371   23.464   16.26  1502.65
 0.35000D+12 0.10000D+15   0.0000  1  125.91  104.979  0.00000  261.70  256.12  261.70   14.300   23.872   16.07  1502.69
 0.36250D+12 0.10000D+15   0.0000  1  121.73  101.504  0.00000  262.15  256.69  262.15   14.231   24.279   15.88  1502.74
 0.37500D+12 0.10000D+15   0.0000  1  117.62   98.084  0.00000  262.58  257.23  262.58   14.163   24.686   15.70  1502.79
 0.38750D+12 0.10000D+15   0.0000  1  113.58   94.723  0.00000  263.01  257.76  263.01   14.097   25.093   15.52  1502.83
 0.40000D+12 0.10000D+15   0.0000  1  109.61   91.424  0.00000  263.42  258.27  263.42   14.033   25.500   15.34  1502.88
 0.41250D+12 0.10000D+15   0.0000  1  105.72   88.189  0.00000  263.82  258.76  263.82   13.970   25.908   15.17  1502.93
 0.42500D+12 0.10000D+15   0.0000  1  101.91   85.020  0.00000  264.20  259.24  264.20   13.909   26.315   15.01  1502.98
 0.43750D+12 0.10000D+15   0.0000  1   98.18   81.920  0.00000  264.57  259.70  264.57   13.850   26.722   14.84  1503.03
 0.45000D+12 0.10000D+15   0.0000  1   94.53   78.891  0.00000  264.93  260.14  264.93   13.792   27.129   14.68  1503.08
 0.46250D+12 0.10000D+15   0.0000  1   90.98   75.935  0.00000  265.28  260.57  265.28   13.736   27.536   14.52  1503.13
 0.47500D+12 0.10000D+15   0.0000  1   87.51   73.053  0.00000  265.62  260.98  265.62   13.682   27.943   14.37  1503.18
 0.48750D+12 0.10000D+15   0.0000  1   84.14   70.246  0.00000  265.94  261.37  265.94   13.629   28.351   14.22  1503.23
 0.50000D+12 0.10000D+15   0.0000  1   80.85   67.516  0.00000  266.25  261.76  266.25   13.578   28.758   14.07  1503.28
 0.51250D+12 0.10000D+15   0.0000  1   77.66   64.863  0.00000  266.55  262.12  266.55   13.529   29.165   13.92  1503.34
 0.52500D+12 0.10000D+15   0.0000  1   74.56   62.288  0.00000  266.84  262.48  266.84   13.481   29.572   13.78  1503.40
 0.53750D+12 0.10000D+15   0.0000  1   71.56   59.791  0.00000  267.12  262.82  267.12   13.435   29.979   13.63  1503.45
 0.55000D+12 0.10000D+15   0.0000  1   68.65   57.371  0.00000  267.38  263.14  267.38   13.391   30.387   13.50  1503.51
 0.56250D+12 0.10000D+15   0.0000  1   65.83   55.030  0.00000  267.64  263.45  267.64   13.348   30.794   13.36  1503.56
 0.57500D+12 0.10000D+15   0.0000  1   63.11   52.766  0.00000  267.89  263.75  267.89   13.307   31.201   13.22  1503.61
 0.58750D+12 0.10000D+15   0.0000  1   60.48   50.579  0.00000  268.12  264.04  268.12   13.268   31.608   13.09  1503.66
 0.60000D+12 0.10000D+15   0.0000  1   57.94   48.468  0.00000  268.35  264.31  268.35   13.230   32.016   12.96  1503.70
 0.61250D+12 0.10000D+15   0.0000  1   55.49   46.433  0.00000  268.56  264.58  268.56   13.193   32.423   12.83  1503.75
 0.62500D+12 0.10000D+15   0.0000  1   53.13   44.471  0.00000  268.77  264.83  268.77   13.158   32.830   12.70  1503.79
 0.63750D+12 0.10000D+15   0.0000  1   50.85   42.583  0.00000  268.97  265.07  268.97   13.125   33.238   12.58  1503.83
 0.65000D+12 0.10000D+15   0.0000  1   48.67   40.766  0.00000  269.16  265.30  269.16   13.092   33.645   12.45  1503.87
 0.66250D+12 0.10000D+15   0.0000  1   46.57   39.019  0.00000  269.34  265.52  269.34   13.061   34.052   12.33  1503.91
 0.67500D+12 0.10000D+15   0.0000  1   44.55   37.340  0.00000  269.52  265.73  269.52   13.032   34.460   12.21  1503.95
 0.68750D+12 0.10000D+15   0.0000  1   42.61   35.729  0.00000  269.68  265.93  269.68   13.004   34.867   12.09  1503.99
 0.70000D+12 0.10000D+15   0.0000  1   40.75   34.182  0.00000  269.84  266.12  269.84   12.976   35.275   11.98  1504.02
 0.71250D+12 0.10000D+15   0.0000  1   38.96   32.699  0.00000  269.99  266.30  269.99   12.951   35.682   11.86  1504.05
 0.72500D+12 0.10000D+15   0.0000  1   37.25   31.277  0.00000  270.13  266.48  270.13   12.926   36.090   11.75  1504.09
 0.73750D+12 0.10000D+15   0.0000  1   35.61   29.914  0.00000  270.27  266.64  270.27   12.902   36.497   11.64  1504.12
 0.75000D+12 0.10000D+15   0.0000  1   34.04   28.609  0.00000  270.40  266.80  270.40   12.879   36.905   11.53  1504.15
 0.76250D+12 0.10000D+15   0.0000  1   32.54   27.360  0.00000  270.53  266.95  270.53   12.858   37.312   11.42  1504.17
 0.77500D+12 0.10000D+15   0.0000  1   31.10   26.165  0.00000  270.65  267.09  270.65   12.837   37.720   11.31  1504.20
 0.78750D+12 0.10000D+15   0.0000  1   29.72   25.022  0.00000  270.76  267.23  270.76   12.818   38.128   11.21  1504.23
 0.80000D+12 0.10000D+15   0.0000  1   28.41   23.929  0.00000  270.87  267.36  270.87   12.799   38.535   11.10  1504.25
 0.81250D+12 0.10000D+15   0.0000  1   27.15   22.884  0.00000  270.97  267.48  270.97   12.781   38.943   11.00  1504.28
 0.82500D+12 0.10000D+15   0.0000  1   25.95   21.886  0.00000  271.07  267.60  271.07   12.764   39.351   10.90  1504.30
 0.83750D+12 0.10000D+15   0.0000  1   24.80   20.932  0.00000  271.17  267.71  271.17   12.747   39.759   10.80  1504.32
 0.85000D+12 0.10000D+15   0.0000  1   23.71   20.020  0.00000  271.25  267.82  271.25   12.732   40.166   10.70  1504.34
 0.86250D+12 0.10000D+15   0.0000  1   22.66   19.150  0.00000  271.34  267.92  271.34   12.717   40.574   10.61  1504.36
 0.87500D+12 0.10000D+15   0.0000  1   21.66   18.319  0.00000  271.42  268.02  271.42   12.703   40.982   10.51  1504.38
 0.88750D+12 0.10000D+15   0.0000  1   20.70   17.525  0.00000  271.50  268.11  271.50   12.690   41.390   10.42  1504.40
 0.90000D+12 0.10000D+15   0.0000  1   19.79   16.768  0.00000  271.57  268.20  271.57   12.677   41.798   10.33  1504.42
 0.91250D+12 0.10000D+15   0.0000  0   19.57   16.238  0.00000  271.62  268.29  271.62   12.660   42.198   16.24  1504.43
 0.92500D+12 0.10000D+15   0.0000  0   19.43   16.120  0.00000  271.63  268.38  271.63   12.658   42.606   16.12  1504.45
 0.93750D+12 0.10000D+15   0.0000  0   19.28   16.003  0.00000  271.65  268.47  271.65   12.656   43.014   16.00  1504.46
 0.95000D+12 0.10000D+15   0.0000  0   19.15   15.888  0.00000  271.66  268.56  271.66   12.654   43.423   15.89  1504.47
 0.96250D+12 0.10000D+15   0.0000  0   19.01   15.775  0.00000  271.67  268.65  271.67   12.652   43.831   15.78  1504.49
 0.97500D+12 0.10000D+15   0.0000  0   18.88   15.663  0.00000  271.68  268.73  271.68   12.650   44.239   15.66  1504.50
 0.98750D+12 0.10000D+15   0.0000  0   18.74   15.553  0.00000  271.69  268.82  271.69   12.649   44.647   15.55  1504.51
 0.10000D+13 0.10000D+15   0.0000  0   18.61   15.445  0.00000  271.70  268.91  271.70   12.647   45.055   15.44  1504.51
 0.10125D+13 0.10000D+15   0.0000  0   18.48   15.338  0.00000  271.71  269.00  271.71   12.645   45.464   15.34  1504.52
 0.10250D+13 0.10000D+15   0.0000  0   18.36   15.232  0.00000  271.72  269.08  271.72   12.643   45.872   15.23  1504.53
 0.10375D+13 0.10000D+15   0.0000  0   18.23   15.128  0.00000  271.73  269.17  271.73   12.642   46.280   15.13  1504.54
 0.10500D+13 0.10000D+15   0.0000  0   18.11   15.025  0.00000  271.74  269.25  271.74   12.640   46.688   15.03  1504.55
 0.10625D+13 0.10000D+15   0.0000  0   17.98   14.924  0.00000  271.75  269.33  271.75   12.638   47.096   14.92  1504.55
 0.10750D+13 0.10000D+15   0.0000  0   17.86   14.824  0.00000  271.76  269.42  271.76   12.637   47.505   14.82  1504.56
 0.10875D+13 0.10000D+15   0.0000  0   17.74   14.725  0.00000  271.77  269.50  271.77   12.635   47.913   14.73  1504.56
 0.11000D+13 0.10000D+15   0.0000  0   17.63   14.628  0.00000  271.78  269.58  271.78   12.633   48.321   14.63  1504.57
 0.11125D+13 0.10000D+15   0.0000  0   17.51   14.532  0.00000  271.79  269.67  271.79   12.632   48.729   14.53  1504.57
 0.11250D+13 0.10000D+15   0.0000  0   17.40   14.437  0.00000  271.80  269.75  271.80   12.630   49.137   14.44  1504.58
 0.11375D+13 0.10000D+15   0.0000  0   17.28   14.343  0.00000  271.81  269.83  271.81   12.629   49.546   14.34  1504.58
 0.11500D+13 0.10000D+15   0.0000  0   17.17   14.251  0.00000  271.81  269.91  271.81   12.627   49.954   14.25  1504.58
 0.11625D+13 0.10000D+15   0.0000  0   17.06   14.159  0.00000  271.82  269.99  271.82   12.626   50.362   14.16  1504.59
 0.11750D+13 0.10000D+15   0.0000  0   16.95   14.069  0.00000  271.83  270.07  271.83   12.624   50.770   14.07  1504.59
 0.11875D+13 0.10000D+15   0.0000  0   16.85   13.980  0.00000  271.84  270.14  271.84   12.623   51.178   13.98  1504.59
 0.12000D+13 0.10000D+15   0.0000  0   16.74   13.893  0.00000  271.85  270.22  271.85   12.621   51.587   13.89  1504.60
 0.12125D+13 0.10000D+15   0.0000  0   16.64   13.806  0.00000  271.86  270.30  271.86   12.620   51.995   13.81  1504.60
 0.12250D+13 0.10000D+15   0.0000  0   16.53   13.720  0.00000  271.87  270.38  271.87   12.618   52.403   13.72  1504.60
 0.12375D+13 0.10000D+15   0.0000  0   16.43   13.636  0.00000  271.87  270.45  271.87   12.617   52.811   13.64  1504.60
 0.12500D+13 0.10000D+15   0.0000  0   16.33   13.552  0.00000  271.88  270.53  271.88   12.616   53.220   13.55  1504.61
 0.12625D+13 0.10000D+15   0.0000  0   16.23   13.469  0.00000  271.89  270.60  271.89   12.614   53.628   13.47  1504.61
 0.12750D+13 0.10000D+15   0.0000  0   16.13   13.388  0.00000  271.90  270.68  271.90   12.613   54.036   13.39  1504.61
 0.12875D+13 0.10000D+15   0.0000  0   16.04   13.307  0.00000  271.91  270.75  271.91   12.612   54.444   13.31  1504.61
 0.13000D+13 0.10000D+15   0.0000  0   15.94   13.228  0.00000  271.91  270.83  271.91   12.610   54.852   13.23  1504.61
 0.13125D+13 0.10000D+15   0.0000  0   15.84   13.149  0.00000  271.92  270.90  271.92   12.609   55.261   13.15  1504.61
 0.13250D+13 0.10000D+15   0.0000  0   15.75   13.071  0.00000  271.93  270.98  271.93   12.608   55.669   13.07  1504.62
 0.13375D+13 0.10000D+15   0.0000  0   15.66   12.994  0.00000  271.94  271.05  271.94   12.606   56.077   12.99  1504.62
 0.13500D+13 0.10000D+15   0.0000  0   15.57   12.918  0.00000  271.94  271.12  271.94   12.605   56.485   12.92  1504.62
 0.13625D+13 0.10000D+15   0.0000  0   15.48   12.843  0.00000  271.95  271.19  271.95   12.604   56.893   12.84  1504.62
 0.13750D+13 0.10000D+15   0.0000  0   15.39   12.769  0.00000  271.96  271.27  271.96   12.603   57.302   12.77  1504.62
 0.13875D+13 0.10000D+15   0.0000  0   15.30   12.696  0.00000  271.96  271.34  271.96   12.602   57.710   12.70  1504.62
 0.14000D+13 0.10000D+15   0.0000  0   15.21   12.623  0.00000  271.97  271.41  271.97   12.600   58.118   12.62  1504.62
 0.14125D+13 0.10000D+15   0.0000  0   15.12   12.552  0.00000  271.98  271.48  271.98   12.599   58.526   12.55  1504.62
 0.14250D+13 0.10000D+15   0.0000  0   15.04   12.481  0.00000  271.98  271.55  271.98   12.598   58.934   12.48  1504.63
 0.14375D+13 0.10000D+15   0.0000  0   14.95   12.411  0.00000  271.99  271.62  271.99   12.597   59.343   12.41  1504.63
 0.14500D+13 0.10000D+15   0.0000  0   14.87   12.341  0.00000  272.00  271.69  272.00   12.596   59.751   12.34  1504.63
 0.14625D+13 0.10000D+15   0.0000  0   14.79   12.273  0.00000  272.00  271.76  272.00   12.595   60.159   12.27  1504.63
 0.14750D+13 0.10000D+15   0.0000  0   14.71   12.205  0.00000  272.01  271.82  272.01   12.594   60.567   12.21  1504.63
 0.14875D+13 0.10000D+15   0.0000  0   14.63   12.138  0.00000  272.02  271.89  272.02   12.592   60.976   12.14  1504.63
 0.15000D+13 0.10000D+15   0.0000  0   14.55   12.072  0.00000  272.02  271.96  272.02   12.591   61.384   12.07  1504.63
 0.15125D+13 0.10000D+15   0.0000  0   14.47   12.006  0.00000  272.03  272.03  272.03   12.590   61.792   12.01  1504.63
 0.15250D+13 0.10000D+15   0.0000  0   14.39   11.941  0.00000  272.04  272.09  272.04   12.589   62.200   11.94  1504.63
 0.15375D+13 0.10000D+15   0.0000  0   14.31   11.877  0.00000  272.04  272.16  272.04   12.588   62.608   11.88  1504.63
 0.15500D+13 0.10000D+15   0.0000  0   14.24   11.814  0.00000  272.05  272.23  272.05   12.587   63.017   11.81  1504.64
 0.15625D+13 0.10000D+15   0.0000  0   14.16   11.751  0.00000  272.05  272.29  272.05   12.586   63.425   11.75  1504.64
 0.15750D+13 0.10000D+15   0.0000  0   14.08   11.689  0.00000  272.06  272.36  272.06   12.585   63.833   11.69  1504.64
 0.15875D+13 0.10000D+15   0.0000  0   14.01   11.627  0.00000  272.07  272.42  272.07   12.584   64.241   11.63  1504.64
 0.16000D+13 0.10000D+15   0.0000  0   13.94   11.566  0.00000  272.07  267.58  272.07   12.583   64.649   11.57  1504.64
 0.16125D+13 0.10000D+15   0.0000  0   13.86   11.506  0.00000  272.08  267.64  272.08   12.582   65.058   11.51  1504.64
 0.16250D+13 0.10000D+15   0.0000  0   13.79   11.446  0.00000  272.08  267.70  272.08   12.581   65.466   11.45  1504.64
 0.16375D+13 0.10000D+15   0.0000  0   13.72   11.387  0.00000  272.09  267.76  272.09   12.580   65.874   11.39  1504.64
 0.16500D+13 0.10000D+15   0.0000  0   13.65   11.329  0.00000  272.09  267.82  272.09   12.579   66.282   11.33  1504.64
 0.16625D+13 0.10000D+15   0.0000  0   13.58   11.271  0.00000  272.10  267.88  272.10   12.578   66.691   11.27  1504.64
 0.16750D+13 0.10000D+15   0.0000  0   13.51   11.214  0.00000  272.11  267.94  272.11   12.577   67.099   11.21  1504.64
 0.16875D+13 0.10000D+15   0.0000  0   13.44   11.157  0.00000  272.11  268.00  272.11   12.576   67.507   11.16  1504.65
 0.17000D+13 0.10000D+15   0.0000  0   13.38   11.101  0.00000  272.12  268.06  272.12   12.575   67.915   11.10  1504.65
 0.17125D+13 0.10000D+15   0.0000  0   13.31   11.046  0.00000  272.12  268.11  272.12   12.575   68.323   11.05  1504.65
 0.17250D+13 0.10000D+15   0.0000  0   13.24   10.991  0.00000  272.13  268.17  272.13   12.574   68.732   10.99  1504.65
 0.17375D+13 0.10000D+15   0.0000  0   13.18   10.936  0.00000  272.13  268.23  272.13   12.573   69.140   10.94  1504.65
 0.17500D+13 0.10000D+15   0.0000  0   13.11   10.883  0.00000  272.14  268.29  272.14   12.572   69.548   10.88  1504.65
 0.17625D+13 0.10000D+15   0.0000  0   13.05   10.829  0.00000  272.14  268.35  272.14   12.571   69.956   10.83  1504.65
 0.17750D+13 0.10000D+15   0.0000  0   12.99   10.776  0.00000  272.15  268.40  272.15   12.570   70.364   10.78  1504.65
 0.17875D+13 0.10000D+15   0.0000  0   12.92   10.724  0.00000  272.15  268.46  272.15   12.569   70.773   10.72  1504.65
 0.18000D+13 0.10000D+15   0.0000  0   12.86   10.672  0.00000  272.16  268.52  272.16   12.568   71.181   10.67  1504.65
 0.18125D+13 0.10000D+15   0.0000  0   12.80   10.621  0.00000  272.16  268.58  272.16   12.568   71.589   10.62  1504.65
 0.18250D+13 0.10000D+15   0.0000  0   12.74   10.570  0.00000  272.17  268.63  272.17   12.567   71.997   10.57  1504.65
 0.18375D+13 0.10000D+15   0.0000  0   12.68   10.520  0.00000  272.17  268.69  272.17   12.566   72.405   10.52  1504.65
 0.18500D+13 0.10000D+15   0.0000  0   12.62   10.470  0.00000  272.18  268.75  272.18   12.565   72.814   10.47  1504.66
 0.18625D+13 0.10000D+15   0.0000  0   12.56   10.421  0.00000  272.18  268.80  272.18   12.564   73.222   10.42  1504.66
 0.18750D+13 0.10000D+15   0.0000  0   12.50   10.372  0.00000  272.19  268.86  272.19   12.564   73.630   10.37  1504.66
 0.18875D+13 0.10000D+15   0.0000  0   12.44   10.323  0.00000  272.19  268.91  272.19   12.563   74.038   10.32  1504.66
 0.19000D+13 0.10000D+15   0.0000  0   12.38   10.275  0.00000  272.20  268.97  272.20   12.562   74.447   10.28  1504.66
 0.19125D+13 0.10000D+15   0.0000  0   12.32   10.228  0.00000  272.20  269.03  272.20   12.561   74.855   10.23  1504.66
 0.19250D+13 0.10000D+15   0.0000  0   12.27   10.180  0.00000  272.20  269.08  272.20   12.560   75.263   10.18  1504.66
 0.19375D+13 0.10000D+15   0.0000  0   12.21   10.134  0.00000  272.21  269.14  272.21   12.560   75.671   10.13  1504.66
 0.19500D+13 0.10000D+15   0.0000  0   12.15   10.087  0.00000  272.21  269.19  272.21   12.559   76.079   10.09  1504.66
 0.19625D+13 0.10000D+15   0.0000  0   12.10   10.042  0.00000  272.22  269.25  272.22   12.558   76.488   10.04  1504.66
 0.19750D+13 0.10000D+15   0.0000  0   12.04    9.996  0.00000  272.22  269.30  272.22   12.557   76.896   10.00  1504.66
 0.19875D+13 0.10000D+15   0.0000  0   11.99    9.951  0.00000  272.23  269.36  272.23   12.557   77.304    9.95  1504.66
 0.20000D+13 0.10000D+15   0.0000  0   11.94    9.906  0.00000  272.23  269.41  272.23   12.556   77.712    9.91  1504.66
 0.20125D+13 0.10000D+15   0.0000  0   11.88    9.862  0.00000  272.23  269.46  272.23   12.555   78.121    9.86  1504.66
 0.20250D+13 0.10000D+15   0.0000  0   11.83    9.818  0.00000  272.24  269.52  272.24   12.555   78.529    9.82  1504.67
 0.20375D+13 0.10000D+15   0.0000  0   11.78    9.775  0.00000  272.24  269.57  272.24   12.554   78.937    9.77  1504.67
 0.20500D+13 0.10000D+15   0.0000  0   11.73    9.732  0.00000  272.25  269.63  272.25   12.553   79.345    9.73  1504.67
 0.20625D+13 0.10000D+15   0.0000  0   11.67    9.689  0.00000  272.25  269.68  272.25   12.552   79.753    9.69  1504.67
 0.20750D+13 0.10000D+15   0.0000  0   11.62    9.647  0.00000  272.26  269.73  272.26   12.552   80.162    9.65  1504.67
 0.20875D+13 0.10000D+15   0.0000  0   11.57    9.605  0.00000  272.26  269.79  272.26   12.551   80.570    9.60  1504.67
 0.21000D+13 0.10000D+15   0.0000  0   11.52    9.563  0.00000  272.26  269.84  272.26   12.550   80.978    9.56  1504.67
 0.21125D+13 0.10000D+15   0.0000  0   11.47    9.522  0.00000  272.27  269.89  272.27   12.550   81.386    9.52  1504.67
 0.21250D+13 0.10000D+15   0.0000  0   11.42    9.481  0.00000  272.27  269.94  272.27   12.549   81.794    9.48  1504.67
 0.21375D+13 0.10000D+15   0.0000  0   11.38    9.441  0.00000  272.27  270.00  272.27   12.548   82.203    9.44  1504.67
 0.21500D+13 0.10000D+15   0.0000  0   11.33    9.400  0.00000  272.28  270.05  272.28   12.548   82.611    9.40  1504.67
 0.21625D+13 0.10000D+15   0.0000  0   11.28    9.361  0.00000  272.28  270.10  272.28   12.547   83.019    9.36  1504.67
 0.21750D+13 0.10000D+15   0.0000  0   11.23    9.321  0.00000  272.29  270.15  272.29   12.546   83.427    9.32  1504.67
 0.21875D+13 0.10000D+15   0.0000  0   11.18    9.282  0.00000  272.29  270.21  272.29   12.546   83.836    9.28  1504.67
 0.22000D+13 0.10000D+15   0.0000  0   11.14    9.243  0.00000  272.29  270.26  272.29   12.545   84.244    9.24  1504.67
 0.22125D+13 0.10000D+15   0.0000  0   11.09    9.204  0.00000  272.30  270.31  272.30   12.544   84.652    9.20  1504.67
 0.22250D+13 0.10000D+15   0.0000  0   11.04    9.166  0.00000  272.30  270.36  272.30   12.544   85.060    9.17  1504.67
 0.22375D+13 0.10000D+15   0.0000  0   11.00    9.128  0.00000  272.30  270.41  272.30   12.543   85.468    9.13  1504.68
 0.22500D+13 0.10000D+15   0.0000  0   10.95    9.091  0.00000  272.31  270.46  272.31   12.543   85.877    9.09  1504.68
 0.22625D+13 0.10000D+15   0.0000  0   10.91    9.054  0.00000  272.31  270.51  272.31   12.542   86.285    9.05  1504.68
 0.22750D+13 0.10000D+15   0.0000  0   10.86    9.017  0.00000  272.32  270.56  272.32   12.541   86.693    9.02  1504.68
 0.22875D+13 0.10000D+15   0.0000  0   10.82    8.980  0.00000  272.32  270.62  272.32   12.541   87.101    8.98  1504.68
 0.23000D+13 0.10000D+15   0.0000  0   10.78    8.944  0.00000  272.32  270.67  272.32   12.540   87.509    8.94  1504.68
 0.23125D+13 0.10000D+15   0.0000  0   10.73    8.907  0.00000  272.33  270.72  272.33   12.540   87.918    8.91  1504.68
 0.23250D+13 0.10000D+15   0.0000  0   10.69    8.872  0.00000  272.33  270.77  272.33   12.539   88.326    8.87  1504.68
 0.23375D+13 0.10000D+15   0.0000  0   10.65    8.836  0.00000  272.33  270.82  272.33   12.538   88.734    8.84  1504.68
 0.23500D+13 0.10000D+15   0.0000  0   10.60    8.801  0.00000  272.34  270.87  272.34   12.538   89.142    8.80  1504.68
 0.23625D+13 0.10000D+15   0.0000  0   10.56    8.766  0.00000  272.34  270.92  272.34   12.537   89.551    8.77  1504.68
 0.23750D+13 0.10000D+15   0.0000  0   10.52    8.731  0.00000  272.34  270.97  272.34   12.537   89.959    8.73  1504.68
 0.23875D+13 0.10000D+15   0.0000  0   10.48    8.697  0.00000  272.35  271.02  272.35   12.536   90.367    8.70  1504.68
 0.24000D+13 0.10000D+15   0.0000  0   10.44    8.663  0.00000  272.35  271.07  272.35   12.536   90.775    8.66  1504.68
 0.24125D+13 0.10000D+15   0.0000  0   10.40    8.629  0.00000  272.35  271.11  272.35   12.535   91.183    8.63  1504.68
 0.24250D+13 0.10000D+15   0.0000  0   10.36    8.595  0.00000  272.36  271.16  272.36   12.535   91.592    8.60  1504.68
 0.24375D+13 0.10000D+15   0.0000  0   10.32    8.562  0.00000  272.36  271.21  272.36   12.534   92.000    8.56  1504.68
 0.24500D+13 0.10000D+15   0.0000  0   10.28    8.529  0.00000  272.36  271.26  272.36   12.533   92.408    8.53  1504.68
 0.24625D+13 0.10000D+15   0.0000  0   10.24    8.496  0.00000  272.36  271.31  272.36   12.533   92.816    8.50  1504.68
 0.24750D+13 0.10000D+15   0.0000  0   10.20    8.464  0.00000  272.37  271.36  272.37   12.532   93.224    8.46  1504.68
 0.24875D+13 0.10000D+15   0.0000  0   10.16    8.431  0.00000  272.37  271.41  272.37   12.532   93.633    8.43  1504.69
 0.25000D+13 0.10000D+15   0.0000  0   10.12    8.399  0.00000  272.37  271.46  272.37   12.531   94.041    8.40  1504.69
 0.25125D+13 0.10000D+15   0.0000  0   10.08    8.367  0.00000  272.38  271.50  272.38   12.531   94.449    8.37  1504.69
 0.25250D+13 0.10000D+15   0.0000  0   10.04    8.336  0.00000  272.38  271.55  272.38   12.530   94.857    8.34  1504.69
 0.25375D+13 0.10000D+15   0.0000  0   10.01    8.304  0.00000  272.38  271.60  272.38   12.530   95.266    8.30  1504.69
 0.25500D+13 0.10000D+15   0.0000  0    9.97    8.273  0.00000  272.39  271.65  272.39   12.529   95.674    8.27  1504.69
 0.25625D+13 0.10000D+15   0.0000  0    9.93    8.242  0.00000  272.39  271.70  272.39   12.529   96.082    8.24  1504.69
 0.25750D+13 0.10000D+15   0.0000  0    9.89    8.212  0.00000  272.39  271.74  272.39   12.528   96.490    8.21  1504.69
 0.25875D+13 0.10000D+15   0.0000  0    9.86    8.181  0.00000  272.39  271.79  272.39   12.528   96.898    8.18  1504.69
 0.26000D+13 0.10000D+15   0.0000  0    9.82    8.151  0.00000  272.40  271.84  272.40   12.527   97.307    8.15  1504.69
