R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.10000D-01   1.0375   0.0000    0.746   1.0439 0.74346D-08  0  0    6.02    5.000  0.01145  272.75  267.45   73.001  106.624    5.00   274.38
 0.12270D-01   1.0362   0.0000    1.360   1.0530 0.37412D-08  0  0   12.12   10.056  0.01188  272.24  268.06   27.480   61.516   10.06   276.01
 0.14540D-01   1.0349   0.0000    1.740   1.0616 0.26181D-08  1  0   17.16   14.529  0.01228  271.78  268.29   15.739   50.118    8.64   277.64
 0.16810D-01   1.0336   0.0000    2.021   1.0697 0.20971D-08  1  0   21.74   18.320  0.01264  271.39  268.38   13.984   48.590    8.87   279.27
 0.19080D-01   1.0324   0.0000    2.262   1.0770 0.17788D-08  1  0   25.95   21.795  0.01299  271.02  268.41   12.664   47.484    9.03   280.89
 0.21350D-01   1.0311   0.0000    2.470   1.0835 0.15660D-08  1  0   29.77   24.958  0.01332  270.67  268.40   11.625   46.641    9.16   282.52
 0.23620D-01   1.0298   0.0000    2.655   1.0891 0.14142D-08  1  0   33.25   27.832  0.01364  270.36  268.37   10.783   45.970    9.26   284.14
 0.25890D-01   1.0285   0.0000    2.821   1.0939 0.13004D-08  1  0   36.43   30.449  0.01394  270.07  268.32   10.086   45.420    9.34   285.76
 0.28160D-01   1.0273   0.0000    2.972   1.0976 0.12118D-08  1  0   39.32   32.837  0.01422  269.80  268.26    9.504   44.953    9.40   287.37
 0.30430D-01   1.0260   0.0000    3.112   1.1003 0.11406D-08  1  0   41.97   35.023  0.01449  269.55  268.19    9.014   44.548    9.46   288.99
 0.32700D-01   1.0247   0.0000    3.242   1.1019 0.10818D-08  1  0   44.41   37.030  0.01475  269.31  268.11    8.603   44.187    9.51   290.60
 0.34970D-01   1.0234   0.0000    3.364   1.1025 0.10320D-08  1  0   46.66   38.882  0.01499  269.10  268.02    8.259   43.858    9.56   292.21
 0.37240D-01   1.0222   0.0000    3.480   1.1020 0.98904D-09  1  0   48.74   40.597  0.01522  268.89  267.93    7.974   43.553    9.61   293.82
 0.39510D-01   1.0209   0.0000    3.589   1.1004 0.95119D-09  1  0   50.68   42.195  0.01545  268.70  267.83    7.741   43.264    9.65   295.43
 0.41780D-01   1.0196   0.0000    3.694   1.0977 0.91727D-09  1  0   52.49   43.691  0.01566  268.52  267.73    7.555   42.986    9.69   297.03
 0.44050D-01   1.0184   0.0000    3.795   1.0940 0.88641D-09  1  0   54.20   45.100  0.01587  268.35  267.62    7.410   42.715    9.73   298.63
 0.46320D-01   1.0171   0.0000    3.892   1.0893 0.85794D-09  1  0   55.82   46.437  0.01607  268.19  267.50    7.303   42.448    9.78   300.24
 0.48590D-01   1.0159   0.0000    3.986   1.0836 0.83136D-09  1  0   57.36   47.713  0.01627  268.03  267.38    7.229   42.183    9.82   301.83
 0.50860D-01   1.0146   0.0000    4.078   1.0772 0.80630D-09  1  0   58.85   48.940  0.01646  267.88  267.25    7.184   41.917    9.87   303.43
 0.53130D-01   1.0134   0.0000    4.167   1.0699 0.78248D-09  1  0   60.28   50.127  0.01665  267.73  267.11    7.164   41.651    9.91   305.03
 0.55400D-01   1.0121   0.0000    4.254   1.0619 0.75970D-09  1  0   61.67   51.283  0.01684  267.58  266.97    7.167   41.382    9.96   306.62
 0.57670D-01   1.0109   0.0000    4.339   1.0532 0.73780D-09  1  0   63.04   52.415  0.01703  267.44  266.82    7.189   41.111   10.01   308.21
 0.59940D-01   1.0096   0.0000    4.423   1.0441 0.71668D-09  1  0   64.38   53.530  0.01722  267.29  266.67    7.227   40.838   10.06   309.80
 0.62210D-01   1.0084   0.0000    4.505   1.0345 0.69628D-09  1  0   65.71   54.633  0.01742  267.15  266.51    7.277   40.562   10.11   311.39
 0.64480D-01   1.0071   0.0000    4.586   1.0247 0.67655D-09  1  0   67.02   55.728  0.01761  267.01  266.35    7.336   40.285   10.17   312.97
 0.66750D-01   1.0059   0.0000    4.665   1.0146 0.65750D-09  1  0   68.33   56.819  0.01781  266.86  266.18    7.403   40.008   10.22   314.55
 0.69020D-01   1.0046   0.0000    4.743   1.0044 0.63910D-09  1  0   69.64   57.909  0.01801  266.72  266.01    7.473   39.730   10.28   316.13
 0.71290D-01   1.0034   0.0000    4.821   0.9942 0.62139D-09  1  0   70.95   58.997  0.01822  266.57  265.84    7.544   39.454   10.33   317.71
 0.73560D-01   1.0021   0.0000    4.896   0.9842 0.60438D-09  1  0   72.26   60.086  0.01843  266.43  265.67    7.615   39.180   10.39   319.29
