R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.10000D-01   1.0375   0.0000    0.746   1.5241 0.10855D-07  0  0    6.02    5.000  0.01145  272.75  270.89   65.125  114.483    5.00   274.38
 0.12270D-01   1.0362   0.0000    1.302   1.5503 0.62922D-08  0  0   10.60    8.796  0.01177  272.37  271.86   25.734   76.076    8.80   276.01
 0.14540D-01   1.0349   0.0000    1.647   1.5752 0.47086D-08  0  0   14.42   11.967  0.01204  272.05  272.40   11.684   62.947   11.97   277.64
 0.16810D-01   1.0336   0.0000    1.869   1.5983 0.41697D-08  0  0   16.54   13.727  0.01220  271.87  268.12    6.433   58.518   13.73   279.27
 0.19080D-01   1.0324   0.0000    2.044   1.6195 0.39600D-08  0  0   17.66   14.654  0.01229  271.77  268.48    3.985   56.800   14.65   280.89
 0.21350D-01   1.0311   0.0000    2.198   1.6385 0.38864D-08  0  0   18.21   15.111  0.01233  271.72  268.72    2.733   56.188   15.11   282.52
 0.23620D-01   1.0298   0.0000    2.340   1.6549 0.38780D-08  0  0   18.43   15.298  0.01235  271.70  268.87    2.091   56.096   15.30   284.14
 0.25890D-01   1.0285   0.0000    2.473   1.6687 0.39015D-08  0  0   18.48   15.333  0.01235  271.70  268.98    1.796   56.257   15.33   285.76
 0.28160D-01   1.0273   0.0000    2.600   1.6796 0.39390D-08  0  0   18.42   15.286  0.01235  271.70  269.04    1.707   56.526   15.29   287.37
 0.30430D-01   1.0260   0.0000    2.722   1.6876 0.39797D-08  0  0   18.32   15.200  0.01234  271.71  269.08    1.744   56.821   15.20   288.99
 0.32700D-01   1.0247   0.0000    2.839   1.6924 0.40166D-08  0  0   18.20   15.102  0.01233  271.72  269.09    1.858   57.091   15.10   290.60
 0.34970D-01   1.0234   0.0000    2.952   1.6940 0.40452D-08  0  0   18.09   15.009  0.01232  271.73  269.08    2.019   57.302   15.01   292.21
 0.37240D-01   1.0222   0.0000    3.062   1.6924 0.40628D-08  0  0   17.99   14.930  0.01232  271.74  269.05    2.206   57.436   14.93   293.82
 0.39510D-01   1.0209   0.0000    3.168   1.6877 0.40676D-08  0  0   17.92   14.870  0.01231  271.75  269.00    2.408   57.479   14.87   295.43
 0.41780D-01   1.0196   0.0000    3.271   1.6799 0.40588D-08  0  0   17.87   14.832  0.01231  271.75  268.94    2.614   57.426   14.83   297.03
