R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.10000D-01   1.0375   0.0600    1.814   1.1400 0.40727D-08  0  0   12.05   10.000  0.01187  272.25  269.56   26.298   63.192   10.00   273.98
 0.12270D-01   1.0362   0.0600    2.008   1.1400 0.29054D-08  0  0   16.94   14.055  0.01223  271.83  269.83   13.236   50.229   14.05   275.70
 0.14540D-01   1.0349   0.0600    2.185   1.1400 0.24777D-08  0  0   19.89   16.507  0.01246  271.58  269.92    8.434   45.487   16.51   277.42
 0.16810D-01   1.0336   0.0600    2.348   1.1400 0.22611D-08  1  0   21.50   18.106  0.01262  271.41  269.95    7.104   44.170    9.76   279.14
 0.19080D-01   1.0324   0.0600    2.500   1.1400 0.20986D-08  1  0   23.23   19.526  0.01276  271.26  269.97    6.668   43.731    9.84   280.86
 0.21350D-01   1.0311   0.0600    2.643   1.1400 0.19704D-08  1  0   24.80   20.814  0.01289  271.12  269.98    6.300   43.363    9.90   282.58
 0.23620D-01   1.0298   0.0600    2.778   1.1400 0.18671D-08  1  0   26.23   21.981  0.01301  271.00  269.98    5.986   43.049    9.96   284.30
 0.25890D-01   1.0285   0.0600    2.907   1.1400 0.17826D-08  1  0   27.52   23.039  0.01312  270.88  269.98    5.717   42.779   10.01   286.01
 0.28160D-01   1.0273   0.0600    3.030   1.1400 0.17126D-08  1  0   28.69   23.996  0.01322  270.78  269.98    5.484   42.546   10.05   287.72
 0.30430D-01   1.0260   0.0600    3.147   1.1400 0.16539D-08  1  0   29.75   24.861  0.01331  270.68  269.97    5.281   42.344   10.09   289.43
 0.32700D-01   1.0247   0.0600    3.261   1.1400 0.16044D-08  1  0   30.71   25.642  0.01339  270.60  269.96    5.104   42.168   10.12   291.14
 0.34970D-01   1.0234   0.0600    3.370   1.1400 0.15622D-08  1  0   31.57   26.346  0.01347  270.52  269.95    4.949   42.013   10.15   292.84
 0.37240D-01   1.0222   0.0600    3.475   1.1400 0.15262D-08  1  0   32.35   26.978  0.01354  270.45  269.94    4.813   41.878   10.17   294.55
 0.39510D-01   1.0209   0.0600    3.577   1.1400 0.14953D-08  1  0   33.04   27.545  0.01360  270.39  269.93    4.694   41.760   10.19   296.25
 0.41780D-01   1.0196   0.0600    3.676   1.1400 0.14688D-08  1  0   33.67   28.052  0.01366  270.33  269.92    4.590   41.656   10.21   297.95
 0.44050D-01   1.0184   0.0600    3.773   1.1400 0.14460D-08  1  0   34.22   28.503  0.01371  270.28  269.91    4.498   41.565   10.23   299.64
 0.46320D-01   1.0171   0.0600    3.866   1.1400 0.14264D-08  1  0   34.71   28.902  0.01376  270.24  269.91    4.418   41.486   10.24   301.34
 0.48590D-01   1.0159   0.0600    3.957   1.1400 0.14096D-08  1  0   35.15   29.253  0.01380  270.20  269.90    4.349   41.417   10.26   303.03
 0.50860D-01   1.0146   0.0600    4.046   1.1400 0.13952D-08  1  0   35.53   29.561  0.01383  270.17  269.89    4.289   41.357   10.27   304.72
 0.53130D-01   1.0134   0.0600    4.133   1.1400 0.13830D-08  1  0   35.85   29.827  0.01386  270.14  269.88    4.237   41.306   10.28   306.41
 0.55400D-01   1.0121   0.0600    4.218   1.1400 0.13727D-08  1  0   36.14   30.056  0.01389  270.11  269.88    4.193   41.263   10.28   308.10
 0.57670D-01   1.0109   0.0600    4.301   1.1400 0.13640D-08  1  0   36.38   30.249  0.01391  270.09  269.87    4.156   41.226   10.29   309.78
 0.59940D-01   1.0096   0.0600    4.382   1.1400 0.13570D-08  1  0   36.57   30.410  0.01393  270.07  269.87    4.125   41.196   10.30   311.47
 0.62210D-01   1.0084   0.0600    4.461   1.1400 0.13513D-08  1  0   36.74   30.541  0.01395  270.06  269.87    4.101   41.172   10.30   313.15
 0.64480D-01   1.0071   0.0600    4.539   1.1400 0.13468D-08  1  0   36.86   30.643  0.01396  270.04  269.86    4.081   41.152   10.30   314.83
 0.66750D-01   1.0059   0.0600    4.616   1.1400 0.13436D-08  1  0   36.96   30.720  0.01397  270.04  269.86    4.067   41.138   10.31   316.51
 0.69020D-01   1.0046   0.0600    4.691   1.1400 0.13413D-08  1  0   37.02   30.773  0.01397  270.03  269.86    4.057   41.128   10.31   318.18
 0.71290D-01   1.0034   0.0600    4.764   1.1400 0.13400D-08  1  0   37.06   30.803  0.01398  270.03  269.86    4.051   41.123   10.31   319.86
 0.73560D-01   1.0021   0.0600    4.836   1.1400 0.13396D-08  1  0   37.07   30.813  0.01398  270.03  269.86    4.050   41.121   10.31   321.53
 0.75830D-01   1.0009   0.0600    4.907   1.1400 0.13400D-08  1  0   37.06   30.803  0.01398  270.03  269.86    4.051   41.123   10.31   323.20
 0.78100D-01   0.9997   0.0600    4.977   1.1400 0.13412D-08  1  0   37.03   30.776  0.01397  270.03  269.86    4.056   41.128   10.31   324.86
 0.80370D-01   0.9984   0.0600    5.046   1.1400 0.13430D-08  1  0   36.97   30.733  0.01397  270.03  269.86    4.065   41.136   10.31   326.53
 0.82640D-01   0.9972   0.0600    5.114   1.1400 0.13455D-08  1  0   36.90   30.675  0.01396  270.04  269.86    4.076   41.147   10.30   328.19
 0.84910D-01   0.9960   0.0600    5.180   1.1400 0.13486D-08  1  0   36.81   30.602  0.01395  270.05  269.86    4.089   41.160   10.30   329.86
 0.87180D-01   0.9947   0.0600    5.246   1.1400 0.13523D-08  1  0   36.71   30.518  0.01394  270.06  269.87    4.105   41.176   10.30   331.52
 0.89450D-01   0.9935   0.0600    5.310   1.1400 0.13565D-08  1  0   36.59   30.421  0.01393  270.07  269.87    4.123   41.194   10.30   333.17
 0.91720D-01   0.9923   0.0600    5.374   1.1400 0.13612D-08  1  0   36.46   30.314  0.01392  270.08  269.87    4.144   41.214   10.29   334.83
 0.93990D-01   0.9911   0.0600    5.437   1.1400 0.13664D-08  1  0   36.31   30.197  0.01391  270.09  269.88    4.166   41.236   10.29   336.48
 0.96260D-01   0.9898   0.0600    5.499   1.1400 0.13720D-08  1  0   36.16   30.071  0.01389  270.11  269.88    4.190   41.260   10.28   338.14
 0.98530D-01   0.9886   0.0600    5.560   1.1400 0.13780D-08  1  0   35.99   29.937  0.01388  270.12  269.88    4.216   41.285   10.28   339.79
 0.10080D+00   0.9874   0.0600    5.620   1.1400 0.13844D-08  1  0   35.82   29.796  0.01386  270.14  269.88    4.243   41.312   10.27   341.44
 0.10307D+00   0.9862   0.0600    5.679   1.1400 0.13912D-08  1  0   35.63   29.648  0.01384  270.16  269.89    4.272   41.341   10.27   343.08
 0.10534D+00   0.9850   0.0600    5.738   1.1400 0.13983D-08  1  0   35.44   29.494  0.01383  270.17  269.89    4.302   41.370   10.26   344.73
 0.10761D+00   0.9838   0.0600    5.796   1.1400 0.14058D-08  1  0   35.25   29.335  0.01381  270.19  269.90    4.333   41.401   10.26   346.37
 0.10988D+00   0.9826   0.0600    5.853   1.1400 0.14135D-08  1  0   35.05   29.171  0.01379  270.21  269.90    4.365   41.433   10.25   348.01
 0.11215D+00   0.9813   0.0600    5.910   1.1400 0.14216D-08  1  0   34.84   29.002  0.01377  270.23  269.90    4.398   41.466   10.25   349.65
 0.11442D+00   0.9801   0.0600    5.966   1.1400 0.14299D-08  1  0   34.63   28.830  0.01375  270.25  269.91    4.432   41.500   10.24   351.29
 0.11669D+00   0.9789   0.0600    6.021   1.1400 0.14385D-08  1  0   34.41   28.655  0.01373  270.27  269.91    4.467   41.535   10.23   352.92
 0.11896D+00   0.9777   0.0600    6.075   1.1400 0.14473D-08  1  0   34.19   28.477  0.01371  270.29  269.91    4.503   41.570   10.23   354.55
 0.12123D+00   0.9765   0.0600    6.129   1.1400 0.14563D-08  1  0   33.97   28.297  0.01369  270.31  269.92    4.540   41.606   10.22   356.19
 0.12350D+00   0.9753   0.0600    6.183   1.1400 0.14656D-08  1  0   33.74   28.114  0.01367  270.33  269.92    4.577   41.643   10.22   357.82
 0.12577D+00   0.9741   0.0600    6.236   1.1400 0.14751D-08  1  0   33.52   27.930  0.01365  270.35  269.92    4.614   41.680   10.21   359.44
 0.12804D+00   0.9729   0.0600    6.288   1.1400 0.14848D-08  1  0   33.29   27.745  0.01363  270.37  269.93    4.653   41.718   10.20   361.07
 0.13031D+00   0.9717   0.0600    6.339   1.1400 0.14946D-08  1  0   33.06   27.559  0.01361  270.39  269.93    4.691   41.757   10.19   362.69
 0.13258D+00   0.9705   0.0600    6.390   1.1400 0.15046D-08  1  0   32.83   27.372  0.01358  270.41  269.94    4.730   41.795   10.19   364.31
 0.13485D+00   0.9693   0.0600    6.441   1.1400 0.15148D-08  1  0   32.60   27.185  0.01356  270.43  269.94    4.770   41.835   10.18   365.93
 0.13712D+00   0.9681   0.0600    6.491   1.1400 0.15252D-08  1  0   32.37   26.997  0.01354  270.45  269.94    4.809   41.874   10.17   367.55
 0.13939D+00   0.9670   0.0600    6.541   1.1400 0.15356D-08  1  0   32.14   26.810  0.01352  270.47  269.94    4.849   41.914   10.17   369.17
 0.14166D+00   0.9658   0.0600    6.590   1.1400 0.15462D-08  1  0   31.91   26.623  0.01350  270.49  269.95    4.889   41.954   10.16   370.78
 0.14393D+00   0.9646   0.0600    6.638   1.1400 0.15570D-08  1  0   31.68   26.436  0.01348  270.51  269.95    4.930   41.994   10.15   372.40
 0.14620D+00   0.9634   0.0600    6.686   1.1400 0.15678D-08  1  0   31.45   26.250  0.01346  270.53  269.95    4.970   42.034   10.14   374.01
 0.14847D+00   0.9622   0.0600    6.734   1.1400 0.15788D-08  1  0   31.23   26.065  0.01344  270.55  269.96    5.011   42.074   10.14   375.62
 0.15074D+00   0.9610   0.0600    6.781   1.1400 0.15898D-08  1  0   31.00   25.881  0.01342  270.57  269.96    5.051   42.115   10.13   377.22
 0.15301D+00   0.9599   0.0600    6.828   1.1400 0.16010D-08  1  0   30.78   25.698  0.01340  270.59  269.96    5.092   42.155   10.12   378.83
 0.15528D+00   0.9587   0.0600    6.874   1.1400 0.16122D-08  1  0   30.55   25.516  0.01338  270.61  269.96    5.132   42.196   10.12   380.43
 0.15755D+00   0.9575   0.0600    6.920   1.1400 0.16235D-08  1  0   30.33   25.335  0.01336  270.63  269.96    5.173   42.236   10.11   382.03
 0.15982D+00   0.9563   0.0600    6.965   1.1400 0.16348D-08  1  0   30.11   25.156  0.01334  270.65  269.97    5.214   42.277   10.10   383.63
 0.16209D+00   0.9552   0.0600    7.010   1.1400 0.16463D-08  1  0   29.89   24.979  0.01332  270.67  269.97    5.254   42.317   10.09   385.23
 0.16436D+00   0.9540   0.0600    7.055   1.1400 0.16578D-08  1  0   29.68   24.803  0.01330  270.69  269.97    5.295   42.357   10.09   386.83
 0.16663D+00   0.9528   0.0600    7.099   1.1400 0.16693D-08  1  0   29.47   24.628  0.01328  270.71  269.97    5.335   42.398   10.08   388.42
 0.16890D+00   0.9516   0.0600    7.143   1.1400 0.16809D-08  1  0   29.25   24.456  0.01327  270.73  269.97    5.375   42.438   10.07   390.01
