R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.10000D-01   1.0375   0.0000    0.746   1.0887 0.77537D-08  0  0    6.02    5.000  0.01145  272.75  268.54   72.266  107.357    5.00   274.38
 0.12270D-01   1.0362   0.0000    1.356   1.1074 0.39677D-08  0  0   12.01    9.971  0.01187  272.25  269.35   26.968   62.789    9.97   276.01
 0.14540D-01   1.0349   0.0000    1.728   1.1251 0.28276D-08  0  0   17.18   14.255  0.01225  271.81  269.74   13.029   49.536   14.25   277.64
 0.16810D-01   1.0336   0.0000    1.953   1.1417 0.24436D-08  0  0   20.20   16.764  0.01249  271.55  269.93    7.983   45.097   16.76   279.27
 0.19080D-01   1.0324   0.0000    2.134   1.1568 0.22602D-08  1  0   21.85   18.383  0.01265  271.38  270.07    6.656   44.279    9.73   280.89
 0.21350D-01   1.0311   0.0000    2.306   1.1703 0.21306D-08  1  0   23.52   19.747  0.01278  271.23  270.19    5.953   44.023    9.77   282.52
 0.23620D-01   1.0298   0.0000    2.462   1.1821 0.20355D-08  1  0   24.94   20.893  0.01290  271.11  270.28    5.376   43.837    9.79   284.14
 0.25890D-01   1.0285   0.0000    2.606   1.1919 0.19639D-08  1  0   26.12   21.848  0.01299  271.01  270.36    4.907   43.696    9.81   285.76
 0.28160D-01   1.0273   0.0000    2.738   1.1997 0.19085D-08  1  0   27.11   22.642  0.01307  270.93  270.42    4.535   43.585    9.83   287.37
 0.30430D-01   1.0260   0.0000    2.862   1.2054 0.18641D-08  1  0   27.93   23.299  0.01314  270.85  270.46    4.249   43.488    9.84   288.99
 0.32700D-01   1.0247   0.0000    2.979   1.2088 0.18272D-08  1  0   28.62   23.847  0.01320  270.79  270.48    4.042   43.397    9.86   290.60
 0.34970D-01   1.0234   0.0000    3.090   1.2100 0.17949D-08  1  0   29.19   24.307  0.01325  270.74  270.49    3.907   43.302    9.87   292.21
 0.37240D-01   1.0222   0.0000    3.197   1.2089 0.17650D-08  1  0   29.68   24.701  0.01329  270.70  270.48    3.838   43.197    9.89   293.82
 0.39510D-01   1.0209   0.0000    3.300   1.2055 0.17360D-08  1  0   30.10   25.050  0.01333  270.66  270.45    3.831   43.078    9.91   295.43
 0.41780D-01   1.0196   0.0000    3.399   1.1999 0.17063D-08  1  0   30.49   25.373  0.01336  270.63  270.41    3.878   42.939    9.94   297.03
 0.44050D-01   1.0184   0.0000    3.496   1.1922 0.16750D-08  1  0   30.86   25.685  0.01340  270.59  270.35    3.974   42.778    9.98   298.63
 0.46320D-01   1.0171   0.0000    3.591   1.1824 0.16413D-08  1  0   31.23   26.003  0.01343  270.56  270.27    4.114   42.592   10.02   300.24
 0.48590D-01   1.0159   0.0000    3.685   1.1707 0.16046D-08  1  0   31.62   26.340  0.01347  270.52  270.18    4.292   42.380   10.06   301.83
 0.50860D-01   1.0146   0.0000    3.776   1.1572 0.15646D-08  1  0   32.05   26.708  0.01351  270.48  270.08    4.502   42.140   10.11   303.43
 0.53130D-01   1.0134   0.0000    3.867   1.1421 0.15213D-08  1  0   32.52   27.117  0.01356  270.44  269.96    4.739   41.874   10.17   305.03
 0.55400D-01   1.0121   0.0000    3.957   1.1256 0.14748D-08  1  0   33.06   27.577  0.01361  270.39  269.82    4.997   41.581   10.24   306.62
 0.57670D-01   1.0109   0.0000    4.046   1.1079 0.14253D-08  1  0   33.66   28.094  0.01367  270.33  269.68    5.270   41.262   10.31   308.21
 0.59940D-01   1.0096   0.0000    4.134   1.0892 0.13734D-08  1  0   34.35   28.673  0.01373  270.26  269.52    5.553   40.921   10.39   309.80
 0.62210D-01   1.0084   0.0000    4.222   1.0697 0.13197D-08  1  0   35.11   29.320  0.01381  270.19  269.35    5.842   40.558   10.47   311.39
 0.64480D-01   1.0071   0.0000    4.309   1.0496 0.12646D-08  1  0   35.96   30.037  0.01389  270.11  269.17    6.132   40.177   10.56   312.97
 0.66750D-01   1.0059   0.0000    4.395   1.0293 0.12091D-08  1  0   36.90   30.824  0.01398  270.02  268.98    6.418   39.781   10.66   314.55
 0.69020D-01   1.0046   0.0000    4.480   1.0088 0.11536D-08  1  0   37.92   31.681  0.01408  269.93  268.79    6.697   39.374   10.75   316.13
 0.71290D-01   1.0034   0.0000    4.565   0.9885 0.10988D-08  1  0   39.02   32.608  0.01419  269.82  268.59    6.965   38.958   10.85   317.71
 0.73560D-01   1.0021   0.0000    4.649   0.9684 0.10455D-08  1  0   40.21   33.600  0.01431  269.71  268.39    7.219   38.538   10.96   319.29
 0.75830D-01   1.0009   0.0000    4.732   0.9489 0.99391D-09  1  0   41.47   34.655  0.01444  269.59  268.18    7.455   38.118   11.06   320.87
 0.78100D-01   0.9997   0.0000    4.813   0.9301 0.94464D-09  1  0   42.80   35.766  0.01458  269.46  267.97    7.672   37.701   11.17   322.44
 0.80370D-01   0.9984   0.0000    4.894   0.9123 0.89799D-09  1  0   44.19   36.928  0.01473  269.33  267.76    7.867   37.291   11.28   324.01
 0.82640D-01   0.9972   0.0000    4.974   0.8954 0.85420D-09  1  0   45.64   38.134  0.01489  269.18  267.55    8.037   36.891   11.38   325.58
 0.84910D-01   0.9960   0.0000    5.052   0.8798 0.81347D-09  1  0   47.13   39.376  0.01506  269.04  267.35    8.182   36.506   11.48   327.15
 0.87180D-01   0.9947   0.0000    5.129   0.8655 0.77589D-09  1  0   48.66   40.645  0.01523  268.89  267.15    8.299   36.137   11.58   328.71
 0.89450D-01   0.9935   0.0000    5.204   0.8526 0.74151D-09  1  0   50.21   41.933  0.01541  268.73  266.96    8.387   35.787   11.67   330.28
 0.91720D-01   0.9923   0.0000    5.277   0.8413 0.71033D-09  1  0   51.77   43.230  0.01560  268.58  266.77    8.446   35.461   11.76   331.84
 0.93990D-01   0.9911   0.0000    5.349   0.8317 0.68231D-09  1  0   53.33   44.526  0.01578  268.42  266.60    8.475   35.159   11.84   333.40
 0.96260D-01   0.9898   0.0000    5.418   0.8237 0.65737D-09  1  0   54.88   45.812  0.01598  268.26  266.45    8.472   34.883   11.91   334.96
 0.98530D-01   0.9886   0.0000    5.485   0.8176 0.63544D-09  1  0   56.40   47.076  0.01617  268.11  266.30    8.439   34.637   11.97   336.51
 0.10080D+00   0.9874   0.0000    5.550   0.8132 0.61641D-09  1  0   57.89   48.309  0.01636  267.96  266.18    8.374   34.420   12.03   338.07
 0.10307D+00   0.9862   0.0000    5.612   0.8107 0.60016D-09  1  0   59.33   49.501  0.01655  267.81  266.07    8.278   34.236   12.07   339.62
 0.10534D+00   0.9850   0.0000    5.672   0.8100 0.58660D-09  1  0   60.71   50.642  0.01674  267.66  265.98    8.151   34.084   12.10   341.17
 0.10761D+00   0.9838   0.0000    5.729   0.8112 0.57562D-09  1  0   62.02   51.722  0.01691  267.52  265.92    7.994   33.966   12.13   342.72
 0.10988D+00   0.9826   0.0000    5.784   0.8143 0.56711D-09  1  0   63.25   52.732  0.01709  267.40  265.87    7.807   33.882   12.14   344.26
 0.11215D+00   0.9813   0.0000    5.836   0.8192 0.56097D-09  1  0   64.38   53.662  0.01725  267.28  265.85    7.592   33.833   12.14   345.81
 0.11442D+00   0.9801   0.0000    5.884   0.8259 0.55713D-09  1  0   65.41   54.505  0.01739  267.17  265.85    7.350   33.818   12.13   347.35
 0.11669D+00   0.9789   0.0000    5.930   0.8344 0.55550D-09  1  0   66.33   55.251  0.01753  267.07  265.88    7.082   33.839   12.11   348.89
 0.11896D+00   0.9777   0.0000    5.973   0.8445 0.55603D-09  1  0   67.12   55.894  0.01764  266.98  265.93    6.790   33.894   12.08   350.43
 0.12123D+00   0.9765   0.0000    6.013   0.8563 0.55865D-09  1  0   67.79   56.427  0.01774  266.91  266.00    6.477   33.982   12.04   351.97
 0.12350D+00   0.9753   0.0000    6.050   0.8696 0.56331D-09  1  0   68.32   56.844  0.01782  266.86  266.10    6.144   34.104   11.99   353.50
 0.12577D+00   0.9741   0.0000    6.084   0.8843 0.56998D-09  1  0   68.70   57.141  0.01787  266.82  266.22    5.794   34.258   11.93   355.04
 0.12804D+00   0.9729   0.0000    6.116   0.9003 0.57864D-09  1  0   68.95   57.311  0.01790  266.80  266.36    5.431   34.442   11.86   356.57
