R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.10000D-01   1.0375   0.0000    0.746   1.1811 0.84120D-08  0  0    6.02    5.000  0.01145  272.75  268.16   70.750  108.869    5.00   274.38
 0.12270D-01   1.0362   0.0000    1.345   1.2203 0.44775D-08  0  0   11.73    9.735  0.01185  272.27  269.00   26.208   65.733    9.73   276.01
 0.14540D-01   1.0349   0.0000    1.706   1.2576 0.32963D-08  0  0   16.46   13.663  0.01220  271.87  269.46   12.219   53.077   13.66   277.64
 0.16810D-01   1.0336   0.0000    1.945   1.2927 0.28476D-08  1  0   19.34   16.284  0.01244  271.60  269.76   10.077   52.084    8.29   279.27
 0.19080D-01   1.0324   0.0000    2.155   1.3250 0.25746D-08  1  0   22.03   18.486  0.01266  271.37  270.00    8.529   51.599    8.35   280.89
 0.21350D-01   1.0311   0.0000    2.335   1.3540 0.23989D-08  1  0   24.25   20.299  0.01284  271.18  270.20    7.280   51.312    8.37   282.52
 0.23620D-01   1.0298   0.0000    2.494   1.3794 0.22813D-08  1  0   26.07   21.765  0.01298  271.02  270.37    6.271   51.145    8.39   284.14
 0.25890D-01   1.0285   0.0000    2.636   1.4007 0.22002D-08  1  0   27.53   22.934  0.01311  270.89  270.50    5.466   51.050    8.39   285.76
 0.28160D-01   1.0273   0.0000    2.766   1.4176 0.21421D-08  1  0   28.69   23.855  0.01320  270.79  270.61    4.840   50.990    8.39   287.37
 0.30430D-01   1.0260   0.0000    2.886   1.4300 0.20985D-08  1  0   29.60   24.573  0.01328  270.72  270.68    4.378   50.940    8.39   288.99
 0.32700D-01   1.0247   0.0000    2.999   1.4374 0.20631D-08  1  0   30.29   25.136  0.01334  270.65  270.73    4.066   50.879    8.39   290.60
 0.34970D-01   1.0234   0.0000    3.107   1.4400 0.20311D-08  1  0   30.83   25.584  0.01339  270.61  270.74    3.893   50.793    8.40   292.21
 0.37240D-01   1.0222   0.0000    3.211   1.4376 0.19989D-08  1  0   31.28   25.958  0.01343  270.56  270.72    3.847   50.668    8.42   293.82
 0.39510D-01   1.0209   0.0000    3.313   1.4302 0.19636D-08  1  0   31.69   26.295  0.01347  270.53  270.67    3.918   50.495    8.44   295.43
 0.41780D-01   1.0196   0.0000    3.412   1.4180 0.19228D-08  1  0   32.09   26.630  0.01350  270.49  270.59    4.095   50.266    8.48   297.03
 0.44050D-01   1.0184   0.0000    3.511   1.4012 0.18749D-08  1  0   32.53   26.993  0.01354  270.45  270.48    4.364   49.975    8.52   298.63
 0.46320D-01   1.0171   0.0000    3.609   1.3800 0.18189D-08  1  0   33.01   27.411  0.01359  270.40  270.34    4.715   49.618    8.58   300.24
 0.48590D-01   1.0159   0.0000    3.707   1.3548 0.17542D-08  1  0   33.58   27.911  0.01364  270.35  270.17    5.134   49.195    8.65   301.83
 0.50860D-01   1.0146   0.0000    3.806   1.3258 0.16812D-08  1  0   34.27   28.512  0.01371  270.28  269.97    5.609   48.703    8.73   303.43
 0.53130D-01   1.0134   0.0000    3.905   1.2936 0.16006D-08  1  0   35.11   29.234  0.01380  270.20  269.74    6.128   48.146    8.82   305.03
