R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.10000D-01   1.0375   0.0000    0.746   1.0887 0.77537D-08  0  0    6.02    5.000  0.00000  272.69  268.50   72.237  107.328    5.00   274.33
 0.12270D-01   1.0362   0.0000    1.341   1.1074 0.39791D-08  0  0   11.98    9.942  0.00000  272.23  269.33   27.091   62.912    9.94   275.96
 0.14540D-01   1.0349   0.0000    1.707   1.1251 0.28360D-08  0  0   17.13   14.212  0.00000  271.82  269.74   13.125   49.632   14.21   277.59
 0.16810D-01   1.0336   0.0000    1.932   1.1417 0.24501D-08  0  0   20.15   16.719  0.00000  271.58  269.95    8.060   45.172   16.72   279.21
 0.19080D-01   1.0324   0.0000    2.114   1.1568 0.22657D-08  1  0   21.79   18.338  0.00000  271.42  270.10    6.713   44.334    9.72   280.84
 0.21350D-01   1.0311   0.0000    2.286   1.1703 0.21349D-08  1  0   23.47   19.707  0.00000  271.29  270.22    6.020   44.089    9.76   282.46
 0.23620D-01   1.0298   0.0000    2.443   1.1821 0.20385D-08  1  0   24.90   20.862  0.00000  271.17  270.32    5.451   43.911    9.78   284.08
 0.25890D-01   1.0285   0.0000    2.587   1.1919 0.19654D-08  1  0   26.10   21.831  0.00000  271.08  270.40    4.989   43.776    9.80   285.70
 0.28160D-01   1.0273   0.0000    2.721   1.1997 0.19084D-08  1  0   27.11   22.643  0.00000  271.00  270.47    4.620   43.667    9.81   287.32
 0.30430D-01   1.0260   0.0000    2.846   1.2054 0.18624D-08  1  0   27.96   23.321  0.00000  270.93  270.51    4.336   43.573    9.83   288.93
 0.32700D-01   1.0247   0.0000    2.964   1.2088 0.18239D-08  1  0   28.67   23.890  0.00000  270.87  270.54    4.130   43.482    9.84   290.54
 0.34970D-01   1.0234   0.0000    3.076   1.2100 0.17900D-08  1  0   29.27   24.374  0.00000  270.83  270.55    3.995   43.386    9.86   292.16
 0.37240D-01   1.0222   0.0000    3.183   1.2089 0.17587D-08  1  0   29.78   24.792  0.00000  270.78  270.54    3.925   43.281    9.88   293.76
 0.39510D-01   1.0209   0.0000    3.287   1.2055 0.17281D-08  1  0   30.24   25.166  0.00000  270.75  270.52    3.916   43.160    9.90   295.37
 0.41780D-01   1.0196   0.0000    3.387   1.1999 0.16971D-08  1  0   30.65   25.512  0.00000  270.71  270.48    3.962   43.020    9.93   296.98
 0.44050D-01   1.0184   0.0000    3.485   1.1922 0.16646D-08  1  0   31.05   25.848  0.00000  270.68  270.42    4.057   42.857    9.96   298.58
 0.46320D-01   1.0171   0.0000    3.580   1.1824 0.16298D-08  1  0   31.45   26.189  0.00000  270.65  270.34    4.196   42.670   10.00   300.18
 0.48590D-01   1.0159   0.0000    3.674   1.1707 0.15922D-08  1  0   31.87   26.549  0.00000  270.61  270.25    4.374   42.457   10.05   301.78
 0.50860D-01   1.0146   0.0000    3.766   1.1572 0.15514D-08  1  0   32.32   26.939  0.00000  270.57  270.15    4.584   42.218   10.10   303.37
 0.53130D-01   1.0134   0.0000    3.856   1.1421 0.15075D-08  1  0   32.83   27.370  0.00000  270.53  270.03    4.822   41.952   10.16   304.97
 0.55400D-01   1.0121   0.0000    3.946   1.1256 0.14605D-08  1  0   33.39   27.851  0.00000  270.48  269.90    5.081   41.660   10.22   306.56
