R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       Hint       etaref      pCLA conv   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid
 0.19547D-08 0.12750D+13 0.10000D+15   0.0150  1   23.506  0.01317  270.83  270.96    2.698   44.256    9.67
 0.20286D-08 0.12875D+13 0.10000D+15   0.0150  1   22.862  0.01310  270.90  271.04    2.587   44.559    9.61
 0.21374D-08 0.13000D+13 0.10000D+15   0.0150  1   21.896  0.01300  271.01  271.12    2.566   44.949    9.54
 0.22224D-08 0.13125D+13 0.10000D+15   0.0150  1   21.252  0.01293  271.07  271.20    2.467   45.264    9.48
 0.23489D-08 0.13250D+13 0.10000D+15   0.0150  1   20.286  0.01283  271.18  271.27    2.465   45.673    9.41
 0.24478D-08 0.13375D+13 0.10000D+15   0.0150  1   19.642  0.01277  271.25  271.34    2.381   46.001    9.35
 0.25534D-08 0.13500D+13 0.10000D+15   0.0150  1   18.998  0.01271  271.31  271.41    2.303   46.335    9.29
 0.26664D-08 0.13625D+13 0.10000D+15   0.0150  1   18.354  0.01264  271.38  271.48    2.233   46.676    9.23
 0.26908D-08 0.13750D+13 0.10000D+15   0.0150  1   18.354  0.01264  271.38  271.56    1.962   46.820    9.20
 0.27153D-08 0.13875D+13 0.10000D+15   0.0150  1   18.354  0.01264  271.38  271.64    1.691   46.963    9.17
 0.27397D-08 0.14000D+13 0.10000D+15   0.0150  1   18.354  0.01264  271.38  271.72    1.419   47.107    9.14
 0.27642D-08 0.14125D+13 0.10000D+15   0.0150  1   18.354  0.01264  271.38  271.80    1.148   47.250    9.12
 0.27412D-08 0.14250D+13 0.10000D+15   0.0150  1   18.676  0.01267  271.35  271.89    0.775   47.294    9.10
 0.27652D-08 0.14375D+13 0.10000D+15   0.0150  1   18.676  0.01267  271.35  271.98    0.504   47.437    9.08
 0.27892D-08 0.14500D+13 0.10000D+15   0.0150  1   18.676  0.01267  271.35  272.06    0.232   47.580    9.05
 0.15692D-08 0.14625D+13 0.10000D+15   0.0150  1   33.810  0.01434  269.69  269.91   -3.116   44.779   10.14
 0.16127D-08 0.14750D+13 0.10000D+15   0.0150  1   33.166  0.01426  269.76  269.98   -3.319   44.991   10.10
 0.16420D-08 0.14875D+13 0.10000D+15   0.0150  1   32.844  0.01422  269.80  270.07   -3.533   45.192   10.06
 0.16882D-08 0.15000D+13 0.10000D+15   0.0150  1   32.200  0.01414  269.87  270.13   -3.737   45.402   10.02
 0.17363D-08 0.15125D+13 0.10000D+15   0.0150  1   31.556  0.01407  269.94  270.19   -3.941   45.611    9.98
 0.17864D-08 0.15250D+13 0.10000D+15   0.0150  1   30.912  0.01399  270.01  270.24   -4.146   45.819    9.95
 0.18386D-08 0.15375D+13 0.10000D+15   0.0150  1   30.268  0.01391  270.09  270.29   -4.352   46.026    9.91
 0.18930D-08 0.15500D+13 0.10000D+15   0.0150  1   29.624  0.01384  270.16  270.33   -4.558   46.233    9.87
 0.19288D-08 0.15625D+13 0.10000D+15   0.0150  1   29.302  0.01380  270.19  270.41   -4.776   46.429    9.84
 0.19871D-08 0.15750D+13 0.10000D+15   0.0150  1   28.658  0.01373  270.27  270.45   -4.983   46.634    9.80
 0.20253D-08 0.15875D+13 0.10000D+15   0.0150  1   28.336  0.01369  270.30  270.53   -5.202   46.829    9.77
 0.20878D-08 0.16000D+13 0.10000D+15   0.0150  1   27.692  0.01362  270.37  270.56   -5.410   47.032    9.73
 0.21284D-08 0.16125D+13 0.10000D+15   0.0150  1   27.370  0.01358  270.41  270.63   -5.630   47.226    9.70
 0.21957D-08 0.16250D+13 0.10000D+15   0.0150  1   26.726  0.01351  270.48  270.65   -5.840   47.427    9.66
 0.22391D-08 0.16375D+13 0.10000D+15   0.0150  1   26.404  0.01348  270.52  270.72   -6.061   47.619    9.63
 0.23116D-08 0.16500D+13 0.10000D+15   0.0150  1   25.760  0.01341  270.59  270.74   -6.272   47.819    9.60
 0.23582D-08 0.16625D+13 0.10000D+15   0.0150  1   25.438  0.01337  270.62  270.80   -6.494   48.009    9.56
 0.24058D-08 0.16750D+13 0.10000D+15   0.0150  1   25.116  0.01334  270.66  270.86   -6.716   48.200    9.53
 0.24865D-08 0.16875D+13 0.10000D+15   0.0150  1   24.472  0.01327  270.73  270.87   -6.928   48.397    9.50
 0.25378D-08 0.17000D+13 0.10000D+15   0.0150  1   24.150  0.01323  270.76  270.92   -7.152   48.585    9.46
 0.25905D-08 0.17125D+13 0.10000D+15   0.0150  1   23.828  0.01320  270.80  270.97   -7.376   48.773    9.43
 0.26446D-08 0.17250D+13 0.10000D+15   0.0150  1   23.506  0.01317  270.83  271.02   -7.601   48.960    9.40
 0.27377D-08 0.17375D+13 0.10000D+15   0.0150  1   22.862  0.01310  270.90  271.02   -7.815   49.155    9.37
 0.27962D-08 0.17500D+13 0.10000D+15   0.0150  1   22.540  0.01306  270.94  271.06   -8.041   49.341    9.34
 0.28564D-08 0.17625D+13 0.10000D+15   0.0150  1   22.218  0.01303  270.97  271.11   -8.267   49.526    9.31
 0.29183D-08 0.17750D+13 0.10000D+15   0.0150  1   21.896  0.01300  271.01  271.15   -8.494   49.710    9.28
 0.29821D-08 0.17875D+13 0.10000D+15   0.0150  1   21.574  0.01296  271.04  271.19   -8.721   49.894    9.25
 0.30030D-08 0.18000D+13 0.10000D+15   0.0150  1   21.574  0.01296  271.04  271.29   -8.959   50.070    9.21
 0.30238D-08 0.18125D+13 0.10000D+15   0.0150  1   21.574  0.01296  271.04  271.39   -9.198   50.247    9.18
 0.30447D-08 0.18250D+13 0.10000D+15   0.0150  1   21.574  0.01296  271.04  271.49   -9.436   50.423    9.15
 0.30211D-08 0.18375D+13 0.10000D+15   0.0150  1   21.896  0.01300  271.01  271.65   -9.682   50.596    9.11
 0.30417D-08 0.18500D+13 0.10000D+15   0.0150  1   21.896  0.01300  271.01  271.75   -9.918   50.774    9.08
 0.30622D-08 0.18625D+13 0.10000D+15   0.0150  1   21.896  0.01300  271.01  271.86  -10.155   50.953    9.05
 0.30828D-08 0.18750D+13 0.10000D+15   0.0150  1   21.896  0.01300  271.01  271.96  -10.391   51.131    9.02
 0.31033D-08 0.18875D+13 0.10000D+15   0.0150  1   21.896  0.01300  271.01  272.06  -10.627   51.310    8.99
 0.31239D-08 0.19000D+13 0.10000D+15   0.0150  1   21.896  0.01300  271.01  272.16  -10.862   51.490    8.96
 0.31444D-08 0.19125D+13 0.10000D+15   0.0150  1   21.896  0.01300  271.01  272.26  -11.098   51.669    8.92
 0.31650D-08 0.19250D+13 0.10000D+15   0.0150  1   21.896  0.01300  271.01  272.36  -11.333   51.849    8.89
 0.31855D-08 0.19375D+13 0.10000D+15   0.0150  1   21.896  0.01300  271.01  272.46  -11.568   52.029    8.86
 0.32061D-08 0.19500D+13 0.10000D+15   0.0150  1   21.896  0.01300  271.01  272.56  -11.802   52.209    8.83
 0.32266D-08 0.19625D+13 0.10000D+15   0.0150  1   21.896  0.01300  271.01  272.66  -12.037   52.389    8.80
 0.32008D-08 0.19750D+13 0.10000D+15   0.0150  1   22.218  0.01303  270.97  272.83  -12.270   52.576    8.77
 0.32210D-08 0.19875D+13 0.10000D+15   0.0150  1   22.218  0.01303  270.97  272.93  -12.503   52.758    8.74
 0.32413D-08 0.20000D+13 0.10000D+15   0.0150  1   22.218  0.01303  270.97  273.03  -12.736   52.940    8.71
 0.32615D-08 0.20125D+13 0.10000D+15   0.0150  1   22.218  0.01303  270.97  273.13  -12.968   53.122    8.68
 0.32818D-08 0.20250D+13 0.10000D+15   0.0150  1   22.218  0.01303  270.97  273.23  -13.200   53.304    8.65
 0.33021D-08 0.20375D+13 0.10000D+15   0.0150  1   22.218  0.01303  270.97  273.33  -13.432   53.487    8.62
 0.33223D-08 0.20500D+13 0.10000D+15   0.0150  1   22.218  0.01303  270.97  273.43  -13.664   53.670    8.59
 0.33426D-08 0.20625D+13 0.10000D+15   0.0150  1   22.218  0.01303  270.97  273.53  -13.895   53.854    8.56
 0.33628D-08 0.20750D+13 0.10000D+15   0.0150  1   22.218  0.01303  270.97  273.63  -14.127   54.037    8.53
 0.33831D-08 0.20875D+13 0.10000D+15   0.0150  1   22.218  0.01303  270.97  273.72  -14.358   54.221    8.50
 0.34034D-08 0.21000D+13 0.10000D+15   0.0150  1   22.218  0.01303  270.97  273.82  -14.589   54.405    8.47
 0.34236D-08 0.21125D+13 0.10000D+15   0.0150  1   22.218  0.01303  270.97  273.92  -14.819   54.589    8.44
 0.34439D-08 0.21250D+13 0.10000D+15   0.0150  1   22.218  0.01303  270.97  274.02  -15.049   54.773    8.42
 0.34153D-08 0.21375D+13 0.10000D+15   0.0150  1   22.540  0.01306  270.94  274.20  -15.269   54.975    8.38
 0.34353D-08 0.21500D+13 0.10000D+15   0.0150  1   22.540  0.01306  270.94  274.29  -15.498   55.161    8.35
 0.34553D-08 0.21625D+13 0.10000D+15   0.0150  1   22.540  0.01306  270.94  274.39  -15.726   55.346    8.32
 0.34753D-08 0.21750D+13 0.10000D+15   0.0150  1   22.540  0.01306  270.94  274.49  -15.955   55.533    8.30
 0.34952D-08 0.21875D+13 0.10000D+15   0.0150  1   22.540  0.01306  270.94  274.59  -16.183   55.719    8.27
 0.35152D-08 0.22000D+13 0.10000D+15   0.0150  1   22.540  0.01306  270.94  274.69  -16.412   55.906    8.24
 0.35352D-08 0.22125D+13 0.10000D+15   0.0150  1   22.540  0.01306  270.94  274.79  -16.640   56.092    8.21
 0.35552D-08 0.22250D+13 0.10000D+15   0.0150  1   22.540  0.01306  270.94  274.89  -16.867   56.279    8.19
 0.35751D-08 0.22375D+13 0.10000D+15   0.0150  1   22.540  0.01306  270.94  274.99  -17.095   56.467    8.16
 0.35951D-08 0.22500D+13 0.10000D+15   0.0150  1   22.540  0.01306  270.94  275.08  -17.322   56.654    8.13
 0.36151D-08 0.22625D+13 0.10000D+15   0.0150  1   22.540  0.01306  270.94  275.18  -17.549   56.842    8.11
 0.36350D-08 0.22750D+13 0.10000D+15   0.0150  1   22.540  0.01306  270.94  275.28  -17.776   57.030    8.08
 0.36550D-08 0.22875D+13 0.10000D+15   0.0150  1   22.540  0.01306  270.94  275.38  -18.003   57.218    8.05
 0.36750D-08 0.23000D+13 0.10000D+15   0.0150  1   22.540  0.01306  270.94  275.48  -18.229   57.406    8.03
 0.36950D-08 0.23125D+13 0.10000D+15   0.0150  1   22.540  0.01306  270.94  275.57  -18.455   57.595    8.00
 0.37149D-08 0.23250D+13 0.10000D+15   0.0150  1   22.540  0.01306  270.94  275.67  -18.681   57.783    7.97
 0.37349D-08 0.23375D+13 0.10000D+15   0.0150  1   22.540  0.01306  270.94  275.77  -18.907   57.972    7.95
 0.37028D-08 0.23500D+13 0.10000D+15   0.0150  1   22.862  0.01310  270.90  275.95  -19.109   58.192    7.91
 0.37225D-08 0.23625D+13 0.10000D+15   0.0150  1   22.862  0.01310  270.90  276.04  -19.334   58.382    7.89
 0.37422D-08 0.23750D+13 0.10000D+15   0.0150  1   22.862  0.01310  270.90  276.14  -19.558   58.573    7.86
 0.37619D-08 0.23875D+13 0.10000D+15   0.0150  1   22.862  0.01310  270.90  276.24  -19.782   58.763    7.84
 0.37815D-08 0.24000D+13 0.10000D+15   0.0150  1   22.862  0.01310  270.90  276.34  -20.006   58.954    7.81
 0.38012D-08 0.24125D+13 0.10000D+15   0.0150  1   22.862  0.01310  270.90  276.43  -20.230   59.145    7.79
 0.38209D-08 0.24250D+13 0.10000D+15   0.0150  1   22.862  0.01310  270.90  276.53  -20.454   59.336    7.76
 0.38406D-08 0.24375D+13 0.10000D+15   0.0150  1   22.862  0.01310  270.90  276.63  -20.677   59.527    7.74
 0.38603D-08 0.24500D+13 0.10000D+15   0.0150  1   22.862  0.01310  270.90  276.72  -20.900   59.719    7.71
 0.38800D-08 0.24625D+13 0.10000D+15   0.0150  1   22.862  0.01310  270.90  276.82  -21.123   59.910    7.69
 0.38997D-08 0.24750D+13 0.10000D+15   0.0150  1   22.862  0.01310  270.90  276.92  -21.346   60.102    7.66
 0.39194D-08 0.24875D+13 0.10000D+15   0.0150  1   22.862  0.01310  270.90  277.01  -21.569   60.294    7.64
 0.39391D-08 0.25000D+13 0.10000D+15   0.0150  1   22.862  0.01310  270.90  277.11  -21.791   60.486    7.61
 0.39588D-08 0.25125D+13 0.10000D+15   0.0150  1   22.862  0.01310  270.90  277.20  -22.013   60.679    7.59
 0.39785D-08 0.25250D+13 0.10000D+15   0.0150  1   22.862  0.01310  270.90  277.30  -22.235   60.872    7.57
 0.39982D-08 0.25375D+13 0.10000D+15   0.0150  1   22.862  0.01310  270.90  277.40  -22.457   61.064    7.54
 0.40179D-08 0.25500D+13 0.10000D+15   0.0150  1   22.862  0.01310  270.90  277.49  -22.679   61.257    7.52
 0.40376D-08 0.25625D+13 0.10000D+15   0.0150  1   22.862  0.01310  270.90  277.59  -22.901   61.450    7.49
 0.40573D-08 0.25750D+13 0.10000D+15   0.0150  1   22.862  0.01310  270.90  277.68  -23.122   61.644    7.47
 0.40770D-08 0.25875D+13 0.10000D+15   0.0150  1   22.862  0.01310  270.90  277.78  -23.343   61.837    7.45
 0.40967D-08 0.26000D+13 0.10000D+15   0.0150  1   22.862  0.01310  270.90  277.87  -23.564   62.031    7.42
 0.40600D-08 0.26125D+13 0.10000D+15   0.0150  1   23.184  0.01313  270.87  278.06  -23.745   62.273    7.39
 0.40795D-08 0.26250D+13 0.10000D+15   0.0150  1   23.184  0.01313  270.87  278.15  -23.965   62.468    7.37
 0.40989D-08 0.26375D+13 0.10000D+15   0.0150  1   23.184  0.01313  270.87  278.25  -24.185   62.663    7.35
 0.41183D-08 0.26500D+13 0.10000D+15   0.0150  1   23.184  0.01313  270.87  278.34  -24.404   62.858    7.32
 0.41377D-08 0.26625D+13 0.10000D+15   0.0150  1   23.184  0.01313  270.87  278.44  -24.624   63.053    7.30
 0.41572D-08 0.26750D+13 0.10000D+15   0.0150  1   23.184  0.01313  270.87  278.53  -24.843   63.249    7.28
 0.41766D-08 0.26875D+13 0.10000D+15   0.0150  1   23.184  0.01313  270.87  278.62  -25.062   63.445    7.26
 0.41960D-08 0.27000D+13 0.10000D+15   0.0150  1   23.184  0.01313  270.87  278.72  -25.280   63.640    7.23
 0.42155D-08 0.27125D+13 0.10000D+15   0.0150  1   23.184  0.01313  270.87  278.81  -25.499   63.837    7.21
 0.42349D-08 0.27250D+13 0.10000D+15   0.0150  1   23.184  0.01313  270.87  278.91  -25.717   64.033    7.19
 0.42543D-08 0.27375D+13 0.10000D+15   0.0150  1   23.184  0.01313  270.87  279.00  -25.936   64.229    7.17
 0.42737D-08 0.27500D+13 0.10000D+15   0.0150  1   23.184  0.01313  270.87  279.09  -26.154   64.426    7.15
 0.42932D-08 0.27625D+13 0.10000D+15   0.0150  1   23.184  0.01313  270.87  279.19  -26.372   64.622    7.12
 0.43126D-08 0.27750D+13 0.10000D+15   0.0150  1   23.184  0.01313  270.87  279.28  -26.589   64.819    7.10
 0.43320D-08 0.27875D+13 0.10000D+15   0.0150  1   23.184  0.01313  270.87  279.37  -26.807   65.016    7.08
 0.43514D-08 0.28000D+13 0.10000D+15   0.0150  1   23.184  0.01313  270.87  279.47  -27.024   65.214    7.06
 0.43709D-08 0.28125D+13 0.10000D+15   0.0150  1   23.184  0.01313  270.87  279.56  -27.242   65.411    7.04
 0.43903D-08 0.28250D+13 0.10000D+15   0.0150  1   23.184  0.01313  270.87  279.65  -27.459   65.609    7.02
 0.44097D-08 0.28375D+13 0.10000D+15   0.0150  1   23.184  0.01313  270.87  279.75  -27.676   65.806    7.00
 0.44291D-08 0.28500D+13 0.10000D+15   0.0150  1   23.184  0.01313  270.87  279.84  -27.892   66.004    6.97
 0.44486D-08 0.28625D+13 0.10000D+15   0.0150  1   23.184  0.01313  270.87  279.93  -28.109   66.202    6.95
 0.44680D-08 0.28750D+13 0.10000D+15   0.0150  1   23.184  0.01313  270.87  280.02  -28.325   66.400    6.93
 0.44874D-08 0.28875D+13 0.10000D+15   0.0150  1   23.184  0.01313  270.87  280.12  -28.541   66.599    6.91
 0.45068D-08 0.29000D+13 0.10000D+15   0.0150  1   23.184  0.01313  270.87  280.21  -28.758   66.797    6.89
 0.45263D-08 0.29125D+13 0.10000D+15   0.0150  1   23.184  0.01313  270.87  280.30  -28.973   66.996    6.87
 0.45457D-08 0.29250D+13 0.10000D+15   0.0150  1   23.184  0.01313  270.87  280.39  -29.189   67.195    6.85
 0.45651D-08 0.29375D+13 0.10000D+15   0.0150  1   23.184  0.01313  270.87  280.48  -29.405   67.394    6.83
 0.45845D-08 0.29500D+13 0.10000D+15   0.0150  1   23.184  0.01313  270.87  280.57  -29.620   67.593    6.81
 0.46040D-08 0.29625D+13 0.10000D+15   0.0150  1   23.184  0.01313  270.87  280.67  -29.836   67.792    6.79
 0.46234D-08 0.29750D+13 0.10000D+15   0.0150  1   23.184  0.01313  270.87  280.76  -30.051   67.992    6.77
 0.46428D-08 0.29875D+13 0.10000D+15   0.0150  1   23.184  0.01313  270.87  280.85  -30.266   68.191    6.75
 0.46622D-08 0.30000D+13 0.10000D+15   0.0150  1   23.184  0.01313  270.87  280.94  -30.480   68.391    6.73
