R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
   zbot    P(MPa) Hint     conv melt pCLA   Tbot     Tm     etam        k   Fcond_bot Fcond_top   Fbot     Ftop    dlid z_topTBL z_botTBL
    7.41    8.92 0.48159D-08  0  0  0.01555  272.46  268.37 0.14978D+15  2.173   60.835   60.259   44.402   76.639    7.41    7.41    7.41
    7.73    9.31 0.46162D-08  0  0  0.01559  272.43  268.41 0.14878D+15  2.174   58.301   57.725   41.864   74.108    7.73    7.73    7.73
    8.05    9.70 0.44324D-08  0  0  0.01563  272.40  268.44 0.14783D+15  2.174   55.970   55.394   39.528   71.779    8.05    8.05    8.05
    8.37   10.09 0.42628D-08  0  0  0.01566  272.36  268.48 0.14691D+15  2.174   53.818   53.242   37.371   69.629    8.37    8.37    8.37
    8.69   10.48 0.41058D-08  0  0  0.01570  272.33  268.51 0.14602D+15  2.175   51.825   51.249   35.374   67.639    8.69    8.69    8.69
    9.02   10.86 0.39600D-08  0  0  0.01574  272.30  268.54 0.14517D+15  2.175   49.975   49.399   33.520   65.791    9.02    9.02    9.02
    9.34   11.25 0.38242D-08  0  0  0.01577  272.26  268.56 0.14435D+15  2.175   48.252   47.677   31.792   64.071    9.34    9.34    9.34
    9.66   11.64 0.36975D-08  0  0  0.01581  272.23  268.59 0.14355D+15  2.175   46.644   46.069   30.180   62.465    9.66    9.66    9.66
    9.98   12.03 0.35790D-08  0  0  0.01585  272.20  268.61 0.14278D+15  2.176   45.140   44.565   28.671   60.963    9.98    9.98    9.98
   10.30   12.42 0.34679D-08  0  0  0.01589  272.16  268.63 0.14203D+15  2.176   43.730   43.155   27.257   59.556   10.30   10.30   10.30
   10.63   12.80 0.33635D-08  0  0  0.01592  272.13  268.66 0.14131D+15  2.176   42.405   41.830   25.927   58.233   10.63   10.63   10.63
   10.95   13.19 0.32652D-08  0  0  0.01596  272.09  268.68 0.14061D+15  2.177   41.159   40.583   24.676   56.989   10.95   10.95   10.95
   11.27   13.58 0.31726D-08  0  0  0.01600  272.06  268.69 0.13993D+15  2.177   39.983   39.408   23.496   55.816   11.27   11.27   11.27
   11.59   13.97 0.30851D-08  0  0  0.01604  272.03  268.71 0.13926D+15  2.177   38.873   38.298   22.381   54.708   11.59   11.59   11.59
   11.91   14.36 0.30023D-08  0  0  0.01608  271.99  268.73 0.13862D+15  2.177   37.823   37.248   21.327   53.660   11.91   11.91   11.91
   12.24   14.74 0.29239D-08  0  0  0.01612  271.96  268.74 0.13799D+15  2.178   36.828   36.253   20.327   52.667   12.24   12.24   12.24
   12.56   15.13 0.28495D-08  0  0  0.01615  271.92  268.76 0.13738D+15  2.178   35.884   35.309   19.378   51.726   12.56   12.56   12.56
   12.88   15.52 0.27789D-08  0  0  0.01619  271.89  268.77 0.13678D+15  2.178   34.987   34.412   18.477   50.831   12.88   12.88   12.88
   13.20   15.91 0.27117D-08  0  0  0.01623  271.86  268.78 0.13620D+15  2.179   34.134   33.559   17.620   49.980   13.20   13.20   13.20
   13.52   16.30 0.26476D-08  0  0  0.01627  271.82  268.80 0.13564D+15  2.179   33.322   32.747   16.803   49.170   13.52   13.52   13.52
   13.85   16.68 0.25866D-08  0  0  0.01631  271.79  268.81 0.13508D+15  2.179   32.547   31.972   16.023   48.398   13.85   13.85   13.85
   14.17   17.07 0.25283D-08  0  0  0.01635  271.75  268.82 0.13454D+15  2.180   31.808   31.233   15.279   47.661   14.17   14.17   14.17
   14.49   17.46 0.24727D-08  0  0  0.01639  271.72  268.83 0.13401D+15  2.180   31.101   30.526   14.568   46.957   14.49   14.49   14.49
   14.81   17.85 0.24194D-08  0  0  0.01643  271.68  268.83 0.13349D+15  2.180   30.425   29.850   13.888   46.283   14.81   14.81   14.81
   15.13   18.24 0.23684D-08  0  0  0.01647  271.65  268.84 0.13299D+15  2.180   29.778   29.203   13.236   45.638   15.13   15.13   15.13
   15.46   18.63 0.23196D-08  0  0  0.01651  271.62  268.85 0.13249D+15  2.181   29.158   28.583   12.611   45.020   15.46   15.46   15.46
   15.78   19.01 0.22727D-08  0  0  0.01655  271.58  268.85 0.13201D+15  2.181   28.563   27.988   12.012   44.428   15.78   15.78   15.78
   16.10   19.40 0.22277D-08  0  0  0.01659  271.55  268.86 0.13153D+15  2.181   27.992   27.417   11.436   43.859   16.10   16.10   16.10
   16.42   19.79 0.21845D-08  0  0  0.01663  271.51  268.87 0.13107D+15  2.182   27.443   26.869   10.883   43.313   16.42   16.42   16.42
   16.74   19.79 0.21429D-08  1  0  0.01667  271.48  268.87 0.13061D+15  2.182   26.915   26.341   10.451   42.885   10.06   14.52   16.10
   17.07   20.18 0.21029D-08  1  0  0.01672  271.44  268.87 0.13016D+15  2.182   26.408   25.834   10.339   42.771   10.08   14.45   16.42
   17.39   20.57 0.20644D-08  1  0  0.01676  271.41  268.88 0.12972D+15  2.182   25.919   25.345   10.229   42.660   10.11   14.39   16.74
   17.71   20.96 0.20273D-08  1  0  0.01680  271.37  268.88 0.12929D+15  2.183   25.448   24.874   10.121   42.550   10.13   14.32   17.07
   18.03   21.35 0.19915D-08  1  0  0.01684  271.34  268.88 0.12887D+15  2.183   24.993   24.419   10.015   42.443   10.15   14.27   17.39
   18.35   21.74 0.19570D-08  1  0  0.01688  271.30  268.88 0.12845D+15  2.183   24.555   23.981    9.912   42.338   10.17   14.21   17.72
   18.68   22.13 0.19236D-08  1  0  0.01692  271.27  268.88 0.12804D+15  2.184   24.132   23.558    9.810   42.234   10.19   14.17   18.04
   19.00   22.52 0.18914D-08  1  0  0.01697  271.23  268.89 0.12764D+15  2.184   23.723   23.149    9.710   42.133   10.21   14.12   18.37
   19.32   22.91 0.18603D-08  1  0  0.01701  271.20  268.89 0.12725D+15  2.184   23.327   22.754    9.612   42.033   10.23   14.07   18.69
   19.64   23.30 0.18302D-08  1  0  0.01705  271.16  268.89 0.12686D+15  2.185   22.945   22.371    9.515   41.935   10.25   14.03   19.02
   19.96   23.69 0.18010D-08  1  0  0.01710  271.12  268.88 0.12648D+15  2.185   22.575   22.001    9.421   41.839   10.27   13.99   19.35
   20.29   24.08 0.17728D-08  1  0  0.01714  271.09  268.88 0.12610D+15  2.185   22.217   21.643    9.327   41.744   10.29   13.96   19.67
   20.61   24.47 0.17454D-08  1  0  0.01718  271.05  268.88 0.12573D+15  2.185   21.870   21.296    9.236   41.651   10.31   13.92   20.00
   20.93   24.86 0.17190D-08  1  0  0.01723  271.02  268.88 0.12537D+15  2.186   21.533   20.960    9.146   41.560   10.33   13.89   20.32
   21.25   25.25 0.16933D-08  1  0  0.01727  270.98  268.88 0.12501D+15  2.186   21.207   20.633    9.057   41.470   10.34   13.86   20.65
   21.57   25.64 0.16683D-08  1  0  0.01731  270.95  268.87 0.12466D+15  2.186   20.890   20.317    8.970   41.381   10.36   13.83   20.97
   21.90   26.03 0.16441D-08  1  0  0.01736  270.91  268.87 0.12432D+15  2.187   20.583   20.010    8.884   41.294   10.38   13.81   21.30
   22.22   26.42 0.16206D-08  1  0  0.01740  270.87  268.87 0.12397D+15  2.187   20.285   19.712    8.799   41.208   10.40   13.78   21.62
   22.54   26.81 0.15978D-08  1  0  0.01745  270.84  268.86 0.12364D+15  2.187   19.995   19.422    8.715   41.123   10.41   13.76   21.95
   22.86   27.20 0.15756D-08  1  0  0.01749  270.80  268.86 0.12331D+15  2.188   19.713   19.140    8.633   41.040   10.43   13.73   22.28
   23.18   27.59 0.15541D-08  1  0  0.01754  270.77  268.85 0.12298D+15  2.188   19.440   18.866    8.552   40.957   10.45   13.71   22.60
   23.51   27.98 0.15331D-08  1  0  0.01758  270.73  268.85 0.12266D+15  2.188   19.173   18.600    8.472   40.876   10.46   13.69   22.93
   23.83   28.37 0.15127D-08  1  0  0.01763  270.69  268.84 0.12234D+15  2.189   18.914   18.341    8.393   40.796   10.48   13.67   23.25
   24.15   28.76 0.14928D-08  1  0  0.01767  270.66  268.84 0.12203D+15  2.189   18.662   18.089    8.315   40.717   10.49   13.66   23.58
   24.47   29.15 0.14735D-08  1  0  0.01772  270.62  268.83 0.12172D+15  2.189   18.416   17.843    8.238   40.640   10.51   13.64   23.91
   24.79   29.54 0.14547D-08  1  0  0.01776  270.59  268.83 0.12142D+15  2.189   18.177   17.604    8.162   40.563   10.53   13.62   24.23
   25.12   29.93 0.14363D-08  1  0  0.01781  270.55  268.82 0.12112D+15  2.190   17.944   17.371    8.087   40.487   10.54   13.61   24.56
   25.44   30.33 0.14184D-08  1  0  0.01786  270.51  268.81 0.12082D+15  2.190   17.717   17.144    8.014   40.412   10.56   13.59   24.89
   25.76   30.72 0.14010D-08  1  0  0.01790  270.48  268.80 0.12053D+15  2.190   17.495   16.922    7.941   40.338   10.57   13.58   25.21
   26.08   31.11 0.13840D-08  1  0  0.01795  270.44  268.80 0.12024D+15  2.191   17.279   16.706    7.868   40.265   10.59   13.57   25.54
   26.40   31.50 0.13674D-08  1  0  0.01800  270.40  268.79 0.11995D+15  2.191   17.068   16.496    7.797   40.193   10.60   13.56   25.87
   26.73   31.89 0.13512D-08  1  0  0.01805  270.36  268.78 0.11967D+15  2.191   16.862   16.290    7.727   40.122   10.61   13.54   26.19
   27.05   32.28 0.13354D-08  1  0  0.01809  270.33  268.77 0.11940D+15  2.192   16.662   16.089    7.657   40.052   10.63   13.53   26.52
   27.37   32.67 0.13200D-08  1  0  0.01814  270.29  268.76 0.11912D+15  2.192   16.465   15.893    7.588   39.982   10.64   13.52   26.85
   27.69   33.06 0.13049D-08  1  0  0.01819  270.25  268.75 0.11885D+15  2.192   16.274   15.702    7.520   39.913   10.66   13.51   27.17
   28.01   33.45 0.12901D-08  1  0  0.01824  270.22  268.74 0.11859D+15  2.193   16.087   15.514    7.453   39.845   10.67   13.51   27.50
   28.34   33.84 0.12757D-08  1  0  0.01829  270.18  268.74 0.11832D+15  2.193   15.904   15.332    7.386   39.778   10.68   13.50   27.83
   28.66   34.24 0.12617D-08  1  0  0.01834  270.14  268.73 0.11806D+15  2.193   15.725   15.153    7.320   39.712   10.70   13.49   28.15
   28.98   34.63 0.12479D-08  1  0  0.01839  270.10  268.72 0.11780D+15  2.194   15.550   14.978    7.255   39.646   10.71   13.48   28.48
   29.30   35.02 0.12345D-08  1  0  0.01843  270.07  268.71 0.11755D+15  2.194   15.379   14.807    7.190   39.581   10.72   13.48   28.81
   29.62   35.41 0.12213D-08  1  0  0.01848  270.03  268.69 0.11730D+15  2.194   15.212   14.640    7.127   39.516   10.74   13.47   29.14
   29.95   35.80 0.12084D-08  1  0  0.01853  269.99  268.68 0.11705D+15  2.195   15.048   14.476    7.063   39.452   10.75   13.46   29.46
   30.27   36.19 0.11958D-08  1  0  0.01858  269.95  268.67 0.11680D+15  2.195   14.888   14.316    7.001   39.389   10.76   13.46   29.79
   30.59   36.58 0.11835D-08  1  0  0.01863  269.92  268.66 0.11656D+15  2.195   14.731   14.159    6.939   39.327   10.77   13.45   30.12
   30.91   36.97 0.11714D-08  1  0  0.01869  269.88  268.65 0.11632D+15  2.195   14.577   14.006    6.877   39.265   10.79   13.45   30.45
   31.23   37.37 0.11595D-08  1  0  0.01874  269.84  268.64 0.11608D+15  2.196   14.427   13.855    6.816   39.204   10.80   13.45   30.77
   31.56   37.76 0.11480D-08  1  0  0.01879  269.80  268.63 0.11585D+15  2.196   14.279   13.708    6.756   39.143   10.81   13.44   31.10
   31.88   38.15 0.11366D-08  1  0  0.01884  269.77  268.61 0.11562D+15  2.196   14.135   13.563    6.696   39.083   10.82   13.44   31.43
   32.20   38.54 0.11255D-08  1  0  0.01889  269.73  268.60 0.11539D+15  2.197   13.993   13.422    6.637   39.023   10.83   13.44   31.76
   32.52   38.93 0.11145D-08  1  0  0.01894  269.69  268.59 0.11516D+15  2.197   13.855   13.283    6.578   38.964   10.85   13.43   32.09
   32.84   39.33 0.11039D-08  1  0  0.01899  269.65  268.58 0.11494D+15  2.197   13.719   13.147    6.520   38.906   10.86   13.43   32.42
   33.17   39.72 0.10934D-08  1  0  0.01905  269.61  268.56 0.11472D+15  2.198   13.585   13.014    6.462   38.848   10.87   13.43   32.74
   33.49   40.11 0.10831D-08  1  0  0.01910  269.57  268.55 0.11450D+15  2.198   13.454   12.883    6.405   38.791   10.88   13.43   33.07
   33.81   40.50 0.10730D-08  1  0  0.01915  269.54  268.54 0.11428D+15  2.198   13.326   12.755    6.348   38.734   10.89   13.42   33.40
   34.13   40.89 0.10631D-08  1  0  0.01921  269.50  268.52 0.11407D+15  2.199   13.200   12.629    6.292   38.677   10.90   13.42   33.73
   34.45   41.29 0.10534D-08  1  0  0.01926  269.46  268.51 0.11385D+15  2.199   13.076   12.506    6.236   38.621   10.91   13.42   34.06
   34.78   41.68 0.10438D-08  1  0  0.01931  269.42  268.49 0.11365D+15  2.199   12.955   12.384    6.180   38.566   10.92   13.42   34.39
   35.10   42.07 0.10345D-08  1  0  0.01937  269.38  268.48 0.11344D+15  2.200   12.836   12.265    6.125   38.510   10.93   13.42   34.72
   35.42   42.46 0.10253D-08  1  0  0.01942  269.34  268.46 0.11323D+15  2.200   12.719   12.148    6.071   38.456   10.95   13.42   35.04
   35.74   42.85 0.10162D-08  1  0  0.01948  269.30  268.45 0.11303D+15  2.200   12.604   12.034    6.016   38.402   10.96   13.42   35.37
   36.06   43.25 0.10074D-08  1  0  0.01953  269.26  268.44 0.11283D+15  2.201   12.492   11.921    5.963   38.348   10.97   13.42   35.70
   36.39   43.64 0.99868D-09  1  0  0.01959  269.22  268.42 0.11263D+15  2.201   12.381   11.810    5.909   38.294   10.98   13.42   36.03
   36.71   44.03 0.99012D-09  1  0  0.01964  269.19  268.40 0.11243D+15  2.201   12.272   11.701    5.856   38.241   10.99   13.42   36.36
   37.03   44.42 0.98172D-09  1  0  0.01970  269.15  268.39 0.11224D+15  2.202   12.165   11.595    5.803   38.189   11.00   13.42   36.69
   37.35   44.82 0.97346D-09  1  0  0.01975  269.11  268.37 0.11204D+15  2.202   12.060   11.490    5.751   38.137   11.01   13.42   37.02
   37.67   45.21 0.96534D-09  1  0  0.01981  269.07  268.36 0.11185D+15  2.202   11.956   11.386    5.699   38.085   11.02   13.42   37.35
   38.00   45.60 0.95735D-09  1  0  0.01987  269.03  268.34 0.11166D+15  2.203   11.855   11.285    5.647   38.033   11.03   13.42   37.68
   38.32   46.00 0.94951D-09  1  0  0.01992  268.99  268.33 0.11148D+15  2.203   11.755   11.185    5.596   37.982   11.04   13.42   38.01
   38.64   46.39 0.94179D-09  1  0  0.01998  268.95  268.31 0.11129D+15  2.203   11.657   11.087    5.545   37.932   11.05   13.43   38.34
   38.96   46.78 0.93420D-09  1  0  0.02004  268.91  268.29 0.11111D+15  2.204   11.560   10.990    5.495   37.881   11.06   13.43   38.67
   39.28   47.17 0.92674D-09  1  0  0.02010  268.87  268.28 0.11093D+15  2.204   11.465   10.895    5.444   37.831   11.07   13.43   39.00
   39.61   47.57 0.91939D-09  1  0  0.02016  268.83  268.26 0.11075D+15  2.204   11.372   10.802    5.394   37.782   11.08   13.43   39.33
   39.93   47.96 0.91217D-09  1  0  0.02021  268.79  268.24 0.11057D+15  2.205   11.280   10.710    5.344   37.732   11.09   13.43   39.66
   40.25   48.35 0.90506D-09  1  0  0.02027  268.75  268.22 0.11039D+15  2.205   11.189   10.619    5.295   37.683   11.10   13.44   39.99
   40.57   48.75 0.89806D-09  1  0  0.02033  268.71  268.21 0.11022D+15  2.206   11.100   10.530    5.246   37.634   11.10   13.44   40.32
   40.89   49.14 0.89118D-09  1  0  0.02039  268.67  268.19 0.11005D+15  2.206   11.012   10.443    5.197   37.586   11.11   13.44   40.65
   41.22   49.53 0.88440D-09  1  0  0.02045  268.63  268.17 0.10988D+15  2.206   10.926   10.357    5.148   37.538   11.12   13.44   40.99
   41.54   49.93 0.87773D-09  1  0  0.02051  268.59  268.15 0.10971D+15  2.207   10.841   10.272    5.100   37.490   11.13   13.45   41.32
   41.86   50.32 0.87115D-09  1  0  0.02057  268.55  268.13 0.10954D+15  2.207   10.757   10.188    5.052   37.442   11.14   13.45   41.65
   42.18   50.72 0.86468D-09  1  0  0.02063  268.51  268.12 0.10937D+15  2.207   10.675   10.106    5.004   37.395   11.15   13.45   41.98
   42.50   51.11 0.85831D-09  1  0  0.02069  268.46  268.10 0.10921D+15  2.208   10.594   10.025    4.957   37.348   11.16   13.45   42.31
   42.83   51.50 0.85204D-09  1  0  0.02076  268.42  268.08 0.10905D+15  2.208   10.514    9.945    4.909   37.301   11.17   13.46   42.64
   43.15   51.90 0.84585D-09  1  0  0.02082  268.38  268.06 0.10888D+15  2.208   10.435    9.866    4.862   37.255   11.18   13.46   42.98
   43.47   52.29 0.83976D-09  1  0  0.02088  268.34  268.04 0.10873D+15  2.209   10.357    9.788    4.815   37.209   11.19   13.46   43.31
   43.79   52.69 0.83376D-09  1  0  0.02094  268.30  268.02 0.10857D+15  2.209   10.281    9.712    4.769   37.163   11.19   13.47   43.64
   44.11   53.08 0.82785D-09  1  0  0.02100  268.26  268.00 0.10841D+15  2.209   10.205    9.637    4.722   37.117   11.20   13.47   43.97
   44.44   53.48 0.82202D-09  1  0  0.02107  268.22  267.98 0.10826D+15  2.210   10.131    9.562    4.676   37.071   11.21   13.47   44.31
   44.76   53.87 0.81628D-09  1  0  0.02113  268.18  267.96 0.10810D+15  2.210   10.058    9.489    4.630   37.026   11.22   13.48   44.64
   45.08   54.27 0.81062D-09  1  0  0.02120  268.13  267.94 0.10795D+15  2.210    9.986    9.417    4.585   36.981   11.23   13.48   44.97
   45.40   54.66 0.80503D-09  1  0  0.02126  268.09  267.92 0.10780D+15  2.211    9.914    9.346    4.539   36.936   11.24   13.49   45.31
   45.72   55.06 0.79953D-09  1  0  0.02132  268.05  267.90 0.10765D+15  2.211    9.844    9.276    4.494   36.892   11.25   13.49   45.64
   46.05   55.45 0.79411D-09  1  0  0.02139  268.01  267.88 0.10750D+15  2.212    9.775    9.207    4.448   36.848   11.25   13.49   45.97
   46.37   55.85 0.78876D-09  1  0  0.02145  267.97  267.86 0.10736D+15  2.212    9.707    9.139    4.404   36.803   11.26   13.50   46.31
   46.69   56.24 0.78348D-09  1  0  0.02152  267.93  267.84 0.10721D+15  2.212    9.640    9.071    4.359   36.759   11.27   13.50   46.64
   47.01   56.64 0.77827D-09  1  0  0.02159  267.88  267.82 0.10707D+15  2.213    9.573    9.005    4.314   36.716   11.28   13.51   46.98
   47.33   57.03 0.77314D-09  1  0  0.02165  267.84  267.80 0.10693D+15  2.213    9.508    8.940    4.270   36.672   11.29   13.51   47.31
   47.66   57.43 0.76808D-09  1  0  0.02172  267.80  267.78 0.10679D+15  2.213    9.443    8.875    4.225   36.629   11.30   13.52   47.64
   47.98   57.82 0.76308D-09  1  0  0.02179  267.76  267.76 0.10665D+15  2.214    9.379    8.812    4.181   36.586   11.30   13.52   47.98
   48.30   58.21 0.75815D-09  1  0  0.02185  267.71  267.74 0.10651D+15  2.214    9.316    8.749    4.137   36.543   11.31   13.53   48.30
   48.62   58.60 0.75329D-09  1  0  0.02192  267.67  267.72 0.10638D+15  2.214    9.254    8.687    4.094   36.500   11.32   13.53   48.62
   48.94   58.99 0.74849D-09  1  0  0.02199  267.63  267.69 0.10624D+15  2.215    9.193    8.626    4.050   36.458   11.33   13.53   48.94
   49.27   59.38 0.74375D-09  1  0  0.02206  267.59  267.67 0.10611D+15  2.215    9.133    8.565    4.007   36.415   11.34   13.54   49.27
   49.59   59.76 0.73908D-09  1  0  0.02213  267.54  267.65 0.10598D+15  2.216    9.073    8.506    3.963   36.373   11.34   13.54   49.59
   49.91   60.15 0.73446D-09  1  0  0.02220  267.50  267.63 0.10585D+15  2.216    9.014    8.447    3.920   36.331   11.35   13.55   49.91
   50.23   60.54 0.72990D-09  1  0  0.02227  267.46  267.61 0.10572D+15  2.216    8.956    8.389    3.877   36.289   11.36   13.55   50.23
   50.55   60.93 0.72541D-09  1  0  0.02234  267.41  267.58 0.10559D+15  2.217    8.898    8.331    3.834   36.247   11.37   13.56   50.55
   50.88   61.32 0.72097D-09  1  0  0.02241  267.37  267.56 0.10546D+15  2.217    8.842    8.275    3.791   36.206   11.37   13.57   50.88
   51.20   61.70 0.71658D-09  1  0  0.02248  267.33  267.54 0.10534D+15  2.217    8.785    8.219    3.749   36.165   11.38   13.57   51.20
   51.52   62.09 0.71225D-09  1  0  0.02255  267.28  267.52 0.10521D+15  2.218    8.730    8.163    3.706   36.123   11.39   13.58   51.52
   51.84   62.48 0.70797D-09  1  0  0.02263  267.24  267.49 0.10509D+15  2.218    8.676    8.109    3.664   36.082   11.40   13.58   51.84
   52.16   62.87 0.70375D-09  1  0  0.02270  267.19  267.47 0.10497D+15  2.219    8.622    8.055    3.622   36.041   11.40   13.59   52.16
   52.49   63.26 0.69958D-09  1  0  0.02277  267.15  267.45 0.10485D+15  2.219    8.568    8.002    3.580   36.000   11.41   13.59   52.49
   52.81   63.64 0.69546D-09  1  0  0.02285  267.11  267.42 0.10473D+15  2.219    8.516    7.949    3.538   35.960   11.42   13.60   52.81
   53.13   64.03 0.69139D-09  1  0  0.02292  267.06  267.40 0.10461D+15  2.220    8.464    7.897    3.496   35.919   11.43   13.60   53.13
   53.45   64.42 0.68737D-09  1  0  0.02299  267.02  267.38 0.10449D+15  2.220    8.412    7.846    3.454   35.879   11.43   13.61   53.45
   53.77   64.81 0.68339D-09  1  0  0.02307  266.97  267.35 0.10438D+15  2.220    8.361    7.795    3.412   35.839   11.44   13.62   53.77
   54.10   65.20 0.67947D-09  1  0  0.02314  266.93  267.33 0.10426D+15  2.221    8.311    7.745    3.371   35.799   11.45   13.62   54.10
   54.42   65.58 0.67559D-09  1  0  0.02322  266.88  267.30 0.10415D+15  2.221    8.261    7.695    3.329   35.759   11.46   13.63   54.42
   54.74   65.97 0.67175D-09  1  0  0.02330  266.84  267.28 0.10404D+15  2.222    8.212    7.647    3.288   35.719   11.46   13.63   54.74
   55.06   66.36 0.66796D-09  1  0  0.02337  266.79  267.26 0.10393D+15  2.222    8.164    7.598    3.246   35.679   11.47   13.64   55.06
   55.38   66.75 0.66422D-09  1  0  0.02345  266.75  267.23 0.10382D+15  2.222    8.116    7.550    3.205   35.639   11.48   13.64   55.38
   55.71   67.14 0.66052D-09  1  0  0.02353  266.70  267.21 0.10371D+15  2.223    8.069    7.503    3.164   35.600   11.48   13.65   55.71
   56.03   67.52 0.65686D-09  1  0  0.02361  266.66  267.18 0.10360D+15  2.223    8.022    7.456    3.123   35.560   11.49   13.66   56.03
   56.35   67.91 0.65324D-09  1  0  0.02368  266.61  267.16 0.10350D+15  2.224    7.975    7.410    3.082   35.521   11.50   13.66   56.35
   56.67   68.30 0.64967D-09  1  0  0.02376  266.57  267.13 0.10339D+15  2.224    7.930    7.364    3.041   35.482   11.51   13.67   56.67
   56.99   68.69 0.64613D-09  1  0  0.02384  266.52  267.11 0.10329D+15  2.224    7.884    7.319    3.000   35.443   11.51   13.68   56.99
   57.32   69.08 0.64264D-09  1  0  0.02392  266.48  267.08 0.10319D+15  2.225    7.840    7.275    2.959   35.404   11.52   13.68   57.32
   57.64   69.47 0.63918D-09  1  0  0.02400  266.43  267.05 0.10309D+15  2.225    7.795    7.230    2.919   35.365   11.53   13.69   57.64
   57.96   69.85 0.63576D-09  1  0  0.02408  266.38  267.03 0.10299D+15  2.226    7.752    7.187    2.878   35.326   11.53   13.70   57.96
   58.28   70.24 0.63238D-09  1  0  0.02417  266.34  267.00 0.10289D+15  2.226    7.708    7.143    2.837   35.287   11.54   13.70   58.28
   58.60   70.63 0.62904D-09  1  0  0.02425  266.29  266.98 0.10279D+15  2.226    7.665    7.101    2.797   35.248   11.55   13.71   58.60
   58.93   71.02 0.62573D-09  1  0  0.02433  266.25  266.95 0.10269D+15  2.227    7.623    7.058    2.756   35.210   11.56   13.72   58.93
   59.25   71.41 0.62246D-09  1  0  0.02441  266.20  266.92 0.10260D+15  2.227    7.581    7.017    2.716   35.171   11.56   13.72   59.25
