R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.10000D-01   1.0375   0.0000    0.746   1.4809 0.10548D-07  0  0    6.02    5.000  0.01145  272.75  266.40   65.833  113.776    5.00   274.38
 0.12270D-01   1.0362   0.0000    1.310   1.5917 0.63319D-08  0  0   10.81    8.975  0.01178  272.35  269.00   24.028   75.734    8.97   276.01
 0.14540D-01   1.0349   0.0000    1.643   1.6994 0.50859D-08  0  0   14.40   11.952  0.01204  272.05  271.01    9.680   65.030   11.95   277.64
 0.16810D-01   1.0336   0.0000    1.849   1.8021 0.48405D-08  0  0   16.06   13.329  0.01217  271.91  272.35    4.056   62.841   13.33   279.27
 0.19080D-01   1.0324   0.0000    2.011   1.8981 0.49334D-08  0  0   16.60   13.779  0.01221  271.86  273.30    1.357   63.320   13.78   280.89
 0.21350D-01   1.0311   0.0000    2.155   1.9855 0.51798D-08  0  0   16.54   13.727  0.01220  271.87  274.00    0.037   64.878   13.73   282.52
 0.23620D-01   1.0298   0.0000    2.290   2.0627 0.55004D-08  0  0   16.18   13.427  0.01218  271.90  274.49   -0.494   66.875   13.43   284.14
 0.25890D-01   1.0285   0.0000    2.419   2.1281 0.58468D-08  0  0   15.70   13.028  0.01214  271.94  274.83   -0.537   68.969   13.03   285.76
 0.28160D-01   1.0273   0.0000    2.546   2.1804 0.61822D-08  0  0   15.21   12.621  0.01210  271.98  275.05   -0.274   70.937   12.62   287.37
 0.30430D-01   1.0260   0.0000    2.669   2.2187 0.64774D-08  0  0   14.77   12.255  0.01207  272.02  275.16    0.174   72.628   12.25   288.99
 0.32700D-01   1.0247   0.0000    2.789   2.2420 0.67098D-08  0  0   14.40   11.952  0.01204  272.05  275.19    0.728   73.936   11.95   290.60
 0.34970D-01   1.0234   0.0000    2.906   2.2500 0.68633D-08  0  0   14.13   11.725  0.01202  272.07  275.13    1.335   74.794   11.73   292.21
 0.37240D-01   1.0222   0.0000    3.020   2.2424 0.69279D-08  0  0   13.95   11.576  0.01201  272.09  275.00    1.961   75.164   11.58   293.82
 0.39510D-01   1.0209   0.0000    3.131   2.2195 0.68995D-08  0  0   13.86   11.504  0.01200  272.09  274.79    2.585   75.030   11.50   295.43
 0.41780D-01   1.0196   0.0000    3.239   2.1816 0.67794D-08  0  0   13.87   11.508  0.01200  272.09  274.51    3.195   74.395   11.51   297.03
 0.44050D-01   1.0184   0.0000    3.345   2.1296 0.65731D-08  0  0   13.96   11.587  0.01201  272.09  274.15    3.784   73.276   11.59   298.63
