R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.10000D-01   1.0375   0.0000    0.746   1.3064 0.93045D-08  0  0    6.02    5.000  0.01145  272.75  268.78   68.696  110.920    5.00   274.38
 0.12270D-01   1.0362   0.0000    1.326   1.3289 0.50926D-08  0  0   11.23    9.318  0.01181  272.32  269.56   26.497   69.579    9.32   276.01
 0.14540D-01   1.0349   0.0000    1.684   1.3502 0.37155D-08  0  0   15.67   13.007  0.01214  271.94  269.96   12.364   56.252   13.01   277.64
 0.16810D-01   1.0336   0.0000    1.911   1.3700 0.32318D-08  1  0   18.04   15.195  0.01234  271.71  270.18    8.906   53.474    8.09   279.27
 0.19080D-01   1.0324   0.0000    2.115   1.3882 0.29265D-08  1  0   20.28   17.022  0.01251  271.52  270.35    7.742   52.908    8.16   280.89
 0.21350D-01   1.0311   0.0000    2.296   1.4044 0.27165D-08  1  0   22.18   18.571  0.01266  271.36  270.48    6.805   52.508    8.20   282.52
 0.23620D-01   1.0298   0.0000    2.457   1.4185 0.25666D-08  1  0   23.78   19.871  0.01279  271.22  270.59    6.047   52.219    8.23   284.14
 0.25890D-01   1.0285   0.0000    2.603   1.4303 0.24560D-08  1  0   25.13   20.953  0.01290  271.11  270.68    5.438   52.004    8.26   285.76
 0.28160D-01   1.0273   0.0000    2.737   1.4397 0.23721D-08  1  0   26.25   21.848  0.01299  271.01  270.74    4.957   51.836    8.27   287.37
 0.30430D-01   1.0260   0.0000    2.862   1.4465 0.23062D-08  1  0   27.17   22.589  0.01307  270.93  270.79    4.588   51.694    8.29   288.99
 0.32700D-01   1.0247   0.0000    2.980   1.4506 0.22524D-08  1  0   27.95   23.204  0.01313  270.86  270.81    4.320   51.565    8.30   290.60
 0.34970D-01   1.0234   0.0000    3.091   1.4520 0.22063D-08  1  0   28.59   23.720  0.01319  270.81  270.82    4.142   51.436    8.32   292.21
 0.37240D-01   1.0222   0.0000    3.198   1.4507 0.21645D-08  1  0   29.12   24.163  0.01323  270.76  270.81    4.047   51.298    8.34   293.82
 0.39510D-01   1.0209   0.0000    3.301   1.4466 0.21245D-08  1  0   29.59   24.555  0.01328  270.72  270.79    4.026   51.143    8.36   295.43
 0.41780D-01   1.0196   0.0000    3.401   1.4399 0.20843D-08  1  0   30.03   24.919  0.01332  270.68  270.74    4.071   50.966    8.38   297.03
 0.44050D-01   1.0184   0.0000    3.498   1.4306 0.20423D-08  1  0   30.46   25.273  0.01335  270.64  270.68    4.176   50.762    8.41   298.63
 0.46320D-01   1.0171   0.0000    3.594   1.4188 0.19973D-08  1  0   30.90   25.635  0.01339  270.60  270.61    4.332   50.527    8.45   300.24
 0.48590D-01   1.0159   0.0000    3.688   1.4048 0.19487D-08  1  0   31.34   26.020  0.01344  270.56  270.51    4.533   50.261    8.49   301.83
 0.50860D-01   1.0146   0.0000    3.781   1.3886 0.18960D-08  1  0   31.83   26.443  0.01348  270.51  270.41    4.772   49.960    8.53   303.43
 0.53130D-01   1.0134   0.0000    3.873   1.3705 0.18391D-08  1  0   32.38   26.914  0.01353  270.46  270.28    5.041   49.625    8.59   305.03
 0.55400D-01   1.0121   0.0000    3.964   1.3507 0.17781D-08  1  0   33.00   27.444  0.01359  270.40  270.15    5.333   49.258    8.64   306.62
 0.57670D-01   1.0109   0.0000    4.054   1.3294 0.17136D-08  1  0   33.70   28.040  0.01366  270.33  270.00    5.643   48.858    8.71   308.21
 0.59940D-01   1.0096   0.0000    4.144   1.3070 0.16461D-08  1  0   34.49   28.709  0.01374  270.26  269.84    5.964   48.430    8.78   309.80
 0.62210D-01   1.0084   0.0000    4.233   1.2836 0.15765D-08  1  0   35.37   29.455  0.01382  270.18  269.66    6.290   47.975    8.85   311.39
 0.64480D-01   1.0071   0.0000    4.322   1.2596 0.15056D-08  1  0   36.35   30.281  0.01392  270.08  269.48    6.616   47.497    8.93   312.97
 0.66750D-01   1.0059   0.0000    4.410   1.2351 0.14342D-08  1  0   37.43   31.189  0.01402  269.98  269.29    6.938   47.000    9.01   314.55
 0.69020D-01   1.0046   0.0000    4.498   1.2106 0.13634D-08  1  0   38.61   32.177  0.01414  269.87  269.09    7.250   46.489    9.10   316.13
 0.71290D-01   1.0034   0.0000    4.585   1.1862 0.12939D-08  1  0   39.88   33.245  0.01427  269.75  268.88    7.549   45.968    9.19   317.71
 0.73560D-01   1.0021   0.0000    4.671   1.1621 0.12264D-08  1  0   41.25   34.388  0.01441  269.62  268.66    7.830   45.441    9.28   319.29
 0.75830D-01   1.0009   0.0000    4.756   1.1387 0.11617D-08  1  0   42.71   35.602  0.01456  269.48  268.44    8.092   44.915    9.38   320.87
 0.78100D-01   0.9997   0.0000    4.841   1.1162 0.11001D-08  1  0   44.24   36.881  0.01473  269.33  268.22    8.330   44.392    9.47   322.44
 0.80370D-01   0.9984   0.0000    4.924   1.0947 0.10421D-08  1  0   45.84   38.218  0.01490  269.17  268.00    8.541   43.879    9.57   324.01
 0.82640D-01   0.9972   0.0000    5.006   1.0745 0.98793D-09  1  0   47.51   39.604  0.01509  269.01  267.77    8.725   43.379    9.66   325.58
 0.84910D-01   0.9960   0.0000    5.087   1.0557 0.93778D-09  1  0   49.22   41.032  0.01528  268.84  267.55    8.878   42.895    9.75   327.15
 0.87180D-01   0.9947   0.0000    5.167   1.0386 0.89172D-09  1  0   50.98   42.490  0.01549  268.67  267.34    8.999   42.434    9.83   328.71
 0.89450D-01   0.9935   0.0000    5.244   1.0232 0.84976D-09  1  0   52.76   43.967  0.01570  268.49  267.13    9.087   41.996    9.92   330.28
 0.91720D-01   0.9923   0.0000    5.320   1.0096 0.81185D-09  1  0   54.55   45.454  0.01592  268.31  266.93    9.140   41.587    9.99   331.84
 0.93990D-01   0.9911   0.0000    5.393   0.9980 0.77790D-09  1  0   56.33   46.939  0.01615  268.13  266.74    9.158   41.208   10.06   333.40
 0.96260D-01   0.9898   0.0000    5.465   0.9885 0.74778D-09  1  0   58.11   48.409  0.01638  267.94  266.57    9.140   40.863   10.13   334.96
